algorithm,gid,dataset,seed,status,valid_output,seconds,train_nmse,train_log_nmse_penalized,train_log_nmse_valid_only,valid_nmse,valid_log_nmse_penalized,valid_log_nmse_valid_only,id_test_nmse,id_test_log_nmse_penalized,id_test_log_nmse_valid_only,ood_test_nmse,ood_test_log_nmse_penalized,ood_test_log_nmse_valid_only,metric_complete
udsr,g0020,first_principles_leavitt,0,ok,True,3602.116,6.156647417747562e-05,-4.21065571711035,-4.21065571711035,0.000444247748227537,-3.3523747648391127,-3.3523747648391127,0.00028354863453063865,-3.5473724397806863,-3.5473724397806863,0.0002410024197734578,-3.6179785968899263,-3.6179785968899263,True
udsr,g0010,Nguyen-9,0,ok,True,3601.862,2.7079630064430107e-09,-8.567357272855212,-8.567357272855212,1.3880847638327782e-08,-7.857584012742233,-7.857584012742233,2.676616149560393e-06,-5.572413906019137,-5.572413906019137,4.34864459248273e-07,-6.361646085052726,-6.361646085052726,True
udsr,g0047,BPG5,0,ok,True,2192.723,2.37605567400156e-11,-10.624143387500444,-10.624143387500444,2.2085208855980493e-11,-10.65589848933876,-10.65589848933876,2.1014908983801423e-11,-10.677472486596846,-10.677472486596846,3.603375057732729e-07,-6.443290531930597,-6.443290531930597,True
udsr,g0021,feynman-i.39.22,0,ok,True,3601.819,0.5424014010588097,-0.26567919732808004,-0.26567919732808004,0.6062221821399422,-0.21736817650564258,-0.21736817650564258,0.5994483740896978,-0.22224821342152615,-0.22224821342152615,0.5878550978740279,-0.23072971125211406,-0.23072971125211406,True
udsr,g0050,BPG9,0,ok,True,3602.284,7.591735886165217e-08,-7.119658909270998,-7.119658909270998,8.973690965578354e-08,-7.0470288907038805,-7.0470288907038805,5.8869339924015756e-08,-7.230110833713306,-7.230110833713306,0.0003424623227442266,-3.465387202052904,-3.465387202052904,True
udsr,g0041,PO41,0,ok,True,3602.226,6.940526859687034e-05,-4.15860756073103,-4.15860756073103,7.46835981649267e-05,-4.1267747664389685,-4.1267747664389685,7.498787833831594e-05,-4.125008933891583,-4.125008933891583,19.328353614257736,1.2861948624768424,1.2861948624768424,True
udsr,g0023,I.11.19_4_0,0,ok,True,3626.398,3.505729783262129e-07,-6.455221561762128,-6.455221561762128,3.9200203211897676e-07,-6.406711681612781,-6.406711681612781,3.423274808108381e-07,-6.465558235873948,-6.465558235873948,1.7976316734790226e-05,-4.745299288443857,-4.745299288443857,True
udsr,g0008,Nguyen-12,0,ok,True,3602.044,1.659106704360466e-07,-6.7801256817124,-6.7801256817124,1.0712710316799022e-07,-6.970100638718346,-6.970100638718346,9.121014827958255e-08,-7.039956838243643,-7.039956838243643,0.00029157097557670395,-3.535255710032549,-3.535255710032549,True
udsr,g0007,Korns-2,0,ok,True,294.179,5.021220893716711e-13,-12.0,-12.0,4.831141726618711e-13,-12.0,-12.0,4.766520715992e-13,-12.0,-12.0,4.96727933912338e-13,-12.0,-12.0,True
udsr,g0035,feynman-i.32.5,0,ok,True,3602.083,0.32317526498459836,-0.4905618864240038,-0.4905618864240038,0.4547604923878715,-0.34221727195972607,-0.34221727195972607,0.3058753816674985,-0.514455475732561,-0.514455475732561,0.43919590395205954,-0.3573417188751624,-0.3573417188751624,True
udsr,g0040,feynman-i.29.16,0,ok,True,3602.369,0.029305285329046228,-1.5330540457811834,-1.5330540457811834,0.03954873216502305,-1.4028674343549272,-1.4028674343549272,0.04330736405570408,-1.3634382492163724,-1.3634382492163724,0.08858312150501221,-1.0526490200490426,-1.0526490200490426,True
udsr,g0029,strogatz_vdp1,0,ok,True,122.111,3.435478147862133e-12,-11.46401280954283,-11.46401280954283,5.843271280522594e-12,-11.233343950605853,-11.233343950605853,2.3303901468333432e-12,-11.632571364625221,-11.632571364625221,1.0553897637440555e-12,-11.976587122373251,-11.976587122373251,True
udsr,g0048,MatSci21,0,ok,True,3602.094,1.2258863623273262e-06,-5.911549786344148,-5.911549786344148,1.224421686712667e-06,-5.912068986869351,-5.912068986869351,1.2580801511596079e-06,-5.900291689496886,-5.900291689496886,5.5373757066391764e-06,-5.256696008945228,-5.256696008945228,True
udsr,g0005,Keijzer-11,0,ok,True,3614.601,0.001957037020357556,-2.7084009589179128,-2.7084009589179128,8.89816789111433,0.9493005957811688,0.9493005957811688,4.353596611911282,0.638848186455894,0.638848186455894,4.718142737066818,0.6737710753759412,0.6737710753759412,True
udsr,g0046,II.6.15b_3_0,0,ok,True,3602.545,0.041080189250888445,-1.3863675643340772,-1.3863675643340772,0.04964638622323314,-1.3041123584561618,-1.3041123584561618,0.04673651001803792,-1.3303437210515643,-1.3303437210515643,1.4778639251556471,0.16963444808139633,0.16963444808139633,True
udsr,g0014,feynman-ii.34.11,0,ok,True,3602.862,0.9662174853023393,-0.014925107501942592,-0.014925107501942592,0.9656165422550876,-0.015195302823129465,-0.015195302823129465,0.981767521946842,-0.00799133898352435,-0.00799133898352435,1.0477865788783791,0.020272831259865152,0.020272831259865152,True
udsr,g0019,feynman-ii.34.2a,0,ok,True,756.561,3.7772478206781735e-15,-12.0,-12.0,4.39079565265669e-15,-12.0,-12.0,3.0226799548854787e-15,-12.0,-12.0,5.003430866778559e-16,-12.0,-12.0,True
udsr,g0038,PO19,0,ok,True,3602.305,6.921379625492218e-05,-4.159807329817909,-4.159807329817909,7.09778328523651e-05,-4.148877264985996,-4.148877264985996,6.365406185954981e-05,-4.196173878154796,-4.196173878154796,12797.594357566708,4.1071283403179635,4.1071283403179635,True
udsr,g0043,CRK33,0,ok,True,3602.148,1.1981056762001369e-09,-8.921504874295193,-8.921504874295193,9.607268394561087e-10,-9.017400076410999,-9.017400076410999,9.215682452162646e-10,-9.03547249829255,-9.03547249829255,4.724410995500312e-05,-4.325652328392619,-4.325652328392619,True
udsr,g0037,CRK34,0,ok,True,3601.805,1.73815830488941e-10,-9.759910672185946,-9.759910672185946,1.5427890224337074e-10,-9.811693459975446,-9.811693459975446,1.8113157320962163e-10,-9.742005840820324,-9.742005840820324,4.8213685552663805e-06,-5.316829668890236,-5.316829668890236,True
udsr,g0009,Nguyen-6,0,ok,True,177.946,2.931766234172887e-17,-12.0,-12.0,9.764167310841938e-18,-12.0,-12.0,1.0445706315072396e-16,-12.0,-12.0,4.2018941181210524e-17,-12.0,-12.0,True
udsr,g0033,feynman-iii.10.19,0,ok,True,1369.615,1.8490973893591098e-15,-12.0,-12.0,1.860086025366776e-15,-12.0,-12.0,1.812904872910755e-15,-12.0,-12.0,3.535901278534186e-17,-12.0,-12.0,True
udsr,g0034,CRK11,0,ok,True,642.137,3.2611024635156074e-05,-4.486635555490168,-4.486635555490168,7.005436142091746e-05,-4.154564821376435,-4.154564821376435,4.688418278801828e-05,-4.328973649534327,-4.328973649534327,1.0626758126953582,0.026400795820628403,0.026400795820628403,True
udsr,g0013,feynman-i.43.31,0,ok,True,180.208,2.7871973577459104e-19,-12.0,-12.0,2.7871396283851604e-19,-12.0,-12.0,2.787235441472288e-19,-12.0,-12.0,2.787771929302921e-19,-12.0,-12.0,True
udsr,g0049,BPG3,0,ok,True,27.132,1.2343853908025204e-11,-10.908549226876369,-10.908549226876369,1.2213654083658561e-11,-10.913154384298045,-10.913154384298045,1.2728017768775393e-11,-10.89523922707017,-10.89523922707017,1.3366073416993178e-11,-10.873996157718727,-10.873996157718727,True
udsr,g0004,Korns-4,0,ok,True,1930.024,4.939382187755151e-18,-12.0,-12.0,4.321202438084456e-18,-12.0,-12.0,4.525996597658777e-18,-12.0,-12.0,4.843704113510009e-18,-12.0,-12.0,True
udsr,g0015,III.21.20_3_0,0,ok,True,213.491,5.999193932722726e-12,-11.221907098630973,-11.221907098630973,5.992344162218965e-12,-11.222403251473434,-11.222403251473434,6.033209824008652e-12,-11.219451570452778,-11.219451570452778,6.148460551238782e-12,-11.211233609069108,-11.211233609069108,True
udsr,g0003,feynman-ii.27.18,0,ok,True,3403.421,4.114021516392695e-14,-12.0,-12.0,4.4976072123450624e-14,-12.0,-12.0,3.931707468402473e-14,-12.0,-12.0,8.328874868841896e-14,-12.0,-12.0,True
udsr,g0020,first_principles_leavitt,4,ok,True,3613.198,5.850270363895587e-05,-4.2328240630058955,-4.2328240630058955,0.0004281453374655323,-3.3684087811155536,-3.3684087811155536,0.00022908219852350476,-3.6400086575735298,-3.6400086575735298,0.001820854032476925,-2.7397248677309802,-2.7397248677309802,True
udsr,g0046,II.6.15b_3_0,4,ok,True,3602.759,0.050715658235024615,-1.2948579334638923,-1.2948579334638923,0.06514294576132706,-1.186132606548497,-1.186132606548497,0.055235742857781656,-1.2577798008504648,-1.2577798008504648,0.30170457767073394,-0.5204181003584635,-0.5204181003584635,True
udsr,g0041,PO41,4,ok,True,3601.695,5.836723167621721e-05,-4.233830904535548,-4.233830904535548,7.59610228765284e-05,-4.119409195769657,-4.119409195769657,5.834252724834836e-05,-4.2340147622859385,-4.2340147622859385,17.351985476342154,1.2393491755006563,1.2393491755006563,True
udsr,g0024,strogatz_predprey2,4,ok,True,31.873,2.203094706602939e-29,-12.0,-12.0,3.0536151578155127e-29,-12.0,-12.0,1.3807473149065393e-29,-12.0,-12.0,7.430066012745403e-32,-12.0,-12.0,True
udsr,g0014,feynman-ii.34.11,4,ok,True,3602.146,0.9813070393924587,-0.008195085738729575,-0.008195085738729575,0.9811387421379656,-0.008269575000866536,-0.008269575000866536,0.9900104672177095,-0.004360213654105914,-0.004360213654105914,0.9758754937626276,-0.010605587887709064,-0.010605587887709064,True
udsr,g0034,CRK11,4,ok,True,622.682,8.786059434272756e-10,-9.056205863227609,-9.056205863227609,1.7797487673543444e-09,-8.74964129918118,-8.74964129918118,1.4505724053088183e-09,-8.83846058851504,-8.83846058851504,8.621955455636481e-06,-5.0643942252099485,-5.0643942252099485,True
udsr,g0026,strogatz_barmag1,4,ok,True,3604.189,0.00015255777532476402,-3.816565653019363,-3.816565653019363,0.00012625275892678758,-3.898759122725435,-3.898759122725435,0.0002071788924723385,-3.6836544928927233,-3.6836544928927233,71.26358295136495,1.8528676537838547,1.8528676537838547,True
udsr,g0008,Nguyen-12,4,ok,True,3601.754,4.958033404608432e-08,-7.3046905515116745,-7.3046905515116745,1.3914898976973747e-06,-5.856519942323263,-5.856519942323263,2.1181687648610047e-08,-7.674039440485397,-7.674039440485397,4.409277913101853e-05,-4.355632527092749,-4.355632527092749,True
udsr,g0031,II.11.27_1_0,4,ok,True,3603.794,8.972273351078374e-14,-12.0,-12.0,7.958484995725707e-14,-12.0,-12.0,1.0355381521684458e-13,-12.0,-12.0,2.682347743287262e-13,-12.0,-12.0,True
udsr,g0023,I.11.19_4_0,4,ok,True,2083.667,2.1372442342474165e-15,-12.0,-12.0,2.039166897635848e-15,-12.0,-12.0,2.0961636310837405e-15,-12.0,-12.0,2.085955342357802e-32,-12.0,-12.0,True
udsr,g0003,feynman-ii.27.18,4,ok,True,3602.036,7.721233520828916e-10,-9.112313312553484,-9.112313312553484,1.0276745931598717e-09,-8.988144380250386,-8.988144380250386,8.911208540422554e-10,-9.050063392838089,-9.050063392838089,3.2191308984364865e-11,-10.492261363384957,-10.492261363384957,True
udsr,g0037,CRK34,4,ok,True,3601.842,1.493399970665184e-10,-9.825823861538598,-9.825823861538598,1.3258890570299204e-10,-9.877492813740787,-9.877492813740787,1.552914739050412e-10,-9.808852388042471,-9.808852388042471,4.532520224209435e-06,-5.3436602493961685,-5.3436602493961685,True
udsr,g0022,feynman-i.11.19,4,ok,True,3601.96,0.6493227754448866,-0.18753936368112684,-0.18753936368112684,0.6432200979321566,-0.1916403941652821,-0.1916403941652821,0.6877532493794509,-0.16256734905280962,-0.16256734905280962,0.647586597845466,-0.18870214778461247,-0.18870214778461247,True
udsr,g0050,BPG9,4,ok,True,3601.931,1.713415561243283e-10,-9.766137293153976,-9.766137293153976,2.0554079658059067e-10,-9.687101964681485,-9.687101964681485,1.4589865010083884e-10,-9.835948726314012,-9.835948726314012,1.7617575201610657e-06,-5.7540538660163145,-5.7540538660163145,True
udsr,g0016,feynman_II_15_4,4,ok,True,3603.956,5.4598749301103255e-05,-4.262817305607545,-4.262817305607545,5.707914899050308e-05,-4.243522510530826,-4.243522510530826,5.5544178765412624e-05,-4.255361450000039,-4.255361450000039,0.002666262854017554,-2.57409703780958,-2.57409703780958,True
udsr,g0036,CRK10,4,ok,True,1133.94,3.2837382146432845,0.5163685271113483,0.5163685271113483,3.2837381586778713,0.5163685197095798,0.5163685197095798,3.283739634769958,0.5163687149317543,0.5163687149317543,3.2706179758931615,0.5146298193769594,0.5146298193769594,True
udsr,g0019,feynman-ii.34.2a,4,ok,True,426.671,2.97509152746472e-15,-12.0,-12.0,2.9856652226575627e-15,-12.0,-12.0,1.4908326682029091e-15,-12.0,-12.0,5.030287823599238e-13,-12.0,-12.0,True
udsr,g0035,feynman-i.32.5,4,ok,True,3601.928,0.004693271103809411,-2.3285243583193975,-2.3285243583193975,0.004666608888850575,-2.3309985960575763,-2.3309985960575763,0.004691805246260323,-2.3286600234597237,-2.3286600234597237,0.004969388783682559,-2.3036970245861434,-2.3036970245861434,True
udsr,g0018,feynman-i.18.16,4,ok,True,3602.263,0.6228913756765236,-0.20558768216491052,-0.20558768216491052,0.6406232401537598,-0.19339731030619794,-0.19339731030619794,0.6369771807490668,-0.19587612567449816,-0.19587612567449816,0.7295028557571229,-0.13697300365108808,-0.13697300365108808,True
udsr,g0007,Korns-2,4,ok,True,174.47,4.963790641588708e-13,-12.0,-12.0,4.944723833516751e-13,-12.0,-12.0,4.960259683061518e-13,-12.0,-12.0,4.959101858903874e-13,-12.0,-12.0,True
udsr,g0012,feynman_I_27_6,4,ok,True,3603.738,2.8165067513144898e-05,-4.550289203400719,-4.550289203400719,2.7578021443787585e-05,-4.559436895044446,-4.559436895044446,2.887246946288799e-05,-4.53951606931499,-4.53951606931499,0.001262225194461469,-2.8988631554032107,-2.8988631554032107,True
udsr,g0001,II.34.2_1_0,4,ok,True,849.454,2.589900333093289e-15,-12.0,-12.0,2.6324927961058597e-15,-12.0,-12.0,2.564375078150412e-15,-12.0,-12.0,2.8129576590676697e-18,-12.0,-12.0,True
udsr,g0005,Keijzer-11,4,ok,True,3610.959,0.0016980971813469119,-2.770037458900671,-2.770037458900671,0.17423291520222509,-0.7588697968579033,-0.7588697968579033,0.7016583686063246,-0.15387429063794242,-0.15387429063794242,0.9634289161627523,-0.016180322998270828,-0.016180322998270828,True
udsr,g0013,feynman-i.43.31,4,ok,True,483.982,4.00838781316259e-12,-11.39703026693905,-11.39703026693905,4.008387813378722e-12,-11.397030266915632,-11.397030266915632,4.008387813295735e-12,-11.397030266924624,-11.397030266924624,4.008387813326831e-12,-11.397030266921254,-11.397030266921254,True
udsr,g0009,Nguyen-6,4,ok,True,3601.728,7.531019342735323e-09,-8.123146236951515,-8.123146236951515,2.4380905184502032e-06,-5.612950174462647,-5.612950174462647,5.062457850622032e-08,-7.295638579642652,-7.295638579642652,1.4382630777071359e-05,-4.842161668371315,-4.842161668371315,True
udsr,g0030,feynman-iii.7.38,4,ok,True,32.625,5.360408213004623e-12,-11.270802136071266,-11.270802136071266,5.360408213139485e-12,-11.27080213606034,-11.27080213606034,5.36040821294504e-12,-11.270802136076092,-11.270802136076092,5.3604082130970095e-12,-11.27080213606378,-11.27080213606378,True
udsr,g0028,feynman-ii.4.23,4,ok,True,45.284,7.358037011743979e-14,-12.0,-12.0,7.358037013088638e-14,-12.0,-12.0,7.358037014182992e-14,-12.0,-12.0,7.358036789853562e-14,-12.0,-12.0,True
udsr,g0048,MatSci21,4,ok,True,3601.831,8.884045733739019e-05,-4.051389214434756,-4.051389214434756,8.238130575359915e-05,-4.084171328705303,-4.084171328705303,8.907993772103906e-05,-4.050220095268652,-4.050220095268652,4.51950002097392e-06,-5.344909607255505,-5.344909607255505,True
udsr,g0017,strogatz_shearflow1,4,ok,True,3527.81,1.2800287084510673e-17,-12.0,-12.0,2.1998594721102276e-17,-12.0,-12.0,3.741300991036943e-18,-12.0,-12.0,3.091435970135893e-17,-12.0,-12.0,True
udsr,g0002,first_principles_hubble,4,ok,True,3601.775,0.08143637588886592,-1.0891815617078155,-1.0891815617078155,0.09402247000626336,-1.0267683439156872,-1.0267683439156872,0.042850883620582106,-1.3680402181378368,-1.3680402181378368,0.10517801971425511,-0.9780750103172735,-0.9780750103172735,True
udsr,g0006,Keijzer-2,4,ok,True,3602.295,0.33051511960214236,-0.4808086686758121,-0.4808086686758121,0.8808177509127044,-0.055113941713693736,-0.055113941713693736,0.33287121448910606,-0.47772375945150947,-0.47772375945150947,1.0020764008909155,0.0009008345256600945,0.0009008345256600945,True
udsr,g0039,CRK0,4,ok,True,3601.678,4.8170183533754365e-09,-8.317221698972157,-8.317221698972157,5.0944202238440634e-09,-8.292905234211538,-8.292905234211538,3.6383792929974117e-09,-8.43909202867292,-8.43909202867292,6.542305749067411e-06,-5.1842691633553395,-5.1842691633553395,True
udsr,g0044,feynman-i.15.3t,4,ok,True,3601.846,1.5703162744369517e-08,-7.804012868349062,-7.804012868349062,1.4202465735963909e-08,-7.847636249802843,-7.847636249802843,1.515080003503878e-08,-7.81956443372082,-7.81956443372082,4.8625769144426815e-05,-4.313133516102462,-4.313133516102462,True
udsr,g0025,strogatz_barmag2,4,ok,True,3602.309,0.00016174154762680861,-3.7911784056512254,-3.7911784056512254,9.770064060258366e-05,-4.010102588694174,-4.010102588694174,0.0006238733334434145,-3.2049035772577317,-3.2049035772577317,86.33450378249098,1.9361843971936143,1.9361843971936143,True
udsr,g0040,feynman-i.29.16,4,ok,True,3601.932,0.029305285329900416,-1.5330540457685247,-1.5330540457685247,0.03954871089697408,-1.402867667904735,-1.402867667904735,0.04330734682183328,-1.3634384220409403,-1.3634384220409403,0.0885832329133334,-1.05264847385031,-1.05264847385031,True
udsr,g0010,Nguyen-9,4,ok,True,3602.786,2.7085647058354683e-09,-8.56726078494234,-8.56726078494234,1.3780924134306532e-08,-7.860721658119784,-7.860721658119784,2.683749548286554e-06,-5.5712580156536635,-5.5712580156536635,4.35173805439947e-07,-6.361337254153774,-6.361337254153774,True
udsr,g0033,feynman-iii.10.19,4,ok,True,1611.255,1.8491180458217346e-15,-12.0,-12.0,1.8600435525317235e-15,-12.0,-12.0,1.8130334023341376e-15,-12.0,-12.0,3.539166543423946e-17,-12.0,-12.0,True
udsr,g0038,PO19,4,ok,True,3601.861,5.536473429237268e-05,-4.256766780019108,-4.256766780019108,5.4516077212882854e-05,-4.263475402031997,-4.263475402031997,4.971509593712179e-05,-4.3035117181737785,-4.3035117181737785,3890.877197558237,3.590047523976592,3.590047523976592,True
udsr,g0045,feynman-bonus.20,4,ok,True,3602.006,0.2971732684751409,-0.526990259096757,-0.526990259096757,0.2580122721303048,-0.5883596367045263,-0.5883596367045263,0.2976503745296791,-0.5262935666446633,-0.5262935666446633,0.5126947405922675,-0.2901411376863259,-0.2901411376863259,True
udsr,g0004,Korns-4,4,ok,True,1169.532,1.5627731853391235e-18,-12.0,-12.0,1.5826896052659208e-18,-12.0,-12.0,1.5730060397937159e-18,-12.0,-12.0,1.587793282939184e-18,-12.0,-12.0,True
udsr,g0042,feynman_test_15,4,ok,True,3604.286,0.0014392816566005412,-2.841854209581194,-2.841854209581194,0.001355077153220827,-2.8680359769193484,-2.8680359769193484,0.0014174845467247604,-2.8484816670444006,-2.8484816670444006,0.004750206903992236,-2.323287473468789,-2.323287473468789,True
udsr,g0027,feynman_I_12_11,4,ok,True,3603.959,0.0031177079836751443,-2.5061645649065087,-2.5061645649065087,0.0029366918217589863,-2.532141626215334,-2.532141626215334,0.003257753869875323,-2.487081730645333,-2.487081730645333,0.1017211805696659,-0.9925886080724581,-0.9925886080724581,True
udsr,g0032,feynman-i.13.12,4,ok,True,3602.201,522.1869127201494,2.7178259831425255,2.7178259831425255,865.2835262956648,2.9371584354762788,2.9371584354762788,408.94965844483727,2.611669849803846,2.611669849803846,24.90184418027017,1.3962315112586712,1.3962315112586712,True
udsr,g0049,BPG3,4,ok,True,35.601,3.0827754504754206e-12,-11.511058108154145,-11.511058108154145,3.0644081678821428e-12,-11.513653388761087,-11.513653388761087,3.2012253377881475e-12,-11.494683754311495,-11.494683754311495,6.203626366670812e-12,-11.207354366851268,-11.207354366851268,True
udsr,g0021,feynman-i.39.22,4,ok,True,3602.046,0.45116029034183686,-0.34566913252726456,-0.34566913252726456,0.4914983332432218,-0.30847795059786554,-0.30847795059786554,0.45621605226783557,-0.34082943784785186,-0.34082943784785186,0.6692929957704272,-0.1743837199153259,-0.1743837199153259,True
udsr,g0047,BPG5,4,ok,True,1223.14,2.9854944525155284e-10,-9.52498373146399,-9.52498373146399,2.785276174946834e-10,-9.555131735747398,-9.555131735747398,2.547460984807616e-10,-9.59389245863165,-9.59389245863165,1.0055060359699462e-05,-4.997615318025397,-4.997615318025397,True
udsr,g0015,III.21.20_3_0,4,ok,True,1489.721,8.838975192907046e-15,-12.0,-12.0,7.83033662460014e-15,-12.0,-12.0,9.614906584689535e-15,-12.0,-12.0,4.5439816810878224e-15,-12.0,-12.0,True
udsr,g0043,CRK33,4,ok,True,3601.737,1.0057660075273126e-10,-9.99750304657628,-9.99750304657628,7.830563787079971e-11,-10.106206968363102,-10.106206968363102,7.225956223157877e-11,-10.14110467383616,-10.14110467383616,6.005428632896969e-06,-5.221455989716779,-5.221455989716779,True
udsr,g0011,Vladislavleva-4,4,ok,True,204.202,4.45687895011001e-12,-11.350969161294836,-11.350969161294836,4.267255717540904e-12,-11.369851331035859,-11.369851331035859,4.722827884030227e-12,-11.325797881308322,-11.325797881308322,7.611688453245712e-12,-11.118518995714126,-11.118518995714126,True
udsr,g0029,strogatz_vdp1,4,ok,True,27.386,3.435478147862133e-12,-11.46401280954283,-11.46401280954283,5.843271280522594e-12,-11.233343950605853,-11.233343950605853,2.3303901468333432e-12,-11.632571364625221,-11.632571364625221,1.0553897637440555e-12,-11.976587122373251,-11.976587122373251,True
udsr,g0038,PO19,1,ok,True,3613.187,0.00010997324021387994,-3.9587129788534057,-3.9587129788534057,0.00010649141110685653,-3.972685418134321,-3.972685418134321,9.947329814615716e-05,-4.0022934823103045,-4.0022934823103045,30993.63579832611,4.491272525401326,4.491272525401326,True
udsr,g0041,PO41,1,ok,True,3602.073,5.8151871102852265e-05,-4.235436306789869,-4.235436306789869,5.956313667593134e-05,-4.225022439778506,-4.225022439778506,6.231724244937074e-05,-4.205391772529302,-4.205391772529302,217.93759006673992,2.338332144200316,2.338332144200316,True
udsr,g0018,feynman-i.18.16,1,ok,True,3602.487,0.5769127977495252,-0.23888982691054866,-0.23888982691054866,0.5748923967837297,-0.24041343506024582,-0.24041343506024582,0.5594772392242239,-0.2522175768396349,-0.2522175768396349,0.6526405692256917,-0.1853259332401011,-0.1853259332401011,True
udsr,g0013,feynman-i.43.31,1,ok,True,435.234,2.9278939909655153e-18,-12.0,-12.0,2.927894106041981e-18,-12.0,-12.0,2.927894050906804e-18,-12.0,-12.0,2.9278940805171108e-18,-12.0,-12.0,True
udsr,g0032,feynman-i.13.12,1,ok,True,3602.09,7525.071551194327,3.8765106337198527,3.8765106337198527,12490.764538223244,4.096589021606299,4.096589021606299,5897.529537062248,3.7706701246743815,3.7706701246743815,353.8945126841492,2.548873828731129,2.548873828731129,True
udsr,g0008,Nguyen-12,1,ok,True,3601.415,1.6862703756295236e-07,-6.7730727895987615,-6.7730727895987615,9.46783163198681e-07,-6.023749473804765,-6.023749473804765,4.474869450365503e-07,-6.349219630250395,-6.349219630250395,5.0962281973051866e-05,-4.292751133535432,-4.292751133535432,True
udsr,g0045,feynman-bonus.20,1,ok,True,3601.784,0.5669867913326859,-0.2464270584230479,-0.2464270584230479,0.5101970442255055,-0.29226206175968844,-0.29226206175968844,0.560126376143791,-0.2517139760832823,-0.2517139760832823,0.7811904250971532,-0.10724308841663963,-0.10724308841663963,True
udsr,g0014,feynman-ii.34.11,1,ok,True,3602.803,0.9796355192675,-0.00893547677086248,-0.00893547677086248,0.993586489581122,-0.002794322501893983,-0.002794322501893983,0.9858724052520088,-0.006179289197456339,-0.006179289197456339,1.0768550148072482,0.032157234859918664,0.032157234859918664,True
udsr,g0011,Vladislavleva-4,1,ok,True,75.333,7.217498215915923e-14,-12.0,-12.0,1.748045989388939e-14,-12.0,-12.0,2.0948708299375636e-14,-12.0,-12.0,8.954526476692903e-12,-11.047957375085376,-11.047957375085376,True
udsr,g0016,feynman_II_15_4,1,ok,True,2129.504,2.5378204289119933e-31,-12.0,-12.0,2.6170181750538427e-31,-12.0,-12.0,2.5014480601663078e-31,-12.0,-12.0,5.908606957084231e-32,-12.0,-12.0,True
udsr,g0040,feynman-i.29.16,1,ok,True,3602.006,0.03051441774121869,-1.5154949125888668,-1.5154949125888668,0.04124241442763357,-1.384655918027108,-1.384655918027108,0.045316567885719125,-1.3437429894691966,-1.3437429894691966,0.08129398300415787,-1.089941597638354,-1.089941597638354,True
udsr,g0031,II.11.27_1_0,1,ok,True,1743.712,8.972273351078374e-14,-12.0,-12.0,7.958484995725707e-14,-12.0,-12.0,1.0355381521684458e-13,-12.0,-12.0,2.682347743287262e-13,-12.0,-12.0,True
udsr,g0028,feynman-ii.4.23,1,ok,True,34.854,7.352000824256141e-14,-12.0,-12.0,7.352004228664512e-14,-12.0,-12.0,7.351998442611684e-14,-12.0,-12.0,7.352000038481227e-14,-12.0,-12.0,True
udsr,g0017,strogatz_shearflow1,1,ok,True,3457.118,4.0285747649473904e-29,-12.0,-12.0,8.723386645053365e-30,-12.0,-12.0,1.1371434557319504e-29,-12.0,-12.0,1.0818532967936293e-30,-12.0,-12.0,True
udsr,g0006,Keijzer-2,1,ok,True,3602.067,0.3503732373865742,-0.45546907401998427,-0.45546907401998427,0.5738059994900314,-0.2412349152538518,-0.2412349152538518,0.3390418881913851,-0.4697466419546119,-0.4697466419546119,0.747364556237571,-0.1264675024128493,-0.1264675024128493,True
udsr,g0047,BPG5,1,ok,True,2056.302,1.6525967601874326e-09,-8.781833102985903,-8.781833102985903,1.6520746950877442e-09,-8.781970320858811,-8.781970320858811,1.6537197095779682e-09,-8.781538097503532,-8.781538097503532,8.24632086742445e-09,-8.083739770645414,-8.083739770645414,True
udsr,g0048,MatSci21,1,ok,True,3601.756,4.965089325445219e-07,-6.30407293383547,-6.30407293383547,4.955482678628767e-07,-6.304914037554964,-6.304914037554964,5.091666410179903e-07,-6.293140057682149,-6.293140057682149,3.442195110495786e-06,-5.46316451663189,-5.46316451663189,True
udsr,g0019,feynman-ii.34.2a,1,ok,True,105.855,1.2682853250913016e-13,-12.0,-12.0,1.1999853137287848e-13,-12.0,-12.0,1.1537778258574285e-13,-12.0,-12.0,1.2785213357368476e-13,-12.0,-12.0,True
udsr,g0022,feynman-i.11.19,1,ok,True,3602.738,0.6477243137982035,-0.18860980041375092,-0.18860980041375092,0.6465359526925459,-0.18940731978306194,-0.18940731978306194,0.6865565681930004,-0.1633236736611002,-0.1633236736611002,494479.81502180203,5.694148568120119,5.694148568120119,True
udsr,g0046,II.6.15b_3_0,1,ok,True,3602.938,0.0631593205280806,-1.1995625508058032,-1.1995625508058032,0.07351735827668186,-1.1336101069874571,-1.1336101069874571,0.06212710960868326,-1.2067188509611517,-1.2067188509611517,0.2430630106643027,-0.6142811270746021,-0.6142811270746021,True
udsr,g0030,feynman-iii.7.38,1,ok,True,35.081,5.360408214775195e-12,-11.270802135927816,-11.270802135927816,5.3604082080302835e-12,-11.27080213647428,-11.27080213647428,5.360408198538973e-12,-11.270802137243257,-11.270802137243257,5.3604082107783624e-12,-11.270802136251636,-11.270802136251636,True
