algorithm,gid,dataset,n_runs,valid_rate,median_id_nmse,median_ood_nmse,ID_Q_component,q_ood,ood_retention,OOD_G_component,final_quality,median_seconds,EFF_component,id_log_iqr,ood_log_iqr,numeric_stability,SYM_F_proxy_component,parse_rate,numeric_equiv_proxy_rate,structural_consistency_proxy,q_perf_proxy,pure_stab_proxy,STAB_proxy_component,SYM_F_component,ROB_component,q_perf_formal,STAB_component,HexaScore_formal_with_ROB_component
e2esr,g0039,CRK0,5,1.0,0.0061243940173145,3.5866732499995173,0.3009240626018313,0.103236299017268,0.3080928274717263,0.1646932575536055,0.2020801808095497,503.672,0.1837028519932552,2.5156100074648933,1.4820331554983868,0.33372613950612,0.0,1.0,0.0,0.1,0.1697776023068142,0.4634904558024479,0.1909769677636765,0.1511428571428571,0.3744130961397237,0.2151204594496713,0.21497187972418094,21.914328015859148
e2esr,g0040,feynman-i.29.16,5,1.0,0.1146596418013833,0.0592766944186291,0.2100421013787404,0.2305082873504426,1.0,0.4613558011453098,0.2202751943645915,660.938,0.1939884276511432,0.0328047167620395,0.4738364341402075,0.9155598081829588,0.0,1.0,0.0,0.0,0.2224235808950891,0.6662239232731835,0.3142032245974753,0.1722222222222222,0.43079447980948826,0.27409024756175576,0.34879240149086244,28.04405108042482
e2esr,g0041,PO41,5,1.0,0.049662653722704,429.0096811630922,0.2359978626890174,0.0,0.0158907074114195,0.0047672122234258,0.1179989313445087,358.332,0.1103645381519389,0.186764819686976,0.0,0.9688725300521708,0.0,1.0,0.0,0.0,0.0958293087426347,0.6875490120208683,0.2128397989667225,0.1444444444444444,0.22452391078085843,0.139162642075968,0.256486785743826,10.05398941569313
e2esr,g0042,feynman_test_15,5,1.0,0.0043781512315208,0.0643498369667252,0.3113363743548599,0.2279608963616619,0.7081858270469185,0.3720283755672389,0.2696486353582609,545.42,0.2430940122601729,0.1339952833920032,0.0512783849948239,0.969121055268862,0.0,1.0,0.0,0.0,0.2361430624121156,0.6876484221075448,0.3341596799666039,0.1805714285714285,0.4842752747359818,0.29031449098354417,0.3705107454867439,31.142517812273873
e2esr,g0043,CRK33,5,1.0,171957.7980709445,64496623243.386765,0.0,0.0,0.0,0.0,0.0,3604.506,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.1614285714285714,0.23546695343073373,0.04842857142857142,0.1540454478392659,0.04245477460781877
e2esr,g0044,feynman-i.15.3t,5,0.0,100.0,100.0,0.0,0.0,1.0,0.3,0.0,636.967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09,0.4,0.12,0.0,0.0,0.09,0.12,0.0057462398565449975
e2esr,g0045,feynman-bonus.20,5,0.0,100.0,100.0,0.0,0.0,1.0,0.3,0.0,640.202,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09,0.4,0.12,0.0,0.0,0.09,0.12,0.0057462398565449975
e2esr,g0046,II.6.15b_3_0,5,1.0,0.2339693276684207,0.3436401616831401,0.18791721949435,0.1759925775214535,0.9582637530950104,0.4106739301935206,0.1819548985079018,519.788,0.164878320088275,0.1132657576236414,0.0811396055246632,0.9675991061419492,0.0,1.0,0.0,0.0,0.1983690668557962,0.6870396424567797,0.3059981296329471,0.152940836940837,0.3594167043978847,0.24425131793804727,0.3395472790646534,24.885223188003838
e2esr,g0047,BPG5,5,1.0,0.5554182817823144,5.409706801918627,0.1610985592428138,0.0904875908837193,0.7528616107433448,0.289199796841607,0.1257930750632666,588.877,0.1124181246100387,0.1311858762098554,0.6500428801114878,0.8697952072797761,0.0,1.0,0.0,0.1,0.1511993627496076,0.6779180829119105,0.2636041231096027,0.1154761904761904,0.18740749633842835,0.18584221989246472,0.29224656196777105,17.920871768335793
e2esr,g0048,MatSci21,5,1.0,0.0009329725522883,0.0005621451135368,0.3592950809178986,0.375010825721522,1.0,0.5625075780050653,0.3671529533197103,387.71,0.3414510737376185,0.5224328545130992,1.0033144705631027,0.7457087791539664,0.0,1.0,0.0,0.0,0.312470305768679,0.5982835116615866,0.3344347600876888,0.1811428571428571,0.0,0.3668131629115362,0.36235102149956067,4.0676458986247015
e2esr,g0049,BPG3,5,1.0,1.0000107111531733,732.3606114188324,0.142856810587871,0.0,0.2838199182976572,0.0851459754892971,0.0714284052939355,3604.191,0.0249999418528774,0.0090274039195951,1.3476789396755815,0.7738822760674705,0.0,1.0,0.0,0.0,0.0826865168819375,0.6095529104269882,0.1752785444909868,0.1395714285714286,0.2614252556093612,0.12455794545336613,0.21512809291076077,11.560435927593208
e2esr,g0050,BPG9,5,1.0,0.6795156940835185,2.5101092935441245,0.1548428934540927,0.114307669167127,0.8581267149957366,0.3374533829157099,0.1345752813106099,534.243,0.1215940767804444,0.1214690567664143,0.7856643558417165,0.8488110978986448,0.0,1.0,0.0,0.0,0.16317317225635,0.6395244391594579,0.2583339734381039,0.1288888888888889,0.21554213921105583,0.20183983892301668,0.287316515627913,19.23922722609689
gplearn,g0001,II.34.2_1_0,5,1.0,5.222081730403644e-05,0.0022973952048094,0.4487254525250005,0.3313403064099923,0.5891519906293374,0.4086838116757958,0.3900328794674964,3603.726,0.1365115078136237,3.5849844671380606,0.5360686475002518,0.4106552254166247,0.2,1.0,0.2,0.0,0.3620953245127389,0.4642620901666499,0.2793667277363175,0.3347619047619047,0.6030843396704629,0.4025238959413104,0.2945500196595856,33.79105543299991
gplearn,g0002,first_principles_hubble,5,1.0,0.2082678707392768,0.108426356302312,0.1915269802162983,0.2117760811833914,1.0,0.4482432568283739,0.2016515306998448,3602.116,0.0705780357449457,0.5162014178744984,0.3998848599935873,0.8473189536886524,0.1,1.0,0.0,0.0,0.2410837691350315,0.6389275814754609,0.3137152442067607,0.0977777777777777,0.3925747015137168,0.24041710246836479,0.31328118702659774,20.43705655975852
gplearn,g0003,feynman-ii.27.18,5,1.0,1.0000000000000002,1.0000000000000002,0.1428571428571429,0.1428571428571429,1.0,0.4,0.1428571428571429,3602.947,0.05,0.0,0.0,1.0,0.08,1.0,0.0,0.6,0.2011428571428571,0.8799999999999999,0.3946707850492971,0.0133333333333333,0.2714285714285715,0.18114285714285716,0.3745357507253861,12.531505681784754
gplearn,g0004,Korns-4,5,1.0,0.0015307742932479,0.001616436081186,0.3439349171159905,0.3422458188601166,0.9940881561081994,0.5377985200345414,0.3430903679880536,3602.582,0.1200816287958187,0.0,0.0025263986898838,0.999578933551686,0.26,1.0,0.0,0.2,0.3769135228567586,0.7598315734206744,0.4664855501149219,0.1095238095238095,0.5400685534197047,0.3317706657139015,0.43765946790897947,28.8366208226502
gplearn,g0005,Keijzer-11,5,1.0,0.0870143345238858,0.0339860919531444,0.2186006569214801,0.2477641979922353,1.0,0.4734349385945647,0.2331824274568577,3602.261,0.0816138496099002,0.1756403603626414,0.0318265219498266,0.9654221862812552,0.0,1.0,0.0,0.0,0.2294707443469614,0.6861688745125021,0.3286961946322531,0.1328095238095238,0.4378521708572713,0.2693136014898186,0.356090311755161,23.648236097375325
gplearn,g0006,Keijzer-2,5,1.0,0.3925812452175867,1.04733628985857,0.1718621751277972,0.1414224177174458,0.8934608490639426,0.3670339471213948,0.1566422964226215,3601.823,0.0548248037479175,1.062453679803218,0.4793201486644073,0.7430376952553958,0.0,1.0,0.0,0.0,0.1788550541875373,0.5972150781021583,0.2525697722242593,0.2125396825396825,0.3146712176700604,0.24261695894944207,0.2941652320888014,20.204991353816066
gplearn,g0007,Korns-2,5,1.0,0.0123279121105719,0.069523302395717,0.2792221764639865,0.2255621147742019,0.8121897840929999,0.4015504155698413,0.2523921456190942,3602.084,0.0883372509666829,1.8413491048185409,1.5102052819319298,0.4414076022082549,0.0,1.0,0.0,0.0,0.232153995256547,0.476563040883302,0.2296193267801286,0.1311904761904762,0.45738625523482007,0.2715111381136899,0.24832142018678355,22.98823235748077
gplearn,g0008,Nguyen-12,5,1.0,0.0132845860012849,0.0480886756836304,0.2769037125233319,0.2369969416298778,0.8603263018788263,0.4239957497045624,0.2569503270766048,3602.064,0.0899326144768117,0.5906485937961907,0.018121852258055,0.898538258990959,0.0,1.0,0.0,0.0,0.2379602099207015,0.6594153035963837,0.3216704700165689,0.1471596638655462,0.47825546332153807,0.2821081090803653,0.3502408570282516,25.267978912910944
gplearn,g0009,Nguyen-6,5,1.0,3.291010233931576e-05,0.0396409605450448,0.463047911942443,0.242989702186833,0.2297962691517233,0.2390316722763001,0.353018807064638,3601.981,0.1235565824726233,1.2212906630207492,0.3715149539683582,0.7345323971684821,0.2,1.0,0.2,0.0,0.3169286664598672,0.5938129588673928,0.3342954246693673,0.3354761904761905,0.473352255423294,0.3575715236027244,0.3550840245336147,30.282200159650547
gplearn,g0010,Nguyen-9,5,1.0,0.0730420585821377,0.0012450799652669,0.2240304996682237,0.3503430539362334,1.0,0.5452401377553634,0.2871867768022286,3601.932,0.10051537188078,11.002792435919083,9.203072201094953,0.0,0.4,1.0,0.4,0.1,0.3731842411938985,0.3299999999999999,0.2015930650246072,0.2476190476190476,0.5053854980009822,0.3274699554796128,0.1888424691422187,25.729952877606895
gplearn,g0011,Vladislavleva-4,5,1.0,0.1389418318504476,0.1303605359776985,0.20408335568259,0.2060609901857342,1.0,0.4442426931300139,0.2050721729341621,3602.53,0.0717752605269567,0.0032970815768977,0.0033951999284882,0.9988846197491024,0.5,1.0,0.0,1.0,0.3649061502120402,0.9995538478996412,0.6038051138873589,0.0,0.3896905475544814,0.21490615021204018,0.46337288583696795,3.2484450477552476
gplearn,g0012,feynman_I_27_6,5,1.0,0.0040664724859365,0.0637044600074086,0.3136272972731097,0.2282735829462178,0.7012619998808738,0.3701701080266146,0.2709504401096637,3603.765,0.0948326540383823,0.3716391616563221,0.3968546404742932,0.8719176996448974,0.2,1.0,0.2,0.0,0.2965019513172282,0.648767079857959,0.353266603212761,0.3383333333333333,0.49047182586098775,0.3380019513172282,0.37717978470172603,29.71985785230178
gplearn,g0013,feynman-i.43.31,5,1.0,1.0,0.9999999989887914,0.1428571428571429,0.1428571428885116,1.0,0.4000000000219581,0.1428571428728272,3602.426,0.0500000000054895,5.342712620870928e-07,4.948563389103198e-08,0.999999902707184,0.12,1.0,0.0,0.1,0.2131428571494446,0.7299999610828736,0.3370219821678912,0.0966666666666666,0.27142857142865684,0.20614285714944458,0.33144157382879325,17.082255252957772
gplearn,g0014,feynman-ii.34.11,5,1.0,0.9999993162424352,1.0124340983030615,0.142857164068017,0.1424738026024348,0.9986582348704636,0.3993291322828434,0.1426654833352259,3602.671,0.049932919167329,0.0001097488162357,1.9999895881568348,0.6666501105044882,0.0,1.0,0.0,0.0,0.1769416053120598,0.5666600442017953,0.2383623029405555,0.1226147186147186,0.27123717923388885,0.2137260208964754,0.2619698378452303,17.078924366686863
gplearn,g0015,III.21.20_3_0,5,1.0,3.5816179538100266e-15,0.9956303380950262,1.0,0.1429929913120476,0.0,0.1000950939184333,0.5714964956560238,3604.05,0.2000237734796083,9.74876463742109,0.1178778628043665,0.4803536895326056,0.0,1.0,0.0,0.0,0.43002852817553,0.4921414758130422,0.3227294524349481,0.3958333333333333,0.6999904844850731,0.54877852817553,0.36457637511849944,35.56159555001189
gplearn,g0016,feynman_II_15_4,5,1.0,0.0001538601399276,0.0005720904916585,0.4152052769235999,0.3744668050213278,0.857415348857928,0.5193513681723079,0.3948360409724638,3603.323,0.1381926143403623,9.85663242424263,10.794187162898604,0.0,0.4,1.0,0.4,0.1,0.4418875212211323,0.3299999999999999,0.2193662486823834,0.5248888888888888,0.38293101242365496,0.47935418788779893,0.22847685016425903,33.32011691588969
gplearn,g0017,strogatz_shearflow1,5,1.0,0.1702181526934622,3.79409884321842,0.1977852947865431,0.1014922399381373,0.662974308031189,0.2699368603660528,0.1496387673623402,3602.56,0.052373568576819,1.4793739830873,0.6322765828408636,0.6480582390119727,0.0,1.0,0.0,0.0,0.1600951760244331,0.5592232956047891,0.2237558391634488,0.1292222222222222,0.3104827101984293,0.19886184269109974,0.24937963458135007,17.423443630765384
gplearn,g0018,feynman-i.18.16,5,1.0,5.559568893063407e-15,5.900290047880898e-31,1.0,1.0,1.0,1.0,1.0,3602.458,0.35,0.0,0.0,1.0,0.8,1.0,0.8,0.6,0.94,0.8799999999999999,0.8531916549052737,0.8314285714285715,1.0,0.9494285714285714,0.8574599032691183,79.34467792551551
gplearn,g0019,feynman-ii.34.2a,5,1.0,0.8755573516543171,0.9998844838298384,0.146979671503348,0.1428607264952217,0.9855836924715736,0.3956776162881272,0.1449201989992848,3603.024,0.0507220696497497,0.1185999541942705,0.0002557906649146,0.9801907091901358,0.0,1.0,0.0,0.0,0.1774951534877773,0.6920762836760543,0.2915729403576948,0.1189090909090909,0.2568523260087136,0.21316788076050464,0.31953236273447677,17.506588447526656
gplearn,g0020,first_principles_leavitt,5,1.0,0.0001815700554405,0.0038028410838386,0.4100682695583936,0.3157065587752858,0.669734012828543,0.4219147949912629,0.3628874141668397,3602.105,0.1270105949583939,0.2960498876219488,0.4093586199488799,0.8824319154048619,0.0,1.0,0.0,0.0,0.2906017463207363,0.6529727661619448,0.3520012277195071,0.159047619047619,0.5562498147389078,0.33831603203502203,0.3798012218725002,30.063927350696034
gplearn,g0021,feynman-i.39.22,5,1.0,0.420697648411232,0.982024420806962,0.1697164225405496,0.1434198365801121,0.907961949138616,0.3727824703476632,0.1565681295603309,3603.319,0.0547988453461158,0.0847368731553688,0.0138833232043046,0.983563300606721,0.0,0.6,0.0,0.0,0.1797213101205188,0.6934253202426884,0.2939676114529363,0.0821428571428571,0.29553000479002506,0.20436416726337595,0.3134743934583175,17.25390367348937
gplearn,g0022,feynman-i.11.19,5,1.0,0.6871403951785048,0.6477704326070775,0.1544967514055031,0.1563270627989821,1.0,0.4094289439592875,0.1554119071022426,3602.607,0.0543941674857849,11.837045480322956,11.81142112081425,0.0,0.4,1.0,0.4,0.4,0.3046273837499875,0.42,0.2318108506811055,0.47,0.295282623494261,0.32562738374998745,0.23966783366463212,22.03430150277576
gplearn,g0023,I.11.19_4_0,5,1.0,0.0082823567330014,0.1159406116977313,0.291560433410259,0.2096974580457147,0.7134795862362675,0.3608320965028805,0.2506289457279869,3604.678,0.0877201310047954,0.0816539854826614,0.7324784882466373,0.8643112543784501,0.0,1.0,0.0,0.0,0.2248738023149677,0.6457245017513801,0.3062081160469718,0.1716666666666667,0.4656313190727149,0.2763738023149678,0.3394655463215409,25.10592036239933
gplearn,g0024,strogatz_predprey2,5,1.0,0.0229755438853092,0.5715878506047015,0.2599095856461099,0.1602083579240515,0.6510457029773316,0.3074595614400355,0.2100589717850807,3602.177,0.0735206401247782,0.0987962745889183,0.0919695977270392,0.9682056879473404,0.0,1.0,0.0,0.0,0.1962017026904546,0.6872822751789363,0.3044293565257959,0.1649999999999999,0.410975253407526,0.24570170269045458,0.34067418590286436,22.66955893571179
gplearn,g0025,strogatz_barmag2,5,1.0,0.169857682160767,0.5272603379612449,0.1978510576067412,0.1627124925942581,0.8770150224567426,0.3770032515530034,0.1802817751004997,3602.428,0.0630986212851748,0.6448063502078191,0.2909645133432868,0.844038189408149,0.0,1.0,0.0,0.0,0.1922413985085975,0.6376152757632596,0.2795645961204894,0.1831318681318681,0.3508957515305166,0.24718095894815795,0.3170050783483831,21.39366870599314
gplearn,g0026,strogatz_barmag1,5,1.0,0.0479143493792733,0.286692572717899,0.2371096003347091,0.1816131112914588,0.8057622883505111,0.3688578644091745,0.209361355813084,3602.419,0.0732764745345794,0.0751657107749734,0.1538586905655097,0.9618292664432528,0.0,1.0,0.0,0.0,0.205501199456636,0.6847317065773011,0.3104042214237135,0.1623260073260073,0.41100533997875727,0.25419900165443815,0.3452290702681613,22.988957657248356
gplearn,g0027,feynman_I_12_11,5,1.0,1.3768397661821386e-31,1.9910612948288947e-32,1.0,1.0,1.0,1.0,1.0,3603.972,0.35,7.699907422888365,8.3491713512809,0.0,0.6,1.0,0.6,0.1,0.8799999999999999,0.3299999999999999,0.3095674401483463,0.6704761904761904,1.0,0.901142857142857,0.3132641970332024,64.72325661366145
gplearn,g0028,feynman-ii.4.23,5,1.0,0.1908884614958697,0.6213519471459292,0.194230023022439,0.1576187383118842,0.8718605035134522,0.3718912678723546,0.1759243806671616,3602.738,0.0615735332335065,0.1479027098626928,0.2791604764502564,0.9288228022811752,0.0,0.8,0.0,0.0,0.189259389570682,0.6715291209124701,0.2921417107567082,0.1186868686868686,0.36526946079424766,0.2248654501767426,0.3184389747294052,19.862234807523706
gplearn,g0029,strogatz_vdp1,5,1.0,0.6343145829673585,0.8306508794495218,0.1569782360004434,0.1486129621989452,0.9707215416947969,0.3952455360477007,0.1527955990996943,3602.074,0.053478459684893,0.1594782827795321,0.3104041152323587,0.921686266998018,0.0,1.0,0.0,0.0,0.1813649552144876,0.6686745067992073,0.2847681753665942,0.1683333333333333,0.29438908497211275,0.23186495521448755,0.32198254036795076,19.377670921813188
gplearn,g0030,feynman-iii.7.38,5,1.0,1.0,1.0,0.1428571428571429,0.1428571428571429,1.0,0.4,0.1428571428571429,3602.729,0.05,1.7756160053956153e-05,0.0,0.999997040639991,0.0,0.8,0.0,0.0,0.1771428571428571,0.6999988162559965,0.2946178990348946,0.09,0.27142778446824545,0.20414285714285715,0.3162746617834724,16.748742068903976
gplearn,g0031,II.11.27_1_0,5,1.0,0.9770937847388288,0.9963862322423976,0.1435759820885342,0.1429694487172325,0.9978771332004464,0.3994417540621967,0.1432727154028834,3603.728,0.0501454503910091,0.0032412690748777,0.0007478657856615,0.99933514418991,0.0,1.0,0.0,0.0666666666666666,0.1772629190540727,0.7197340576759641,0.3030267739134274,0.1733333333333333,0.2722152261093832,0.22926291905407267,0.34461879755009345,18.98089599721364
gplearn,g0032,feynman-i.13.12,5,1.0,1.0,1.0,0.1428571428571429,0.1428571428571429,1.0,0.4,0.1428571428571429,3602.597,0.05,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.3271428571428572,1.0,0.5719640348333601,0.8,0.2714285714285715,0.41714285714285715,0.6458659745975609,27.152093357376156
gplearn,g0033,feynman-iii.10.19,5,1.0,1.0,1.0,0.1428571428571429,0.1428571428571429,1.0,0.4,0.1428571428571429,3602.606,0.05,0.0,0.0,1.0,0.0285714285714285,1.0,0.0,0.0952380952380952,0.1857142857142857,0.7285714285714285,0.313974799828129,0.2362857142857143,0.1254535574087641,0.24802857142857143,0.36284654491995627,17.69820544892075
gplearn,g0034,CRK11,5,1.0,0.418714847960409,1.2431961779042475,0.1698629741720807,0.1361043095529108,0.8818446738330779,0.3598264188369609,0.1529836418624958,3602.5,0.0535442746518735,1.455504110100954,1.147840404189041,0.5661092476183341,0.1666666666666666,1.0,0.0,0.1333333333333333,0.2258931153199205,0.5664436990473337,0.2692205750917648,0.0933333333333333,0.2994525450447544,0.20389311531992058,0.25577496327934685,16.911726157399336
gplearn,g0035,feynman-i.32.5,5,1.0,1.0,1.0,0.1428571428571429,0.1428571428571429,1.0,0.4,0.1428571428571429,3602.365,0.05,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.3271428571428572,1.0,0.5719640348333601,0.0,0.2714285714285715,0.17714285714285716,0.42088342464732104,2.623966119737597
gplearn,g0036,CRK10,5,1.0,0.1037173083307746,1.7607855899633966,0.2131534830397822,0.1253066803320585,0.6925361905239524,0.2954755333896267,0.1692300816859203,3602.603,0.0592305285900721,1.581302963398055,0.8793624719469046,0.5898890941091735,0.0,1.0,0.0,0.1,0.1739040532328009,0.5659556376436694,0.2360137158585589,0.1475494505494505,0.3447546136382562,0.21816888839763604,0.2643496865796487,19.20426433320486
gplearn,g0037,CRK34,5,1.0,0.0353577925290363,36.74036413534582,0.2465367754891838,0.031061181692671,0.2458354217152727,0.0954934536994515,0.1387989785909274,3602.111,0.0485796425068246,0.5149724714359422,1.744870517331732,0.6233595018720544,0.0,1.0,0.0,0.1,0.127262746305509,0.5793438007488217,0.2066745542691384,0.1484545454545454,0.32530349540263237,0.1717991099418726,0.24013022009285168,15.385316891258615
gplearn,g0038,PO19,5,1.0,0.0408240649768662,0.0255258288701105,0.2420774109598938,0.2566442961914291,1.0,0.4796510073340003,0.2493608535756615,3601.959,0.0872762987514815,0.2950196599912633,0.2426830871431482,0.910382875477598,0.0,1.0,0.0,0.1,0.2407262665841576,0.6941531501910392,0.3405783515649145,0.1457142857142857,0.4661528145817046,0.28444055229844334,0.3702124805402366,25.179256819853535
gplearn,g0039,CRK0,5,1.0,1.0,1.0,0.1428571428571429,0.1428571428571429,1.0,0.4,0.1428571428571429,3602.302,0.05,0.0,0.0,1.0,0.4,1.0,0.0,0.6,0.2971428571428571,0.8799999999999999,0.4796951412839497,0.016,0.25651449421356487,0.18194285714285716,0.3753618901426043,12.801740049681747
gplearn,g0040,feynman-i.29.16,5,1.0,0.0686166465869271,0.085796374340796,0.2259693221768988,0.2190379331831806,0.9757401385223036,0.4460485947849175,0.2225036276800397,3602.206,0.0778762696880139,0.0191077233945038,0.0215905814932655,0.9932169491853716,0.0,1.0,0.0,0.1,0.2242023073062347,0.7272867796741487,0.3443703341863369,0.1880401002506266,0.42375163941667976,0.2806143373814227,0.3852659446488986,24.945557500957026
gplearn,g0041,PO41,5,1.0,0.0136098371655836,0.039746988331163,0.2761533622047558,0.242906840906122,0.8836371754600278,0.4351259412722937,0.2595301015554389,3602.328,0.0908355355444036,0.2538371077554695,0.492315375057017,0.8756412528645856,0.0,1.0,0.0,0.1,0.2409991272635904,0.6802565011458344,0.3339492219092787,0.1666666666666666,0.4818819897369089,0.2909991272635904,0.3669598454618315,26.176094314501015
gplearn,g0042,feynman_test_15,5,1.0,0.0067406377870692,0.0849068881271704,0.2979499292396311,0.2193612197072301,0.7249395166514245,0.3710347087904884,0.2586555744734306,3603.995,0.0905294510657007,0.2389782424932858,0.0588506890484892,0.9503618447430376,0.02,1.0,0.0,0.0,0.236490384332999,0.680144737897215,0.3307562701965119,0.1321428571428571,0.47649943812868045,0.2701332414758561,0.35350076449854273,24.621094729684533
gplearn,g0043,CRK33,5,1.0,0.0425030171877689,1.7606366626098249,0.2408271599518877,0.1253093042040243,0.5956875048849708,0.2664227644083082,0.183068232077956,3602.088,0.0640738812272846,0.4058553049143771,0.0235971004332218,0.9284245991087337,0.0,1.0,0.0,0.0,0.1762576933032476,0.6713698396434935,0.2818615711017883,0.1577777777777777,0.3265285918296953,0.22359102663658084,0.31746000028175797,20.165189835047673
gplearn,g0044,feynman-i.15.3t,5,1.0,1.877408160352777e-08,4.934747817717641e-05,0.6947458070542317,0.4504810740244487,0.1450792152070299,0.358860516379223,0.5726134405393402,3602.575,0.200414704188769,0.0,0.0,1.0,0.1,1.0,0.0,1.0,0.4155564777354595,1.0,0.6446367021318749,0.05,0.7008294083775382,0.4005564777354596,0.6328953134093028,32.16863003152205
gplearn,g0045,feynman-bonus.20,5,1.0,0.9999999984896686,1.0000017709034654,0.1428571429039948,0.142857087921934,0.9999998075627872,0.39999990381419,0.1428571154129644,3602.605,0.0499999903945375,0.0,0.0,1.0,0.1,1.0,0.0,1.0,0.2071428283058549,1.0,0.4551294632364015,0.0,0.2714285192846325,0.17714282830585493,0.4208833903896125,2.623965811093645
gplearn,g0046,II.6.15b_3_0,5,1.0,0.1859123428441876,0.0747103218418788,0.1950494125836577,0.2233299566218158,1.0,0.4563309696352711,0.2091896846027368,3603.11,0.0732163896109578,0.0483127742765352,0.1950318785254117,0.959442557866342,0.0,1.0,0.0,0.0,0.2149190559240444,0.6837770231465369,0.3169946738547997,0.1830909090909091,0.3894882951420359,0.26984632865131714,0.35519983882038625,23.42130782332259
gplearn,g0047,BPG5,5,1.0,0.0016384667875433,0.999633816780136,0.3418258826811663,0.1428685043197263,0.3036491758011167,0.1911027057641434,0.2423471935004463,3601.904,0.0848215177251562,1.502117427107962,0.0119161806441523,0.7476610653746476,0.0,1.0,0.0,0.0,0.1940611648017095,0.599064426149859,0.2639021010312507,0.1492857142857143,0.4125839335207134,0.23884687908742383,0.2927745461283413,21.541384681774023
gplearn,g0048,MatSci21,5,1.0,0.0011409552585524,0.0072294559695507,0.353052241834456,0.295778170212135,0.7995407494020184,0.4469069439691,0.3244152060232955,3602.108,0.1135453221081534,0.8722130031997106,1.070391770818031,0.6762325376637097,0.0,1.0,0.0,0.0,0.2752929799245124,0.5704930150654839,0.299328383184564,0.1591515151515151,0.5046157696336069,0.32303843446996694,0.32424809249596637,27.84917867048157
gplearn,g0049,BPG3,5,1.0,0.0142391263097898,0.0302915382835293,0.2747511898215986,0.2513341908212584,0.91804050350285,0.4513460846257359,0.2630426903214285,3602.35,0.0920649416124999,0.0058198545194205,0.0058854895153481,0.9980491093275384,0.0,1.0,0.0,1.0,0.2453043013163602,0.9992196437310156,0.4948955457439288,0.15,0.4840792040949307,0.2903043013163602,0.5383784881809343,27.644356679975278
gplearn,g0050,BPG9,5,1.0,0.5118118520139872,1.0,0.1636349758132971,0.1428571428571429,0.9272775846535636,0.378183275396069,0.15324605933522,3602.026,0.053636120767327,2.383868401989909,1.1061617494074187,0.4183283081004453,0.0,1.0,0.0,0.0,0.1789089729441395,0.4673313232401781,0.1976700864535029,0.1503809523809524,0.3216003249208997,0.22402325865842526,0.22119303418118053,18.12951120928013
imcts,g0001,II.34.2_1_0,5,1.0,2.5651518107710484e-15,5.7753140380727125e-19,1.0,1.0,1.0,1.0,1.0,1465.638,0.7353709166666667,0.0,0.0,1.0,0.9,1.0,0.8,0.0,0.97,0.7,0.6894200461257273,0.8333333333333334,0.7252523154806316,0.95,0.6822756041366274,81.96511044621592
imcts,g0002,first_principles_hubble,5,1.0,0.1007200756407322,0.0979724306098042,0.2140631397675078,0.2149211512395333,1.0,0.4504448058676733,0.2144921455035205,3601.846,0.0750722509262322,0.224484479660675,0.0572932044111784,0.9530370526546912,0.5,1.0,0.0,0.0,0.370758697667305,0.6812148210618765,0.4147914179550334,0.1295238095238095,0.36274375517746565,0.25961584052444797,0.3470960585095583,22.148467985673186
imcts,g0003,feynman-ii.27.18,5,1.0,1.6222761302513005e-13,1.5548098356461356e-13,1.0,1.0,1.0,1.0,1.0,29.327,0.9947048472222222,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.7,0.4780952380952381,0.6238951015588097,0.8434285714285714,0.6428685713269859,75.8706381774329
imcts,g0004,Korns-4,5,1.0,1.3787462529843387e-14,1.452256100051655e-14,1.0,1.0,0.9999213016699264,0.999976390500978,1.0,76.522,0.9861835277777776,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9999929171502936,0.7,0.6999975209982131,0.3133333333333333,0.3566514341257783,0.7939929171502934,0.6237439614165765,64.0030597353399
imcts,g0005,Keijzer-11,5,1.0,9.86293773472592e-13,3.037010769579348e-13,1.0,1.0,1.0,1.0,1.0,1265.649,0.7714800416666666,4.136397882310721,4.030609058601992,0.0,0.8,1.0,0.6,0.0,0.94,0.3,0.2908607914449797,0.1935714285714285,0.2806262707358507,0.7580714285714285,0.26120189235805424,47.12070349984778
imcts,g0006,Keijzer-2,5,1.0,1.5027617530553205e-11,3.2119687797122014e-11,0.9159364190529812,0.8923734774791868,0.9211956839991108,0.901020139435164,0.904154948266084,68.249,0.8930132854350458,0.0700998670519048,0.6454686763606059,0.880738576097915,1.0,1.0,1.0,0.0,0.9366806094517416,0.6522954304391659,0.6313062676719293,1.0,0.3761603383042196,0.9366806094517417,0.6313062676719293,74.79027697243647
imcts,g0007,Korns-2,5,1.0,6.645002218164821e-12,1.8409529773700577e-12,0.9412503478392574,0.9810683788815716,1.0,0.9867478652171,0.9611593633604144,99.113,0.9439590294194474,1.822904279491981,2.1941765861421096,0.3304865223943182,0.8,1.0,0.6,0.0,0.912524498700833,0.4321946089577273,0.4128588625993127,0.1333333333333333,0.04712183926235003,0.712524498700833,0.36482050987351794,35.52363924994547
