logical_key,condition,algorithm,dataset_id,seed,task_id,host,availability_status,q_star,m_eff,eff_score,unavailable_reason,required_action,evaluation_path,bundle_path,bundle_sha256,native_eff_schema_version
dso::BPG3::s522::noise005,noise005,dso,BPG3,522,dso_s522_noise005_g0005,anon-node-05,available,0.42674173215294736,0.8369633521141017,83.69633521141017,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
dso::BPG5::s520::noise005,noise005,dso,BPG5,520,dso_s520_noise005_g0006,anon-node-06,available,0.25107689758422475,0.9660044418958851,96.6004441895885,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::BPG5::s521::noise005,noise005,dso,BPG5,521,dso_s521_noise005_g0006,anon-node-06,available,0.23288177518029124,0.9461860914401039,94.61860914401039,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::BPG5::s522::noise005,noise005,dso,BPG5,522,dso_s522_noise005_g0006,anon-node-08,available,0.23226332473357625,0.9869719472181097,98.69719472181096,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::BPG9::s520::noise005,noise005,dso,BPG9,520,dso_s520_noise005_g0007,anon-node-04,available,0.1756241934917277,0.9375505725775519,93.7550572577552,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::BPG9::s521::noise005,noise005,dso,BPG9,521,dso_s521_noise005_g0007,anon-node-03,available,0.17208322411183108,0.9985044567528446,99.85044567528446,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::BPG9::s522::noise005,noise005,dso,BPG9,522,dso_s522_noise005_g0007,anon-node-01,available,0.17160527449470298,0.9912299391250419,99.12299391250419,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::CRK0::s520::noise005,noise005,dso,CRK0,520,dso_s520_noise005_g0008,anon-node-01,available,0.2592394590134469,0.8614885260784513,86.14885260784513,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::CRK0::s521::noise005,noise005,dso,CRK0,521,dso_s521_noise005_g0008,anon-node-04,available,0.2185871113417157,0.9669096331349627,96.69096331349627,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::CRK0::s522::noise005,noise005,dso,CRK0,522,dso_s522_noise005_g0008,anon-node-06,available,0.20526261717705235,0.8464238251631997,84.64238251631997,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::CRK10::s520::noise005,noise005,dso,CRK10,520,dso_s520_noise005_g0009,anon-node-08,available,0.24589946786203676,0.7242082724644149,72.42082724644149,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::CRK10::s521::noise005,noise005,dso,CRK10,521,dso_s521_noise005_g0009,anon-node-06,available,0.20404182487654005,0.978279539080729,97.8279539080729,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::CRK10::s522::noise005,noise005,dso,CRK10,522,dso_s522_noise005_g0009,anon-node-04,available,0.2352439339943564,0.6833059726607649,68.33059726607648,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::CRK11::s520::noise005,noise005,dso,CRK11,520,dso_s520_noise005_g0010,anon-node-06,available,0.2407212557968283,0.8636607796301222,86.36607796301222,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::CRK11::s521::noise005,noise005,dso,CRK11,521,dso_s521_noise005_g0010,anon-node-06,available,0.2252281798768962,0.8882199501377458,88.82199501377458,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::CRK11::s522::noise005,noise005,dso,CRK11,522,dso_s522_noise005_g0010,anon-node-08,available,0.23576812685848453,0.8774325131476726,87.74325131476726,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::CRK33::s520::noise005,noise005,dso,CRK33,520,dso_s520_noise005_g0011,anon-node-01,available,0.23883930047039426,0.9321746380153968,93.21746380153968,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::CRK33::s521::noise005,noise005,dso,CRK33,521,dso_s521_noise005_g0011,anon-node-01,available,0.23338431603672416,0.7226272660583821,72.26272660583821,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::CRK33::s522::noise005,noise005,dso,CRK33,522,dso_s522_noise005_g0011,anon-node-04,available,0.22448154130085357,0.9879601405003543,98.79601405003542,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::CRK34::s520::noise005,noise005,dso,CRK34,520,dso_s520_noise005_g0012,anon-node-05,available,0.24556482714087702,0.9470611751140647,94.70611751140648,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
dso::CRK34::s521::noise005,noise005,dso,CRK34,521,dso_s521_noise005_g0012,anon-node-07,available,0.2362997658361483,0.9181375199899571,91.81375199899571,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
dso::CRK34::s522::noise005,noise005,dso,CRK34,522,dso_s522_noise005_g0012,anon-node-06,available,0.24156880419257543,0.9899153357197419,98.99153357197419,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::I.11.19_4_0::s520::noise005,noise005,dso,I.11.19_4_0,520,dso_s520_noise005_g0013,anon-node-02,available,0.24780824480806013,0.9715873074462986,97.15873074462986,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
dso::I.11.19_4_0::s521::noise005,noise005,dso,I.11.19_4_0,521,dso_s521_noise005_g0013,anon-node-01,available,0.24043498561234938,0.9959971252333304,99.59971252333304,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::I.11.19_4_0::s522::noise005,noise005,dso,I.11.19_4_0,522,dso_s522_noise005_g0013,anon-node-05,available,0.24677569431784746,0.9980121812978859,99.8012181297886,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
dso::II.11.27_1_0::s520::noise005,noise005,dso,II.11.27_1_0,520,dso_s520_noise005_g0014,anon-node-04,available,0.22110970115243012,0.9741282830266913,97.41282830266913,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::II.11.27_1_0::s521::noise005,noise005,dso,II.11.27_1_0,521,dso_s521_noise005_g0014,anon-node-08,available,0.2782917773060595,0.8183639649951434,81.83639649951434,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::II.11.27_1_0::s522::noise005,noise005,dso,II.11.27_1_0,522,dso_s522_noise005_g0014,anon-node-07,available,0.2606361449546477,0.8751790848852652,87.51790848852652,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
dso::II.34.2_1_0::s520::noise005,noise005,dso,II.34.2_1_0,520,dso_s520_noise005_g0015,anon-node-02,available,1.0,0.973515830015175,97.35158300151751,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
dso::II.34.2_1_0::s521::noise005,noise005,dso,II.34.2_1_0,521,dso_s521_noise005_g0015,anon-node-06,available,1.0,0.8525159724605047,85.25159724605047,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::II.34.2_1_0::s522::noise005,noise005,dso,II.34.2_1_0,522,dso_s522_noise005_g0015,anon-node-08,available,1.0,0.94422227588332,94.42222758833199,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::II.6.15b_3_0::s520::noise005,noise005,dso,II.6.15b_3_0,520,dso_s520_noise005_g0016,anon-node-07,available,0.1818427620559448,0.9682368635869898,96.82368635869898,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
dso::II.6.15b_3_0::s521::noise005,noise005,dso,II.6.15b_3_0,521,dso_s521_noise005_g0016,anon-node-06,available,0.18679538834175996,0.9854430784454702,98.54430784454702,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::II.6.15b_3_0::s522::noise005,noise005,dso,II.6.15b_3_0,522,dso_s522_noise005_g0016,anon-node-04,available,0.20616354684560434,0.9186274820136158,91.86274820136158,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::III.21.20_3_0::s520::noise005,noise005,dso,III.21.20_3_0,520,dso_s520_noise005_g0017,anon-node-01,available,1.0,0.8721894425232737,87.21894425232736,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::III.21.20_3_0::s521::noise005,noise005,dso,III.21.20_3_0,521,dso_s521_noise005_g0017,anon-node-07,available,1.0,0.7995183557653812,79.95183557653812,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
dso::III.21.20_3_0::s522::noise005,noise005,dso,III.21.20_3_0,522,dso_s522_noise005_g0017,anon-node-06,available,1.0,0.8310144477231878,83.10144477231877,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::Keijzer-11::s520::noise005,noise005,dso,Keijzer-11,520,dso_s520_noise005_g0001,anon-node-02,available,0.25506832687666253,0.5433241886721131,54.33241886721131,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
dso::Keijzer-11::s521::noise005,noise005,dso,Keijzer-11,521,dso_s521_noise005_g0001,anon-node-04,available,0.25506832687666253,0.8925308947772013,89.25308947772012,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::Keijzer-11::s522::noise005,noise005,dso,Keijzer-11,522,dso_s522_noise005_g0001,anon-node-06,available,0.2413293859079415,0.9997134021634564,99.97134021634564,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::Keijzer-2::s520::noise005,noise005,dso,Keijzer-2,520,dso_s520_noise005_g0002,anon-node-05,available,0.1697912668548342,0.914942575274169,91.4942575274169,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
dso::Keijzer-2::s521::noise005,noise005,dso,Keijzer-2,521,dso_s521_noise005_g0002,anon-node-03,available,0.1697912668548342,0.9724418194751702,97.24418194751702,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::Keijzer-2::s522::noise005,noise005,dso,Keijzer-2,522,dso_s522_noise005_g0002,anon-node-08,available,0.14716871394044806,0.9732651426259016,97.32651426259015,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::Korns-2::s520::noise005,noise005,dso,Korns-2,520,dso_s520_noise005_g0003,anon-node-04,available,0.2692564564358091,0.8898177559201942,88.98177559201942,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::Korns-2::s521::noise005,noise005,dso,Korns-2,521,dso_s521_noise005_g0003,anon-node-04,available,0.1830226774724702,0.717286205953196,71.7286205953196,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::Korns-2::s522::noise005,noise005,dso,Korns-2,522,dso_s522_noise005_g0003,anon-node-02,available,0.26851503377256547,0.9217837534630402,92.17837534630402,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
dso::Korns-4::s520::noise005,noise005,dso,Korns-4,520,dso_s520_noise005_g0004,anon-node-03,available,0.3427321497586108,0.8705530346806866,87.05530346806866,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::Korns-4::s521::noise005,noise005,dso,Korns-4,521,dso_s521_noise005_g0004,anon-node-06,available,0.3430043431550844,0.8938418834747526,89.38418834747526,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::Korns-4::s522::noise005,noise005,dso,Korns-4,522,dso_s522_noise005_g0004,anon-node-04,available,0.24667889624796713,0.9549113697824532,95.49113697824532,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::MatSci21::s520::noise005,noise005,dso,MatSci21,520,dso_s520_noise005_g0018,anon-node-03,available,0.27618367952440326,0.8854065367800946,88.54065367800946,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::MatSci21::s521::noise005,noise005,dso,MatSci21,521,dso_s521_noise005_g0018,anon-node-07,available,0.24926590373270197,0.8992938809912336,89.92938809912336,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
dso::MatSci21::s522::noise005,noise005,dso,MatSci21,522,dso_s522_noise005_g0018,anon-node-08,available,0.27819908952176,0.7714300280656117,77.14300280656117,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::Nguyen-12::s520::noise005,noise005,dso,Nguyen-12,520,dso_s520_noise005_g0021,anon-node-06,available,0.2590453043837129,0.936942351587023,93.6942351587023,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::Nguyen-12::s521::noise005,noise005,dso,Nguyen-12,521,dso_s521_noise005_g0021,anon-node-03,available,0.2567580544113351,0.955642563443811,95.5642563443811,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::Nguyen-12::s522::noise005,noise005,dso,Nguyen-12,522,dso_s522_noise005_g0021,anon-node-06,available,0.26894442744617447,0.9285077446187627,92.85077446187627,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::Nguyen-6::s520::noise005,noise005,dso,Nguyen-6,520,dso_s520_noise005_g0022,anon-node-03,available,1.0,0.30786037083780476,30.786037083780478,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::Nguyen-6::s521::noise005,noise005,dso,Nguyen-6,521,dso_s521_noise005_g0022,anon-node-08,available,1.0,0.42190055830169115,42.190055830169115,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::Nguyen-6::s522::noise005,noise005,dso,Nguyen-6,522,dso_s522_noise005_g0022,anon-node-04,available,1.0,0.3580188263850292,35.80188263850292,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::Nguyen-9::s520::noise005,noise005,dso,Nguyen-9,520,dso_s520_noise005_g0023,anon-node-04,available,1.0,0.8401642793137941,84.01642793137941,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::Nguyen-9::s521::noise005,noise005,dso,Nguyen-9,521,dso_s521_noise005_g0023,anon-node-04,available,1.0,0.9602054351613912,96.02054351613913,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
