tool,machine,global_index,slice_index,family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py
llmsr,anon-node-08,553,55,srbench1.0,feynman,feynman_I_37_4,sim-datasets-data/srbench1.0/feynman/feynman_I_37_4,sim-datasets-data/srbench1.0/feynman/feynman_I_37_4/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_37_4/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_37_4/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_37_4/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_37_4/metadata.yaml,yes
llmsr,anon-node-08,554,56,srbench1.0,feynman,feynman_I_38_12,sim-datasets-data/srbench1.0/feynman/feynman_I_38_12,sim-datasets-data/srbench1.0/feynman/feynman_I_38_12/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_38_12/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_38_12/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_38_12/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_38_12/metadata.yaml,yes
llmsr,anon-node-08,555,57,srbench1.0,feynman,feynman_I_39_1,sim-datasets-data/srbench1.0/feynman/feynman_I_39_1,sim-datasets-data/srbench1.0/feynman/feynman_I_39_1/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_1/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_1/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_1/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_1/metadata.yaml,yes
llmsr,anon-node-08,556,58,srbench1.0,feynman,feynman_I_39_11,sim-datasets-data/srbench1.0/feynman/feynman_I_39_11,sim-datasets-data/srbench1.0/feynman/feynman_I_39_11/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_11/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_11/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_11/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_11/metadata.yaml,yes
llmsr,anon-node-08,557,59,srbench1.0,feynman,feynman_I_39_22,sim-datasets-data/srbench1.0/feynman/feynman_I_39_22,sim-datasets-data/srbench1.0/feynman/feynman_I_39_22/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_22/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_22/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_22/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_39_22/metadata.yaml,yes
llmsr,anon-node-08,558,60,srbench1.0,feynman,feynman_I_40_1,sim-datasets-data/srbench1.0/feynman/feynman_I_40_1,sim-datasets-data/srbench1.0/feynman/feynman_I_40_1/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_40_1/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_40_1/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_40_1/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_40_1/metadata.yaml,yes
llmsr,anon-node-08,559,61,srbench1.0,feynman,feynman_I_41_16,sim-datasets-data/srbench1.0/feynman/feynman_I_41_16,sim-datasets-data/srbench1.0/feynman/feynman_I_41_16/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_41_16/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_41_16/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_41_16/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_41_16/metadata.yaml,yes
llmsr,anon-node-08,560,62,srbench1.0,feynman,feynman_I_43_16,sim-datasets-data/srbench1.0/feynman/feynman_I_43_16,sim-datasets-data/srbench1.0/feynman/feynman_I_43_16/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_16/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_16/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_16/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_16/metadata.yaml,yes
llmsr,anon-node-08,561,63,srbench1.0,feynman,feynman_I_43_31,sim-datasets-data/srbench1.0/feynman/feynman_I_43_31,sim-datasets-data/srbench1.0/feynman/feynman_I_43_31/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_31/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_31/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_31/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_31/metadata.yaml,yes
llmsr,anon-node-08,562,64,srbench1.0,feynman,feynman_I_43_43,sim-datasets-data/srbench1.0/feynman/feynman_I_43_43,sim-datasets-data/srbench1.0/feynman/feynman_I_43_43/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_43/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_43/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_43/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_43_43/metadata.yaml,yes
llmsr,anon-node-08,563,65,srbench1.0,feynman,feynman_I_44_4,sim-datasets-data/srbench1.0/feynman/feynman_I_44_4,sim-datasets-data/srbench1.0/feynman/feynman_I_44_4/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_44_4/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_44_4/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_44_4/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_44_4/metadata.yaml,yes
llmsr,anon-node-08,564,66,srbench1.0,feynman,feynman_I_47_23,sim-datasets-data/srbench1.0/feynman/feynman_I_47_23,sim-datasets-data/srbench1.0/feynman/feynman_I_47_23/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_47_23/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_47_23/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_47_23/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_47_23/metadata.yaml,yes
llmsr,anon-node-08,565,67,srbench1.0,feynman,feynman_I_48_2,sim-datasets-data/srbench1.0/feynman/feynman_I_48_2,sim-datasets-data/srbench1.0/feynman/feynman_I_48_2/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_48_2/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_48_2/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_48_2/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_48_2/metadata.yaml,yes
llmsr,anon-node-08,566,68,srbench1.0,feynman,feynman_I_50_26,sim-datasets-data/srbench1.0/feynman/feynman_I_50_26,sim-datasets-data/srbench1.0/feynman/feynman_I_50_26/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_50_26/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_50_26/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_50_26/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_50_26/metadata.yaml,yes
llmsr,anon-node-08,567,69,srbench1.0,feynman,feynman_I_6_2,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2/metadata.yaml,yes
llmsr,anon-node-08,568,70,srbench1.0,feynman,feynman_I_6_2a,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2a,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2a/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2a/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2a/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2a/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2a/metadata.yaml,yes
llmsr,anon-node-08,569,71,srbench1.0,feynman,feynman_I_6_2b,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2b,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2b/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2b/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2b/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2b/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2b/metadata.yaml,yes
llmsr,anon-node-08,570,72,srbench1.0,feynman,feynman_I_8_14,sim-datasets-data/srbench1.0/feynman/feynman_I_8_14,sim-datasets-data/srbench1.0/feynman/feynman_I_8_14/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_8_14/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_8_14/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_8_14/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_8_14/metadata.yaml,yes
llmsr,anon-node-08,571,73,srbench1.0,feynman,feynman_I_9_18,sim-datasets-data/srbench1.0/feynman/feynman_I_9_18,sim-datasets-data/srbench1.0/feynman/feynman_I_9_18/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_9_18/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_9_18/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_9_18/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_I_9_18/metadata.yaml,yes
llmsr,anon-node-08,572,74,srbench1.0,feynman,feynman_test_1,sim-datasets-data/srbench1.0/feynman/feynman_test_1,sim-datasets-data/srbench1.0/feynman/feynman_test_1/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_1/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_1/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_1/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_1/metadata.yaml,yes
llmsr,anon-node-08,573,75,srbench1.0,feynman,feynman_test_10,sim-datasets-data/srbench1.0/feynman/feynman_test_10,sim-datasets-data/srbench1.0/feynman/feynman_test_10/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_10/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_10/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_10/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_10/metadata.yaml,yes
llmsr,anon-node-08,574,76,srbench1.0,feynman,feynman_test_11,sim-datasets-data/srbench1.0/feynman/feynman_test_11,sim-datasets-data/srbench1.0/feynman/feynman_test_11/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_11/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_11/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_11/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_11/metadata.yaml,yes
llmsr,anon-node-08,575,77,srbench1.0,feynman,feynman_test_12,sim-datasets-data/srbench1.0/feynman/feynman_test_12,sim-datasets-data/srbench1.0/feynman/feynman_test_12/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_12/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_12/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_12/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_12/metadata.yaml,yes
llmsr,anon-node-08,576,78,srbench1.0,feynman,feynman_test_13,sim-datasets-data/srbench1.0/feynman/feynman_test_13,sim-datasets-data/srbench1.0/feynman/feynman_test_13/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_13/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_13/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_13/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_13/metadata.yaml,yes
llmsr,anon-node-08,577,79,srbench1.0,feynman,feynman_test_14,sim-datasets-data/srbench1.0/feynman/feynman_test_14,sim-datasets-data/srbench1.0/feynman/feynman_test_14/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_14/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_14/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_14/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_14/metadata.yaml,yes
llmsr,anon-node-08,578,80,srbench1.0,feynman,feynman_test_15,sim-datasets-data/srbench1.0/feynman/feynman_test_15,sim-datasets-data/srbench1.0/feynman/feynman_test_15/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_15/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_15/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_15/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_15/metadata.yaml,yes
llmsr,anon-node-08,579,81,srbench1.0,feynman,feynman_test_16,sim-datasets-data/srbench1.0/feynman/feynman_test_16,sim-datasets-data/srbench1.0/feynman/feynman_test_16/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_16/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_16/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_16/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_16/metadata.yaml,yes
llmsr,anon-node-08,580,82,srbench1.0,feynman,feynman_test_17,sim-datasets-data/srbench1.0/feynman/feynman_test_17,sim-datasets-data/srbench1.0/feynman/feynman_test_17/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_17/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_17/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_17/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_17/metadata.yaml,yes
llmsr,anon-node-08,581,83,srbench1.0,feynman,feynman_test_18,sim-datasets-data/srbench1.0/feynman/feynman_test_18,sim-datasets-data/srbench1.0/feynman/feynman_test_18/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_18/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_18/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_18/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_18/metadata.yaml,yes
llmsr,anon-node-08,582,84,srbench1.0,feynman,feynman_test_19,sim-datasets-data/srbench1.0/feynman/feynman_test_19,sim-datasets-data/srbench1.0/feynman/feynman_test_19/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_19/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_19/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_19/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_19/metadata.yaml,yes
llmsr,anon-node-08,583,85,srbench1.0,feynman,feynman_test_2,sim-datasets-data/srbench1.0/feynman/feynman_test_2,sim-datasets-data/srbench1.0/feynman/feynman_test_2/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_2/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_2/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_2/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_2/metadata.yaml,yes
llmsr,anon-node-08,584,86,srbench1.0,feynman,feynman_test_20,sim-datasets-data/srbench1.0/feynman/feynman_test_20,sim-datasets-data/srbench1.0/feynman/feynman_test_20/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_20/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_20/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_20/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_20/metadata.yaml,yes
llmsr,anon-node-08,585,87,srbench1.0,feynman,feynman_test_3,sim-datasets-data/srbench1.0/feynman/feynman_test_3,sim-datasets-data/srbench1.0/feynman/feynman_test_3/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_3/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_3/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_3/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_3/metadata.yaml,yes
llmsr,anon-node-08,586,88,srbench1.0,feynman,feynman_test_4,sim-datasets-data/srbench1.0/feynman/feynman_test_4,sim-datasets-data/srbench1.0/feynman/feynman_test_4/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_4/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_4/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_4/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_4/metadata.yaml,yes
llmsr,anon-node-08,587,89,srbench1.0,feynman,feynman_test_5,sim-datasets-data/srbench1.0/feynman/feynman_test_5,sim-datasets-data/srbench1.0/feynman/feynman_test_5/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_5/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_5/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_5/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_5/metadata.yaml,yes
llmsr,anon-node-08,588,90,srbench1.0,feynman,feynman_test_6,sim-datasets-data/srbench1.0/feynman/feynman_test_6,sim-datasets-data/srbench1.0/feynman/feynman_test_6/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_6/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_6/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_6/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_6/metadata.yaml,yes
llmsr,anon-node-08,589,91,srbench1.0,feynman,feynman_test_7,sim-datasets-data/srbench1.0/feynman/feynman_test_7,sim-datasets-data/srbench1.0/feynman/feynman_test_7/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_7/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_7/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_7/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_7/metadata.yaml,yes
llmsr,anon-node-08,590,92,srbench1.0,feynman,feynman_test_8,sim-datasets-data/srbench1.0/feynman/feynman_test_8,sim-datasets-data/srbench1.0/feynman/feynman_test_8/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_8/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_8/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_8/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_8/metadata.yaml,yes
llmsr,anon-node-08,591,93,srbench1.0,feynman,feynman_test_9,sim-datasets-data/srbench1.0/feynman/feynman_test_9,sim-datasets-data/srbench1.0/feynman/feynman_test_9/train.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_9/valid.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_9/id_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_9/ood_test.csv,sim-datasets-data/srbench1.0/feynman/feynman_test_9/metadata.yaml,yes
llmsr,anon-node-08,592,94,srbench1.0,strogatz,strogatz_bacres1,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres1,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres1/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres1/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres1/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres1/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres1/metadata.yaml,yes
llmsr,anon-node-08,593,95,srbench1.0,strogatz,strogatz_bacres2,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres2,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres2/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres2/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres2/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres2/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres2/metadata.yaml,yes
llmsr,anon-node-08,594,96,srbench1.0,strogatz,strogatz_barmag1,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1/metadata.yaml,yes
llmsr,anon-node-08,595,97,srbench1.0,strogatz,strogatz_barmag2,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2/metadata.yaml,yes
llmsr,anon-node-08,596,98,srbench1.0,strogatz,strogatz_glider1,sim-datasets-data/srbench1.0/strogatz/strogatz_glider1,sim-datasets-data/srbench1.0/strogatz/strogatz_glider1/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_glider1/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_glider1/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_glider1/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_glider1/metadata.yaml,yes
llmsr,anon-node-08,597,99,srbench1.0,strogatz,strogatz_glider2,sim-datasets-data/srbench1.0/strogatz/strogatz_glider2,sim-datasets-data/srbench1.0/strogatz/strogatz_glider2/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_glider2/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_glider2/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_glider2/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_glider2/metadata.yaml,yes
llmsr,anon-node-08,598,100,srbench1.0,strogatz,strogatz_lv1,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1/metadata.yaml,yes
llmsr,anon-node-08,599,101,srbench1.0,strogatz,strogatz_lv2,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2/metadata.yaml,yes
llmsr,anon-node-08,600,102,srbench1.0,strogatz,strogatz_predprey1,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey1,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey1/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey1/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey1/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey1/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey1/metadata.yaml,yes
llmsr,anon-node-08,601,103,srbench1.0,strogatz,strogatz_predprey2,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2/metadata.yaml,yes
llmsr,anon-node-08,602,104,srbench1.0,strogatz,strogatz_shearflow1,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1/metadata.yaml,yes
llmsr,anon-node-08,603,105,srbench1.0,strogatz,strogatz_shearflow2,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow2,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow2/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow2/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow2/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow2/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow2/metadata.yaml,yes
llmsr,anon-node-08,604,106,srbench1.0,strogatz,strogatz_vdp1,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1/metadata.yaml,yes
llmsr,anon-node-08,605,107,srbench1.0,strogatz,strogatz_vdp2,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp2,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp2/train.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp2/valid.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp2/id_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp2/ood_test.csv,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp2/metadata.yaml,yes
llmsr,anon-node-08,606,108,srbench2025/firstprinciples,firstprinciples,first_principles_absorption,sim-datasets-data/srbench2025/firstprinciples/first_principles_absorption,sim-datasets-data/srbench2025/firstprinciples/first_principles_absorption/train.csv,sim-datasets-data/srbench2025/firstprinciples/first_principles_absorption/valid.csv,sim-datasets-data/srbench2025/firstprinciples/first_principles_absorption/id_test.csv,sim-datasets-data/srbench2025/firstprinciples/first_principles_absorption/ood_test.csv,sim-datasets-data/srbench2025/firstprinciples/first_principles_absorption/metadata.yaml,yes
llmsr,anon-node-08,607,109,srbench2025/firstprinciples,firstprinciples,first_principles_bode,sim-datasets-data/srbench2025/firstprinciples/first_principles_bode,sim-datasets-data/srbench2025/firstprinciples/first_principles_bode/train.csv,sim-datasets-data/srbench2025/firstprinciples/first_principles_bode/valid.csv,sim-datasets-data/srbench2025/firstprinciples/first_principles_bode/id_test.csv,sim-datasets-data/srbench2025/firstprinciples/first_principles_bode/ood_test.csv,sim-datasets-data/srbench2025/firstprinciples/first_principles_bode/metadata.yaml,yes
