logical_key,condition,algorithm,dataset_id,seed,task_id,host,availability_status,q_star,m_eff,eff_score,unavailable_reason,required_action,evaluation_path,bundle_path,bundle_sha256,native_eff_schema_version
drsr::feynman_II_15_4::s522::clean,clean,drsr,feynman_II_15_4,522,drsr_s522_clean_g0024,anon-node-02,available,1.0,1.0,100.0,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::feynman_I_12_11::s520::clean,clean,drsr,feynman_I_12_11,520,drsr_s520_clean_g0025,anon-node-06,available,0.19592147585371023,0.8604377793050088,86.04377793050088,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
drsr::feynman_I_12_11::s521::clean,clean,drsr,feynman_I_12_11,521,drsr_s521_clean_g0025,anon-node-02,available,0.30866067687991067,1.0,100.0,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::feynman_I_12_11::s522::clean,clean,drsr,feynman_I_12_11,522,drsr_s522_clean_g0025,anon-node-02,available,1.0,0.9953675473412752,99.53675473412751,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::feynman_I_27_6::s520::clean,clean,drsr,feynman_I_27_6,520,drsr_s520_clean_g0026,anon-node-06,available,0.28683081960805784,0.9909078258086661,99.09078258086662,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
drsr::feynman_I_27_6::s521::clean,clean,drsr,feynman_I_27_6,521,drsr_s521_clean_g0026,anon-node-02,available,0.28635573188187036,0.944725192253247,94.4725192253247,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::feynman_I_27_6::s522::clean,clean,drsr,feynman_I_27_6,522,drsr_s522_clean_g0026,anon-node-02,available,1.0,0.6293314632326832,62.93314632326832,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::feynman_test_15::s520::clean,clean,drsr,feynman_test_15,520,drsr_s520_clean_g0027,anon-node-06,available,0.3322596879831668,0.8858380465182256,88.58380465182256,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/drsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260618-162355/drsr/seed520/tasks/drsr_s520_clean_g0027/anon-node-06/drsr/g0027_feynman_test_15/experiments/g0027_feynman_test_15_drsr_seed520_20260618-163014/progress.json,f02687ca75d0b8e15ecff106c4148da96c013a7399e3e00deae06eb43cb358d9,algorithm_native_internal_best_so_far.v1
drsr::feynman_test_15::s521::clean,clean,drsr,feynman_test_15,521,drsr_s521_clean_g0027,anon-node-02,available,0.3328635501772266,0.978519893445326,97.8519893445326,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::feynman_test_15::s522::clean,clean,drsr,feynman_test_15,522,drsr_s522_clean_g0027,anon-node-02,available,0.37546297964099873,0.9030435865156643,90.30435865156643,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/drsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260618-162355/drsr/seed522/tasks/drsr_s522_clean_g0027/anon-node-02/drsr/g0027_feynman_test_15/experiments/g0027_feynman_test_15_drsr_seed522_20260619-225116/progress.json,15f2251d6e69f07b212a3963e121ebf7ceaa3db6758dcbd571c60adc96a62bee,algorithm_native_internal_best_so_far.v1
drsr::first_principles_hubble::s520::clean,clean,drsr,first_principles_hubble,520,drsr_s520_clean_g0033,anon-node-08,available,0.2370953280162869,0.8590599801837243,85.90599801837243,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
drsr::first_principles_hubble::s521::clean,clean,drsr,first_principles_hubble,521,drsr_s521_clean_g0033,anon-node-08,available,0.2372788154608091,0.8970522974315632,89.70522974315632,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
drsr::first_principles_hubble::s522::clean,clean,drsr,first_principles_hubble,522,drsr_s522_clean_g0033,anon-node-02,available,0.2371647161333164,0.9489585344397905,94.89585344397905,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::first_principles_leavitt::s520::clean,clean,drsr,first_principles_leavitt,520,drsr_s520_clean_g0034,anon-node-08,available,0.41748363350722933,0.8920460603528394,89.20460603528394,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
drsr::first_principles_leavitt::s521::clean,clean,drsr,first_principles_leavitt,521,drsr_s521_clean_g0034,anon-node-08,available,0.4021856528069678,0.9446922006757211,94.46922006757211,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
drsr::first_principles_leavitt::s522::clean,clean,drsr,first_principles_leavitt,522,drsr_s522_clean_g0034,anon-node-02,available,0.4230438559540138,0.9210170784138175,92.10170784138175,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::strogatz_barmag1::s520::clean,clean,drsr,strogatz_barmag1,520,drsr_s520_clean_g0028,anon-node-06,available,1.0,0.8999891116907393,89.99891116907392,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
drsr::strogatz_barmag1::s521::clean,clean,drsr,strogatz_barmag1,521,drsr_s521_clean_g0028,anon-node-02,available,1.0,0.9586415823992,95.86415823992,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::strogatz_barmag1::s522::clean,clean,drsr,strogatz_barmag1,522,drsr_s522_clean_g0028,anon-node-02,available,1.0,0.81010678732106,81.010678732106,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::strogatz_barmag2::s520::clean,clean,drsr,strogatz_barmag2,520,drsr_s520_clean_g0029,anon-node-06,available,1.0,0.9867181979224325,98.67181979224326,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
drsr::strogatz_barmag2::s521::clean,clean,drsr,strogatz_barmag2,521,drsr_s521_clean_g0029,anon-node-02,available,1.0,0.9173817976429279,91.7381797642928,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::strogatz_barmag2::s522::clean,clean,drsr,strogatz_barmag2,522,drsr_s522_clean_g0029,anon-node-02,available,1.0,0.7747740680964139,77.4774068096414,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::strogatz_predprey2::s520::clean,clean,drsr,strogatz_predprey2,520,drsr_s520_clean_g0030,anon-node-06,available,1.0,0.9780365323598404,97.80365323598404,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
drsr::strogatz_predprey2::s521::clean,clean,drsr,strogatz_predprey2,521,drsr_s521_clean_g0030,anon-node-02,available,0.6602633892144381,0.66874954923085,66.874954923085,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/drsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260618-162355/drsr/seed521/tasks/drsr_s521_clean_g0030/anon-node-02/drsr/g0030_strogatz_predprey2/experiments/g0030_strogatz_predprey2_drsr_seed521_20260619-074149/progress.json,d68c8bd1198e98369b2436b6835f2c641f57f87d60692965d1a54c858bc2e156,algorithm_native_internal_best_so_far.v1
drsr::strogatz_predprey2::s522::clean,clean,drsr,strogatz_predprey2,522,drsr_s522_clean_g0030,anon-node-06,available,1.0,0.8985834603569286,89.85834603569286,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
drsr::strogatz_shearflow1::s520::clean,clean,drsr,strogatz_shearflow1,520,drsr_s520_clean_g0031,anon-node-08,available,0.158246894140194,0.8750504917901589,87.5050491790159,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
drsr::strogatz_shearflow1::s521::clean,clean,drsr,strogatz_shearflow1,521,drsr_s521_clean_g0031,anon-node-08,available,0.19266237723978874,0.6993217393904008,69.93217393904007,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
drsr::strogatz_shearflow1::s522::clean,clean,drsr,strogatz_shearflow1,522,drsr_s522_clean_g0031,anon-node-02,available,0.16200852797464016,0.9501005688751898,95.01005688751899,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
drsr::strogatz_vdp1::s520::clean,clean,drsr,strogatz_vdp1,520,drsr_s520_clean_g0032,anon-node-08,available,1.0,0.7509960006093228,75.09960006093227,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/drsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260618-162355/drsr/seed520/tasks/drsr_s520_clean_g0032/anon-node-08/drsr/g0032_strogatz_vdp1/experiments/g0032_strogatz_vdp1_drsr_seed520_20260618-193203/progress.json,d810fca6fcd2cdc51c61882ba864a851bf3352574c8b9c22576b32d8514cb7e0,algorithm_native_internal_best_so_far.v1
drsr::strogatz_vdp1::s521::clean,clean,drsr,strogatz_vdp1,521,drsr_s521_clean_g0032,anon-node-08,available,1.0,0.9578503617024444,95.78503617024444,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
drsr::strogatz_vdp1::s522::clean,clean,drsr,strogatz_vdp1,522,drsr_s522_clean_g0032,anon-node-02,available,1.0,0.7521431809785061,75.21431809785061,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
dso::BPG3::s520::clean,clean,dso,BPG3,520,dso_s520_clean_g0005,anon-node-07,available,0.46596637483136116,0.9635601503290542,96.35601503290542,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-07.jsonl.gz,3dbe3c2cf2c04396d7997520443b3ad1acba62a7d68a732a1733fa230d225509,algorithm_native_internal_best_so_far.v1
dso::BPG3::s521::clean,clean,dso,BPG3,521,dso_s521_clean_g0005,anon-node-07,available,0.4245880820881885,0.8100906946965066,81.00906946965067,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-07.jsonl.gz,3dbe3c2cf2c04396d7997520443b3ad1acba62a7d68a732a1733fa230d225509,algorithm_native_internal_best_so_far.v1
dso::BPG3::s522::clean,clean,dso,BPG3,522,dso_s522_clean_g0005,anon-node-06,available,0.4659663748505317,0.9248352436509517,92.48352436509518,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
dso::BPG5::s520::clean,clean,dso,BPG5,520,dso_s520_clean_g0006,anon-node-04,available,0.21987829395781927,0.9961498186411428,99.61498186411428,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-04.jsonl.gz,767be388aef0fbc697989f63d5b21f043d2599058732f2ae4910c2ff6e72f126,algorithm_native_internal_best_so_far.v1
dso::BPG5::s521::clean,clean,dso,BPG5,521,dso_s521_clean_g0006,anon-node-08,available,0.23288177518029124,0.9520293736435355,95.20293736435355,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
dso::BPG5::s522::clean,clean,dso,BPG5,522,dso_s522_clean_g0006,anon-node-06,available,0.22391270574295052,0.9884973938500388,98.84973938500387,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
dso::BPG9::s520::clean,clean,dso,BPG9,520,dso_s520_clean_g0007,anon-node-01,available,0.17155040767713386,0.9946006915763164,99.46006915763164,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-01.jsonl.gz,edddd0242ae50de7ddaa057fdb7f46fd00c0470e953c9a046f20b86b06ea4750,algorithm_native_internal_best_so_far.v1
dso::BPG9::s521::clean,clean,dso,BPG9,521,dso_s521_clean_g0007,anon-node-03,available,0.17138245520206868,0.9971169383894803,99.71169383894804,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-03.jsonl.gz,8cee9f55fe51d3d943477f6e37e25e7e0ccada9d71045a4661152ae7df4c3095,algorithm_native_internal_best_so_far.v1
dso::BPG9::s522::clean,clean,dso,BPG9,522,dso_s522_clean_g0007,anon-node-01,available,0.17487548952055854,0.9791351660425177,97.91351660425177,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-01.jsonl.gz,edddd0242ae50de7ddaa057fdb7f46fd00c0470e953c9a046f20b86b06ea4750,algorithm_native_internal_best_so_far.v1
dso::CRK0::s520::clean,clean,dso,CRK0,520,dso_s520_clean_g0008,anon-node-04,available,0.1759713840947183,0.962578026733459,96.2578026733459,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-04.jsonl.gz,767be388aef0fbc697989f63d5b21f043d2599058732f2ae4910c2ff6e72f126,algorithm_native_internal_best_so_far.v1
dso::CRK0::s521::clean,clean,dso,CRK0,521,dso_s521_clean_g0008,anon-node-07,available,0.20257795673766799,0.9693651489455947,96.93651489455947,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-07.jsonl.gz,3dbe3c2cf2c04396d7997520443b3ad1acba62a7d68a732a1733fa230d225509,algorithm_native_internal_best_so_far.v1
dso::CRK0::s522::clean,clean,dso,CRK0,522,dso_s522_clean_g0008,anon-node-02,available,0.21123197970283147,0.9336086101155917,93.36086101155917,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
dso::CRK10::s520::clean,clean,dso,CRK10,520,dso_s520_clean_g0009,anon-node-06,available,0.2479589226839417,0.9473455712718812,94.73455712718813,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
dso::CRK10::s521::clean,clean,dso,CRK10,521,dso_s521_clean_g0009,anon-node-04,available,0.18591087957625407,0.8663556310400031,86.63556310400031,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-04.jsonl.gz,767be388aef0fbc697989f63d5b21f043d2599058732f2ae4910c2ff6e72f126,algorithm_native_internal_best_so_far.v1
dso::CRK10::s522::clean,clean,dso,CRK10,522,dso_s522_clean_g0009,anon-node-03,available,0.2475249302679725,0.9374179951864543,93.74179951864544,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-03.jsonl.gz,8cee9f55fe51d3d943477f6e37e25e7e0ccada9d71045a4661152ae7df4c3095,algorithm_native_internal_best_so_far.v1
dso::CRK11::s520::clean,clean,dso,CRK11,520,dso_s520_clean_g0010,anon-node-05,available,0.23576812685848453,0.9549340448706005,95.49340448706005,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-05.jsonl.gz,597e5f9b7d42c39619f78f2c58c87299641183d307c5446620ecbba7abc4885c,algorithm_native_internal_best_so_far.v1
dso::CRK11::s521::clean,clean,dso,CRK11,521,dso_s521_clean_g0010,anon-node-01,available,0.2054607625158011,0.9228238704493879,92.28238704493879,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-01.jsonl.gz,edddd0242ae50de7ddaa057fdb7f46fd00c0470e953c9a046f20b86b06ea4750,algorithm_native_internal_best_so_far.v1
dso::CRK11::s522::clean,clean,dso,CRK11,522,dso_s522_clean_g0010,anon-node-05,available,0.23561534406170193,0.9589471050516355,95.89471050516354,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-05.jsonl.gz,597e5f9b7d42c39619f78f2c58c87299641183d307c5446620ecbba7abc4885c,algorithm_native_internal_best_so_far.v1
dso::CRK33::s520::clean,clean,dso,CRK33,520,dso_s520_clean_g0011,anon-node-07,available,0.22600727095922218,0.9986772372941118,99.86772372941118,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-07.jsonl.gz,3dbe3c2cf2c04396d7997520443b3ad1acba62a7d68a732a1733fa230d225509,algorithm_native_internal_best_so_far.v1
dso::CRK33::s521::clean,clean,dso,CRK33,521,dso_s521_clean_g0011,anon-node-07,available,0.2059257787266462,0.9538106135260814,95.38106135260814,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-07.jsonl.gz,3dbe3c2cf2c04396d7997520443b3ad1acba62a7d68a732a1733fa230d225509,algorithm_native_internal_best_so_far.v1
dso::CRK33::s522::clean,clean,dso,CRK33,522,dso_s522_clean_g0011,anon-node-08,available,0.2372286399938357,0.8395098861357077,83.95098861357077,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
dso::CRK34::s520::clean,clean,dso,CRK34,520,dso_s520_clean_g0012,anon-node-02,available,0.24156880419257543,0.9513906310026556,95.13906310026556,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
dso::CRK34::s521::clean,clean,dso,CRK34,521,dso_s521_clean_g0012,anon-node-04,available,0.22338769668591024,0.971928926780515,97.1928926780515,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-04.jsonl.gz,767be388aef0fbc697989f63d5b21f043d2599058732f2ae4910c2ff6e72f126,algorithm_native_internal_best_so_far.v1
dso::CRK34::s522::clean,clean,dso,CRK34,522,dso_s522_clean_g0012,anon-node-02,available,0.2256319635235694,0.9650089714020585,96.50089714020585,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-02.jsonl.gz,6f3d711da91772a835a9b5dfe98fd4032e92eef80800ff56e0b5fcae35ad5dd2,algorithm_native_internal_best_so_far.v1
dso::I.11.19_4_0::s520::clean,clean,dso,I.11.19_4_0,520,dso_s520_clean_g0013,anon-node-08,available,0.25826748176714415,0.9961591514145204,99.61591514145204,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-08.jsonl.gz,1b2eb57e97ccb9d9792fbaa0085b248a7f05ba3114885a75707b5e132004e1cd,algorithm_native_internal_best_so_far.v1
dso::I.11.19_4_0::s521::clean,clean,dso,I.11.19_4_0,521,dso_s521_clean_g0013,anon-node-05,available,0.24454635267436076,0.9980059046919306,99.80059046919307,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-05.jsonl.gz,597e5f9b7d42c39619f78f2c58c87299641183d307c5446620ecbba7abc4885c,algorithm_native_internal_best_so_far.v1
dso::I.11.19_4_0::s522::clean,clean,dso,I.11.19_4_0,522,dso_s522_clean_g0013,anon-node-06,available,0.2463213526411781,0.9914142286222246,99.14142286222246,,,canonical_replay.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/source_snapshot/trajectory_freeze/clean_freeze_anon-node-06.jsonl.gz,f401f870cc2b95788f867c08ceb06dfa1aca1a9c275e9dc0e0a8a3370b24e410,algorithm_native_internal_best_so_far.v1
