dataset_id,dataset_name,family,srsd_variant,algorithm,status,termination_reason,timeout_type,budget_exhausted,recovered_from_timeout,seconds,train_nmse_nonsemantic,train_nmse_semantic,delta_log10_train_nmse_semantic_minus_nonsemantic,train_outcome_2x,valid_nmse_nonsemantic,valid_nmse_semantic,delta_log10_valid_nmse_semantic_minus_nonsemantic,valid_outcome_2x,id_nmse_nonsemantic,id_nmse_semantic,delta_log10_id_nmse_semantic_minus_nonsemantic,id_outcome_2x,ood_nmse_nonsemantic,ood_nmse_semantic,delta_log10_ood_nmse_semantic_minus_nonsemantic,ood_outcome_2x,normalized_expression,instantiated_expression,variables,operator_set,ast_node_count,tree_depth,n_features,feature_names,target_name,inject_prompt_semantics,llm_model_assignment,background_preview,result_path,dataset_name_semantic,seed,host,task_label,id_r2,ood_r2,has_expression,artifact_valid,llm_config_path,log10_train_nmse_nonsemantic_clipped,log10_train_nmse_semantic_clipped,log10_valid_nmse_nonsemantic_clipped,log10_valid_nmse_semantic_clipped,log10_id_nmse_nonsemantic_clipped,log10_id_nmse_semantic_clipped,log10_ood_nmse_nonsemantic_clipped,log10_ood_nmse_semantic_clipped
g0043,feynman-i.18.4,srsd,medium dummy,llmsr,ok,completed,not_timeout,False,False,3640.033,2004.6151019272584,0.28289891907025017,-3.8503997097636837,semantic_better_ge_2x,1875.9080330036093,0.2635727376307938,-3.8523110556863656,semantic_better_ge_2x,1964.27575988978,0.26724367964122003,-3.866295014412154,semantic_better_ge_2x,5100.802193524119,0.013618437599399656,-5.573511196949976,semantic_better_ge_2x,c0 + c1*x0 + c2*x2 + c3*x3 + c4*x4,0.010216341311508713 + -0.012881245643706024*x0 + 0.4877874656230217*x2 + 0.006548008567665554*x3 + 0.5069500808473154*x4,x0;x2;x3;x4,add;mul,14.0,3.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Center of gravity given Mass, Position, Mass, Position There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m_1, Mass""; 1 variable wit",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0043_feynman-i.18.4/result.json,feynman-i.18.4,1314,anon-node-04,g0043_feynman-i.18.4,0.7325098149953362,0.9863613772597087,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,3.3020309978261095,-0.5483687119375744,3.273211543137881,-0.5790995125484844,3.29320245727557,-0.5730925571365844,3.707638482141922,-1.8658727148080543
g0044,feynman-bonus.5,srsd,hard dummy,llmsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3602.427,2.555494387922232e+32,0.2537535360172397,-12.595587897208484,semantic_better_ge_2x,2.3454957808330903e+32,0.23143093018071245,-12.635578599104509,semantic_better_ge_2x,2.2433236976282084e+32,0.2846387941843816,-12.545705909058416,semantic_better_ge_2x,2.289866554024784e+33,3.4185808460043345,-11.466154145014084,semantic_better_ge_2x,1.00173715244876e-7*pi*sqrt(c0*x0**3/c1),1.00173715244876e-7*pi*sqrt(1.368804430981319*x0**3/0.6311955690186811),x0,mul;pi;pow,13.0,5.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Orbital period given Semimajor axis of elliptical orbit, Gravitational constant, Mass (The Earth) There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable wit",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0044_feynman-bonus.5/result.json,feynman-bonus.5,1314,anon-node-05,g0044_feynman-bonus.5,0.6433085122812814,-266.6828175504408,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,-0.5955878972084828,12.0,-0.6355785991045081,12.0,-0.5457059090584164,12.0,0.533845854985916
g0045,feynman-i.11.19,srsd,medium dummy,llmsr,ok,completed,not_timeout,False,False,3613.182,3.102635311675301e+16,166546.29498084512,-6.778465024259337,semantic_better_ge_2x,3.1456707375707548e+16,144947.3652380846,-6.838789674568803,semantic_better_ge_2x,3.0450807963226308e+16,241370.3918938263,-6.617316004436523,semantic_better_ge_2x,1.7756624945262182e+17,11495477.51834175,-4.939472983570566,semantic_better_ge_2x,c0*(x0*x1 + x2*x3 + x4*x5 + x6*x7),-7.111511119567426e-09*(x0*x1 + x2*x3 + x4*x5 + x6*x7),x0;x1;x2;x3;x4;x5;x6;x7,add;mul,15.0,4.0,8,x0;x1;x2;x3;x4;x5;x6;x7,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Inner product given Element of a vector, Element of a vector, Element of a vector, Element of a vector, Element of a vector, Element of a vector There are 8 candidate variables in an unknown order. The unor",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0045_feynman-i.11.19/result.json,feynman-i.11.19,1314,anon-node-02,g0045_feynman-i.11.19,-241783.57245867024,-11527169.113053698,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,5.221534975740663,12.0,5.161210325431197,12.0,5.382683995563477,12.0,7.060527016429434
g0046,feynman-ii.15.4,srsd,easy non-dummy,llmsr,ok,completed,not_timeout,False,False,3610.936,3.815161742810996e+37,1.3886260079110292e-31,-24.0,semantic_better_ge_2x,3.01913378994052e+37,6.192208907449187e-32,-24.0,semantic_better_ge_2x,3.442187701888192e+37,1.3090679122578728e-31,-24.0,semantic_better_ge_2x,2.654693424606557e+31,2.4135151640882717e-31,-24.0,semantic_better_ge_2x,-x0*x1*cos(x2),-x0*x1*cos(x2),x0;x1;x2,cos;mul,6.0,3.0,3,x0;x1;x2,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Energy from magnetic field given Magnetic dipole moment, Magnetic field strength, Angle",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0046_feynman-ii.15.4/result.json,feynman-ii.15.4,1314,anon-node-03,g0046_feynman-ii.15.4,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,-12.0,12.0,-12.0,12.0,-12.0,12.0,-12.0
g0047,feynman-i.15.3x,srsd,hard dummy,llmsr,ok,completed,not_timeout,False,False,3626.2,4.943633841471017e+26,0.2867247141066188,-12.542534871624339,semantic_better_ge_2x,3.945598218436611e+26,0.33277584345120104,-12.477848207130755,semantic_better_ge_2x,5.115020308541542e+26,0.2298271334834642,-12.638598699640298,semantic_better_ge_2x,3.268240669230868e+28,0.4892502743809208,-12.310468922109234,semantic_better_ge_2x,c0 + c1*x1 + c2*x2 + c3*x0**2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*x0**3 + c8*x0**2*x1 + c9*x0**2*x2,8.748281723318444 + 9.214599296541063e-06*x1 + -3.894620093058238*x2 + -0.005169052269687316*x0**2 + 2.1997451249459514e-08*x0*x1 + -21.716389099308465*x0*x2 + -1.0277511419700114*x1*x2 + 0.0002450949202709009*x0**3 + -9.404270880579925e-09*x0**2*x1 + -279.02535924312156*x0**2*x2,x0;x1;x2,add;mul;pow,42.0,4.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Position given Position, Velocity, Time There are 4 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""t, Time""; 1 variable with semantic role """,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0047_feynman-i.15.3x/result.json,feynman-i.15.3x,1314,anon-node-04,g0047_feynman-i.15.3x,0.7698807704442236,0.5107209294332875,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-0.5425348716243394,12.0,-0.47784820713075593,12.0,-0.6385986996402983,12.0,-0.3104689221092327
g0048,feynman-bonus.17,srsd,hard non-dummy,llmsr,ok,completed,not_timeout,False,False,3611.707,0.9998970220311476,6.482786889042316e-32,-11.999955274933482,semantic_better_ge_2x,1.0012659838981484,7.749249562859584e-32,-12.000549462089404,semantic_better_ge_2x,1.0002679499060936,7.336336967024836e-32,-12.000116353577873,semantic_better_ge_2x,0.9996882705999848,5.732356926546368e-32,-11.999864596536009,semantic_better_ge_2x,c0*x0 + c1*x1**2/(2*x0) + c2*x2*(x3**2 + x5**2) + c3*x4*(x3**2 + x5**2) + c4*(x0**2 + x5**2) + c5*x1*x2*x3 + c6*x0*x2**2 + c7*exp(-x4**2/(2*x5**2)),1.0*x0 + 1.0*x1**2/(2*x0) + 1.0*x2*(x3**2 + x5**2) + 1.0*x4*(x3**2 + x5**2) + 1.0*(x0**2 + x5**2) + 1.0*x1*x2*x3 + 1.0*x0*x2**2 + 1.0*exp(-x4**2/(2*x5**2)),x0;x1;x2;x3;x4;x5,add;exp;mul;pow,64.0,6.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Energy given Mass, Momentum, Frequency of electromagnetic waves, Position, Deviation from the harmonic oscillator, Distance",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0048_feynman-bonus.17/result.json,feynman-bonus.17,1314,anon-node-05,g0048_feynman-bonus.17,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-4.47250665179777e-05,-12.0,0.000549462089404809,-12.0,0.00011635357787386461,-12.0,-0.00013540346399057836,-12.0
g0049,feynman-iii.15.27,srsd,easy dummy,llmsr,ok,completed,not_timeout,False,False,3613.383,2.9802988414231696e+16,0.9999999999935523,-12.0000000000028,semantic_better_ge_2x,1.530809859632879e+16,0.9999999999492725,-12.00000000002203,semantic_better_ge_2x,4.6873117785834936e+16,1.0000000000253553,-11.999999999988988,semantic_better_ge_2x,1.451154139993652e+21,0.9999999999950471,-12.000000000002151,semantic_better_ge_2x,c0*sqrt(x0**2 + x1**2) + c1*x2/(x3**c2 + 1) + c3*exp(c4*x4 + c5*x5),1.0*sqrt(x0**2 + x1**2) + 33.52832283732554*x2/(x3**-2941.5984681402474 + 1) + 1.0*exp(1.0*x4 + 1.0*x5),x0;x1;x2;x3;x4;x5,add;exp;mul;pow,32.0,6.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Wavenumber given Parameter of state, Number of atoms, Lattice constant There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""b, Lattice",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0049_feynman-iii.15.27/result.json,feynman-iii.15.27,1314,anon-node-02,g0049_feynman-iii.15.27,-0.00017343611025721906,-0.0003187108067983502,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-2.800214097386463e-12,12.0,-2.2030687786821885e-11,12.0,1.1011655340432383e-11,12.0,-2.151028846899089e-12
g0050,feynman-i.24.6,srsd,medium dummy,llmsr,ok,completed,not_timeout,False,False,3610.584,0.9126076949963852,0.5503965960825918,-0.21960838702030022,similar_within_2x,0.909737963244908,0.6181270397177904,-0.1678385760960824,similar_within_2x,0.9084932152966574,0.5427151921935067,-0.22374970937987015,similar_within_2x,0.9862131433852028,0.6832392612432923,-0.15939797169959466,similar_within_2x,c0*(x0**2 + x4**2)*(x1**2 + x5**2) + c1*x2**2 + c2*x3**2,0.47321102831930656*(x0**2 + x4**2)*(x1**2 + x5**2) + 1.0*x2**2 + 4.5253957568787575*x3**2,x0;x1;x2;x3;x4;x5,add;mul;pow,27.0,5.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Energy given Mass, Angular velocity, Angular velocity, Position There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m, Mass""; 1 varia",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0050_feynman-i.24.6/result.json,feynman-i.24.6,1314,anon-node-03,g0050_feynman-i.24.6,0.4328951618958907,-18.13059609903494,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.039715873630003715,-0.25932426065030395,-0.041083681859780154,-0.20892225795586256,-0.04167831169136306,-0.2654280210712332,-0.006029213869745529,-0.1654271855693402
g0051,feynman-bonus.10,srsd,hard dummy,llmsr,ok,completed,not_timeout,False,False,3636.104,1.2491713014430456e+29,0.024150151933409598,-13.617080132670901,semantic_better_ge_2x,1.1964766988752506e+29,0.024637466708655353,-13.608403949551954,semantic_better_ge_2x,1.1873447425122944e+29,0.02281383642590311,-13.641801676647889,semantic_better_ge_2x,4.892876411958884e+33,0.40934344118094185,-12.387912163822717,semantic_better_ge_2x,c0*cos(x0) + c1*sin(x0) + c2*cos(x1) + c3*x2 + c4*sin(x2) + c5*cos(x3) + c6*x4 + c7*x4**2 + c8*sin(x4) + c9,-0.001671494551623699*cos(x0) + -0.0005676444184665026*sin(x0) + 0.0005194378192953286*cos(x1) + -0.7753124792015867*x2 + -7.413565141301741e-05*sin(x2) + 0.001536872507605965*cos(x3) + 1.0*x4 + 1.0*x4**2 + 1.0*sin(x4) + 1.221145989863338,x0;x1;x2;x3;x4,add;cos;mul;pow;sin,37.0,4.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Value given Angle, Velocity There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""theta_2, Angle""; 1 variable with semantic role ""v, Ve",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0051_feynman-bonus.10/result.json,feynman-bonus.10,1314,anon-node-04,g0051_feynman-bonus.10,0.9771401569005234,0.5904535744932258,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-1.617080132670902,12.0,-1.6084039495519542,12.0,-1.6418016766478891,12.0,-0.3879121638227177
g0052,feynman-i.18.12,srsd,easy dummy,llmsr,ok,completed,not_timeout,False,False,3611.434,0.8911243332601401,9.288290379732037e-15,-11.949938302781728,semantic_better_ge_2x,0.8856645392223749,7.688734698323362e-15,-11.94726925647824,semantic_better_ge_2x,0.8945063289850852,9.261517545298647e-15,-11.951583417719014,semantic_better_ge_2x,1.4102034855782737,5.123270882482586e-31,-12.149281783781344,semantic_better_ge_2x,c0*x0*x1*sin(x3),1.0*x0*x1*sin(x3),x0;x1;x3,mul;sin,6.0,3.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Torque given Distance, Force, Angle There are 4 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""F, Force""; 1 variable with semantic role ""r, ",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0052_feynman-i.18.12/result.json,feynman-i.18.12,1314,anon-node-05,g0052_feynman-i.18.12,0.9999999999999908,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.05006169721827254,-12.0,-0.05273074352175922,-12.0,-0.04841658228098532,-12.0,0.149281783781344,-12.0
g0053,feynman-ii.8.7,srsd,medium dummy,llmsr,ok,completed,not_timeout,False,False,3612.943,3769291663097901.0,0.901350262555324,-12.045106410424937,semantic_better_ge_2x,3622795021104429.5,0.8908625512730977,-12.050189296892814,semantic_better_ge_2x,3714489229934073.0,0.904169590011385,-12.043750103707765,semantic_better_ge_2x,210227910221094.2,0.9898493922161563,-12.004430879246085,semantic_better_ge_2x,c0 + c1*x0**2*x1 + c2*x0**3 + c3*x1**2 + c4*x0 + c5*x1,125.42322238839576 + 1.0*x0**2*x1 + 1.0*x0**3 + 1.0*x1**2 + 1.0335261902960478*x0 + 1.0*x1,x0;x1,add;mul;pow,24.0,4.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Energy given Electric charge, Vacuum permittivity There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""epsilon, Vacuum permittivity""; ",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0053_feynman-ii.8.7/result.json,feynman-ii.8.7,1314,anon-node-02,g0053_feynman-ii.8.7,-8.387182537972215e-05,-0.052864829627861765,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-0.04510641042493729,12.0,-0.05018929689281427,12.0,-0.043750103707765046,12.0,-0.0044308792460851735
g0054,feynman_II_2_42,srbench1.0,,llmsr,ok,completed,not_timeout,False,False,3614.771,0.3806628027500277,1.663356125015031e-31,-11.580540440907702,semantic_better_ge_2x,0.3806790473830699,1.7533830228873973e-31,-11.580558973855787,semantic_better_ge_2x,0.3969010374206435,1.5399786144190214e-31,-11.598682234068344,semantic_better_ge_2x,0.7488099455508015,2.2533538094474046e-32,-11.874371603984788,semantic_better_ge_2x,c0*x0*x3*(-x1 + x2)/x4,1.0*x0*x3*(-x1 + x2)/x4,x0;x1;x2;x3;x4,add;mul;pow,12.0,4.0,5,kappa;T1;T2;A;d,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the heat flow rate given the thermal conductivity, two temperatures, area, and thickness.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0054_feynman_II_2_42/result.json,feynman_II_2_42,1314,anon-node-03,g0054_feynman_II_2_42,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.41945955909229765,-12.0,-0.41944102614421236,-12.0,-0.4013177659316573,-12.0,-0.1256283960152124,-12.0
g0055,feynman_II_34_11,srbench1.0,,llmsr,ok,completed,not_timeout,False,False,3622.244,0.1243063656106884,7.042141117777455e-32,-11.094493369018231,semantic_better_ge_2x,0.126451326842916,6.90210173582611e-32,-11.101923390719044,semantic_better_ge_2x,0.1218270808905198,7.059656529863693e-32,-11.085743838165806,semantic_better_ge_2x,0.4836933001509118,1.1642345075526984e-32,-11.684570071825833,semantic_better_ge_2x,c0*x0*x1*x2/(2*x3),1.0*x0*x1*x2/(2*x3),x0;x1;x2;x3,mul;pow,9.0,3.0,4,g_;q;B;m,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the precession frequency given the g-factor, charge, magnetic field, and mass.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0055_feynman_II_34_11/result.json,feynman_II_34_11,1314,anon-node-04,g0055_feynman_II_34_11,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.9055066309817685,-12.0,-0.8980766092809562,-12.0,-0.9142561618341943,-12.0,-0.3154299281741669,-12.0
g0056,feynman_II_15_5,srbench1.0,,llmsr,ok,completed,not_timeout,False,False,3613.633,0.4929562868412572,2.5797610353156213e-31,-11.692808409692384,semantic_better_ge_2x,0.4907662998370199,2.565362415108536e-31,-11.690874732748286,semantic_better_ge_2x,0.4977555932356353,2.677004436935004e-31,-11.6970161488556,semantic_better_ge_2x,3.161497234994823,6.434843782767636e-32,-12.499892806320986,semantic_better_ge_2x,-c0*x0*x1*cos(x2),-1.0*x0*x1*cos(x2),x0;x1;x2,cos;mul,7.0,3.0,3,p_d;Ef;theta,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the potential energy given the electric dipole moment, electric field, and angle.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0056_feynman_II_15_5/result.json,feynman_II_15_5,1314,anon-node-05,g0056_feynman_II_15_5,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.3071915903076154,-12.0,-0.3091252672517137,-12.0,-0.3029838511444012,-12.0,0.499892806320986,-12.0
g0057,feynman_III_17_37,srbench1.0,,llmsr,ok,completed,not_timeout,False,False,3615.918,0.8242947111294212,0.034203133585386375,-1.3820166167190817,semantic_better_ge_2x,0.8090943741358191,0.03398578570976307,-1.3767018666783903,semantic_better_ge_2x,0.8404428385355025,0.03402812051163986,-1.3926702186864355,semantic_better_ge_2x,1.493867127511986,0.20836255098563816,-0.8554923048693599,semantic_better_ge_2x,c0*(c4*sin(c5*x2) + c6*x0*x1 + c7*x0**3 + c8*x1**3 + c9*x2 + cos(c3*x2))*exp(-c1*x0**2 - c2*x1**2),1.1839707868268068*(2.855973832899764*sin(1.4551923681714818*x2) + -0.07753548580922125*x0*x1 + 0.007709929793083238*x0**3 + 0.0008719685715407714*x1**3 + 0.15488034694278624*x2 + cos(1.9174344042359062*x2))*exp(--0.04520639026555991*x0**2 - -0.044826655108474146*x1**2),x0;x1;x2,add;cos;exp;mul;pow;sin,44.0,6.0,3,beta;alpha;theta,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate the scattering amplitude given the scaling coefficients and the angle.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0057_feynman_III_17_37/result.json,feynman_III_17_37,1314,anon-node-02,g0057_feynman_III_17_37,0.9647003945561928,0.532600482584334,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.08391748668386814,-1.4659341034029498,-0.09200081859047207,-1.4687026852688625,-0.07549181911065438,-1.4681620377970899,0.1743119707360098,-0.6811803341333501
g0058,feynman_II_36_38,srbench1.0,,llmsr,ok,completed,not_timeout,False,False,3617.306,0.0646360078361998,0.01912972796518723,-0.5287657307536895,semantic_better_ge_2x,0.0648000371432016,0.020099210906167272,-0.5083962474275805,semantic_better_ge_2x,0.0724395363301804,0.022745583424520543,-0.5030785808576388,semantic_better_ge_2x,0.5297899467200481,0.28235147629544993,-0.2733136500593955,similar_within_2x,c0*x0**2/(x2*x3) + c1*x1*x7 + c2*x4/(x5*x6) + c3*x0*x1/(x2*x3) + c4*x7**2 + c5*x5 + c6*x6 + c7*exp(-x7/x5) + c8*sin(x0*x1),0.10692581240251027*x0**2/(x2*x3) + -0.05708415750944994*x1*x7 + 0.8341271707001977*x4/(x5*x6) + 1.1911308927065698*x0*x1/(x2*x3) + 0.03836775630139597*x7**2 + 0.19666310185765085*x5 + -0.20378359514445868*x6 + -0.9621665839234963*exp(-x7/x5) + -0.01007828320723487*sin(x0*x1),x0;x1;x2;x3;x4;x5;x6;x7,add;exp;mul;pow;sin,61.0,6.0,8,mom;H;kb;T;alpha;epsilon;c;M,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the interaction parameter given the magnetic moment, magnetic field intensity, temperature, Boltzmann's constant, permittivity, speed of light, material constants, and magnetization.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0058_feynman_II_36_38/result.json,feynman_II_36_38,1314,anon-node-03,g0058_feynman_II_36_38,0.9303541174239259,0.5956398373182696,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-1.1895254750715027,-1.7182912058251922,-1.1884247451929426,-1.696820992620523,-1.1400243381742208,-1.6431029190318596,-0.2758962871211457,-0.5492099371805412
g0059,feynman_II_38_3,srbench1.0,,llmsr,ok,completed,not_timeout,False,False,3625.036,0.1196571667928497,7.133833496851067e-32,-11.077938715530944,semantic_better_ge_2x,0.1149861527793309,7.16314007857317e-32,-11.060645543539557,semantic_better_ge_2x,0.1229595680599949,6.871173900488662e-32,-11.089762328877747,semantic_better_ge_2x,0.487499558204603,1.3240208279809047e-32,-11.68797422645632,semantic_better_ge_2x,c0*x0*x1*x3/x2,1.0*x0*x1*x3/x2,x0;x1;x2;x3,mul;pow,8.0,3.0,4,Y;A;d;x,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the elastic force given Young's modulus, cross-sectional area, displacement, and length.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0059_feynman_II_38_3/result.json,feynman_II_38_3,1314,anon-node-04,g0059_feynman_II_38_3,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.9220612844690553,-12.0,-0.9393544564604432,-12.0,-0.9102376711222525,-12.0,-0.3120257735436803,-12.0
