E_n,m,c,v
217.08659362792969,3.3334789276123047,6.5010843276977539,-4.946019172668457
151.45196533203125,1.4502307176589966,4.7712388038635254,-4.6565017700195312
259.04440307617188,1.9952417612075806,7.451500415802002,-6.7356715202331543
271.82333374023438,2.1586048603057861,3.4056875705718994,-3.3912100791931152
405.75753784179688,1.7137010097503662,7.1553473472595215,-6.9860587120056152
398.80902099609375,3.8909015655517578,6.6371383666992188,-5.9928927421569824
296.25906372070312,4.2740702629089355,3.5575156211853027,-3.4977145195007324
393.64834594726562,3.5039348602294922,3.3321976661682129,-3.315882682800293
438.99224853515625,2.729128360748291,7.7981357574462891,-7.2193999290466309
132.81387329101562,4.4837989807128906,3.2763528823852539,-3.0536396503448486
351.90945434570312,3.2661101818084717,3.5848217010498047,-3.559232234954834
212.29997253417969,2.5504186153411865,4.9730334281921387,-4.7484807968139648
440.3011474609375,4.3622226715087891,7.2092528343200684,-6.1800537109375
159.16958618164062,1.7861368656158447,8.1048898696899414,-5.4768152236938477
294.651611328125,4.1853370666503906,7.962364673614502,-3.4617297649383545
195.93507385253906,2.4707629680633545,5.6104817390441895,-5.1495623588562012
273.5531005859375,2.1212723255157471,3.6738286018371582,-3.653651237487793
440.43991088867188,4.3086419105529785,7.6609025001525879,-6.2724485397338867
457.96585083007812,3.3612191677093506,5.4740967750549316,-5.340064525604248
142.23231506347656,2.1249570846557617,4.4546246528625488,-4.2543606758117676
238.03318786621094,2.5294036865234375,5.5378365516662598,-5.2355279922485352
280.522705078125,4.6418733596801758,6.7937555313110352,-4.3855381011962891
475.8533935546875,2.961439847946167,9.5048484802246094,-7.8602771759033203
500.02987670898438,4.0208334922790527,7.4439473152160645,-6.6641316413879395
367.37155151367188,3.8607656955718994,5.4561362266540527,-5.1822490692138672
196.95706176757812,2.0205662250518799,4.5200920104980469,-4.4196858406066895
237.26426696777344,4.7812833786010742,6.5617146492004395,-3.2622718811035156
347.81134033203125,4.3266425132751465,5.6406354904174805,-5.180030345916748
155.92086791992188,2.2335634231567383,6.272392749786377,-5.1813545227050781
285.77218627929688,2.6105859279632568,7.1241440773010254,-6.3121500015258789
159.29824829101562,4.3254985809326172,3.3412821292877197,-3.1840555667877197
211.1893310546875,4.6787195205688477,4.2732558250427246,-3.9079594612121582
125.77406311035156,2.7825040817260742,3.6959922313690186,-3.5231742858886719
260.62765502929688,4.0020947456359863,3.1853058338165283,-3.1464085578918457
340.02056884765625,1.980415940284729,6.4853153228759766,-6.2877116203308105
304.47137451171875,2.4831171035766602,6.2376847267150879,-5.9153118133544922
270.01327514648438,2.1333186626434326,9.7766923904418945,-6.4087138175964355
265.0498046875,4.0047178268432617,7.8692111968994141,-2.777571439743042
463.76242065429688,4.6051163673400879,5.5397219657897949,-5.2762389183044434
280.49301147460938,1.4934505224227905,6.4878740310668945,-6.322838306427002
297.0560302734375,2.1330132484436035,9.9663228988647461,-6.9857711791992188
208.49325561523438,1.8049924373626709,8.8328189849853516,-6.5135126113891602
475.83737182617188,1.1984525918960571,3.8996977806091309,-3.8968362808227539
391.89044189453125,4.9331765174865723,3.5592136383056641,-3.5136675834655762
151.72184753417969,1.1615480184555054,9.109950065612793,-7.0348372459411621
424.62249755859375,2.7883408069610596,8.7138433456420898,-7.5533819198608398
223.50718688964844,1.4158580303192139,4.8111910820007324,-4.7591867446899414
417.0321044921875,4.2487106323242188,4.7685413360595703,-4.638817310333252
414.20980834960938,1.9616208076477051,7.4862251281738281,-7.2177324295043945
104.57745361328125,3.2498147487640381,3.4862821102142334,-3.2280480861663818
354.7528076171875,1.0100421905517578,3.6669540405273438,-3.6642658710479736
154.27975463867188,1.094296932220459,4.5097570419311523,-4.4625873565673828
157.06593322753906,2.7466204166412354,3.1057720184326172,-3.0612704753875732
366.68215942382812,4.9626607894897461,5.2348432540893555,-4.8615007400512695
361.63668823242188,3.8664755821228027,8.8203802108764648,-4.8960146903991699
95.940498352050781,1.2888067960739136,5.1402168273925781,-4.8055424690246582
63.365383148193359,2.6935732364654541,3.8471100330352783,-2.9903337955474854
128.33444213867188,3.8602244853973389,4.4504308700561523,-3.5744097232818604
197.87004089355469,3.7915487289428711,6.4218182563781738,-3.9353702068328857
244.75595092773438,2.8134558200836182,7.1051464080810547,-5.7864489555358887
486.33416748046875,2.2781951427459717,5.2848668098449707,-5.2394390106201172
362.0401611328125,4.4989795684814453,3.9438881874084473,-3.869513988494873
170.17657470703125,2.7314221858978271,6.6392149925231934,-4.6920642852783203
167.98048400878906,4.5550580024719238,5.8910808563232422,-1.992323637008667
231.39242553710938,1.8090866804122925,7.2854623794555664,-6.628544807434082
318.17605590820312,4.475489616394043,5.3725271224975586,-4.9097981452941895
104.60657501220703,1.5134680271148682,5.6023263931274414,-4.9913978576660156
432.05783081054688,4.5045061111450195,6.8100190162658691,-5.9610886573791504
198.01385498046875,1.347160816192627,6.2131500244140625,-5.9950442314147949
437.8387451171875,4.0659313201904297,7.012444019317627,-6.238591194152832
336.19821166992188,1.6134141683578491,4.2311949729919434,-4.2155494689941406
179.22003173828125,4.5651159286499023,3.0472140312194824,-2.9607529640197754
346.23495483398438,4.5122179985046387,5.9100923538208008,-5.2622652053833008
371.6021728515625,4.1684589385986328,5.4608154296875,-5.1462254524230957
250.18154907226562,1.5348783731460571,9.80377197265625,-7.9179983139038086
409.46975708007812,1.36921226978302,9.1227855682373047,-8.7623987197875977
478.55172729492188,2.0139825344085693,9.3865785598754883,-8.7174291610717773
464.46282958984375,2.8049979209899902,4.8494782447814941,-4.8003177642822266
456.393310546875,1.8873573541641235,3.2587985992431641,-3.2556543350219727
262.46585083007812,2.8489277362823486,6.3742156028747559,-5.7208290100097656
188.22071838378906,1.4351629018783569,4.6567649841308594,-4.5926651954650879
239.44692993164062,2.3718371391296387,7.4498744010925293,-6.2230467796325684
349.26107788085938,3.0939633846282959,7.9383478164672852,-6.5862550735473633
444.05364990234375,4.765228271484375,7.0370416641235352,-5.9611883163452148
113.42473602294922,2.3085029125213623,6.8355560302734375,-2.1139600276947021
460.75350952148438,2.5980615615844727,8.8937263488769531,-7.9601168632507324
410.445556640625,1.8809912204742432,4.5268783569335938,-4.506871223449707
490.37911987304688,3.697084903717041,6.3331155776977539,-6.0366334915161133
442.2242431640625,4.2105140686035156,8.5380268096923828,-6.1465325355529785
149.05148315429688,4.2524228096008301,5.094853401184082,-3.4236607551574707
312.28582763671875,2.886162281036377,4.7877292633056641,-4.6790585517883301
405.1419677734375,4.6233272552490234,3.204190731048584,-3.1821231842041016
451.50247192382812,2.7820868492126465,7.333376407623291,-6.9190363883972168
316.95932006835938,2.0875155925750732,7.764521598815918,-7.1262226104736328
103.33045959472656,1.2671710252761841,3.7541499137878418,-3.6976532936096191
189.77487182617188,1.0726314783096313,6.505185604095459,-6.316368579864502
182.52436828613281,2.5753600597381592,6.4254312515258789,-5.2226285934448242
99.844940185546875,1.5732115507125854,3.3805088996887207,-3.3252544403076172
328.346435546875,2.3539087772369385,6.2792859077453613,-6.0232014656066895
239.07432556152344,1.9819684028625488,5.3022241592407227,-5.1562051773071289
254.23576354980469,1.8915705680847168,5.6471729278564453,-5.4859066009521484
221.20964050292969,1.79840087890625,3.6673774719238281,-3.6453878879547119
479.2266845703125,4.2074522972106934,3.8200063705444336,-3.7885258197784424
264.66070556640625,4.4977822303771973,4.0831480026245117,-3.9158256053924561
371.78515625,2.1344919204711914,8.8455629348754883,-7.902839183807373
284.28329467773438,3.8963892459869385,4.4114675521850586,-4.2516417503356934
466.0413818359375,1.4407354593276978,4.819307804107666,-4.8068690299987793
196.92643737792969,4.4298405647277832,3.0794262886047363,-3.0085477828979492
238.78298950195312,4.0415487289428711,6.6437063217163086,-4.4163217544555664
309.75384521484375,2.5629508495330811,4.2968502044677734,-4.2464160919189453
153.092529296875,4.7234072685241699,4.3786416053771973,-3.5304093360900879
272.30166625976562,2.4727959632873535,6.2959184646606445,-5.8738851547241211
353.32400512695312,4.176508903503418,7.6492323875427246,-5.5246486663818359
316.968505859375,3.4691545963287354,9.4837636947631836,-1.6689343452453613
241.59550476074219,3.9226846694946289,6.5415148735046387,-4.7047638893127441
364.12054443359375,2.4090495109558105,5.3074445724487305,-5.2144579887390137
270.89785766601562,3.4000465869903564,3.5949127674102783,-3.5473074913024902
205.48295593261719,3.5142064094543457,4.0710873603820801,-3.9041233062744141
310.43499755859375,3.2252280712127686,9.2351512908935547,-4.2806181907653809
470.96792602539062,4.4892539978027344,5.6861209869384766,-5.4093527793884277
340.39669799804688,4.0298929214477539,8.5084629058837891,-4.383723258972168
237.32237243652344,2.2658395767211914,5.5499472618103027,-5.304530143737793
447.38742065429688,2.3245429992675781,7.8163881301879883,-7.4121031761169434
495.27239990234375,2.0876755714416504,3.0496809482574463,-3.0473365783691406
475.83236694335938,1.2730441093444824,3.9995975494384766,-3.9959330558776855
468.18649291992188,4.8715252876281738,4.9011130332946777,-4.7455587387084961
424.866455078125,2.1053390502929688,5.6220836639404297,-5.5526957511901855
216.66371154785156,1.2105799913406372,6.8438549041748047,-6.6053361892700195
227.63815307617188,3.5662026405334473,7.5323882102966309,-3.4513912200927734
322.08212280273438,4.4762668609619141,8.1641397476196289,-3.075347900390625
390.56771850585938,2.8975627422332764,3.9262745380401611,-3.9005129337310791
302.01663208007812,4.6960864067077637,5.4337787628173828,-4.8272795677185059
181.28955078125,2.7719042301177979,7.9414386749267578,-2.1035251617431641
182.275634765625,2.3799245357513428,4.4804205894470215,-4.3237848281860352
83.459831237792969,4.0993995666503906,3.1613712310791016,-2.7542355060577393
241.99314880371094,2.9329853057861328,6.0456585884094238,-5.4200930595397949
478.45895385742188,3.6518070697784424,4.9956269264221191,-4.9041647911071777
68.831573486328125,1.3335388898849487,3.7919149398803711,-3.6418149471282959
474.46255493164062,4.5929083824157715,3.4872252941131592,-3.4629786014556885
370.48812866210938,2.0846607685089111,3.9238767623901367,-3.9091236591339111
323.672119140625,4.8491082191467285,6.7034854888916016,-4.9568314552307129
327.4710693359375,2.8301024436950684,5.8328204154968262,-5.5749940872192383
416.08489990234375,1.0349272489547729,5.8647336959838867,-5.8432326316833496
258.84429931640625,1.5290554761886597,3.5905454158782959,-3.5801181793212891
352.77493286132812,2.8598074913024902,4.8360805511474609,-4.7483658790588379
298.92254638671875,2.3931643962860107,9.2836399078369141,-6.719566822052002
419.04022216796875,3.133171558380127,6.4648518562316895,-6.1410841941833496
349.65423583984375,2.6973898410797119,9.0895156860351562,-7.0040559768676758
273.14041137695312,2.3951053619384766,6.2846426963806152,-5.8956856727600098
197.50881958007812,1.9174317121505737,5.2934045791625977,-5.0937962532043457
178.518310546875,3.3311357498168945,3.0548028945922852,-3.0081331729888916
447.47103881835938,4.1873321533203125,9.352264404296875,-5.3732547760009766
254.65492248535156,3.7512028217315674,8.0225048065185547,-2.5517544746398926
415.10598754882812,2.4596214294433594,3.3000168800354004,-3.2931396961212158
208.73902893066406,3.216782808303833,4.962982177734375,-4.5915470123291016
42.377071380615234,2.416318416595459,3.2814147472381592,-2.590123176574707
197.991943359375,1.1261838674545288,5.8769545555114746,-5.7624273300170898
177.03501892089844,2.0455400943756104,5.3842101097106934,-5.0731773376464844
362.95535278320312,2.6248903274536133,8.5862035751342773,-7.2640337944030762
375.10806274414062,3.6625146865844727,4.2340216636657715,-4.1686563491821289
279.77450561523438,4.6770029067993164,4.1883363723754883,-4.0041956901550293
82.916030883789062,1.5642882585525513,6.3967604637145996,-4.066185474395752
77.752052307128906,2.64011549949646,5.1652612686157227,-2.1870896816253662
473.25357055664062,3.3795013427734375,7.6335453987121582,-6.9412813186645508
405.08462524414062,4.865330696105957,6.181577205657959,-5.4920978546142578
210.89341735839844,2.9758715629577637,3.5557262897491455,-3.4986822605133057
398.63876342773438,4.0039420127868652,4.2782273292541504,-4.2053117752075195
261.51010131835938,4.7351055145263672,5.0133299827575684,-4.4641060829162598
74.777183532714844,2.0989999771118164,3.506516695022583,-3.2910456657409668
373.23788452148438,3.3867688179016113,7.3919663429260254,-6.4193911552429199
140.74288940429688,1.1779714822769165,8.6377773284912109,-6.7465181350708008
195.72030639648438,3.737586498260498,3.7168796062469482,-3.5851948261260986
255.42684936523438,1.2730584144592285,8.4035205841064453,-7.8657937049865723
179.905517578125,2.2211315631866455,3.4704139232635498,-3.4318344593048096
130.47819519042969,2.5457925796508789,6.7893548011779785,-2.9681203365325928
389.6009521484375,4.745427131652832,4.4251894950866699,-4.2974710464477539
95.8233642578125,1.2640684843063354,4.7686553001403809,-4.5490384101867676
33.781295776367188,2.5918228626251221,3.0045361518859863,-2.1672313213348389
331.58355712890625,4.1976490020751953,6.3798704147338867,-5.4677181243896484
390.30337524414062,1.5305701494216919,9.7535295486450195,-9.0494089126586914
409.78573608398438,2.7436096668243408,8.3668212890625,-7.3909339904785156
253.35256958007812,3.7485716342926025,3.6074905395507812,-3.5399818420410156
112.63450622558594,1.578999400138855,8.2527198791503906,-2.4535577297210693
372.376220703125,1.4179694652557373,8.2563695907592773,-7.973365306854248
354.05538940429688,1.2722909450531006,6.5617227554321289,-6.4827070236206055
132.60989379882812,1.6341607570648193,4.603907585144043,-4.4440822601318359
453.53280639648438,3.8014347553253174,3.9476213455200195,-3.9138002395629883
492.25064086914062,4.3788518905639648,3.4405949115753174,-3.4214658737182617
432.45498657226562,4.622617244720459,6.9877972602844238,-5.9604306221008301
348.28564453125,3.3976514339447021,6.532526969909668,-5.9395542144775391
470.79269409179688,1.1868637800216675,6.5756759643554688,-6.536491870880127
365.09152221679688,2.6170578002929688,9.910670280456543,-7.037841796875
228.27352905273438,1.4396977424621582,8.9992351531982422,-7.7367887496948242
374.51300048828125,2.0000894069671631,4.826512336730957,-4.7890157699584961
201.06533813476562,4.3558320999145508,5.358253002166748,-4.1956658363342285
173.64402770996094,4.0650196075439453,6.254694938659668,-2.5116682052612305
303.09088134765625,4.5441155433654785,3.8713769912719727,-3.7723760604858398
438.29425048828125,1.5991400480270386,6.7678728103637695,-6.6726946830749512
200.59019470214844,1.4737235307693481,9.6223058700561523,-7.0530142784118652
351.92669677734375,4.5431647300720215,5.2671995162963867,-4.9177937507629395
337.00885009765625,1.5015870332717896,8.1620597839355469,-7.794196605682373
152.10061645507812,1.983006477355957,3.4978494644165039,-3.4530625343322754
469.62191772460938,3.503826379776001,5.5223994255065918,-5.3775453567504883
226.13504028320312,4.760286808013916,4.261986255645752,-3.9381062984466553
248.50987243652344,2.3740234375,7.4393796920776367,-6.3145794868469238
257.03396606445312,4.7865438461303711,3.6790125370025635,-3.5602285861968994
196.1544189453125,4.8492298126220703,4.1113510131835938,-3.7351858615875244
340.64971923828125,3.3591341972351074,7.1842308044433594,-6.1841340065002441
300.39447021484375,2.4164192676544189,4.1283025741577148,-4.089322566986084
152.66197204589844,1.8312551975250244,7.1391949653625488,-5.6494693756103516
91.404006958007812,4.2816028594970703,3.9649732112884521,-2.6824305057525635
134.08700561523438,3.5388369560241699,4.3563027381896973,-3.770521879196167
287.13748168945312,4.8695778846740723,6.4763431549072266,-4.5520577430725098
473.8193359375,2.452998161315918,5.414797306060791,-5.352053165435791
107.84972381591797,4.6993622779846191,4.7170534133911133,-1.1555407047271729
325.71197509765625,3.2781434059143066,9.7794885635375977,-2.6510128974914551
411.46087646484375,4.8076815605163574,7.0169224739074707,-5.7393989562988281
285.94229125976562,2.3153884410858154,4.4322719573974609,-4.3758344650268555
140.56022644042969,2.4458456039428711,5.4039187431335449,-4.6542544364929199
161.50816345214844,2.1336350440979004,5.0903630256652832,-4.7828340530395508
375.97842407226562,2.7537062168121338,9.1295833587646484,-7.2310662269592285
119.43601226806641,4.913353443145752,4.0416960716247559,-2.9930784702301025
357.2392578125,2.0969102382659912,8.2782773971557617,-7.5789947509765625
394.5596923828125,4.2828969955444336,3.727022647857666,-3.6844117641448975
234.70152282714844,4.5657515525817871,6.2020931243896484,-4.1142573356628418
353.25509643554688,4.2664680480957031,4.0651974678039551,-3.9834017753601074
201.80218505859375,1.3435961008071899,8.9161663055419922,-7.5648036003112793
295.57595825195312,1.8212158679962158,8.0546703338623047,-7.3831076622009277
475.33615112304688,1.6461232900619507,7.8815445899963379,-7.6970162391662598
260.13348388671875,2.7787809371948242,4.7209391593933105,-4.5851960182189941
260.58160400390625,4.8853378295898438,3.7104904651641846,-3.5847573280334473
412.7349853515625,2.9399421215057373,3.2609710693359375,-3.2516026496887207
282.86572265625,2.3415248394012451,4.1979942321777344,-4.1530842781066895
232.388671875,2.0841271877288818,7.9434895515441895,-6.5492548942565918
199.43325805664062,3.661384105682373,3.9115455150604248,-3.7540605068206787
420.403564453125,3.9155476093292236,8.5599327087402344,-6.2567811012268066
484.69317626953125,4.6457109451293945,8.9806299209594727,-5.696988582611084
226.56387329101562,1.2478309869766235,3.6611230373382568,-3.6511330604553223
204.43968200683594,3.8610758781433105,4.8188700675964355,-4.3307170867919922
425.76583862304688,4.9772367477416992,4.9670982360839844,-4.756019115447998
220.8255615234375,2.2155337333679199,5.5766172409057617,-5.2982230186462402
281.92633056640625,2.5863938331604004,7.2688436508178711,-6.3578405380249023
125.12370300292969,4.3887200355529785,3.9730761051177979,-3.3085205554962158
375.44064331054688,1.4398013353347778,6.6816506385803223,-6.5829930305480957
272.14443969726562,1.6382825374603271,8.8259620666503906,-7.7953739166259766
407.4442138671875,2.0302441120147705,3.6993024349212646,-3.6906919479370117
393.62258911132812,3.7410099506378174,3.1099185943603516,-3.0967526435852051
117.34067535400391,2.2042982578277588,4.8809022903442383,-4.3648395538330078
361.83139038085938,2.7216346263885498,6.7756667137145996,-6.3588495254516602
403.05862426757812,4.2574934959411621,6.253934383392334,-5.6952681541442871
184.45571899414062,2.4970037937164307,7.6589860916137695,-4.6551356315612793
283.33853149414062,3.8874542713165283,3.2634158134460449,-3.2283899784088135
104.17255401611328,1.1093310117721558,4.2586073875427246,-4.178433895111084
432.170654296875,3.444298267364502,8.3002557754516602,-6.9371523857116699
138.218505859375,1.9164247512817383,3.6382687091827393,-3.5764670372009277
247.1038818359375,1.5024374723434448,4.0501832962036133,-4.0299878120422363
255.96133422851562,2.7899413108825684,4.5715036392211914,-4.4513177871704102
117.37996673583984,2.4929604530334473,4.7377710342407227,-4.1647448539733887
363.21084594726562,1.7481720447540283,8.8828420639038086,-8.217320442199707
388.42459106445312,3.5024151802062988,7.9718418121337891,-6.5331916809082031
238.125,1.9675054550170898,6.0192985534667969,-5.7432432174682617
361.07513427734375,2.7675652503967285,8.7512130737304688,-7.0848789215087891
371.7451171875,1.5837374925613403,7.4043426513671875,-7.1995444297790527
484.18765258789062,1.6134934425354004,7.7817635536193848,-7.621675968170166
413.3033447265625,4.434814453125,4.5277595520019531,-4.4168543815612793
112.20243835449219,1.8072769641876221,6.5468144416809082,-4.7363295555114746
377.716064453125,4.0704121589660645,7.254692554473877,-5.9749851226806641
241.70265197753906,3.910212516784668,4.175483226776123,-4.0059523582458496
394.69769287109375,3.0797591209411621,3.3270320892333984,-3.3145990371704102
376.78482055664062,2.0329546928405762,3.1957054138183594,-3.1908502578735352
307.6116943359375,4.229701042175293,8.3100805282592773,-2.6061983108520508
347.53744506835938,3.9765076637268066,7.7879276275634766,-5.6072983741760254
164.6011962890625,1.095449686050415,5.3956313133239746,-5.2933878898620605
323.83004760742188,4.866969108581543,6.9581851959228516,-4.772822380065918
28.444601058959961,1.1554820537567139,3.4173970222473145,-3.0083475112915039
428.37234497070312,2.3799753189086914,9.4108552932739258,-8.192779541015625
346.39382934570312,4.9323348999023438,8.2056083679199219,-2.3325352668762207
348.31698608398438,3.0027341842651367,8.4515352249145508,-6.6592316627502441
399.34814453125,2.9039576053619385,9.5366706848144531,-7.153231143951416
467.87677001953125,2.6229727268218994,7.415076732635498,-7.054018497467041
180.91366577148438,4.8214607238769531,4.7969446182250977,-3.7890579700469971
252.54563903808594,2.9119679927825928,3.59832763671875,-3.5579993724822998
387.6328125,1.0232744216918945,7.4960050582885742,-7.4130825996398926
120.58466339111328,2.0027244091033936,3.7070775032043457,-3.6092286109924316
496.63851928710938,1.2899608612060547,8.2758159637451172,-8.1438159942626953
108.74494171142578,2.3767199516296387,3.6989455223083496,-3.5296874046325684
293.4039306640625,2.6053409576416016,8.9996967315673828,-6.2529449462890625
464.20697021484375,2.3342390060424805,7.3303866386413574,-7.0577244758605957
84.078994750976562,2.2730817794799805,4.3844332695007324,-3.7458298206329346
486.4713134765625,3.4167666435241699,5.516204833984375,-5.388756275177002
475.0548095703125,2.704169750213623,4.0173459053039551,-4.0003571510314941
117.12176513671875,2.9683477878570557,3.0526957511901855,-2.9663324356079102
321.99029541015625,3.4771525859832764,9.157893180847168,-3.8827064037322998
383.93280029296875,4.026435375213623,8.0530910491943359,-5.9036664962768555
493.88165283203125,4.3810162544250488,4.2983183860778809,-4.2402000427246094
177.79853820800781,4.3005824089050293,3.648221492767334,-3.454002857208252
98.10968017578125,1.5450809001922607,3.8670868873596191,-3.7583141326904297
400.021728515625,3.0519428253173828,5.9158296585083008,-5.7010517120361328
274.84744262695312,4.7822837829589844,7.1420249938964844,-3.290593147277832
498.34115600585938,3.6524229049682617,5.0238981246948242,-4.937192440032959
312.88018798828125,2.9255082607269287,3.416027307510376,-3.395632266998291
204.16268920898438,1.0862667560577393,8.4522247314453125,-7.817833423614502
352.06661987304688,4.3086328506469727,5.8248438835144043,-5.2989706993103027
470.37127685546875,4.511228084564209,5.9363465309143066,-5.5870094299316406
277.2091064453125,1.1017845869064331,4.9902276992797852,-4.9657244682312012
387.59967041015625,4.3017234802246094,5.0335884094238281,-4.8304800987243652
115.46206665039062,1.643324613571167,4.6764936447143555,-4.4441862106323242
257.5634765625,3.0729327201843262,8.8285150527954102,-3.2468643188476562
135.82540893554688,2.245600700378418,4.2521152496337891,-4.0576944351196289
265.02066040039062,3.1647391319274902,4.8944845199584961,-4.6899380683898926
141.5350341796875,2.3689258098602295,5.6140055656433105,-4.7693614959716797
263.3746337890625,4.0384964942932129,6.177039623260498,-5.0094804763793945
292.24600219726562,2.9471237659454346,9.0993556976318359,-5.0073294639587402
464.44482421875,4.0637722015380859,5.1022534370422363,-4.9681262969970703
327.50421142578125,1.0175479650497437,3.1824090480804443,-3.180833101272583
214.88238525390625,4.7617640495300293,6.7001504898071289,-0.68233495950698853
466.6910400390625,3.6638774871826172,4.5585613250732422,-4.4974880218505859
395.64944458007812,1.4169520139694214,8.9853391647338867,-8.6015377044677734
76.238677978515625,1.9763052463531494,4.2600440979003906,-3.7591927051544189
285.767333984375,4.0351805686950684,7.7338547706604004,-4.140894889831543
397.989013671875,4.2282891273498535,8.5277948379516602,-5.4140090942382812
373.14657592773438,4.4271407127380371,7.0857639312744141,-5.6914100646972656
317.67141723632812,1.2760776281356812,9.1691532135009766,-8.6304330825805664
494.05465698242188,4.7323012351989746,9.6387825012207031,-4.3967623710632324
272.926513671875,1.2791513204574585,5.8585515022277832,-5.7822537422180176
416.83987426757812,3.10141921043396,3.0704538822174072,-3.0628907680511475
135.33625793457031,2.4229965209960938,6.715238094329834,-3.9624862670898438
391.94720458984375,4.680330753326416,6.7133336067199707,-5.6582098007202148
479.75772094726562,2.2235109806060791,3.7554435729980469,-3.7474124431610107
352.63055419921875,2.8701653480529785,5.228724479675293,-5.0976247787475586
303.42025756835938,4.5852136611938477,3.1388208866119385,-3.1038377285003662
190.30494689941406,4.9781246185302734,5.3300089836120605,-3.5664913654327393
184.73507690429688,4.288240909576416,3.5242035388946533,-3.3745613098144531
323.12216186523438,2.9808251857757568,9.8518638610839844,-4.3870983123779297
379.23553466796875,2.8458132743835449,5.1393437385559082,-5.0373830795288086
253.58601379394531,1.9479292631149292,5.3435163497924805,-5.2134032249450684
398.94937133789062,3.4001047611236572,7.5830049514770508,-6.6099815368652344
244.65718078613281,2.0415635108947754,4.3010330200195312,-4.2494797706604004
274.40798950195312,3.7484936714172363,5.6028366088867188,-5.0615439414978027
388.9359130859375,3.0480425357818604,8.4653196334838867,-7.0042610168457031
335.27883911132812,1.4096735715866089,4.9621562957763672,-4.935492992401123
212.24966430664062,3.7115318775177002,6.1484465599060059,-4.6134147644042969
449.62832641601562,2.7117877006530762,3.1650764942169189,-3.1592943668365479
498.5155029296875,3.3066666126251221,5.3345694541931152,-5.2386713027954102
446.99417114257812,4.7822809219360352,5.1002602577209473,-4.898766040802002
131.96659851074219,3.1709024906158447,5.6151037216186523,-3.6651489734649658
368.69979858398438,1.3585822582244873,6.4354805946350098,-6.3601012229919434
408.41159057617188,2.7013516426086426,5.6425595283508301,-5.5160236358642578
431.83895874023438,1.8632787466049194,6.871363639831543,-6.7272601127624512
496.60003662109375,4.9131078720092773,5.1216740608215332,-4.9461917877197266
155.9385986328125,1.0334023237228394,7.5589923858642578,-6.9961342811584473
359.19802856445312,3.0034041404724121,9.0226821899414062,-6.6097369194030762
211.0113525390625,2.1769952774047852,9.3218412399291992,-4.1297979354858398
426.45977783203125,3.1387965679168701,9.4440822601318359,-7.124290943145752
191.8912353515625,2.8816769123077393,6.2611298561096191,-5.0611848831176758
301.01028442382812,2.2190330028533936,4.9356503486633301,-4.8554081916809082
258.36529541015625,2.4688396453857422,4.9349298477172852,-4.799443244934082
327.80014038085938,1.9303135871887207,6.7389183044433594,-6.4934811592102051
487.46768188476562,1.6531616449356079,5.3311662673950195,-5.3063449859619141
292.6427001953125,4.715238094329834,4.8853530883789062,-4.5096807479858398
433.81314086914062,3.5576474666595459,6.8662838935852051,-6.332305908203125
247.430419921875,3.1612610816955566,3.9382236003875732,-3.8601303100585938
50.68975830078125,2.5825378894805908,3.193415641784668,-2.7285590171813965
286.0877685546875,1.7287201881408691,6.6871061325073242,-6.4383549690246582
174.51316833496094,1.7210683822631836,5.6868300437927246,-5.3898329734802246
426.97882080078125,2.5562038421630859,6.8583579063415527,-6.5808172225952148
267.0709228515625,2.7256531715393066,7.5728325843811035,-6.1403112411499023
468.11962890625,1.4197882413864136,4.1521997451782227,-4.1465191841125488
405.97030639648438,4.9402904510498047,5.3447885513305664,-5.0114407539367676
350.76318359375,2.333918571472168,5.6016287803649902,-5.4781770706176758
457.14190673828125,4.9314670562744141,5.5197076797485352,-5.2130632400512695
264.74496459960938,2.3763775825500488,4.7339534759521484,-4.6371865272521973
304.91912841796875,2.983022928237915,7.0407586097717285,-6.1573777198791504
194.13150024414062,4.4778609275817871,6.342869758605957,-2.3632876873016357
364.28732299804688,4.8810148239135742,6.107060432434082,-5.2898411750793457
283.28817749023438,3.2870047092437744,4.3146066665649414,-4.2127532958984375
218.85800170898438,2.9807379245758057,6.227971076965332,-5.2880301475524902
288.63323974609375,4.8630027770996094,5.6797037124633789,-4.7675495147705078
190.81362915039062,1.543775200843811,9.1324052810668945,-6.7401108741760254
469.52120971679688,4.831017017364502,5.9562287330627441,-5.5452284812927246
341.20083618164062,1.5939527750015259,6.2705783843994141,-6.1638822555541992
447.61135864257812,4.7444353103637695,5.2673702239990234,-5.0344452857971191
404.92919921875,2.986091136932373,8.2231159210205078,-7.1278195381164551
102.21906280517578,1.8252377510070801,5.3568906784057617,-4.6001982688903809
362.52114868164062,3.127436637878418,6.152275562286377,-5.8150439262390137
408.82489013671875,2.4354960918426514,3.9491419792175293,-3.9320604801177979
363.42901611328125,2.56734299659729,8.7124910354614258,-7.3539834022521973
368.65438842773438,1.9713317155838013,6.4297275543212891,-6.2706460952758789
61.294212341308594,1.868201732635498,3.2004406452178955,-3.040477991104126
362.86917114257812,3.9053452014923096,9.3267288208007812,-3.2780730724334717
344.33938598632812,3.9432203769683838,6.0093088150024414,-5.4714021682739258
418.13351440429688,2.3574109077453613,4.7426276206970215,-4.7043395042419434
194.5035400390625,1.600236177444458,3.2596240043640137,-3.2471456527709961
285.03543090820312,2.7452199459075928,9.4706287384033203,-4.7708978652954102
