x0,x1,x2,x3,x4,x5,x6,x7,y
-8.138744831085205078e-01,-3.223445653915405273e+00,-1.321419954299926758e+00,8.191913366317749023e-01,-4.169743974400000000e+10,-1.798220276832580566e-01,6.631424427032470703e+00,-1.143865140411023940e-13,3.485082983970642090e-01
1.818945765495300293e+00,-1.688458472490310669e-01,-5.458444595336914062e+00,1.627295762300491333e-01,-5.188970414080000000e+11,-4.360653758049011230e-01,-7.456253528594970703e+00,1.643903383644756966e-13,2.056042194366455078e+00
-1.083040714263916016e+00,6.700454354286193848e-01,-4.821413516998291016e+00,5.527283549308776855e-01,1.569247395840000000e+11,-2.974103093147277832e-01,-7.840231060981750488e-01,-3.533118079785541044e-13,-3.157441854476928711e+00
1.518408060073852539e-01,2.609743773937225342e-01,9.836206436157226562e+00,-1.106252670288085938e-01,-1.974207692800000000e+10,-1.583749502897262573e-01,1.049552559852600098e+00,-1.538867435714984244e-14,-1.214729309082031250e+00
4.604960978031158447e-01,1.939982175827026367e-01,-5.313282012939453125e-01,-5.421203374862670898e-01,1.985783193600000000e+10,-1.868910640478134155e-01,1.410030871629714966e-01,5.243727544193554913e-13,3.510270416736602783e-01
2.100400686264038086e+00,2.263072878122329712e-01,-1.355451226234436035e+00,-2.235351324081420898e+00,3.341788979200000000e+10,-1.633752703666687012e+00,1.728086471557617188e-01,-1.731963334414884231e-14,3.222919225692749023e+00
3.032742500305175781e+00,1.410010099411010742e+00,2.953571796417236328e+00,-4.947531819343566895e-01,-1.635565240320000000e+11,1.852620244026184082e+00,-9.890637397766113281e-01,2.425707204545268780e-13,9.825486540794372559e-01
1.496275961399078369e-01,8.339287757873535156e+00,6.388935565948486328e+00,-6.145511150360107422e+00,-1.102067712000000000e+11,-1.740534752607345581e-01,3.477033376693725586e+00,-1.735553229451937407e-14,-3.862067794799804688e+01
8.443442583084106445e-01,1.698920726776123047e-01,1.452494114637374878e-01,-1.731889247894287109e-01,-1.270507192320000000e+11,-9.548066258430480957e-01,-4.687528133392333984e+00,8.389125440329270322e-14,4.593974590301513672e+00
-1.387046575546264648e-01,2.883764266967773438e+00,8.406465530395507812e+00,-3.499022006988525391e+00,-1.329445376000000000e+10,4.115290641784667969e-01,-6.181229114532470703e+00,-8.580423155844785210e-13,-3.235815429687500000e+01
9.877679824829101562e+00,1.963633179664611816e+00,-5.457853674888610840e-01,1.167534887790679932e-01,-1.482042900480000000e+11,-8.795382499694824219e+00,-3.366627931594848633e+00,2.217815774779863247e-13,4.894319915771484375e+01
-4.488450884819030762e-01,-7.185757756233215332e-01,1.173471584916114807e-01,8.061923980712890625e-01,7.867362181120000000e+11,1.193228602409362793e+00,5.199397563934326172e+00,-2.149068107444498249e-14,6.621203422546386719e+00
-1.819161027669906616e-01,-7.444950580596923828e+00,-1.279898047447204590e+00,1.024868488311767578e-01,5.557832089600000000e+10,-5.915194034576416016e+00,-3.867186009883880615e-01,3.739983854295775290e-14,3.510699272155761719e+00
-4.757707118988037109e+00,1.066327571868896484e+00,5.168340802192687988e-01,-2.330974817276000977e+00,3.523469721600000000e+10,1.546584963798522949e-01,-1.434256583452224731e-01,5.168948426291335163e-14,-6.300183296203613281e+00
-6.793351769447326660e-01,1.014436110854148865e-01,-2.210284918546676636e-01,1.167731881141662598e+00,-3.566988165120000000e+11,-5.085126876831054688e+00,5.761272907257080078e+00,1.113727640385080153e-13,-2.962382125854492188e+01
1.741860210895538330e-01,-9.961063385009765625e+00,-2.012718200683593750e+00,-2.450657039880752563e-01,-3.451765964800000000e+10,3.384116888046264648e-01,2.086357474327087402e-01,4.389066218216282345e-14,-1.171224951744079590e+00
5.983356952667236328e+00,1.247195124626159668e+00,-1.711574077606201172e+00,9.009949564933776855e-01,5.633513881600000000e+10,2.110409587621688843e-01,-2.453602701425552368e-01,2.282173744688059669e-14,5.868512630462646484e+00
-6.925461888313293457e-01,-3.698009729385375977e+00,2.369551807641983032e-01,-6.394834518432617188e-01,7.633269555200000000e+10,-1.103335916996002197e-01,1.533271908760070801e+00,-5.733971918152683256e-14,2.240342378616333008e+00
-1.240418791770935059e+00,1.245416522026062012e+00,-5.313198089599609375e+00,5.669777393341064453e+00,8.782668595200000000e+10,-8.946577072143554688e+00,-1.588483452796936035e+00,-1.280894200384949388e-13,-1.745799827575683594e+01
-9.983993172645568848e-01,7.715038657188415527e-01,-5.624317169189453125e+00,5.380612373352050781e+00,-2.608359014400000000e+11,1.833610981702804565e-01,1.359956413507461548e-01,-1.293357646458756505e-13,-3.100760269165039062e+01
1.308339715003967285e+00,-2.105619907379150391e+00,-3.965579032897949219e+00,3.416766226291656494e-01,-1.732684677120000000e+11,-5.445250272750854492e-01,-2.797123193740844727e-01,-3.433039104188372048e-14,-3.957501649856567383e+00
-6.268062114715576172e+00,2.127828359603881836e+00,2.941596031188964844e+00,2.429889887571334839e-01,8.851927040000000000e+10,-5.328588485717773438e-01,-9.506265521049499512e-01,4.686075746190843105e-13,-1.211603546142578125e+01
-5.786456584930419922e+00,1.615871667861938477e+00,-1.027230918407440186e-01,1.195555210113525391e+00,-8.705759641600000000e+11,5.864323973655700684e-01,-4.690513908863067627e-01,2.759183567659518471e-14,-9.748049736022949219e+00
1.024243459105491638e-01,3.196529746055603027e-01,7.027222156524658203e+00,-1.631411910057067871e-01,9.465778667520000000e+11,1.098368018865585327e-01,-4.455200433731079102e-01,-5.023131433370964238e-13,-1.162623643875122070e+00
3.338511288166046143e-01,9.609154701232910156e+00,2.354948520660400391e-01,-4.802134335041046143e-01,1.369148416000000000e+10,-1.411793231964111328e-01,1.654732465744018555e+00,-1.435369699617425332e-13,2.861325263977050781e+00
-1.090418323874473572e-01,9.637200236320495605e-01,-1.612351387739181519e-01,-5.601665377616882324e-01,-3.579526348800000000e+10,-6.959049701690673828e-01,-1.193927049636840820e+00,1.031494446199774165e-14,8.160925507545471191e-01
1.793476343154907227e-01,-7.048684597015380859e+00,-2.347783088684082031e+00,-4.468902647495269775e-01,5.198780006400000000e+10,8.665776848793029785e-01,-5.641843676567077637e-01,-1.919640424538019557e-14,-7.038731575012207031e-01
1.828661322593688965e+00,1.676677018404006958e-01,1.441013664007186890e-01,-2.012206017971038818e-01,3.074476605440000000e+11,-3.303266763687133789e-01,1.260884761810302734e+00,-4.284679707387828440e-13,-1.388925760984420776e-01
2.104745149612426758e+00,-4.473594665527343750e+00,1.121790558099746704e-01,-2.719573974609375000e+00,-2.084047052800000000e+10,2.049513459205627441e-01,2.535442411899566650e-01,-2.011968371041453901e-14,-9.668890953063964844e+00
-1.927418410778045654e-01,2.595063686370849609e+00,1.650739431381225586e+00,-1.163665652275085449e-01,-1.295836774400000000e+10,-2.832160949707031250e+00,5.546749114990234375e+00,1.469159165254797089e-14,-1.640155410766601562e+01
-2.160569280385971069e-01,1.083661839365959167e-01,1.716289281845092773e+00,3.496721506118774414e+00,3.924043038720000000e+11,-1.212028622627258301e+00,2.173552989959716797e+00,-8.071267856542621577e-14,3.343564271926879883e+00
4.298710346221923828e+00,5.264632225036621094e+00,5.712543964385986328e+00,-7.460318803787231445e-01,-6.557757603840000000e+11,-3.078373193740844727e+00,1.669764965772628784e-01,8.904805874881266403e-14,1.785537338256835938e+01
-5.896379947662353516e+00,4.074167609214782715e-01,-1.384820789098739624e-01,1.088175415992736816e+00,-1.740309094400000000e+10,-3.007530927658081055e+00,2.686721682548522949e-01,1.297741888993744763e-13,-3.361016511917114258e+00
2.033507972955703735e-01,7.524110674858093262e-01,-3.377677798271179199e-01,-1.186317428946495056e-01,-7.830477209600000000e+10,-2.342216730117797852e+00,-3.276021778583526611e-01,2.546028437990649484e-13,9.603886604309082031e-01
8.802425861358642578e-01,-1.484307289123535156e+00,-1.075048670172691345e-01,1.257933825254440308e-01,-1.574377390080000000e+11,-1.789801418781280518e-01,8.972049355506896973e-01,1.176804964239663853e-13,-1.480655789375305176e+00
1.895755529403686523e+00,-1.504712820053100586e+00,2.629438936710357666e-01,1.642781943082809448e-01,-1.183572480000000000e+10,-4.370704293251037598e-01,4.508224129676818848e-01,2.401767851170199392e-14,-3.006412744522094727e+00
-7.664098262786865234e+00,7.972104549407958984e-01,1.107128858566284180e-01,-8.442744255065917969e+00,5.063158333440000000e+11,-1.644902676343917847e-01,4.143733680248260498e-01,1.503905303784115743e-14,-7.112780094146728516e+00
-4.599018573760986328e+00,-1.439290195703506470e-01,-3.723241388797760010e-01,-5.881876468658447266e+00,3.875256074240000000e+11,-9.229738116264343262e-01,-1.084153726696968079e-01,-2.786506648252279339e-13,2.951961278915405273e+00
-7.265445232391357422e+00,1.329098194837570190e-01,-8.802206516265869141e-01,1.033063292503356934e+00,9.773650411520000000e+11,-3.912475109100341797e-01,-2.978478968143463135e-01,-1.140315902955438970e-14,-1.758440375328063965e+00
1.861323863267898560e-01,-2.255488634109497070e+00,3.012592792510986328e-01,4.326447010040283203e+00,-1.085975838720000000e+11,6.147035121917724609e+00,-8.378163337707519531e+00,-2.362443160747792342e-14,-5.061730194091796875e+01
2.970479011535644531e+00,-3.789712667465209961e+00,-1.488709092140197754e+00,-5.120076537132263184e-01,1.407194726400000000e+11,-1.344714462757110596e-01,3.121176958084106445e-01,3.117909982931418855e-14,-1.053700256347656250e+01
-2.358791679143905640e-01,-2.202417135238647461e+00,4.884381771087646484e+00,5.590080618858337402e-01,3.177011404800000000e+10,-3.495441973209381104e-01,2.372939109802246094e+00,8.490774815010648791e-14,2.420466184616088867e+00
-3.272958517074584961e+00,2.049764096736907959e-01,-2.114902973175048828e+00,-3.190934419631958008e+00,-1.439951749120000000e+11,4.538121223449707031e+00,-2.133265584707260132e-01,-5.965072186198128179e-13,5.109535694122314453e+00
-9.249475479125976562e+00,7.502140998840332031e-01,3.318780958652496338e-01,-1.002188086509704590e+00,5.230571683840000000e+11,-4.902213811874389648e-01,5.704446434974670410e-01,-3.119212719604295969e-14,-7.551335334777832031e+00
1.103295087814331055e-01,3.042003512382507324e-01,-1.486375778913497925e-01,3.162003457546234131e-01,-1.806579916800000000e+10,1.065756320953369141e+00,-1.601655364036560059e+00,6.901220588918788312e-14,-1.720411419868469238e+00
3.261935949325561523e+00,-3.155353367328643799e-01,-3.847032785415649414e+00,1.272628903388977051e+00,-5.319403765760000000e+11,6.306825160980224609e+00,1.190685629844665527e+00,-4.260349939586710599e-13,1.584345102310180664e+00
3.985420465469360352e+00,-2.368281126022338867e+00,-2.270552158355712891e+00,1.181327939033508301e+00,1.930117611520000000e+11,-3.330842554569244385e-01,4.427617549896240234e+00,4.517763929883650276e-13,-1.359563255310058594e+01
-1.602350473403930664e+00,1.129557013511657715e+00,-7.020877599716186523e-01,7.380710601806640625e+00,-4.474559528960000000e+11,3.681187629699707031e+00,-1.420862078666687012e+00,1.417579974846011615e-13,-1.222231292724609375e+01
1.442742347717285156e+00,-8.607684969902038574e-01,3.120540142059326172e+00,4.601095199584960938e+00,5.783952588800000000e+10,3.890110254287719727e-01,1.868730187416076660e-01,1.253845660111052585e-13,1.318873119354248047e+01
-3.236906528472900391e-01,-9.150978326797485352e-01,-5.815528035163879395e-01,-1.422144621610641479e-01,4.596115046400000000e+10,-5.938017368316650391e-01,-5.368182659149169922e-01,-4.042102888296081331e-14,6.976774334907531738e-01
-3.795487284660339355e-01,9.682789802551269531e+00,-4.171800315380096436e-01,-7.330613732337951660e-01,1.006115061760000000e+11,-1.003451585769653320e+00,4.364086151123046875e+00,-1.514017589684252263e-13,-7.748420715332031250e+00
-2.323730438947677612e-01,1.538199543952941895e+00,-4.347452521324157715e-01,2.863495826721191406e+00,-5.667291791360000000e+11,-1.324658036231994629e+00,-5.088770866394042969e+00,2.061286525582156637e-14,5.138553142547607422e+00
3.219583749771118164e+00,2.228226661682128906e+00,2.098418712615966797e+00,-1.375255435705184937e-01,-1.377249894400000000e+10,9.706181526184082031e+00,-8.237744331359863281e+00,2.142798064637060906e-13,-7.307166290283203125e+01
-2.625065088272094727e+00,-1.656005978584289551e-01,2.373317956924438477e+00,2.821445465087890625e-01,1.679006433280000000e+11,-5.852457284927368164e-01,2.074994146823883057e-01,7.049528604093080464e-13,9.828929305076599121e-01
-8.083556175231933594e+00,-6.266887187957763672e+00,-4.404687583446502686e-01,-1.190398335456848145e+00,-3.373363363840000000e+11,1.840898394584655762e+00,1.028062224388122559e+00,-3.898166511806522294e-13,5.307562637329101562e+01
-1.566360145807266235e-01,4.367820024490356445e-01,-1.590211689472198486e-01,-1.518299579620361328e-01,3.112417280000000000e+10,1.894100189208984375e+00,-1.775407910346984863e+00,-9.169730675728099412e-14,-3.407072067260742188e+00
-4.154816627502441406e+00,5.182014703750610352e-01,6.642596244812011719e+00,9.669170975685119629e-01,-7.911158579200000000e+10,4.567694365978240967e-01,-8.039361000061035156e+00,5.993952621567710803e-13,5.976733565330505371e-01
2.572138309478759766e-01,-9.748672246932983398e-01,-7.676213741302490234e+00,-6.401299476623535156e+00,1.777966120960000000e+11,-1.115997672080993652e+00,-1.982656836509704590e+00,-1.948470546150535276e-13,5.109963226318359375e+01
-2.048761397600173950e-01,1.863411366939544678e-01,1.648235023021697998e-01,-3.831533491611480713e-01,2.497658060800000000e+11,-1.338231414556503296e-01,2.923191785812377930e-01,-7.969638946177248773e-13,-1.404486000537872314e-01
-2.497592121362686157e-01,-2.313781678676605225e-01,1.343569397926330566e+00,4.239200592041015625e+00,2.053019852800000000e+10,2.100275754928588867e+00,3.361632108688354492e+00,-1.122679660554067732e-14,1.281380367279052734e+01
2.791900396347045898e+00,-3.410727262496948242e+00,1.214480027556419373e-01,2.174031019210815430e+00,5.681150771200000000e+10,7.157944202423095703e+00,-6.367539167404174805e-01,-6.570407737847838714e-13,-1.381622791290283203e+01
-1.145094633102416992e+00,-6.292130947113037109e-01,8.663777112960815430e-01,-2.946427822113037109e+00,4.047320678400000000e+10,6.864113211631774902e-01,3.021022677421569824e-01,-5.733433882824587324e-14,-1.624844312667846680e+00
4.973668158054351807e-01,-1.258438527584075928e-01,-4.097255706787109375e+00,8.143161535263061523e-01,9.813548728320000000e+11,-9.674378395080566406e+00,-3.157151341438293457e-01,-6.585047584257638920e-14,-3.447044789791107178e-01
-1.988894462585449219e+00,-2.589551210403442383e-01,1.359529644250869751e-01,-1.081645131111145020e+00,8.457647554560000000e+11,-1.868917822837829590e+00,-2.046221733093261719e+00,-2.358068235575223881e-14,4.192201614379882812e+00
-8.804037570953369141e-01,2.308104634284973145e-01,4.687671661376953125e-01,-1.683143526315689087e-01,1.981005824000000000e+10,-5.967145442962646484e+00,-1.148242279887199402e-01,4.586932504831164881e-13,4.030662775039672852e-01
-1.114354252815246582e+00,6.428287029266357422e-01,-1.744634211063385010e-01,-1.279669404029846191e+00,5.228337971200000000e+10,1.398555785417556763e-01,-4.654802083969116211e-01,-3.714396683025117385e-13,-5.581834316253662109e-01
4.068571567535400391e+00,-3.333838939666748047e+00,4.606318175792694092e-01,5.805539608001708984e+00,6.223125544960000000e+11,-2.828562855720520020e-01,-4.561397433280944824e-01,3.890649331568865610e-14,-1.076072311401367188e+01
-1.071370840072631836e-01,4.970375001430511475e-01,-1.880110979080200195e+00,-7.897845268249511719e+00,-1.926009651200000000e+10,4.476832389831542969e+00,-2.023311138153076172e+00,-4.722344477264828200e-13,5.737549781799316406e+00
-1.163853779435157776e-01,-2.088593006134033203e+00,-3.358978033065795898e+00,6.223421692848205566e-01,-1.422098841600000000e+10,3.587806463241577148e+00,4.296607375144958496e-01,1.263264802009791965e-13,-3.058123588562011719e-01
-1.232048422098159790e-01,6.994400620460510254e-01,-5.485138893127441406e-01,1.470114737749099731e-01,-4.004528128000000000e+10,-8.489386439323425293e-01,-1.243488311767578125e+00,1.168303650301910288e-14,8.888331055641174316e-01
6.666114330291748047e+00,7.650289535522460938e-01,2.288139015436172485e-01,3.364733159542083740e-01,1.640174551040000000e+11,-7.946090698242187500e-01,4.488571643829345703e+00,1.770443702395468194e-14,1.610100746154785156e+00
-6.438492298126220703e+00,4.925154209136962891e+00,9.565441131591796875e+00,8.400909900665283203e-01,6.537589145600000000e+10,-5.527351856231689453e+00,-8.536192774772644043e-01,5.498067279230411941e-13,-1.895647239685058594e+01
-4.792900085449218750e-01,-8.903295397758483887e-01,-7.837728977203369141e+00,-1.771158874034881592e-01,-6.943408128000000000e+10,9.488451004028320312e+00,7.183732032775878906e+00,1.563027864689287005e-13,6.997740173339843750e+01
2.203517436981201172e+00,-5.358081459999084473e-01,-2.597185969352722168e-01,2.880778610706329346e-01,-1.309165076480000000e+11,-7.233241200447082520e-01,-1.280898332595825195e+00,3.358591345575118181e-14,-3.289770781993865967e-01
3.883875906467437744e-01,-1.261056065559387207e+00,-5.692645907402038574e-01,2.264923751354217529e-01,-6.141285171200000000e+10,4.566203951835632324e-01,6.713126659393310547e+00,-1.443176903936221889e-13,2.446637868881225586e+00
-1.418471336364746094e+00,6.293391227722167969e+00,4.790950417518615723e-01,8.714015960693359375e+00,-7.100119449600000000e+10,2.456490993499755859e+00,1.210410594940185547e+00,-4.946515202650103582e-13,-1.778790593147277832e+00
-5.820248723030090332e-01,4.071456491947174072e-01,2.910016536712646484e+00,-5.003476619720458984e+00,-1.682501304320000000e+11,-4.497958421707153320e-01,2.317631244659423828e-01,-1.794544737419509484e-13,-1.490141391754150391e+01
2.345386981964111328e+00,5.876785516738891602e-01,7.702947854995727539e-01,-7.012627720832824707e-01,1.219445350400000000e+10,-6.176391124725341797e+00,-4.233433902263641357e-01,-5.356033948604108086e-14,3.452888965606689453e+00
4.422770500183105469e+00,3.053695261478424072e-01,-4.264696121215820312e+00,7.637487053871154785e-01,-5.224155955200000000e+10,2.294113636016845703e+00,-6.636027336120605469e+00,-8.039368324698481505e-13,-1.713037872314453125e+01
-6.837633848190307617e-01,-5.722497463226318359e+00,5.894964337348937988e-01,2.398025989532470703e+00,-1.909397749760000000e+11,-6.679648756980895996e-01,-1.092601343989372253e-01,2.006189675106059833e-13,5.399444103240966797e+00
1.664717435836791992e+00,-6.188629269599914551e-01,1.365547060966491699e+00,3.077268362045288086e+00,1.447240171520000000e+11,2.809815645217895508e+00,-1.233941078186035156e+00,3.449328903016787851e-14,-2.952243387699127197e-01
4.669476449489593506e-01,-3.635865926742553711e+00,1.584334731101989746e+00,4.000551104545593262e-01,-6.381786890240000000e+11,6.595522403717041016e+00,4.856680631637573242e-01,-2.672490761947577537e-14,2.139296770095825195e+00
-6.376240253448486328e-01,-3.411019742488861084e-01,-6.157352924346923828e-01,-1.622020900249481201e-01,-1.261478707200000000e+10,2.968069911003112793e-01,4.871933460235595703e+00,1.319998526715798759e-13,1.763392329216003418e+00
-1.557604312896728516e+00,1.081110954284667969e+00,-4.846215248107910156e+00,4.114556312561035156e-01,-1.793622999040000000e+11,-4.547042846679687500e+00,1.425044238567352295e-01,4.521285350777247414e-14,-4.325919151306152344e+00
-5.727325439453125000e+00,-2.957653522491455078e+00,4.382794797420501709e-01,-5.839586853981018066e-01,-2.638374297600000000e+10,1.448011249303817749e-01,-1.231367945671081543e+00,-1.572962273670500122e-13,1.650520515441894531e+01
2.555292546749114990e-01,4.335564076900482178e-01,1.184332370758056641e+00,8.287641525268554688e+00,9.785349898240000000e+11,-2.881361842155456543e-01,-1.636016368865966797e-01,-8.459447877438852625e-13,9.973247528076171875e+00
1.003652930259704590e+00,8.116409301757812500e+00,2.616985082626342773e+00,4.240696907043457031e+00,-2.961981030400000000e+10,-2.864438772201538086e+00,-2.892519831657409668e-01,1.753676685204569319e-14,2.007244300842285156e+01
4.347647190093994141e+00,-6.873901486396789551e-01,-2.576208710670471191e-01,-1.422767490148544312e-01,9.898648371200000000e+10,-1.692269444465637207e-01,1.468566060066223145e-01,4.552063478761858573e-13,-2.976728439331054688e+00
1.138492941856384277e+00,-8.137899041175842285e-01,-1.743091702461242676e+00,1.608416289091110229e-01,3.122133811200000000e+10,8.008316040039062500e+00,-1.095415472984313965e+00,3.258876932958447437e-14,-9.979290008544921875e+00
-3.128078699111938477e+00,1.638419508934020996e+00,5.702888965606689453e-01,-1.234743833541870117e+00,-1.947341455360000000e+11,-6.216799259185791016e+00,4.824732780456542969e+00,9.891420365074066190e-13,-3.582365798950195312e+01
4.061222374439239502e-01,-1.748584061861038208e-01,8.388682603836059570e-01,-1.206788301467895508e+00,-1.333307801600000000e+10,3.969573736190795898e+00,-3.406248986721038818e-01,8.262349680300540289e-14,-2.435486078262329102e+00
4.281531572341918945e-01,6.426008343696594238e-01,6.480195522308349609e+00,1.264353394508361816e+00,9.611984896000000000e+11,8.979833722114562988e-01,-5.573376178741455078e+00,1.187708243387264329e-14,3.463589668273925781e+00
3.280514478683471680e+00,6.204633712768554688e+00,1.904042363166809082e+00,3.675386905670166016e+00,2.789755781120000000e+11,2.024441480636596680e+00,-2.134684801101684570e+00,-5.711947706271355840e-14,2.303093910217285156e+01
-8.338520526885986328e-01,-4.258136749267578125e+00,6.091989278793334961e-01,8.826219558715820312e+00,-2.297351168000000000e+10,1.180727124214172363e+00,-2.072223424911499023e+00,2.915173798970910335e-13,6.480848789215087891e+00
-4.047951221466064453e+00,4.251504898071289062e+00,6.267033219337463379e-01,4.991921484470367432e-01,-1.012709888000000000e+10,-3.147636651992797852e-01,-1.168734058737754822e-01,-1.257197132314112620e-14,-1.686025238037109375e+01
-8.022325038909912109e-01,1.455500125885009766e-01,-5.029518604278564453e+00,5.029770374298095703e+00,-9.366051880960000000e+11,-5.004047751426696777e-01,2.380492687225341797e+00,5.142426740510630534e-13,-2.660529708862304688e+01
5.350455284118652344e+00,1.181630343198776245e-01,-5.980253696441650391e+00,4.018958508968353271e-01,7.220588544000000000e+10,1.492738425731658936e-01,-2.938740730285644531e+00,-1.288038415075271059e-13,-2.209890127182006836e+00
1.949238032102584839e-01,2.862675487995147705e-01,-6.587623953819274902e-01,-5.586810588836669922e+00,-4.712916254720000000e+11,-1.122798800468444824e+00,3.580359935760498047e+00,1.254183982010844897e-14,-2.838428914546966553e-01
5.663571357727050781e-01,-5.194033145904541016e+00,7.040534973144531250e+00,9.918447732925415039e-01,-3.092529479680000000e+11,1.356440663337707520e+00,4.038602352142333984e+00,2.932339971967873327e-14,9.519564628601074219e+00
6.117658615112304688e-01,-6.582857370376586914e-01,8.333399772644042969e+00,-7.315077304840087891e+00,-1.401622691840000000e+11,-4.378452301025390625e+00,-1.343380212783813477e-01,9.421546659157953307e-13,-6.077398681640625000e+01
8.234357833862304688e-01,-1.957524180412292480e+00,2.632118225097656250e+00,-6.085865974426269531e+00,-4.427382128640000000e+11,1.235643386840820312e+00,-1.525620967149734497e-01,1.385116928922722201e-13,-1.781912612915039062e+01
3.458273887634277344e+00,-8.468618392944335938e+00,3.344141244888305664e-01,-4.811412334442138672e+00,-1.008960471040000000e+11,1.121659398078918457e+00,-1.699917197227478027e+00,-1.570367506821199188e-13,-3.280253219604492188e+01
1.155260503292083740e-01,6.814154148101806641e+00,2.406915277242660522e-01,1.562632024288177490e-01,-1.383003586560000000e+11,-4.039170444011688232e-01,6.813929677009582520e-01,-1.177515929814271223e-13,5.495973229408264160e-01
3.542452454566955566e-01,1.059171855449676514e-01,1.241644471883773804e-01,-2.601360678672790527e-01,-9.038005862400000000e+10,-6.976554393768310547e+00,7.430639863014221191e-01,4.055349128338422982e-14,-5.178804874420166016e+00
3.565937280654907227e-01,2.793738126754760742e+00,-5.508319139480590820e-01,-1.005303412675857544e-01,7.704925798400000000e+10,-1.095648482441902161e-01,-6.187207698822021484e+00,-8.176393589964803255e-13,1.729505300521850586e+00
-9.401982307434082031e+00,-6.374273896217346191e-01,4.687591493129730225e-01,-1.489238440990447998e-01,-3.377612718080000000e+11,-2.113747447729110718e-01,2.757081508636474609e+00,-7.085418406507781874e-14,5.340494632720947266e+00
1.167663097381591797e+00,-2.921711206436157227e-01,4.994972348213195801e-01,1.089031398296356201e-01,4.140960972800000000e+10,8.825954437255859375e+00,4.955258965492248535e-01,-2.599097694878926834e-13,4.086728572845458984e+00
4.832612037658691406e+00,-7.342392206192016602e-01,-1.895006895065307617e-01,2.639317214488983154e-01,2.562127052800000000e+10,-4.135724604129791260e-01,1.564276695251464844e+00,1.289374219914408981e-14,-4.245250225067138672e+00
1.611824333667755127e-01,-4.431762695312500000e+00,8.429475784301757812e+00,1.030165031552314758e-01,-1.111496806400000000e+10,-5.917904376983642578e-01,-5.466890931129455566e-01,-1.929817864212458878e-14,4.775781631469726562e-01
-1.719819456338882446e-01,1.709272414445877075e-01,2.370191812515258789e-01,-3.535796642303466797e+00,-8.524048793600000000e+10,9.452008605003356934e-01,-6.600468754768371582e-01,-1.868911926258820522e-13,-1.491324901580810547e+00
9.300985336303710938e+00,-1.716414988040924072e-01,4.304425716400146484e+00,-1.348898768424987793e+00,6.129044684800000000e+11,-9.033004045486450195e-01,-1.650399327278137207e+00,-1.097349733189490958e-14,-5.911863327026367188e+00
-1.063766032457351685e-01,-5.292107582092285156e+00,5.539270877838134766e+00,6.556603908538818359e-01,-2.181466112000000000e+10,7.323999881744384766e+00,-4.387307167053222656e+00,4.605856169549726875e-13,-2.793779945373535156e+01
1.210265234112739563e-01,6.198308467864990234e+00,-2.262556254863739014e-01,-4.959108829498291016e+00,-6.893991362560000000e+11,1.356643438339233398e-01,3.030127286911010742e+00,-3.356753893943298372e-13,2.283266305923461914e+00
2.969854772090911865e-01,4.490497589111328125e+00,3.667835474014282227e+00,3.917150259017944336e+00,4.725891891200000000e+10,-3.217332363128662109e-01,1.461613655090332031e+00,2.165822249734598859e-14,1.523082637786865234e+01
-3.716306984424591064e-01,-1.700195968151092529e-01,2.587477684020996094e+00,-2.482531070709228516e+00,2.222836613120000000e+11,4.017135798931121826e-01,-1.667683243751525879e+00,2.971418141921311484e-13,-7.030240535736083984e+00
7.133100628852844238e-01,-1.616306304931640625e+00,8.090732097625732422e-01,2.670615017414093018e-01,5.611270963200000000e+11,-3.383258104324340820e+00,-1.012407764792442322e-01,-2.653985158810462375e-13,-5.943316221237182617e-01
-2.471352368593215942e-01,6.378027439117431641e+00,-5.799849033355712891e+00,6.349610328674316406e+00,1.872009789440000000e+11,8.759052276611328125e+00,-4.309784412384033203e+00,-9.777063463304799806e-14,-7.615264129638671875e+01
2.596521615982055664e+00,-9.676727056503295898e-01,-3.766615152359008789e+00,-2.056738138198852539e+00,1.513833594880000000e+11,4.403363704681396484e+00,-4.990856051445007324e-01,-2.923843553880554891e-14,3.036701917648315430e+00
-6.017862558364868164e-01,2.848861813545227051e-01,1.063598841428756714e-01,-1.879906415939331055e+00,-1.687256576000000000e+10,-1.801160126924514771e-01,2.426809966564178467e-01,7.996405051785213103e-14,-4.150979220867156982e-01
-2.517336845397949219e+00,-2.176876544952392578e+00,-2.909297227859497070e+00,-1.008372679352760315e-01,-4.389014732800000000e+10,-1.224446415901184082e+00,-2.010935306549072266e+00,3.244379117033242832e-14,8.235579490661621094e+00
-9.698046445846557617e-01,-8.353570699691772461e-01,-2.095980346202850342e-01,-1.286496162414550781e+00,3.664937615360000000e+11,1.985517024993896484e+00,-8.216043114662170410e-01,-7.741650744942651929e-14,-5.515291094779968262e-01
1.561200380325317383e+00,1.796467900276184082e-01,-1.390062570571899414e-01,-1.230256706476211548e-01,-1.771954667520000000e+11,-5.472435951232910156e+00,-8.758583068847656250e-01,5.280663940517883737e-14,5.090644359588623047e+00
1.032216176390647888e-01,-2.711825668811798096e-01,1.022476792335510254e+00,-1.191152855753898621e-01,2.193782538240000000e+11,-8.865186691284179688e+00,5.733940601348876953e-01,1.946020249240718036e-14,-5.233029842376708984e+00
3.484077453613281250e+00,-1.108057498931884766e+00,1.687616705894470215e-01,-1.290255934000015259e-01,-5.867056332800000000e+10,-1.749268323183059692e-01,-1.616432517766952515e-01,-4.540394752880483331e-13,-3.854057073593139648e+00
