tool,machine,global_index,slice_index,family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py
pysr,anon-node-03,378,46,srsd,srsd-feynman_hard_dummy,feynman-i.9.18,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.9.18,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.9.18/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.9.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.9.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.9.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.9.18/metadata.yaml,yes
pysr,anon-node-03,379,47,srsd,srsd-feynman_hard_dummy,feynman-ii.11.17,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.17,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.17/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.17/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.17/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.17/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.17/metadata.yaml,yes
pysr,anon-node-03,380,48,srsd,srsd-feynman_hard_dummy,feynman-ii.11.20,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.20,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.20/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.20/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.20/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.20/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.20/metadata.yaml,yes
pysr,anon-node-03,381,49,srsd,srsd-feynman_hard_dummy,feynman-ii.11.27,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.27,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.27/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.27/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.27/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.27/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.27/metadata.yaml,yes
pysr,anon-node-03,382,50,srsd,srsd-feynman_hard_dummy,feynman-ii.13.23,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.23,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.23/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.23/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.23/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.23/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.23/metadata.yaml,yes
pysr,anon-node-03,383,51,srsd,srsd-feynman_hard_dummy,feynman-ii.13.34,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.34,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.34/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.34/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.34/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.34/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.34/metadata.yaml,yes
pysr,anon-node-03,384,52,srsd,srsd-feynman_hard_dummy,feynman-ii.24.17,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.24.17,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.24.17/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.24.17/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.24.17/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.24.17/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.24.17/metadata.yaml,yes
pysr,anon-node-03,385,53,srsd,srsd-feynman_hard_dummy,feynman-ii.35.18,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/metadata.yaml,yes
pysr,anon-node-03,386,54,srsd,srsd-feynman_hard_dummy,feynman-ii.35.21,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/metadata.yaml,yes
pysr,anon-node-03,387,55,srsd,srsd-feynman_hard_dummy,feynman-ii.36.38,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/metadata.yaml,yes
pysr,anon-node-03,388,56,srsd,srsd-feynman_hard_dummy,feynman-ii.6.15a,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/metadata.yaml,yes
pysr,anon-node-03,389,57,srsd,srsd-feynman_hard_dummy,feynman-ii.6.15b,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/metadata.yaml,yes
pysr,anon-node-03,390,58,srsd,srsd-feynman_hard_dummy,feynman-iii.10.19,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/metadata.yaml,yes
pysr,anon-node-03,391,59,srsd,srsd-feynman_hard_dummy,feynman-iii.21.20,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/metadata.yaml,yes
pysr,anon-node-03,392,60,srsd,srsd-feynman_hard_dummy,feynman-iii.4.33,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/metadata.yaml,yes
pysr,anon-node-03,393,61,srsd,srsd-feynman_medium,feynman-bonus.18,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/metadata.yaml,yes
pysr,anon-node-03,394,62,srsd,srsd-feynman_medium,feynman-bonus.8,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/metadata.yaml,yes
pysr,anon-node-03,395,63,srsd,srsd-feynman_medium,feynman-i.10.7,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/metadata.yaml,yes
pysr,anon-node-03,396,64,srsd,srsd-feynman_medium,feynman-i.11.19,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/metadata.yaml,yes
pysr,anon-node-03,397,65,srsd,srsd-feynman_medium,feynman-i.12.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/metadata.yaml,yes
pysr,anon-node-03,398,66,srsd,srsd-feynman_medium,feynman-i.12.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/metadata.yaml,yes
pysr,anon-node-03,399,67,srsd,srsd-feynman_medium,feynman-i.13.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/metadata.yaml,yes
pysr,anon-node-03,400,68,srsd,srsd-feynman_medium,feynman-i.13.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/metadata.yaml,yes
pysr,anon-node-03,401,69,srsd,srsd-feynman_medium,feynman-i.15.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/metadata.yaml,yes
pysr,anon-node-03,402,70,srsd,srsd-feynman_medium,feynman-i.16.6,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/metadata.yaml,yes
pysr,anon-node-03,403,71,srsd,srsd-feynman_medium,feynman-i.18.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/metadata.yaml,yes
pysr,anon-node-03,404,72,srsd,srsd-feynman_medium,feynman-i.24.6,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/metadata.yaml,yes
pysr,anon-node-03,405,73,srsd,srsd-feynman_medium,feynman-i.29.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/metadata.yaml,yes
pysr,anon-node-03,406,74,srsd,srsd-feynman_medium,feynman-i.32.5,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/metadata.yaml,yes
pysr,anon-node-03,407,75,srsd,srsd-feynman_medium,feynman-i.34.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/metadata.yaml,yes
pysr,anon-node-03,408,76,srsd,srsd-feynman_medium,feynman-i.34.27,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/metadata.yaml,yes
pysr,anon-node-03,409,77,srsd,srsd-feynman_medium,feynman-i.34.8,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/metadata.yaml,yes
pysr,anon-node-03,410,78,srsd,srsd-feynman_medium,feynman-i.38.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/metadata.yaml,yes
pysr,anon-node-03,411,79,srsd,srsd-feynman_medium,feynman-i.39.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/metadata.yaml,yes
pysr,anon-node-03,412,80,srsd,srsd-feynman_medium,feynman-i.39.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/metadata.yaml,yes
pysr,anon-node-03,413,81,srsd,srsd-feynman_medium,feynman-i.43.31,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/metadata.yaml,yes
pysr,anon-node-03,414,82,srsd,srsd-feynman_medium,feynman-i.43.43,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/metadata.yaml,yes
pysr,anon-node-03,415,83,srsd,srsd-feynman_medium,feynman-i.48.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/metadata.yaml,yes
pysr,anon-node-03,416,84,srsd,srsd-feynman_medium,feynman-i.8.14,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/metadata.yaml,yes
pysr,anon-node-03,417,85,srsd,srsd-feynman_medium,feynman-ii.11.3,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/metadata.yaml,yes
pysr,anon-node-03,418,86,srsd,srsd-feynman_medium,feynman-ii.21.32,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/metadata.yaml,yes
pysr,anon-node-03,419,87,srsd,srsd-feynman_medium,feynman-ii.34.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/metadata.yaml,yes
pysr,anon-node-03,420,88,srsd,srsd-feynman_medium,feynman-ii.34.29a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/metadata.yaml,yes
pysr,anon-node-03,421,89,srsd,srsd-feynman_medium,feynman-ii.34.2a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/metadata.yaml,yes
pysr,anon-node-03,422,90,srsd,srsd-feynman_medium,feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/metadata.yaml,yes
pysr,anon-node-03,423,91,srsd,srsd-feynman_medium,feynman-ii.6.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/metadata.yaml,yes
pysr,anon-node-03,424,92,srsd,srsd-feynman_medium,feynman-ii.8.7,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/metadata.yaml,yes
