x0,x1,x2,x3,x4,x5,x6,y
3.410556614398956299e-01,2.323055090570457235e+28,3.229018996631083382e-10,1.575634794982461109e-20,-6.665155893870178261e-08,2.710311934012970546e-30,2.011177080563499009e+27,-1.354119249920000000e+12
9.867031574249267578e-01,-7.235597646900014935e+28,-1.160815263356873572e-10,1.310000140181387089e-21,-3.274926774210484837e-09,2.360348645942658530e-30,1.132009906590008354e+27,7.945936076800000000e+10
7.571642398834228516e-01,1.324213985578593951e+27,-6.609768982146491112e-11,1.717515737860268761e-21,5.272951852930418681e-09,1.647337106157607640e-29,1.304050661288361283e+27,-8.009727488000000000e+09
8.909675478935241699e-01,4.673609819821447203e+27,1.067990574449284580e-11,3.886825570952210433e-21,-5.116992607412385041e-09,8.389913570406425021e-30,1.116312280785603737e+26,-2.901727232000000000e+09
2.226016223430633545e-01,-1.058081274058079317e+28,-3.160614478470158417e-11,5.077148569835604086e-21,-1.246085812312003327e-08,1.786133761498180949e-29,4.600565214295111364e+26,2.454165504000000000e+09
-4.447237774729728699e-02,1.005398833965695476e+27,-2.841879231940680484e-10,6.732074038748171437e-20,4.730625136062371894e-08,1.389867939028075160e-30,3.645517137213487583e+26,2.150854164480000000e+11
-9.862596392631530762e-01,-9.289554114165600738e+28,-1.274324049060915343e-11,2.164114670324839829e-20,9.912931808742087014e-09,1.086486953013052621e-30,1.143059598523880744e+26,5.733486182400000000e+10
2.789319455623626709e-01,1.656398968361235635e+27,-5.349374276875096257e-10,1.195538316099990806e-21,1.742576638541493139e-09,1.132250979344802495e-29,8.784554985871269407e+26,-1.148207513600000000e+10
-4.493182897567749023e-01,1.007448193445308312e+27,-2.322553087352741130e-11,1.095452996077929848e-21,3.054723141104886963e-09,1.202766854196393302e-30,4.756816441510084455e+27,1.325196083200000000e+10
-4.470787942409515381e-02,-5.747606413400093799e+28,-2.989966607636063145e-11,2.300727950962912207e-21,-2.198888182647351641e-09,1.778429138940970574e-29,4.649587141523089318e+27,-8.263937600000000000e+07
7.178810834884643555e-01,-3.470451072214860511e+28,-8.924846417457388270e-10,1.048729711294775584e-20,1.166870711166723140e-09,1.711674187735174627e-30,4.034032130717276882e+26,-2.183860551680000000e+11
2.961582839488983154e-01,-6.186757217634777012e+28,-5.107804804116433672e-11,1.924084304902997238e-21,-2.060628334632497172e-09,8.592677280510836075e-29,2.280491132324360851e+27,1.813841440000000000e+08
-8.898954391479492188e-01,5.764836911986140273e+28,-1.141766976103797404e-11,5.727713277690845906e-20,6.735024982162940432e-08,1.676416504216159002e-30,7.053561221398719677e+26,2.041003540480000000e+11
-2.541072070598602295e-01,6.829231871972654234e+28,-1.603774196778928740e-10,6.234515206774721935e-20,-2.237529628246193170e-08,6.080471390634036030e-29,3.810031841690695900e+27,-7.498280960000000000e+09
-7.289279103279113770e-01,-6.947318423769996008e+28,-1.362336198712510438e-11,1.712050206586309986e-21,1.228440127398755521e-09,5.178657101587143326e-29,1.237608366826934977e+27,1.177811360000000000e+08
-2.411309629678726196e-01,-4.330809104759267146e+27,4.022594063401996323e-11,3.339024604443792645e-21,-2.620210537429557007e-08,3.603030341812748455e-29,2.225033357449994519e+26,3.526935040000000000e+09
-8.965948820114135742e-01,-2.015978989406814490e+27,1.757672826729894666e-11,1.307602750238564638e-20,-1.957162609755869198e-08,5.100221799042650283e-29,9.536587125901777538e+27,3.023723776000000000e+09
1.489840149879455566e-01,5.386285757583719710e+27,4.357878294336536840e-11,1.334161306353268924e-20,3.237691226232186636e-09,2.172448525878971326e-29,2.082497395134288922e+26,4.838054400000000000e+08
9.226390123367309570e-01,2.005099808107113027e+28,-4.177425350082586419e-10,6.592775531124534463e-20,-3.494108469226375746e-08,3.792740158939413586e-29,1.866807696354307420e+27,1.775390064640000000e+11
-1.943354755640029907e-01,4.570371923015354526e+28,7.156659709295354332e-10,1.744190495079578274e-21,3.122414682366070338e-08,5.667004324229477543e-29,8.305267991999333095e+26,-3.831506124800000000e+10
1.548054367303848267e-01,6.367590797363304336e+28,-9.217359653312939827e-10,7.581854130364942808e-20,-1.645366398683734133e-09,5.465440107368555164e-29,3.433537632069051283e+27,2.147831552000000000e+09
-5.260969996452331543e-01,-5.849531138146462499e+28,-9.173451442912039511e-10,9.090241888044970384e-20,4.798997110810887534e-08,2.217894153108880072e-29,1.974187964494801796e+27,5.221295390720000000e+11
-3.538649901747703552e-02,-7.318849662336468772e+28,-1.775784380653178118e-11,3.752272527416956287e-20,3.665132197738785180e-09,3.926581456718389300e-30,2.409468996000306960e+27,2.932735360000000000e+08
2.192396521568298340e-01,4.043899840145928703e+28,6.979684052943468942e-10,7.551609692983619177e-21,-3.648309387926929048e-08,2.560084884452458992e-30,6.264294402242405111e+26,-1.090340585472000000e+12
-5.864468961954116821e-02,-9.267724502861887516e+27,1.636221193257458850e-11,1.330233248575279073e-20,-5.580098516588805069e-08,5.230264877091068247e-30,9.673327231909988036e+26,5.118690304000000000e+09
2.130572348833084106e-01,5.274566962811041437e+27,-6.047441991618995871e-10,9.791828049278891948e-21,-7.220048559020142420e-09,2.605410065829205082e-30,3.150535284548757711e+26,1.785262243840000000e+11
8.014900088310241699e-01,-3.577026619591883381e+28,-5.262574057085522838e-11,4.414347081910832691e-21,1.040454389311662453e-08,1.405580536916646512e-30,1.221917584764581706e+26,-1.561110609920000000e+11
8.038204908370971680e-01,3.192899885142300700e+28,-2.141151145274022838e-11,6.830014808213864142e-20,-4.096709194101322282e-09,5.147890370725557233e-29,1.143887857332790303e+26,6.848291200000000000e+08
6.257352232933044434e-01,1.665697160392053377e+27,-2.156509554263053019e-10,8.102961760402011317e-20,-4.607167625181318726e-08,4.588467907191827319e-29,1.089133622830651179e+27,6.774516531200000000e+10
1.996511071920394897e-01,-7.328527798265623894e+27,5.134029312792165456e-10,2.207281785293387152e-21,3.325445030455398410e-09,5.109057303589080538e-30,6.476534965708972549e+27,3.335869849600000000e+10
3.663834631443023682e-01,-4.241302551034576608e+27,1.061544342012554765e-11,8.487249839713687706e-20,-7.569351367919807672e-08,2.436676183672624339e-29,1.589673110549908266e+27,-6.040944128000000000e+09
-9.442261457443237305e-01,-3.353103570772087836e+28,2.045838325137605551e-11,3.143729321693618524e-20,-5.712286110792774707e-08,2.911498074274849250e-30,1.654817270737379483e+27,1.895006863360000000e+11
-7.685606181621551514e-02,2.198367851021684414e+28,9.682614710015968740e-10,6.303242929685368065e-20,9.515310317453895550e-09,1.529091176566584474e-29,1.061181419109711686e+27,-2.315422924800000000e+10
-6.441799998283386230e-01,3.508384661580131653e+28,-4.240893400342393704e-11,1.412661796616188281e-20,-1.758395984374772070e-09,2.573751689588678461e-29,1.182793424090049276e+26,-9.332212480000000000e+08
5.842453837394714355e-01,7.321927700810003206e+27,1.026943946547120845e-10,2.485810622763610832e-21,-2.281293909334181080e-08,1.035231957469741678e-29,4.168469418982301775e+26,-6.610824396800000000e+10
9.695008993148803711e-01,1.939909427757690723e+28,-1.243734282230235522e-10,1.744507109768142883e-20,-1.456031073487906724e-09,2.744933345949773084e-30,2.622059162160559341e+27,3.198045798400000000e+10
-5.080881714820861816e-01,4.518286168685476523e+27,8.364255815740406774e-11,1.187845798936156907e-21,-1.056098652973957996e-09,2.467362416681066121e-29,8.716762463530623857e+27,9.095109120000000000e+08
5.473634600639343262e-01,-3.128140892971088538e+28,4.912918336041904865e-11,5.618930868425096609e-21,-3.804692028097633738e-08,8.591188295922581693e-30,6.375990470626384574e+27,-5.954586624000000000e+10
2.397986948490142822e-01,-1.120062614536253331e+27,3.451077965066495779e-11,4.117583920253929818e-21,-2.694589795737556415e-08,3.205678418986211711e-30,7.400271170465000262e+27,-3.478117990400000000e+10
1.981369405984878540e-01,1.752586490067566004e+27,-2.191848369470505986e-10,2.201747995463021414e-20,3.422323757718004344e-08,2.104792713418524405e-29,1.959176004167616963e+27,-3.530674995200000000e+10
3.679924830794334412e-02,-4.824954582047695028e+27,-8.490949610084896904e-11,2.666886517303220687e-20,1.162236751284240199e-09,9.022473975894644743e-30,5.517245244295039994e+27,-2.012492160000000000e+08
3.208670020103454590e-01,-1.212406794008314462e+28,3.581419327769452821e-10,2.273154200282948138e-20,-7.108122446197739919e-08,6.716667139355563565e-30,6.774540935628129638e+26,-6.080668631040000000e+11
4.087024033069610596e-01,8.771593624644899164e+28,-6.232769161895745924e-11,1.536466480313528960e-21,-3.340838938825640980e-09,1.927239426286142268e-29,3.933803222532301930e+26,2.207893504000000000e+09
-8.748227953910827637e-01,-2.971136610633445587e+28,8.995476585837991479e-11,6.177007978847030219e-21,4.694125976811847067e-08,2.598862468255576875e-30,4.478997850435432151e+26,-7.106990571520000000e+11
6.665492057800292969e-01,4.100173448102396543e+28,5.726262866656561812e-11,1.698739788086952063e-20,6.553198872438770195e-09,1.836574318131513372e-29,3.609721156551477904e+27,6.809548800000000000e+09
-5.634817481040954590e-01,3.847221068039104715e+27,-3.246122468048007192e-11,3.249546078437037811e-20,3.043260221602395177e-08,2.406998092235266976e-30,1.024618588849813826e+26,1.156320051200000000e+11
-1.118719130754470825e-01,1.156812852647893635e+28,6.362711052476655027e-11,1.168704827444776342e-20,-2.162575007957912021e-08,1.466451358368327965e-29,2.007930121565132801e+26,5.248518656000000000e+09
-1.856584250926971436e-01,1.044973283352415971e+28,1.359752848512085777e-11,2.938533478648880269e-21,-1.354872036785081946e-08,3.780536157781266984e-30,1.279431636647588516e+27,4.523655680000000000e+09
9.988152384757995605e-01,-4.717880529858824230e+27,1.151474488675363617e-11,2.397253910385776786e-20,-2.759067818658422766e-08,3.700047332433571051e-30,1.308575500035689647e+26,-4.288096665600000000e+10
-7.261028289794921875e-01,1.237017702081694797e+27,6.985413636417803218e-11,7.686169360426122282e-20,-9.861351912832105882e-08,2.690386608873877086e-29,7.122480323293434817e+27,9.295697510400000000e+10
-6.379378437995910645e-01,-2.525106617084004090e+27,-8.924007088850771652e-10,1.046784463606212160e-20,-3.066724119094033085e-08,4.895800886406404775e-29,2.884517370805962586e+27,-1.783032381440000000e+11
-3.551378548145294189e-01,-4.048617012025667192e+28,-2.768035627098708318e-11,2.766144474959176055e-21,-1.528018822583021574e-09,8.247122415990571061e-30,4.883678832575657552e+26,-9.106782080000000000e+08
8.981378632597625256e-04,-9.589190156450272874e+28,-1.110413358484940716e-10,2.171809550284857047e-20,-1.944211236448722957e-09,7.547373386516695227e-29,3.502710192227339193e+26,1.284533000000000000e+06
5.131900310516357422e-01,3.539619101852803917e+28,9.801873757098178430e-10,7.356311057890142228e-21,-5.293288918295502299e-09,1.436489267495811938e-30,4.153011711531319824e+27,-9.267883540480000000e+11
-1.258809715509414673e-01,-1.121343556444731722e+27,-1.177698650406400205e-11,9.108772672470718875e-20,2.598615189697284222e-08,7.180456648721083851e-29,7.589236665277029115e+27,2.682589440000000000e+08
-4.411033093929290771e-01,-6.067750394669086015e+27,-9.574434578496493486e-10,2.306899938100843882e-20,2.126668441349011118e-08,1.743487653998371337e-29,1.024494977217775898e+27,2.575754035200000000e+11
-3.006267361342906952e-02,6.376664352323490072e+28,8.921835492614604846e-11,6.125640143586843896e-20,2.531641385417060519e-08,7.462828071223633678e-29,7.669462588271260083e+27,-4.549363200000000000e+08
-4.433308839797973633e-01,-1.439683815078196619e+27,3.189020922333973829e-11,1.191198162433823292e-20,-8.226594871985071222e-08,1.812826849600834228e-29,4.919841977231710347e+27,3.207887462400000000e+10
-4.405805766582489014e-01,6.791203599159401555e+28,2.596036718927052789e-10,1.359576188335890615e-20,3.669844206299899270e-09,4.993241205456800299e-29,3.915820598539486911e+26,-4.203115008000000000e+09
7.712545990943908691e-02,-1.631255200259844496e+28,2.206413003691398700e-11,2.462255766248239728e-20,-1.308363417606983603e-09,6.945696621856216979e-29,1.497347672969826024e+26,-1.602755100000000000e+07
9.580358862876892090e-02,-6.425096942971801153e+28,-3.083280575300051396e-10,2.772628431972662398e-21,-5.171423289596077666e-09,1.231634268305694775e-30,1.995109081031582452e+27,6.201448857600000000e+10
3.747413456439971924e-01,1.685770759719111521e+27,1.864131245199462938e-11,7.114785628134595396e-21,1.625307888275528967e-08,3.374741213866107337e-30,2.476480003581525732e+26,1.682183168000000000e+10
-5.809144377708435059e-01,-2.156846738868958238e+27,-5.322303708865661065e-10,4.807269585880241558e-21,3.553623884045009618e-08,4.575466977287552045e-29,4.568759338163221355e+26,1.200654008320000000e+11
4.867629408836364746e-01,-2.175629656406667072e+27,-1.512032998807200102e-10,3.906783322713969591e-21,-1.673053806605651062e-09,5.848914200313012821e-30,9.311843359302049766e+26,1.052648652800000000e+10
-6.087676882743835449e-01,-1.759782786291648984e+28,4.288707722288620516e-10,1.276049929616858059e-20,5.162002381098318438e-09,3.881575257488682345e-30,4.568870977858355445e+27,-1.736034058240000000e+11
-5.093346834182739258e-01,5.105967617929684503e+28,1.241704482290995060e-11,1.652912366564380437e-20,1.332240540108386995e-08,3.575883155540395124e-29,2.313498039069401942e+26,-1.178123520000000000e+09
-8.681964874267578125e-01,-9.753211167026487688e+28,1.791287812524799961e-10,1.378351087977570283e-20,-1.973640451069513801e-08,1.973307821019161855e-29,1.793581353505357394e+26,7.777259520000000000e+10
9.775562286376953125e-01,-4.859894073003664743e+28,3.043993390683397138e-10,2.013389316851572004e-21,7.563675019639504171e-09,2.046817783425799900e-30,3.959686587011886751e+27,5.498056212480000000e+11
6.824744939804077148e-01,-2.389838325134551471e+28,-5.400670466393364677e-10,1.671932189215558228e-20,2.518552699726228639e-09,1.210336473578400439e-30,2.392522783876529238e+27,-3.834855751680000000e+11
-6.085641384124755859e-01,-2.351915744786143518e+27,8.353989722209576030e-11,3.849429575563997676e-21,1.089228973683020740e-08,1.385714118150461459e-29,7.022581021531568907e+27,-1.998093721600000000e+10
-6.797116398811340332e-01,3.505939774392787966e+27,-3.367685297295253122e-10,1.712284709058794502e-20,-4.027426925290455983e-08,7.120879811450787573e-29,5.145479451688321199e+26,-6.473218457600000000e+10
-6.529700160026550293e-01,1.873113442804092739e+28,-2.110467703375640269e-11,1.533972922546561551e-21,-2.455516900923271351e-09,4.199148692097792854e-29,8.546505804132103820e+27,-4.029244480000000000e+08
1.690063774585723877e-01,1.200016130771399015e+28,8.431423614840838354e-11,4.425599161622254707e-20,1.271845295747198179e-08,1.468723504312874187e-29,4.401219367657924672e+26,6.169760256000000000e+09
-7.471587061882019043e-01,1.711110240396427089e+27,-1.330786522646398851e-11,5.357892377266394564e-21,-2.251218056414927560e-08,1.352155842112452211e-29,4.522197468724913307e+27,-8.277173248000000000e+09
-4.935199320316314697e-01,3.782358774101079779e+27,2.189658003526329111e-11,2.373556599474874700e-21,-4.846527446034087916e-08,1.118346141304518915e-30,2.236507010902912976e+27,2.341560647680000000e+11
-8.193719387054443359e-01,-5.912242276092378240e+27,2.985963420965020987e-10,6.104954004365769244e-21,-3.908664503171621618e-09,1.907294127147039636e-30,1.718161028703256649e+27,2.506953359360000000e+11
-8.288394212722778320e-01,-3.886562630971243442e+28,-2.520922637305744729e-10,1.014080315008376170e-21,1.790663084477728262e-08,1.452441120802572255e-29,6.642025576734656396e+27,1.287998177280000000e+11
-8.772682547569274902e-01,7.547200520029764968e+27,-6.851722522682734962e-10,1.393588800953466249e-21,3.530265635376395039e-09,8.015351492584703941e-29,1.476415599067065584e+26,1.323692134400000000e+10
-9.511746764183044434e-01,2.097454421057622248e+28,1.678327095355758303e-11,1.087908183967812082e-20,5.204306319228635402e-08,6.133228028488771009e-29,2.484919278314783409e+27,-6.772993024000000000e+09
4.256014227867126465e-01,-9.202604958009708256e+28,-1.821925249556599624e-11,1.924241824648551770e-20,2.080230387946357951e-08,9.444259103636356321e-29,1.031468233859263657e+26,-8.539790080000000000e+08
5.071839094161987305e-01,-9.640313315402198936e+27,-2.781998589829193236e-11,9.812090743112173340e-20,3.153637351260840660e-08,6.157515885878455369e-30,5.795535703083097788e+26,-3.613254860800000000e+10
4.382582008838653564e-01,-2.339654917112716468e+28,-2.145301020162193595e-10,1.515272420692397639e-20,6.382299577722960748e-09,5.655900134393869886e-29,9.761318053567630008e+27,-5.304736256000000000e+09
-5.617447495460510254e-01,4.480020301808554465e+28,4.958313204461717305e-10,2.416976917336981345e-21,-4.116885321536756237e-08,3.480335062660360058e-29,7.294854226189758941e+26,1.647368110080000000e+11
-2.524572312831878662e-01,3.099644716903508238e+28,3.559559244581400606e-11,4.995906912882609100e-20,-1.716606523594066402e-09,1.871459981198380760e-30,1.965413881356606290e+26,4.121395200000000000e+09
-5.833479166030883789e-01,-1.596930915597430624e+28,-2.686048605760049668e-10,6.711640092678697425e-20,-4.942314557609961412e-09,1.209222575131561239e-29,1.067351393833765688e+26,-3.202105548800000000e+10
5.054118577390909195e-03,-1.241172735261228691e+28,1.018599232738282012e-10,2.757678959936292052e-20,-2.382488872854082729e-08,1.888870237432364467e-29,3.808642801861945571e+26,-3.246740480000000000e+08
5.002071261405944824e-01,-4.751071387535768352e+27,4.069932169059597982e-10,1.276735302068733661e-21,-6.194221668920363300e-08,2.047916729584496641e-30,2.525966382931791545e+27,-3.078800277504000000e+12
-8.847581148147583008e-01,2.317103019855448334e+28,2.504784227252976336e-11,1.355096124823927999e-21,2.845110635973924218e-08,2.504308711940970173e-30,4.333809799724249331e+26,-1.258856366080000000e+11
2.326452173292636871e-02,-2.283004907032773399e+27,-8.218511982072129740e-10,8.433503779413054733e-20,1.194900089984685110e-08,2.723917011589839636e-30,4.186148557141616125e+27,-4.193677721600000000e+10
-4.323290884494781494e-01,7.321321821190251031e+28,-1.255400818023222342e-11,2.662213754635863027e-21,-4.398186703724604740e-08,2.625381808889223813e-30,2.475062371299461153e+27,-4.546194636800000000e+10
-7.230927944183349609e-01,3.571885556290726306e+27,-3.205365139979932110e-11,6.494799864976749677e-20,1.927240944610275619e-08,4.411956728715290963e-29,7.038513105453150373e+27,5.062281216000000000e+09
2.146065086126327515e-01,-6.167250538403987368e+28,4.167752948314173977e-11,1.471329339223441685e-21,2.644572205667827802e-08,2.079142636751378339e-29,1.656137024595388960e+27,5.688346112000000000e+09
4.633714258670806885e-01,-2.194166361561875291e+28,-1.312629518968044806e-11,1.569208312481262996e-20,-3.003395221412574756e-08,1.039306559432064764e-30,2.480564961269672417e+27,8.788408729600000000e+10
-7.517194747924804688e-01,-1.083995378191988567e+28,1.682387285040221059e-10,2.802292631234848491e-21,-3.632783407425677069e-09,3.915062740554907671e-30,2.174909347944076862e+27,5.867492966400000000e+10
3.674935996532440186e-01,-1.460520224166190801e+27,-2.451060882036060207e-11,5.657919428830544028e-21,3.798819037115208630e-09,3.637846942235516332e-30,1.989862273614697244e+26,-4.703033344000000000e+09
-8.716985583305358887e-01,-1.491881607552880704e+27,8.497187675704509502e-11,6.747864787394838024e-20,1.032747753981766436e-08,1.739987577251001347e-29,1.191646201038463226e+26,-2.198161817600000000e+10
-2.131344079971313477e-01,-9.566558805376930458e+27,4.696565913953065774e-10,6.685904597429354741e-21,-1.110727287922941287e-09,5.451172577599291473e-29,6.602164081252753720e+27,1.019815296000000000e+09
-6.759532690048217773e-01,5.724287367707683490e+27,-4.970535788517693732e-11,1.707423730490338350e-20,2.541521304522120772e-08,1.127240326528942219e-29,7.305483977994793333e+26,3.787626086400000000e+10
-9.319086670875549316e-01,-1.302070366418560416e+27,4.166829936647076238e-10,9.599509364653879960e-21,-5.660314883471073699e-09,2.076473154908344570e-30,8.644088194838311810e+26,5.292531056640000000e+11
-3.814541995525360107e-01,-1.017232803981256886e+28,1.673463728701918285e-10,2.238657860682645878e-20,-7.842344018627045443e-08,1.161934976465778389e-30,1.232910276259266334e+26,2.154233331712000000e+12
-9.157876968383789062e-01,-6.333724110013080532e+27,-2.495699653881633395e-11,1.862435721305963497e-21,1.518620451612662237e-09,1.638748399001121226e-30,1.491553255508368674e+27,1.058995507200000000e+10
-8.569360375404357910e-01,-2.413997952060912575e+28,3.865632258737150551e-10,2.729577114211936829e-20,4.184846247312634659e-09,9.681792469621140813e-29,6.933287712168370452e+26,-7.159170048000000000e+09
9.332260489463806152e-01,1.104615473380276801e+28,-3.706738804787335084e-10,2.177898213516358210e-20,6.716954104035721684e-09,5.785530416442098290e-30,2.291036176680608769e+27,-2.008066293760000000e+11
-3.507807850837707520e-01,-4.806177626497670816e+28,1.940413975332067054e-11,1.876067924372714485e-20,9.375715848136678687e-08,2.212470328134637972e-30,8.043960417462271557e+27,-1.442205532160000000e+11
-9.800005555152893066e-01,3.621381269693493416e+27,2.193656922777620366e-10,1.847408539528452915e-21,2.639095608714114860e-09,4.260956899764594031e-29,1.011879913028552589e+27,-6.657528320000000000e+09
5.021029617637395859e-03,-2.273790655066188666e+28,-1.433831664510165638e-10,1.536558467805964972e-21,-2.326031811605844268e-08,1.839690036438028894e-30,3.613705062975588808e+27,4.551263232000000000e+09
-8.566390275955200195e-01,6.918182839280635158e+28,-1.546054430312526762e-11,4.789239633465999783e-21,6.981101474679007879e-09,1.793756532032754867e-29,3.457864607857649081e+27,2.577229312000000000e+09
4.228768348693847656e-01,5.146684688159121086e+27,-1.426977459806355597e-11,3.757109272178404049e-20,-1.128481041945406105e-08,2.256653305160577062e-30,1.616372153158944375e+26,1.508795596800000000e+10
1.056716516613960266e-01,-3.528952928796270393e+28,-7.528318940464018283e-11,5.761429934940331582e-20,6.229306137583989766e-08,1.906650708559173549e-30,9.454934457933909578e+27,-1.299556106240000000e+11
-6.096149235963821411e-02,4.236342885635942763e+28,7.743479746302739386e-10,8.562079958346473086e-20,-5.774881728370928613e-08,8.553848727272666537e-29,6.724616667467042107e+26,1.593467801600000000e+10
7.926317453384399414e-01,6.917519819026440260e+28,4.447766599469105131e-10,6.152028174479565814e-21,5.158322213816290969e-09,5.379300257498490199e-30,9.974702905462577796e+27,1.690309263360000000e+11
4.418640136718750000e-01,-7.852415329958975160e+27,1.765495215300116882e-11,4.741522702010984029e-20,-9.948497137202139129e-09,1.657947136976039220e-30,1.271333368425277433e+27,-2.340517888000000000e+10
-9.243127703666687012e-01,3.880397168320789869e+27,3.394221292918331301e-10,3.510103366967909935e-21,-1.464597421119151477e-08,1.066298712105476845e-29,2.192819623806634792e+26,2.154609213440000000e+11
5.960521101951599121e-01,1.756343840959661237e+28,-2.886637318066931357e-10,2.237294345531318843e-21,-6.785488615435042448e-09,5.569789775326078350e-30,2.565754976881114920e+27,1.048066375680000000e+11
5.036884546279907227e-02,4.383219816932747616e+28,-1.269691123073624084e-11,7.030058745837010530e-20,2.353697858836767409e-08,7.360076699425036540e-30,3.124806134849629102e+26,-1.022582720000000000e+09
-2.397559732198715210e-01,-9.956809858858984711e+27,-7.143127062070320221e-11,6.093337448196941051e-20,1.524968951116534299e-08,9.227772841751632401e-30,4.249474975168064003e+26,1.415115571200000000e+10
-4.936992228031158447e-01,2.846665655469588196e+28,8.260375022883792440e-11,4.691585065261076158e-21,2.548921251843694336e-08,8.437484641885897368e-29,2.430989225891113555e+26,-6.159928320000000000e+09
4.650165438652038574e-01,8.108309862400256849e+28,-1.787359496518980961e-11,1.633468149367968226e-21,-2.759907635763170219e-09,5.964748730196713953e-30,8.762032249227032993e+26,1.922882432000000000e+09
-5.172369480133056641e-01,-4.534058872738261138e+27,-3.683150312516758618e-11,1.077213825129848977e-21,1.339327049265648384e-08,3.262893960820395404e-30,1.544148722891793790e+26,3.909872844800000000e+10
-5.114888548851013184e-01,-1.796877122588542637e+27,-2.153844463892440331e-10,4.289357587194012676e-21,1.153481310467441290e-08,2.085816886788341542e-29,1.667758620935778567e+27,3.046175129600000000e+10
9.925137162208557129e-01,-1.303469721666596763e+28,2.595428871821070516e-10,6.825869857863149205e-20,5.901717869960521057e-08,1.503044930091346877e-29,7.017864558006802849e+26,5.057339719680000000e+11
-6.229837536811828613e-01,2.295863468243769674e+28,-2.485435190990870069e-10,1.538299868787909493e-20,3.214677946061783587e-08,1.898797653979296142e-29,1.316546633297844723e+27,1.310714101760000000e+11
5.390572547912597656e-01,1.697096204651444166e+28,-2.758947514891474384e-10,1.340204753339860267e-21,-6.231026805636474819e-09,1.340488524655117032e-30,3.197069779018860374e+26,3.456566231040000000e+11
-4.370137453079223633e-01,1.311907055802377887e+28,1.554154027694210072e-11,1.523938106961170939e-20,3.947916660251848953e-09,6.493618873038447760e-29,7.191562789553666729e+26,-2.064621120000000000e+08
-1.636180877685546875e-01,7.306748244046629091e+27,-6.490282200566355186e-10,2.963973281063042255e-20,2.067419790918734179e-09,9.705669787959789190e-30,7.992427445644003964e+26,1.131014144000000000e+10
-9.532023072242736816e-01,2.577734203938210349e+28,-3.360380862460488061e-10,2.891683673198303039e-21,8.196364476020789880e-09,6.397748186892727833e-30,2.930121411504987340e+26,2.051812720640000000e+11
3.931078612804412842e-01,-4.222225371035403959e+27,-3.453718214196932479e-11,1.149107917069372103e-20,-5.883177056631438973e-09,4.628256416136652369e-30,3.465393535770869192e+27,8.629053440000000000e+09
-7.923014760017395020e-01,1.883668758307440898e+28,-8.473444862433510139e-11,3.531245990333665950e-20,-3.886232669003675255e-09,8.395168951742171691e-29,2.798629514866211651e+26,-1.553888512000000000e+09
-4.033830463886260986e-01,-9.658322650280432687e+27,-1.253436798798190921e-10,2.774584463705344555e-20,1.431331853041228896e-08,3.795497097562148533e-30,5.880772204489606039e+26,9.533706240000000000e+10
3.069431185722351074e-01,-1.671861649054419858e+28,-8.533866391324806955e-10,4.070405867887423952e-20,-1.878712740932542147e-09,4.427170145874819527e-30,1.139334813513773238e+27,5.557863628800000000e+10
1.538557261228561401e-01,1.314423929563794818e+27,1.583751706168978757e-11,4.799106427989465561e-20,-3.591045683037918934e-08,5.449725722728570562e-29,3.332954177462979634e+27,-8.028179200000000000e+08
-8.174160122871398926e-01,3.766773193820178874e+28,-1.953085609907034836e-11,2.225865964873910795e-20,-3.403145498737103480e-08,2.293237585776247075e-29,4.325106847231202049e+27,-1.184584089600000000e+10
-3.130912780761718750e-01,-1.909702279283785714e+27,4.949159970735195202e-10,8.895905011972299720e-21,-3.527637959521712219e-09,7.837699050152841243e-30,3.000705110691425883e+26,3.487127552000000000e+10
-3.117593526840209961e-01,1.467519066441708794e+28,-2.204028279328973383e-11,1.494429084843195234e-20,-2.711233904051368881e-08,1.487545595089879107e-30,1.966196687388118228e+27,-6.261859942400000000e+10
-9.840144515037536621e-01,-2.229465578784677602e+28,-1.574140817695024452e-11,1.796560680987309935e-20,-1.653109760191284749e-09,2.110093685127173366e-29,5.175289759046317309e+26,-6.067572480000000000e+08
-6.354402899742126465e-01,-7.699143842207716520e+27,4.150783605716412694e-10,4.228629282418122525e-21,1.273106864374540237e-08,9.582594589033215031e-30,2.821599216119354048e+27,-1.752090705920000000e+11
-9.834519624710083008e-01,-4.086451667813122215e+28,1.197321825019415087e-10,5.152237828644665844e-21,1.868222243572859043e-09,1.442517315374286307e-29,1.374915820895876487e+27,-7.625029120000000000e+09
-3.731230795383453369e-01,1.605437786579672002e+28,2.384197006488619763e-11,4.526446210783106867e-21,-1.795055548647894739e-09,9.643098129625970761e-29,4.897236304026118535e+27,8.279908800000000000e+07
6.483523845672607422e-01,1.571123212283338530e+27,2.850650271390975377e-10,1.934995980405308076e-20,-1.286117767840266879e-09,1.655519223924076835e-30,1.576092211734473672e+26,-7.179126374400000000e+10
1.223837882280349731e-01,1.735679975337034905e+27,6.197188873180436985e-10,2.758091984787071703e-21,4.276431653238432773e-09,3.709307218652512571e-30,3.735091206021487898e+26,4.371972096000000000e+10
-7.439485788345336914e-01,-3.870522109709299082e+27,-9.553122182204276669e-11,3.366426173924962106e-21,4.064748893028991006e-08,5.635175473096217271e-30,6.493172453123932667e+27,2.563212247040000000e+11
