dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,dataset_key,method_norm,seed_norm,is_expected_method,is_expected_seed,is_finished_run,wrong_dataset_flag,is_evaluable_run,not_finished_flag,train_log_nmse_used,valid_log_nmse_used,id_log_nmse_used,ood_log_nmse_used,extreme_error_flag,run_outcome_class,failure_reason_normalized,result_status_raw,state_raw,timeout_type_raw,result_error_raw,result_valid_output_raw,result_metric_complete_raw,result_has_expression_raw,result_seconds,id_r2,ood_r2,result_equation,result_complexity,result_tree_depth,synthetic_missing_row
g0006,6,BPG13,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG13,BPG13,llm-srbench/bio_pop_growth/BPG13,2,dP_dt,3500,500,500,500,200,18,0.20107390997009728 * (-1 + P / 5.636576533003584) * (1 - P / 10.232561336048414) * P + 0.20107390997009728 * P + 0.20107390997009728 * P / (1 + np.exp(-5.636576533003584 * (-0.6341847122108325 + P))),g0006,imcts,521,True,True,True,False,True,False,4.291732149673985,4.243305149382925,4.292290665452404,9.644469836442969,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.328,-22504.693653444454,-5500587922.406742,-0.0034908319177656653*x1**3 + 0.055458933066137321*x1**2 + 0.2001559874781226*x1,14.0,4.0,False
g0006,6,BPG13,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG13,BPG13,llm-srbench/bio_pop_growth/BPG13,2,dP_dt,3500,500,500,500,200,18,0.20107390997009728 * (-1 + P / 5.636576533003584) * (1 - P / 10.232561336048414) * P + 0.20107390997009728 * P + 0.20107390997009728 * P / (1 + np.exp(-5.636576533003584 * (-0.6341847122108325 + P))),g0006,imcts,522,True,True,True,False,True,False,4.292035367149524,4.243605897603745,4.292594452804084,9.644833351774524,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.758,-22520.44180849589,-5505193979.3461,-0.003493912322276488*x1**3 + 0.05562069303281939*x1**2 + 0.1972988708982928*x1 + 0.0190019136033628 - 0.03250926414005628/x1,20.0,4.0,False
g0006,6,BPG13,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG13,BPG13,llm-srbench/bio_pop_growth/BPG13,2,dP_dt,3500,500,500,500,200,18,0.20107390997009728 * (-1 + P / 5.636576533003584) * (1 - P / 10.232561336048414) * P + 0.20107390997009728 * P + 0.20107390997009728 * P / (1 + np.exp(-5.636576533003584 * (-0.6341847122108325 + P))),g0006,pyoperon,520,True,True,True,False,True,False,-0.9976634392924999,-1.0248058895760583,-1.0021478455407382,1.8465065672964687,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.18,0.885750609468877,-86.58824849867392,(9.664 + ((-9.659) * cos(sin(exp(log(((((-0.430) * X2) / (-1.602)) / (sqrt(1 + (-1.342) ^ 2))))))))),9.0,6.0,False
g0006,6,BPG13,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG13,BPG13,llm-srbench/bio_pop_growth/BPG13,2,dP_dt,3500,500,500,500,200,18,0.20107390997009728 * (-1 + P / 5.636576533003584) * (1 - P / 10.232561336048414) * P + 0.20107390997009728 * P + 0.20107390997009728 * P / (1 + np.exp(-5.636576533003584 * (-0.6341847122108325 + P))),g0006,pyoperon,521,True,True,True,False,True,False,-1.1158187648898759,-1.1226909473964741,-1.0915571628499234,2.255969149775323,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.216,0.9070082170354816,-223.8580418417528,(2.107 + ((-2.874) * sin(cos(((-0.296) * X2))))),9.0,6.0,False
g0006,6,BPG13,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG13,BPG13,llm-srbench/bio_pop_growth/BPG13,2,dP_dt,3500,500,500,500,200,18,0.20107390997009728 * (-1 + P / 5.636576533003584) * (1 - P / 10.232561336048414) * P + 0.20107390997009728 * P + 0.20107390997009728 * P / (1 + np.exp(-5.636576533003584 * (-0.6341847122108325 + P))),g0006,pyoperon,522,True,True,True,False,True,False,,,,,False,partial_output,metric_incomplete,ok,done,not_timeout,,0,0,1,6.598,,,(1.809 + ((-0.000) * exp((1.257 * X2)))),1.0,1.0,False
g0006,6,BPG13,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG13,BPG13,llm-srbench/bio_pop_growth/BPG13,2,dP_dt,3500,500,500,500,200,18,0.20107390997009728 * (-1 + P / 5.636576533003584) * (1 - P / 10.232561336048414) * P + 0.20107390997009728 * P + 0.20107390997009728 * P / (1 + np.exp(-5.636576533003584 * (-0.6341847122108325 + P))),g0006,udsr,520,True,True,True,False,True,False,-7.162232290124431,-6.942582170660978,-7.253394074995092,-2.357193591657425,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.399,0.9999999359369425,0.9945204400483427,(x1 + (-1.2283e-5*x1**2*x2 - 0.999767*x1**2 - 0.00299651*x1*x2**2 + 0.0517683*x1*x2 + 0.0930455*x1 - 6.61399e-5*x2**3 + 0.00217366*x2**2 - 0.0166863*x2 - 0.0142621)/x1)*(1.0*sqrt(x2) + x2),53.0,7.0,False
g0006,6,BPG13,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG13,BPG13,llm-srbench/bio_pop_growth/BPG13,2,dP_dt,3500,500,500,500,200,18,0.20107390997009728 * (-1 + P / 5.636576533003584) * (1 - P / 10.232561336048414) * P + 0.20107390997009728 * P + 0.20107390997009728 * P / (1 + np.exp(-5.636576533003584 * (-0.6341847122108325 + P))),g0006,udsr,521,True,True,True,False,True,False,-8.160075790622093,-8.141196420479751,-8.209375009998269,-4.6335762559245754,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.511,0.9999999929103185,0.9999710023356457,1.0*(0.423525771038808*x2/sqrt(exp(2.71828182845905*x1)) - 0.841470984807897)*(-6.04392e-6*x1**2*x2 + 0.000114365*x1**2 + 2.71264e-5*x1*x2**2 - 0.000669445*x1*x2 + 0.00295567*x1 + 0.00413433*x2**3 - 0.0656301*x2**2 - 0.237149*x2 - 0.0168900000000001),51.0,7.0,False
g0006,6,BPG13,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG13,BPG13,llm-srbench/bio_pop_growth/BPG13,2,dP_dt,3500,500,500,500,200,18,0.20107390997009728 * (-1 + P / 5.636576533003584) * (1 - P / 10.232561336048414) * P + 0.20107390997009728 * P + 0.20107390997009728 * P / (1 + np.exp(-5.636576533003584 * (-0.6341847122108325 + P))),g0006,udsr,522,True,True,True,False,True,False,-7.6240196051758495,-7.546468791203037,-7.6371903605814815,-4.1155095259859,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3602.355,0.999999973526499,0.9999044061949939,x2 + (-1.45269e-5*x1**2*x2 + 0.000274809*x1**2 + 0.000172495*x1*x2**2 - 0.00568069*x1*x2 + 0.045734*x1 - 0.00353045*x2**3 + 0.0575948*x2**2 - 0.806643*x2 + 0.125957)*sqrt(exp(1/(x2 + sin(1.64872127070013*sqrt(exp(-x2)))))),58.0,12.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,dso,520,True,True,True,False,True,False,-1.600525899881326,-1.5386962856036037,-1.6698911582276834,1.864348186521171,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1540.153,0.9620522168781037,-6789.074142006794,"x₂⋅cos(log(x₁⋅(2⋅x₁ + 4) + x₁))
 ───────────────────────────────
                x₁              
ℯ",17.0,9.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,dso,521,True,True,True,False,True,False,-1.4994164976760898,-1.5081708996704797,-1.5822042985368507,0.0018235867381692574,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1522.735,0.9535620254122383,-92.1858383388529,"⎛    ⎛   ⎛   ⎛    2     ⎞⎞⎞⎞
      ⎜ cos⎝log⎝x₁⋅⎝2⋅x₁  + x₁⎠⎠⎠⎟
      ⎝ℯ                         ⎠
    -ℯ                            
x₁⋅ℯ",18.0,12.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,dso,522,True,True,True,False,True,False,-1.301113380356034,-1.2379695285708872,-1.3345582992683758,1.8864444077835585,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,3359.333,0.917866700701515,-7143.481857054342,"⎛   ⎛    2     ⎞⎞
 x₂⋅cos⎝log⎝2⋅x₁  + x₁⎠⎠
 ───────────────────────
            x₁          
ℯ",15.0,8.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,imcts,520,True,True,True,False,True,False,-3.6125982527564227,-3.5803373682161244,-3.6384571965653105,0.0023589720633593668,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.339,0.9995920373806745,-92.3007859072444,exp(-2.05130112206009*x0/(x0 + x1 - 0.839071529076452))*exp(0.06383815844284537*x0**2/(x0 + x1 - 0.839071529076452))*exp(0.3862171358521003*x0*x1/(x0 + x1 - 0.839071529076452))*exp(-0.01201939122770395*x0**2*x1/(x0 + x1 - 0.839071529076452)),47.0,6.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,imcts,521,True,True,True,False,True,False,-3.721958251462367,-3.623723829569343,-3.7245925606369354,0.5971468490007781,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.367,0.9996654315322009,-366.00601229318175,-6.847410613334699e-5*x0*x1*log(x0 + 6.202623492974927) - 0.0009067576762221144*x1**2*log(x0 + 6.202623492974927) + 0.07780226257092394*x1*log(x0 + 6.202623492974927),25.0,5.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,imcts,522,True,True,True,False,True,False,-3.3910733673875924,-3.368580241248907,-3.4357798965340596,0.014008934694771383,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.765,0.9993494245488819,-94.83745329504036,0.08444097849544543*x1**2*exp(0.089233554054052434*x0)*exp(-0.0821263184094968*x0*log(x0)) + 0.117135659664628*exp(0.089233554054052434*x0)*exp(-0.0821263184094968*x0*log(x0)),28.0,6.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,pyoperon,520,True,True,True,False,True,False,-0.7595622073043418,-0.7281641473792131,-0.7627312164329915,2.3816627502546512,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.216,0.6935593663843129,-22344.448720284323,(3.030 + ((-23.900) * (tanh((0.338 ^ 2)) * sin((tanh((0.477 * X1)) - ((0.028 * X2) ^ 2)))))),17.0,8.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,pyoperon,521,True,True,True,False,True,False,-0.6655504635179799,-0.6127237422771329,-0.6758127448520559,1.6240801241988099,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.195,0.6256612177521657,-3903.868867957034,(1.897 + ((-2.225) * sin(((1.075 / 2.094) * (((-0.099) * X2) - ((-0.004) * X2)))))),8.0,5.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,pyoperon,522,True,True,True,False,True,False,-0.9028928540433107,-0.8634026902413534,-0.9311786659717318,1.501011550690858,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.866,0.7920787381881452,-2940.2902317048765,(4462.849 + ((-5304.121) * sin(cos(((tanh((0.080 * X2)) ^ 2) / (((-1.280) * X1) / 1.492)))))),17.0,9.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,udsr,520,True,True,True,False,True,False,-7.067535762614458,-7.023036693053886,-7.102104246721767,-1.4553286241226624,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.452,0.9999998597272467,-2.2523532200562237,(3.0996e-6*x1**3 + 5.74715e-5*x1**2*x2 - 0.00459234*x1**2 - 6.69826e-5*x1*x2**2 + 0.00503384*x1*x2 - 0.0121347*x1 + 1.15467e-5*x2**3 - 0.00356488*x2**2 + 0.23507*x2 + 0.130135)*exp(-exp(-0.838272473557724*x2)),52.0,6.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,udsr,521,True,True,True,False,True,False,-6.9794061558009695,-6.926650891223641,-7.026611187015867,-1.317927892715556,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3602.435,0.9999998330961399,-3.462707648701916,(1.32949e-5*x1**3 + 0.000163088*x1**2*x2 - 0.0137439*x1**2 - 0.00019163*x1*x2**2 + 0.0145282*x1*x2 - 0.00517007*x1 + 3.25474e-5*x2**3 - 0.00967616*x2**2 + 0.625467*x2 + 0.2213)*exp(-exp(exp(-x2)*sqrt(log(sqrt(exp(x2)))))),61.0,10.0,False
g0007,7,BPG14,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG14,BPG14,llm-srbench/bio_pop_growth/BPG14,2,dP_dt,3500,500,500,500,181,15,0.11423898258902421 * (1 - P / 40.69810220267985) * P + 0.11423898258902421 * (1 - np.exp(-0.08368363514073095 * P)) * P + 0.11423898258902421 * P * np.exp(-0.08368363514073095 * t),g0007,udsr,522,True,True,True,False,True,False,-6.929379455946434,-6.907067094450308,-6.941347894550137,-3.6055021024190244,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3602.15,0.9999997968907636,0.9769842979103349,-9.1908e-6*x1**3 + 5.27021e-5*x1**2*x2 - 0.00240637*x1**2 - 4.71952e-5*x1*x2**2 + 0.00296354*x1*x2 - 0.0613856*x1 + 9.1173e-6*x2**3 - 0.00359993*x2**2 + 0.267992*x2 + cos(1.0*sqrt(exp(1.0*sqrt(exp(-x2))))) - 0.192379,58.0,10.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,dso,520,True,True,True,False,True,False,-1.6951885854225333,-1.6929330584592166,-1.7176555272473342,-0.6518513852704263,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3607.148,0.8801151014331448,-85.85266557921823,3*x2*log(2*x2**2)/x1**2,12.0,5.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,dso,521,True,True,True,False,True,False,-1.3955312869426382,-1.388900435311745,-1.412538365636426,-1.0371600628903652,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1424.3,0.757963066614267,-34.76633781932607,"⎛     2⋅x₂    ⎞
 ⎜ ────────────⎟
 ⎜   2         ⎟
 ⎜ x₁  + x₁ + 1⎟
 ⎝ℯ            ⎠
ℯ",13.0,7.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,dso,522,True,True,True,False,True,False,-1.4718455562415975,-1.4609805699776601,-1.4367295276778789,-1.5897054169131921,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,2772.793,0.771076445950835,-9.0214166841813,"⎛      x₁          ⎞             
x₁ - ⎜-x₁ + ── - log(x₁)⎟⋅sin(log(x₁))
     ⎝      x₂          ⎠",20.0,6.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,imcts,520,True,True,True,False,True,False,-5.270570736719628,-5.231058294331621,-5.27214329558005,-4.8630195115443895,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.375,0.9999665591958907,0.9946590928794551,0.5264334100154847*x0 - 0.07533656026100717*x1*log(x1) + 0.4918015682347214*x1 - 0.6796084754130805*log(x1),16.0,4.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,imcts,521,True,True,True,False,True,False,-5.296058014781243,-5.267317780509994,-5.301205044016063,-3.4284617388293297,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.349,0.9999687237292967,0.8547310497296867,0.0004496493732562557*x0*x1 + 0.0004496493732562557*x0*log(x0) - 0.08587812808023047*x1*log(x1) + 0.5664259214248345*x1 - 0.08587812808023047*log(x0)*log(x1) + 0.5664259214248345*log(x0),28.0,4.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,imcts,522,True,True,True,False,True,False,-5.048874044435861,-5.053908325699958,-5.023762775934267,-3.8966874751446583,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.726,0.99994075424593,0.9505749563010395,0.073323119402267352*x0*log(x1) + 0.066533620859485039*x0*log(x1)/x1 - 0.073323119402267352*x1*log(x1) + 0.47483449200861105*x1 - 0.066533620859485039*log(x1) + 0.43086625773494002,27.0,4.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,pyoperon,520,True,True,True,False,True,False,-1.729384803916578,-1.7123650308566811,-1.7545049949882197,-0.652795380071427,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.216,0.8898676230843129,-85.66408518855525,(10.128 + ((-9.356) * (cos(((-0.126) * X1)) - 0.711))),8.0,5.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,pyoperon,521,True,True,True,False,True,False,-1.3108461455216258,-1.3081178532072795,-1.3455332605945831,-0.86447266921503,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.134,0.7175856587389031,-52.23066207490669,(23.677 + ((-1621.540) * ((((0.351 ^ 2) + (0.065 * X1)) + ((-0.069) * X1)) ^ 2))),11.0,6.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,pyoperon,522,True,True,True,False,True,False,-1.591152989548396,-1.5878905093995728,-1.5954670300663287,-0.059353815956293285,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.718,0.8411625239876356,-338.8448720147915,(5.771 + (3.743 * (((0.909 * X2) / (1.401 * X1)) + ((-0.201) * X1)))),11.0,4.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,udsr,520,True,True,True,False,True,False,-9.074013516245241,-9.06329751478225,-9.078326931963689,-5.038103351922276,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.534,0.9999999947749184,0.9964311262478575,(-0.00388845*x1**3 + 0.000368775*x1**2*x2 + 0.117581*x1**2 + 0.000164856*x1*x2**2 - 0.206153*x1*x2 + 2.14799*x1 - 2.34472e-6*x2**3 - 0.00165664*x2**2 + 6.3157*x2 + 4.88287)/(1.0*x1 - 1.0*sqrt(2)*sqrt(x1 + 1) + 15.1542622414793),62.0,7.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,udsr,521,True,True,True,False,True,False,-8.343021827911542,-8.369547683982912,-8.355609203566429,-4.827756569256925,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3602.724,0.999999972406245,0.9942073409402356,x2 - (0.00267533*x1**3 - 6.81509e-5*x1**2*x2 - 0.124169*x1**2 - 0.000233002*x1*x2**2 + 1.25998*x1*x2 - 2.20354*x1 + 3.27298e-6*x2**3 + 0.00222078*x2**2 + 7.19389*x2 - 5.10949)/(x1 + 15.1542622414793),53.0,6.0,False
g0008,8,BPG15,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG15,BPG15,llm-srbench/bio_pop_growth/BPG15,2,dP_dt,3500,500,500,500,103,7,0.4866911314650416 * P ** 0.333333333333333 + 0.4866911314650416 * P * np.exp(-0.08577402101126279 * t),g0008,udsr,522,True,True,True,False,True,False,-8.646956445908383,-8.63345354184063,-8.629086338664441,-4.884346793326485,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3602.349,0.9999999852994471,0.9949150376252986,(-0.00428332*x1**3 + 0.000797966*x1**2*x2 - 0.296386*x1**2 + 0.000140314*x1*x2**2 - 0.178911*x1*x2 + 0.316882*x1 - 2.03664e-6*x2**3 - 0.00209666*x2**2 + 6.50444*x2 + 1.523329)/(x1 + 7.43656365691809),50.0,5.0,False
