batch_name,snapshot_time,task_id,state,attempts,assigned_host,started_at,ended_at,state_error,state_status_counts,method,seed,global_index,dataset_id,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,metadata_feature_count,metadata_feature_names,metadata_target_name,metadata_train_samples,metadata_valid_samples,metadata_id_test_samples,metadata_ood_test_samples,formula_char_count,formula_operator_count,formula_call_count,formula_return_expr,result_task_id,result_host,result_dataset,result_task_label,result_dataset_dir,result_expected_dataset_rel,result_dataset_identity_status,result_dataset_identity_match,result_status,result_error,result_timeout_type,result_termination_reason,result_budget_exhausted,result_recovered_from_timeout,result_no_valid_output_reason,result_seconds,result_equation_count,result_has_expression,result_metric_complete,result_valid_output,result_feature_count,result_feature_names,result_target_name,result_train_rows,result_valid_rows,result_id_test_rows,result_ood_test_rows,result_equation,result_canonical_artifact_error,result_result_path,result_train_nmse,result_train_r2,result_train_rmse,result_train_acc_0_1,result_valid_nmse,result_valid_r2,result_valid_rmse,result_valid_acc_0_1,result_id_test_nmse,result_id_test_r2,result_id_test_rmse,result_id_test_acc_0_1,result_ood_test_nmse,result_ood_test_r2,result_ood_test_rmse,result_ood_test_acc_0_1,result_artifact_valid,result_complexity,result_tree_depth,result_variable_count,result_variables,result_operator_count,result_operator_set,result_normalized_expression,result_instantiated_expression,train_log10_nmse,train_log10_nmse_clip12,valid_log10_nmse,valid_log10_nmse_clip12,id_test_log10_nmse,id_test_log10_nmse_clip12,ood_test_log10_nmse,ood_test_log10_nmse_clip12
probe4_full664_load_queue_20260430-050117,20260501-021406,udsr_s521_g0421,done,1,anon-node-06,2026-05-01T06:20:24,2026-05-01T06:22:39,,"{""ok"": 1}",udsr,521,421,g0421,feynman-ii.34.2a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,feynman-ii.34.2a,feynman-ii.34.2a,3,x0;x1;x2,y,8000,1000,1000,1000,26,4,0,x0 * x1 / (2 * np.pi * x2),udsr_s521_g0421,anon-node-06,feynman-ii.34.2a,g0421_feynman-ii.34.2a,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,match,1,ok,,not_timeout,completed,0,0,,23.782,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,"   ⎛          2                    ⎞
x₁⋅⎝0.31831⋅x₂  + sin(x₂) + cos(x₁)⎠
────────────────────────────────────
              2⋅x₂⋅x₃               ",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/udsr/seed521/tasks/udsr_s521_g0421/anon-node-06/udsr/g0421_feynman-ii.34.2a/result.json,1.2785236860044589e-13,0.9999999999998721,1.8841058084557871,0.59299999999999997,1.2785243444052314e-13,0.9999999999998721,1.9205493879348423,0.58299999999999996,1.2785232249989265e-13,0.99999999999987199,2.0320807250222028,0.59299999999999997,1.2785213546872682e-13,0.9999999999998721,110.39696331222494,0,1,19,5,3,x0;x1;x2,5,add;cos;mul;pow;sin,x0*(0.31831*x1**2 + sin(x1) + cos(x0))/(2*x1*x2),x0*(0.31831*x1**2 + sin(x1) + cos(x0))/(2*x1*x2),-12,-12,-12,-12,-12,-12,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,udsr_s522_g0421,done,1,anon-node-02,2026-05-01T09:37:54,2026-05-01T09:40:12,,"{""ok"": 1}",udsr,522,421,g0421,feynman-ii.34.2a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,feynman-ii.34.2a,feynman-ii.34.2a,3,x0;x1;x2,y,8000,1000,1000,1000,26,4,0,x0 * x1 / (2 * np.pi * x2),udsr_s522_g0421,anon-node-02,feynman-ii.34.2a,g0421_feynman-ii.34.2a,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,match,1,ok,,not_timeout,completed,0,0,,34.573999999999998,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,"   ⎛           2     ⎞                              
x₁⋅⎝0.159155⋅x₂  + x₃⎠    x₃⋅(2.71828182845905 - x₂)
────────────────────── + ℯ                          
        x₂⋅x₃                                       ",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/udsr/seed522/tasks/udsr_s522_g0421/anon-node-02/udsr/g0421_feynman-ii.34.2a/result.json,1.6224245837031953e-13,0.99999999999983769,2.1224289387720083,0.01,1.6066161023471524e-13,0.99999999999983935,2.152915757918715,0.0070000000000000001,1.5479790834699228e-13,0.99999999999984501,2.2359865647368853,0.0060000000000000001,1.2781475519160626e-13,0.9999999999998721,110.3808236883516,0.002,1,24,6,3,x0;x1;x2,4,add;exp;mul;pow,x0*(0.159155*x1**2 + x2)/(x1*x2) + exp(x2*(2.71828182845905 - x1)),x0*(0.159155*x1**2 + x2)/(x1*x2) + exp(x2*(2.71828182845905 - x1)),-12,-12,-12,-12,-12,-12,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,dso_s520_g0422,done,1,anon-node-07,2026-04-30T13:11:41,2026-04-30T13:15:50,,"{""ok"": 1}",dso,520,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),dso_s520_g0422,anon-node-07,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,40.241999999999997,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,sin(x₁⋅(x₂⋅x₃ + x₃)),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/dso/seed520/tasks/dso_s520_g0422/anon-node-07/dso/g0422_feynman-ii.37.1/result.json,5.4539213808220729e-32,1,7.9386981383582726e-36,1,3.2455965253704283e-32,1,5.7389392251997838e-36,1,3.7596360372012342e-32,1,5.370198858143772e-36,1,2.178906931987853e-31,1,1.6436648465588348e-31,1,1,8,5,3,x0;x1;x2,3,add;mul;sin,sin(x0*(x1*x2 + x2)),sin(x0*(x1*x2 + x2)),-12,-12,-12,-12,-12,-12,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,dso_s521_g0422,done,1,anon-node-04,2026-05-01T02:57:56,2026-05-01T03:01:55,,"{""ok"": 1}",dso,521,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),dso_s521_g0422,anon-node-04,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,73.977000000000004,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,sin(x₃⋅(x₁⋅x₂ + x₁)),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/dso/seed521/tasks/dso_s521_g0422/anon-node-04/dso/g0422_feynman-ii.37.1/result.json,6.168008921299006e-32,1,8.4424276713517461e-36,1,5.0208985788105424e-32,1,7.1379760289615468e-36,1,3.8440552770039576e-32,1,5.4301556460691642e-36,1,2.2290138945067852e-31,1,1.6624565923172114e-31,1,1,8,5,3,x0;x1;x2,3,add;mul;sin,sin(x2*(x0*x1 + x0)),sin(x2*(x0*x1 + x0)),-12,-12,-12,-12,-12,-12,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,dso_s522_g0422,done,1,anon-node-03,2026-05-01T08:35:21,2026-05-01T08:38:16,,"{""ok"": 1}",dso,522,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),dso_s522_g0422,anon-node-03,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,84.308999999999997,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,sin(x₃⋅(x₁⋅x₂ + x₁)),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/dso/seed522/tasks/dso_s522_g0422/anon-node-03/dso/g0422_feynman-ii.37.1/result.json,6.168008921299006e-32,1,8.4424276713517461e-36,1,5.0208985788105424e-32,1,7.1379760289615468e-36,1,3.8440552770039576e-32,1,5.4301556460691642e-36,1,2.2290138945067852e-31,1,1.6624565923172114e-31,1,1,8,5,3,x0;x1;x2,3,add;mul;sin,sin(x2*(x0*x1 + x0)),sin(x2*(x0*x1 + x0)),-12,-12,-12,-12,-12,-12,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,imcts_s520_g0422,done,1,anon-node-02,2026-04-30T09:13:28,2026-04-30T09:17:44,,"{""ok"": 1}",imcts,520,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),imcts_s520_g0422,anon-node-02,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,24.463999999999999,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,x0*x1*x2,,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/imcts/seed520/tasks/imcts_s520_g0422/anon-node-02/iMCTS/g0422_feynman-ii.37.1/result.json,1.0084930252367383e-11,0.99999999998991207,1.0795215129728443e-25,1,1.0274364983888116e-11,0.99999999998970179,1.0210849039085769e-25,1,1.6951688851908249e-11,0.99999999998304834,1.1403126762080492e-25,1,1.4962624274130834e-13,0.9999999999998499,1.3620649327542135e-22,1,1,4,2,3,x0;x1;x2,1,mul,x0*x1*x2,x0*x1*x2,-10.996327101032447,-10.996327101032447,-10.988245010572641,-10.988245010572641,-10.770787027695295,-10.770787027695295,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,imcts_s521_g0422,done,1,anon-node-03,2026-04-30T23:01:29,2026-04-30T23:05:27,,"{""ok"": 1}",imcts,521,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),imcts_s521_g0422,anon-node-03,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,31.562000000000001,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,1.000000030504221*x0*x1*x2,,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/imcts/seed521/tasks/imcts_s521_g0422/anon-node-03/iMCTS/g0422_feynman-ii.37.1/result.json,1.0097979956008651e-11,0.99999999998989908,1.0802197271000294e-25,1,1.0257041760664499e-11,0.99999999998971922,1.0202237341908942e-25,1,1.6960184994549312e-11,0.99999999998303979,1.1405984012944582e-25,1,1.4973017828872311e-13,0.99999999999984979,1.3625379192638599e-22,1,1,5,2,3,x0;x1;x2,1,mul,1.000000030504221*x0*x1*x2,1.000000030504221*x0*x1*x2,-10.995765495692769,-10.995765495692769,-10.988977876287464,-10.988977876287464,-10.770569414952313,-10.770569414952313,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,imcts_s522_g0422,done,1,anon-node-05,2026-05-01T07:24:47,2026-05-01T07:26:54,,"{""ok"": 1}",imcts,522,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),imcts_s522_g0422,anon-node-05,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,83.063999999999993,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,1.00000007200142*x0*x1*x2,,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/imcts/seed522/tasks/imcts_s522_g0422/anon-node-05/iMCTS/g0422_feynman-ii.37.1/result.json,1.0118720316141348e-11,0.99999999998987832,1.0813284960827384e-25,1,1.0236463523310784e-11,0.99999999998973976,1.0191998060811392e-25,1,1.6974730799208082e-11,0.99999999998302525,1.1410874102820454e-25,1,1.5285942736523359e-13,0.99999999999984668,1.3767023089016325e-22,1,1,5,2,3,x0;x1;x2,1,mul,1.00000007200142*x0*x1*x2,1.00000007200142*x0*x1*x2,-10.994874407928979,-10.994874407928979,-10.98985005679635,-10.98985005679635,-10.770197104431585,-10.770197104431585,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,pyoperon_s520_g0422,done,1,anon-node-06,2026-04-30T06:16:23,2026-04-30T06:17:51,,"{""ok"": 1}",pyoperon,520,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),pyoperon_s520_g0422,anon-node-06,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,6.3200000000000003,1,1,0,0,3,x0;x1;x2,y,8000,1000,1000,1000,((-0.000) + (0.000 * exp((tanh(((-0.234) * X3)) / (sqrt(1 + (-0.651) ^ 2)))))),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/pyoperon/seed520/tasks/pyoperon_s520_g0422/anon-node-06/pyoperon/g0422_feynman-ii.37.1/result.json,,,,,,,,,,,,,,,,,1,1,1,0,,0,,0,0,,,,,,,,
probe4_full664_load_queue_20260430-050117,20260501-021406,pyoperon_s521_g0422,done,1,anon-node-04,2026-04-30T20:01:19,2026-04-30T20:02:54,,"{""ok"": 1}",pyoperon,521,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),pyoperon_s521_g0422,anon-node-04,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,14.029,1,1,0,0,3,x0;x1;x2,y,8000,1000,1000,1000,(0.000 + ((-0.000) * (sin(sqrt(cos(log(cos(sin(((-0.520) * X3))))))) ^ 2))),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/pyoperon/seed521/tasks/pyoperon_s521_g0422/anon-node-04/pyoperon/g0422_feynman-ii.37.1/result.json,,,,,,,,,,,,,,,,,1,1,1,0,,0,,0,0,,,,,,,,
probe4_full664_load_queue_20260430-050117,20260501-021406,pyoperon_s522_g0422,done,1,anon-node-08,2026-05-01T06:53:37,2026-05-01T06:56:31,,"{""ok"": 1}",pyoperon,522,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),pyoperon_s522_g0422,anon-node-08,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,6.9569999999999999,1,1,0,0,3,x0;x1;x2,y,8000,1000,1000,1000,((-0.000) + ((-0.000) * ((((1.100 * X1) ^ 2) / ((0.158 * X1) / (0.898 * X2))) - cos(sin(((-0.251) * X2)))))),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/pyoperon/seed522/tasks/pyoperon_s522_g0422/anon-node-08/pyoperon/g0422_feynman-ii.37.1/result.json,,,,,,,,,,,,,,,,,1,1,1,0,,0,,0,0,,,,,,,,
probe4_full664_load_queue_20260430-050117,20260501-021406,udsr_s520_g0422,done,1,anon-node-02,2026-04-30T17:06:50,2026-04-30T17:20:04,,"{""ok"": 1}",udsr,520,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),udsr_s520_g0422,anon-node-02,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,698.92100000000005,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,"       ⎛           2   ⎞
1.0⋅x₁⋅⎝x₁ + 1.0⋅x₂ ⋅x₃⎠
────────────────────────
   ⎛         __________⎞
   ⎜        ╱  sin(x₁) ⎟
   ⎜      ╲╱  ℯ        ⎟
x₂⋅⎜1.0 - ─────────────⎟
   ⎝            x₂     ⎠",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/udsr/seed520/tasks/udsr_s520_g0422/anon-node-02/udsr/g0422_feynman-ii.37.1/result.json,9.7079810092997805e-21,1,3.3493405779236733e-30,1,1.4524671029071839e-20,1,3.8391715016882668e-30,1,1.1748968862361735e-20,1,3.0020459986802862e-30,1,3.7413694504932115e-26,1,6.8109740326328832e-29,1,1,28,8,3,x0;x1;x2,5,add;exp;mul;pow;sin,1.0*x0*(x0 + 1.0*x1**2*x2)/(x1*(1.0 - sqrt(exp(sin(x0)))/x1)),1.0*x0*(x0 + 1.0*x1**2*x2)/(x1*(1.0 - sqrt(exp(sin(x0)))/x1)),-12,-12,-12,-12,-12,-12,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,udsr_s521_g0422,done,1,anon-node-06,2026-05-01T06:20:26,2026-05-01T06:29:10,,"{""ok"": 1}",udsr,521,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),udsr_s521_g0422,anon-node-06,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,402.77999999999997,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,"          ⎛      2         ⎞
1.0⋅x₁⋅x₃⋅⎝1.0⋅x₂  + 1.0⋅x₂⎠
────────────────────────────
             x₂             ",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/udsr/seed521/tasks/udsr_s521_g0422/anon-node-06/udsr/g0422_feynman-ii.37.1/result.json,5.3081457941434513e-32,1,7.8318844864038728e-36,1,2.3246210765262504e-32,1,4.8569143655554859e-36,1,4.3128886023783335e-32,1,5.7517709954388612e-36,1,2.3859595215202484e-31,1,1.7199881798828396e-31,1,1,16,5,3,x0;x1;x2,3,add;mul;pow,1.0*x0*x2*(1.0*x1**2 + 1.0*x1)/x1,1.0*x0*x2*(1.0*x1**2 + 1.0*x1)/x1,-12,-12,-12,-12,-12,-12,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,udsr_s522_g0422,done,1,anon-node-02,2026-05-01T09:37:55,2026-05-01T09:44:55,,"{""ok"": 1}",udsr,522,422,g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,3,x0;x1;x2,y,8000,1000,1000,1000,18,3,0,x0 * x2 * (x1 + 1),udsr_s522_g0422,anon-node-02,feynman-ii.37.1,g0422_feynman-ii.37.1,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,match,1,ok,,not_timeout,completed,0,0,,154.774,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,-1.0⋅x₁⋅x₃⋅(x₁ - x₂ - 1.0),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/udsr/seed522/tasks/udsr_s522_g0422/anon-node-02/udsr/g0422_feynman-ii.37.1/result.json,4.6952546182173469e-32,1,7.3658763861099076e-36,1,3.3126917599613011e-32,1,5.7979554560390115e-36,1,3.7121907966239053e-32,1,5.3362062951424013e-36,1,2.2252622906418683e-31,1,1.6610569812400552e-31,1,1,10,4,3,x0;x1;x2,2,add;mul,-1.0*x0*x2*(x0 - x1 - 1.0),-1.0*x0*x2*(x0 - x1 - 1.0),-12,-12,-12,-12,-12,-12,-12,-12
probe4_full664_load_queue_20260430-050117,20260501-021406,dso_s520_g0423,done,1,anon-node-07,2026-04-30T13:11:42,2026-04-30T13:42:02,,"{""ok"": 1}",dso,520,423,g0423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,x0;x1;x2,y,8000,1000,1000,1000,53,5,1,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),dso_s520_g0423,anon-node-07,feynman-ii.6.11,g0423_feynman-ii.6.11,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,match,1,ok,,not_timeout,completed,0,0,,1740.7149999999999,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,"               x₁               
────────────────────────────────
   ⎛             x₃            ⎞
sin⎜───────────────────────────⎟
   ⎜                 ⎛  2     ⎞⎟
   ⎜       (x₂ + x₃)⋅⎝x₂  + x₂⎠⎟
   ⎜       ────────────────────⎟
   ⎜ x₃             x₂         ⎟
   ⎝ℯ   + ℯ                    ⎠",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/dso/seed520/tasks/dso_s520_g0423/anon-node-07/dso/g0423_feynman-ii.6.11/result.json,0.99005842788705822,0.00991899825082454,503285266.23717743,0,0.93186814590149536,0.066909320082426338,553518369.6935209,0,0.99231859767394037,0.0076520781934030779,508299428.41178346,0,287.88481839111438,-286.98082241133108,1112089139293.8022,0,1,25,11,3,x0;x1;x2,5,add;exp;mul;pow;sin,x0/sin(x2/(exp(x2) + exp((x1 + x2)*(x1**2 + x1)/x1))),x0/sin(x2/(exp(x2) + exp((x1 + x2)*(x1**2 + x1)/x1))),-0.0043391749376227454,-0.0043391749376227454,-0.030645533524170838,-0.030645533524170838,-0.0033488691791630043,-0.0033488691791630043,2.4592187629579327,2.4592187629579327
probe4_full664_load_queue_20260430-050117,20260501-021406,dso_s521_g0423,done,1,anon-node-07,2026-05-01T03:02:14,2026-05-01T03:35:29,,"{""ok"": 1}",dso,521,423,g0423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,x0;x1;x2,y,8000,1000,1000,1000,53,5,1,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),dso_s521_g0423,anon-node-07,feynman-ii.6.11,g0423_feynman-ii.6.11,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,match,1,ok,,not_timeout,completed,0,0,,1756.2760000000001,1,1,1,1,3,x0;x1;x2,y,8000,1000,1000,1000,"                    x₃            
             x₁⋅x₂⋅ℯ              
      ─────────────────────── - x₃
         ⎛        ⎛      x₃⎞⎞     
         ⎜  3  x₂⋅⎝x₂ - ℯ  ⎠⎟     
      sin⎝x₃ ⋅ℯ             ⎠     
-x₁ + ────────────────────────────
                   x₂             ",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/dso/seed521/tasks/dso_s521_g0423/anon-node-07/dso/g0423_feynman-ii.6.11/result.json,0.79933745624851904,0.20064431842960684,452219084.09802574,0,0.82526343795413393,0.17365388459888831,520896102.10852832,0,0.9192897524904946,0.080683081461509265,489238093.83758509,0,0.30693909306592071,0.69295854868170359,36312514297.038185,0,1,33,13,3,x0;x1;x2,5,add;exp;mul;pow;sin,-x0 + (x0*x1*exp(x2)/sin(x2**3*exp(x1*(x1 - exp(x2)))) - x2)/x1,-x0 + (x0*x1*exp(x2)/sin(x2**3*exp(x1*(x1 - exp(x2)))) - x2)/x1,-0.097269835896744927,-0.097269835896744927,-0.083407395223263125,-0.083407395223263125,-0.036547581025070199,-0.036547581025070199,-0.5129477944564953,-0.5129477944564953
