x0,x1,x2,y
7.909987926483154297e+00,1.836422109480596018e-28,-3.220826660156250000e+03,5.539762537587478164e-10
4.070402145385742188e+00,1.862589190004250685e-27,9.531309570312500000e+03,1.466946009109904026e-10
7.238709926605224609e-01,8.561751612280589426e-27,-2.513129101562500000e+04,4.639400408984473145e-12
3.978474736213684082e-01,-4.969814843614630193e-27,2.316388427734375000e+03,1.401434307143900604e-12
1.420428007841110229e-01,-1.918741410869810495e-28,1.038307495117187500e+03,1.786396958093280918e-13
1.361671984195709229e-01,-2.154067709286575825e-27,5.711571875000000000e+04,1.641664777209117521e-13
1.466766715049743652e+00,-4.249545162990992037e-28,-1.457225830078125000e+03,1.904853705325670887e-11
2.407814115285873413e-01,2.463197954288193296e-27,-1.091311816406250000e+04,5.133167653957604326e-13
1.999835133552551270e+00,-5.382742312597019986e-27,1.151904199218750000e+04,3.541016091457294124e-11
3.502344131469726562e+00,3.069955249919592158e-27,3.379529687500000000e+04,1.086068318612021244e-10
8.151583075523376465e-01,2.156557744111674082e-27,-1.250789746093750000e+04,5.883332883371839017e-12
4.177472114562988281e+00,-4.022665559976071637e-28,-2.922897949218750000e+03,1.545135824843058003e-10
6.843288540840148926e-01,4.819015203044590161e-28,-2.268457226562500000e+04,4.146381155090139714e-12
7.750496268272399902e-01,-4.171040021411890652e-27,-2.894066406250000000e+04,5.318615339811039178e-12
3.125128149986267090e-01,4.546524523380476000e-28,-1.461033007812500000e+04,8.647193204536218758e-13
2.386598885059356689e-01,3.561188671176585087e-28,4.038636328125000000e+04,5.043108942601182143e-13
5.420668125152587891e-01,2.331290290173382368e-28,5.589782714843750000e+03,2.601627463807987262e-12
1.036101102828979492e+00,-5.345925465408135831e-27,-1.568879687500000000e+04,9.504817072292226499e-12
2.470884323120117188e+00,2.834210832111900360e-27,-2.640885986328125000e+03,5.405605824071457732e-11
2.553788900375366211e+00,5.290397149548060266e-28,1.030641845703125000e+03,5.774435443695047354e-11
1.210390105843544006e-01,-5.526357752992009531e-28,-1.411739453125000000e+04,1.297150185658110799e-13
7.539141654968261719e+00,2.857208794912065830e-28,4.403525878906250000e+03,5.032494976298096390e-10
6.601154327392578125e+00,1.007757480468198503e-27,-1.619882421875000000e+04,3.858151575997226246e-10
1.418356299400329590e+00,1.866302190344034837e-28,3.272125000000000000e+04,1.781189779004321849e-11
1.502953618764877319e-01,-6.362763609267622931e-28,6.787655273437500000e+03,2.000003081984585984e-13
1.826763391494750977e+00,4.990549020209914297e-27,1.758459570312500000e+04,2.954636882379624296e-11
1.581736922264099121e+00,-1.141505996572103362e-27,4.085203613281250000e+03,2.215174745023862357e-11
4.329827725887298584e-01,-8.429079691015597032e-27,2.984417480468750000e+03,1.659895528319244029e-12
6.745369434356689453e+00,-8.715140184178371999e-28,-1.052734497070312500e+03,4.028570532721431618e-10
1.267914414405822754e+00,-1.604628303619577147e-27,-4.431645996093750000e+03,1.423375133036142159e-11
3.844719827175140381e-01,-5.886539393401477219e-27,5.086360351562500000e+03,1.308786846260234782e-12
3.302358388900756836e-01,4.978893869965466061e-28,2.326392578125000000e+03,9.655792875332136482e-13
4.985980093479156494e-01,1.954127605073630897e-28,2.341994531250000000e+04,2.201104099333606179e-12
8.795129656791687012e-01,1.881418429291541374e-27,-2.965743750000000000e+04,6.848949792720437912e-12
5.023730397224426270e-01,-1.856459340177254991e-27,9.085414062500000000e+03,2.234560626812598372e-12
5.374100685119628906e+00,-1.560937042087197192e-27,6.781921875000000000e+04,2.557119793689111020e-10
6.143899559974670410e-01,-6.460879628801944565e-28,-1.829505249023437500e+03,3.342164002148595436e-12
4.058710575103759766e+00,-5.333627247155256697e-27,-2.961399414062500000e+03,1.458531073694757652e-10
3.275836944580078125e+00,-2.134244882740975761e-27,-3.687058593750000000e+04,9.501323339211609209e-11
8.160894393920898438e+00,1.117559657719073007e-27,4.900074609375000000e+04,5.896781396508288253e-10
1.280263662338256836e+00,-1.274770526480983708e-27,3.206508593750000000e+04,1.451236960464674652e-11
1.145558238029479980e+00,-3.098107916067661455e-27,-1.999602734375000000e+04,1.161913620872923048e-11
3.565558910369873047e+00,-8.922685520926334767e-27,-7.511852343750000000e+04,1.125627646647586744e-10
3.068855524063110352e+00,-6.781007222675504812e-28,-2.103465332031250000e+03,8.338586071632292374e-11
7.162961006164550781e+00,8.776863350001066327e-28,1.362736328125000000e+04,4.542811127272727845e-10
4.095008850097656250e+00,5.374408813727656417e-27,2.962681396484375000e+03,1.484735806522863300e-10
1.096198081970214844e+00,-9.691493258380397796e-28,1.146432128906250000e+03,1.063941035966964321e-11
3.227514028549194336e-01,-1.619271437876244960e-27,7.350089062500000000e+04,9.223076946271446808e-13
1.305158615112304688e+00,-2.203391545534310690e-27,1.943760156250000000e+04,1.508224968527205334e-11
2.507682085037231445e+00,-2.173636553820759822e-28,-3.199349414062500000e+04,5.567811142692669080e-11
1.691675305366516113e+00,-2.127705291318311682e-28,3.870680468750000000e+04,2.533807018367806307e-11
1.482595950365066528e-01,-8.066739757213951789e-28,8.808250000000000000e+03,1.946189384779625775e-13
5.268442034721374512e-01,1.572207680418248516e-27,-1.439916894531250000e+04,2.457558679128113432e-12
1.506360173225402832e-01,-2.669593510859356885e-27,1.432430419921875000e+03,2.009079615996819945e-13
9.979754090309143066e-01,-5.476228492841531924e-27,2.661568945312500000e+04,8.818184897563252633e-12
9.065712690353393555e-01,1.332616771251502225e-28,3.251836914062500000e+04,7.276850129411815971e-12
1.963519215583801270e+00,4.546442189875353445e-28,2.249450585937500000e+04,3.413578100741609944e-11
9.457025527954101562e-01,1.632558452636696805e-28,-2.643375195312500000e+04,7.918604140455531848e-12
5.380680561065673828e-01,-2.950641675045366851e-28,-4.176372656250000000e+04,2.563385701620513046e-12
1.860815405845642090e+00,-6.903606626627849181e-28,7.893185058593750000e+03,3.065816003844368254e-11
1.022415280342102051e+00,-1.915163634886246632e-28,3.546853906250000000e+04,9.255378581596307441e-12
2.532606363296508789e+00,-1.129629556977045033e-27,-1.628640136718750000e+03,5.679039877248825974e-11
9.842471122741699219e+00,7.997582020323436633e-27,3.694250390625000000e+04,8.577244470231448759e-10
1.164204835891723633e+00,-2.089894182795637616e-27,1.516867773437500000e+04,1.200047179683583209e-11
7.018727779388427734e+00,-4.419043368501596084e-28,1.386170996093750000e+04,4.361705441269236871e-10
1.014155149459838867e-01,1.309989622188004212e-28,5.201823828125000000e+04,9.106433597645680056e-14
1.410760641098022461e+00,2.735130355009678208e-28,-5.730046875000000000e+04,1.762163505392155827e-11
2.815387248992919922e-01,-6.968223020709499235e-28,-2.591701660156250000e+03,7.018039578296497716e-13
3.927708148956298828e+00,-5.489636528224864202e-28,-3.624472656250000000e+03,1.365896978855474231e-10
2.455080896615982056e-01,-1.236224097905542595e-28,-1.754447070312500000e+04,5.336679991148340907e-13
9.160876274108886719e-01,-7.263139421239052809e-27,5.758199707031250000e+03,7.430423464016566726e-12
1.273875355720520020e+00,-1.981476075099297000e-27,5.818748046875000000e+04,1.436790270092913602e-11
1.126262173056602478e-01,-2.320805479407889646e-27,-4.534147460937500000e+03,1.123100229353038437e-13
7.334505915641784668e-01,-5.981482443352420882e-28,-1.096550878906250000e+04,4.763007262903462546e-12
1.675295829772949219e-01,4.694471572813386877e-28,1.548000000000000000e+03,2.484977826809620094e-13
2.178857475519180298e-01,-2.212811894819540586e-28,-9.546265625000000000e+03,4.203365357603044972e-13
9.580944776535034180e-01,-1.394588863519508604e-28,-2.590729101562500000e+04,8.127484796283113155e-12
1.445586681365966797e-01,-7.019949165673365518e-27,-2.904167773437500000e+04,1.850238983292645800e-13
2.604812622070312500e+00,-2.296313620898111606e-27,7.102923828125000000e+03,6.007482705738809159e-11
1.020153090357780457e-01,-1.136310993140113232e-27,-2.342891406250000000e+04,9.214466212617566931e-14
3.436582684516906738e-01,-3.098435516751201724e-27,2.470090332031250000e+03,1.045666374668852150e-12
1.168743491172790527e+00,-5.087974497562675887e-27,-7.675459375000000000e+04,1.209422145764804668e-11
6.069140434265136719e+00,-3.691940055101034529e-28,7.820208593750000000e+04,3.261323711090113875e-10
8.114464759826660156e+00,-3.118540106847665641e-27,2.588474121093750000e+03,5.829876026375302445e-10
8.084357976913452148e-01,-2.118903117396981479e-27,5.031285546875000000e+04,5.786694474291254053e-12
1.947881817817687988e+00,4.469437732908918594e-28,9.850817187500000000e+04,3.359423156323870785e-11
2.528002262115478516e+00,-9.822649472779157435e-27,-1.161133105468750000e+04,5.658409851783119393e-11
5.564308762550354004e-01,2.021040790984584254e-28,-4.285313281250000000e+04,2.741334069467082912e-12
1.196401193737983704e-01,-1.225249089820954712e-27,-5.418202636718750000e+03,1.267340182450893415e-13
4.285978376865386963e-01,-8.251026697285019322e-27,-1.656219921875000000e+04,1.626445289212852252e-12
1.845568865537643433e-01,7.710509065788897296e-27,-5.441336914062500000e+03,3.015782610617245840e-13
1.334819078445434570e+00,5.332639245093786045e-27,3.928787597656250000e+03,1.577554406551051613e-11
7.508352756500244141e+00,-8.213050247676619612e-28,1.839769921875000000e+04,4.991474455984246106e-10
1.714668869972229004e+00,8.455278308642091040e-28,-1.059450927734375000e+03,2.603154844460497941e-11
1.144107207655906677e-01,-2.379407097976721142e-27,-2.321573730468750000e+03,1.158972006906622276e-13
4.582175016403198242e-01,-7.767446391996286563e-28,-3.406528320312500000e+03,1.859014895147503843e-12
2.276372164487838745e-01,-1.420407326649104876e-27,1.154273071289062500e+03,4.588028091126461483e-13
4.013383865356445312e+00,4.756278998071148147e-28,-8.767700000000000000e+04,1.426136014837098287e-10
1.486688256263732910e-01,-9.479288519317978988e-28,-8.866704101562500000e+03,1.956948329513014118e-13
2.888216078281402588e-01,1.586424245266358860e-28,6.261966796875000000e+04,7.385822639247030530e-13
6.813059449195861816e-01,-3.085623845575148954e-27,1.409421386718750000e+03,4.109830097770439394e-12
1.174625039100646973e+00,-3.864216655297660211e-27,3.472148681640625000e+03,1.221625318265084914e-11
8.461455106735229492e-01,1.595770061062740971e-28,2.866831835937500000e+04,6.339129308280400110e-12
4.253949820995330811e-01,1.085483487088298032e-28,-5.592375781250000000e+04,1.602227790546695285e-12
1.096520498394966125e-01,1.015041058628379371e-27,-2.166652343750000000e+03,1.064567067853884608e-13
2.141681909561157227e-01,4.250511498340588333e-28,1.407002636718750000e+04,4.061154082295181933e-13
6.227669239044189453e+00,9.774314794150859854e-27,7.735910644531250000e+03,3.433923145834683055e-10
4.227812290191650391e+00,-4.946493757918045154e-27,-1.124278613281250000e+04,1.582598913030253129e-10
1.043421030044555664e-01,-1.818943813752795756e-28,-3.559464111328125000e+03,9.639592726470858075e-14
6.836330294609069824e-01,8.498486354351424238e-27,-6.981578125000000000e+03,4.137953001082106397e-12
1.350035667419433594e-01,-7.122841972952253594e-28,1.555830078125000000e+03,1.613726920103239482e-13
1.186578869819641113e-01,-1.885225029826622746e-27,6.440595703125000000e+03,1.246616064499647680e-13
7.459354400634765625e-01,2.821498153734989093e-27,-4.131622656250000000e+04,4.926539644983796151e-12
3.099309921264648438e+00,6.834780245984265850e-27,1.261542968750000000e+03,8.504906501283215903e-11
7.826930999755859375e+00,1.951978628367559315e-28,-2.065113867187500000e+04,5.424035665058113409e-10
8.002358675003051758e-01,3.129540633504016654e-27,-7.572759765625000000e+03,5.669901614185901551e-12
1.071543842554092407e-01,-1.320608429529377676e-27,-1.492051147460937500e+03,1.016621818195409532e-13
1.647479087114334106e-01,4.555384764089629478e-27,-9.023457812500000000e+04,2.403141704729327977e-13
3.806809484958648682e-01,8.572039159671528285e-27,1.057667675781250000e+04,1.283103831517529159e-12
3.581704139709472656e+00,1.626244074646904508e-27,-1.007437304687500000e+04,1.135844612809577825e-10
2.004958540201187134e-01,-2.485037614671555674e-27,3.321179687500000000e+03,3.559182842113178813e-13
1.679221242666244507e-01,3.911416383409730394e-28,-4.550639453125000000e+04,2.496636794871442966e-13
2.700129508972167969e+00,-2.600008554558928031e-28,4.876867968750000000e+04,6.455184997644636269e-11
1.843895316123962402e+00,-1.241246200976775361e-28,-1.456190551757812500e+03,3.010315607898661483e-11
2.810726881027221680e+00,-3.828654840357035998e-28,4.011055078125000000e+04,6.994824858219672592e-11
7.511866688728332520e-01,7.310038030204318047e-28,1.378102905273437500e+03,4.996148026542579501e-12
4.822055816650390625e+00,1.869222863104698081e-27,-7.472011718750000000e+03,2.058751918943002579e-10
1.444974690675735474e-01,-4.508652073989073200e-28,-8.252255468750000000e+04,1.848672582203947368e-13
4.851404666900634766e+00,-2.361401482630147655e-28,3.124458007812500000e+03,2.083888755999296905e-10
3.186421632766723633e+00,-2.601134790242157077e-27,3.392286718750000000e+04,8.989717303897748479e-11
2.358108043670654297e+00,7.608734838621709327e-28,-2.873769140625000000e+04,4.923420005020773260e-11
3.838662147521972656e+00,-2.116475675295075807e-28,-1.552626367187500000e+04,1.304665819823469519e-10
1.117230504751205444e-01,1.592386322521074121e-28,-1.227800292968750000e+03,1.105159868242285015e-13
1.123601645231246948e-01,6.072802819077972154e-28,-9.300603515625000000e+03,1.117800378083386170e-13
5.140325427055358887e-01,2.716968594892863525e-28,3.971328125000000000e+04,2.339487761501835017e-12
6.591079711914062500e+00,7.387972807630389153e-27,-7.840195800781250000e+03,3.846384044603468055e-10
4.407077312469482422e+00,6.419029748889393246e-27,-6.228068359375000000e+03,1.719653169862667141e-10
1.253390312194824219e+00,4.181707362187862674e-27,-3.468482031250000000e+04,1.390952197172223848e-11
4.020817875862121582e-01,1.166568026641917242e-27,7.452064941406250000e+03,1.431424206596587645e-12
3.824267089366912842e-01,-4.326377249227404231e-28,3.779889160156250000e+03,1.294899083792433458e-12
3.361649513244628906e+00,-6.632356534737412058e-27,-2.461137695312500000e+04,1.000562827035977875e-10
1.473847925662994385e-01,1.208134409666654760e-27,-2.850273437500000000e+03,1.923290628320917239e-13
1.124117016792297363e+00,-9.192511772808886408e-28,-8.308003125000000000e+04,1.118826125495742119e-11
2.909386157989501953e-01,-2.029702660909465847e-28,1.697544335937500000e+04,7.494493307197425125e-13
3.016088962554931641e+00,-6.680357160816855673e-28,4.431599121093750000e+03,8.054299588389213227e-11
3.165890872478485107e-01,-4.972318263652841941e-28,-7.418752343750000000e+04,8.874245197194874368e-13
1.710448563098907471e-01,1.018602801245156210e-28,-3.304208251953125000e+03,2.590356314863262455e-13
2.308521121740341187e-01,1.003778617536653846e-28,3.868348144531250000e+03,4.718535675032886623e-13
1.195201158523559570e+00,-6.754632575052093810e-28,-8.681363281250000000e+03,1.264799116135195689e-11
9.338300228118896484e-01,-5.871349198744106212e-27,1.266941772460937500e+03,7.721028677520891392e-12
1.198264285922050476e-01,4.013691207917713215e-28,6.992076171875000000e+03,1.271290337541072790e-13
3.354252576828002930e-01,-1.250514016610409788e-27,-2.168701562500000000e+04,9.961645223988124798e-13
9.779215455055236816e-01,-8.253436035645447755e-28,3.282539062500000000e+04,8.467350952334751213e-12
9.922084808349609375e-01,-3.573333440961145167e-27,3.494726171875000000e+04,8.716564796340531274e-12
5.691003203392028809e-01,-1.562843038656660020e-28,3.585930859375000000e+04,2.867591147176495880e-12
1.225862860679626465e+00,-1.297548836970991814e-28,1.376035644531250000e+04,1.330525880444133335e-11
2.162555158138275146e-01,-9.396391872279685827e-27,1.852587646484375000e+03,4.140701453589357151e-13
6.826073169708251953e+00,1.273613427770395856e-27,7.104169433593750000e+03,4.125545738364877479e-10
1.253223299980163574e+00,-5.500362706160637254e-27,1.957546093750000000e+04,1.390581486765407604e-11
3.373495817184448242e+00,-5.805872780645790039e-28,8.383157812500000000e+04,1.007627176141667746e-10
2.942610085010528564e-01,6.483959010290509006e-28,2.490880615234375000e+03,7.666637507133811091e-13
1.124906316399574280e-01,-5.552814252638056990e-28,9.886128125000000000e+04,1.120397719912846757e-13
4.958933889865875244e-01,-2.856751723588014129e-27,-3.377268359375000000e+04,2.177289381774527577e-12
8.825736045837402344e+00,8.524493341948451716e-28,3.128055468750000000e+04,6.896700432967861616e-10
7.520667314529418945e-01,1.723610040764384533e-28,1.891087158203125000e+03,5.007861313133243897e-12
4.106207191944122314e-01,-8.551642020816511947e-27,4.485794140625000000e+04,1.492867461594382661e-12
6.225610375404357910e-01,3.013896051470346252e-27,5.482693750000000000e+04,3.431652965263376487e-12
1.131205782294273376e-01,2.997219568526643005e-28,-1.762403906250000000e+04,1.132981376902528203e-13
2.573340833187103271e-01,4.429975428348424131e-28,5.835538574218750000e+03,5.863192418555096541e-13
1.286099076271057129e+00,-3.126797098149988427e-28,7.469460937500000000e+03,1.464496579561824774e-11
3.811206817626953125e-01,8.519335701557382698e-27,8.915785156250000000e+03,1.286069883400797753e-12
6.349154710769653320e-01,3.259836342403624076e-27,2.117472900390625000e+03,3.569203960163136458e-12
3.936205208301544189e-01,1.008846762370619619e-28,-7.974675292968750000e+03,1.371813144850075883e-12
1.097700357437133789e+00,2.859494633014810431e-27,3.501384033203125000e+03,1.066859274534426305e-11
4.464613497257232666e-01,3.163808897597493181e-28,-9.173875781250000000e+04,1.764847816498882338e-12
3.045980632305145264e-01,1.495570185328592348e-28,-9.568800000000000000e+04,8.214739652401270575e-13
7.320761680603027344e-01,4.958129937752541175e-28,-8.839488281250000000e+03,4.745173004527813987e-12
3.023866415023803711e-01,-4.602387084382399969e-27,-3.002252148437500000e+04,8.095891578657754550e-13
1.739569008350372314e-01,5.404677884291612848e-27,2.911583251953125000e+03,2.679309140003749423e-13
1.360007524490356445e+00,-1.423317358646825380e-28,9.140347656250000000e+04,1.637653901376268095e-11
1.859710454940795898e+00,-8.200197554192751394e-27,9.206556250000000000e+04,3.062176553991768913e-11
1.429402828216552734e-01,-4.647404541274484975e-27,9.035598632812500000e+03,1.809042688869985649e-13
1.218188628554344177e-01,3.838980232271382066e-28,-2.689470458984375000e+03,1.313918998558857854e-13
2.082004696130752563e-01,4.912455546156425683e-28,1.594728759765625000e+03,3.837982178161308822e-13
3.030749857425689697e-01,1.211854222983617182e-28,-2.513377929687500000e+03,8.132792399598298694e-13
1.571480274200439453e+00,-5.598026228454525107e-27,2.965565917968750000e+03,2.186539664605913202e-11
1.330719292163848877e-01,-1.782211081554232713e-27,1.365843627929687500e+03,1.567878449683715592e-13
1.723986625671386719e+00,-1.809202941576571214e-28,-1.726313598632812500e+03,2.631523644824884656e-11
1.868961006402969360e-01,3.658038536217217942e-27,-1.793527099609375000e+03,3.092715970473558507e-13
2.475723266601562500e+00,2.079569079770783206e-27,-3.404712890625000000e+04,5.426798940777466385e-11
6.006072759628295898e-01,-1.526893437721733437e-27,8.021959960937500000e+03,3.193895235092947260e-12
7.971903800964355469e+00,-2.111282164458792577e-28,6.742372656250000000e+04,5.626827892513119878e-10
6.968000411987304688e+00,8.042712721896251608e-27,-1.582311914062500000e+04,4.298885136755359326e-10
1.077665388584136963e-01,3.315303124801976469e-27,-2.083022705078125000e+03,1.028270486336593792e-13
7.547116756439208984e+00,-1.785880772544392457e-28,-6.452269042968750000e+03,5.043147566219374767e-10
1.029116392135620117e+00,7.554821511316499679e-27,-5.800750000000000000e+04,9.377098923735172065e-12
4.314896166324615479e-01,2.277370751744102071e-28,8.994550781250000000e+04,1.648466844798857078e-12
4.126620590686798096e-01,-2.225170153938435991e-27,4.891301269531250000e+03,1.507747485890442718e-12
3.063238263130187988e-01,1.852651584084206987e-27,5.585607910156250000e+03,8.308087833149013779e-13
1.739918291568756104e-01,-7.601301712001346790e-28,9.653478125000000000e+04,2.680385210659941286e-13
1.615840077400207520e+00,-1.498580413831669597e-28,-9.928479492187500000e+03,2.311725637305084291e-11
1.173801541328430176e+00,1.638773789679098987e-28,7.170663281250000000e+04,1.219913059458122007e-11
9.080123305320739746e-01,-3.714850388088730380e-27,2.598934179687500000e+04,7.300002616283940426e-12
6.174877643585205078e+00,-2.261942608442102021e-28,-5.194450195312500000e+03,3.375951740380855881e-10
1.801441311836242676e+00,-7.039438035966608835e-27,4.557899414062500000e+03,2.873292055671772260e-11
2.697466313838958740e-01,9.485107138865961705e-27,1.877970947265625000e+03,6.442457244765220636e-13
1.260835081338882446e-01,-1.492264206208430133e-28,-2.923072753906250000e+03,1.407524812847837925e-13
2.259747505187988281e+00,-1.164721059825249883e-27,8.059286718750000000e+04,4.521258367695679681e-11
6.995526313781738281e+00,-1.441081173488881050e-28,-2.247945312500000000e+04,4.332916525573438093e-10
1.620443463325500488e-01,1.840470462371946598e-27,-7.457728027343750000e+03,2.324915975883412589e-13
9.259611368179321289e-01,-1.372250724318290200e-28,-1.715079687500000000e+04,7.591455242206279763e-12
1.206789538264274597e-01,-2.169182600083121290e-27,1.699225219726562500e+03,1.289444354242441637e-13
5.727128505706787109e+00,7.512201452019187905e-27,-3.409777343750000000e+03,2.904112228474531321e-10
3.700952291488647461e+00,6.245901069137122041e-28,2.183783789062500000e+04,1.212736716604823073e-10
1.020609661936759949e-01,8.400543572215600236e-27,1.348168579101562500e+03,9.222716991150181620e-14
1.302597671747207642e-01,1.021949706376636654e-28,-1.216446093750000000e+04,1.502312000929012514e-13
6.569617271423339844e+00,-5.858382682800524708e-27,1.720683984375000000e+04,3.821375160750761779e-10
1.178827360272407532e-01,1.495598592795272059e-28,-3.331005078125000000e+04,1.230381898795207540e-13
1.099641084671020508e+00,6.637828294302410634e-28,-1.121812866210937500e+03,1.070634900179889826e-11
1.485043913125991821e-01,-2.706331972699504480e-27,-3.515751953125000000e+03,1.952621820743710712e-13
2.307463884353637695e-01,3.517764584275740251e-27,-1.002728149414062500e+03,4.714214045173359402e-13
1.857920140027999878e-01,1.150671593473939436e-27,6.177396484375000000e+04,3.056283253820984980e-13
2.931842207908630371e-01,-3.216919304708887790e-27,5.108277343750000000e+04,7.610630875509727389e-13
8.053419113159179688e+00,-1.570862009091980849e-28,-1.600182495117187500e+03,5.742488151661007123e-10
5.909987688064575195e-01,1.314020713932228221e-28,1.601629980468750000e+04,3.092520814082511116e-12
4.266312718391418457e-01,-1.123997752633667878e-27,1.738095581054687500e+03,1.611554097634415594e-12
2.709378898143768311e-01,-7.672406564065637441e-28,4.291916015625000000e+04,6.499485736936871927e-13
6.324356079101562500e+00,3.703378393781993371e-27,9.763524218750000000e+04,3.541377191496053456e-10
5.136864185333251953e+00,8.620535616415154393e-28,-1.640514526367187500e+03,2.336338345010346984e-10
8.024460792541503906e+00,-1.852085168087562701e-27,2.134199023437500000e+04,5.701265015645162748e-10
1.529051065444946289e+00,7.048538440139827402e-27,-2.111525390625000000e+03,2.070062524173188478e-11
1.864611059427261353e-01,-6.113361170369817392e-27,2.888150195312500000e+04,3.078335926009340140e-13
2.943248987197875977e+00,2.994380025564887074e-28,-1.482463134765625000e+03,7.669968132839599662e-11
7.783802032470703125e+00,-3.021241692722984998e-28,9.336033203125000000e+03,5.364423905085402566e-10
2.763524055480957031e-01,2.925358307476694268e-28,-5.182875781250000000e+04,6.761857241667501572e-13
3.073174953460693359e-01,-3.054833810961235776e-27,-5.532105468750000000e+03,8.362075680327929472e-13
3.066871762275695801e-01,-2.200391813349430350e-28,-1.391614013671875000e+03,8.327808928565438862e-13
1.393693834543228149e-01,-4.368848048954025995e-27,1.914795117187500000e+04,1.719785473969573375e-13
1.017763018608093262e+00,1.031416181684034624e-27,5.019159179687500000e+03,9.171341637526086998e-12
1.421395540237426758e+00,-9.684083435512362345e-27,8.387378906250000000e+03,1.788831582860694880e-11
5.703695416450500488e-01,2.561663818996912872e-27,-2.256816796875000000e+04,2.880396008514418682e-12
7.372516632080078125e+00,-1.492962885444005213e-27,-1.123015380859375000e+03,4.812503728857109309e-10
8.809171676635742188e+00,1.423950387745421160e-28,5.368040039062500000e+03,6.870836677386193969e-10
1.871950268745422363e+00,-8.080732119742411154e-28,-1.243336914062500000e+04,3.102616774608435435e-11
1.957002282142639160e+00,-1.044102474820707786e-28,-5.967654296875000000e+04,3.390956265780786794e-11
4.356289803981781006e-01,9.249975744559568364e-27,-7.928635742187500000e+03,1.680246545197883190e-12
8.626994132995605469e+00,-1.374928609535339128e-27,-3.184709228515625000e+03,6.589591095007563126e-10
9.474291801452636719e+00,2.229694163377801608e-27,4.454119628906250000e+03,7.947545954678503222e-10
8.177736282348632812e+00,4.138622383401975821e-27,2.228274902343750000e+03,5.921144685672175001e-10
8.048307299613952637e-01,2.700281663779211978e-27,1.634193554687500000e+04,5.735200942630358512e-12
3.910945653915405273e+00,-2.211078509721343464e-27,-3.262337402343750000e+03,1.354263229336183372e-10
1.524314641952514648e+00,9.060171496680317496e-28,9.666844531250000000e+04,2.057258009779960872e-11
6.579956054687500000e+00,1.609451867387667894e-28,7.842769531250000000e+04,3.833412198783747726e-10
7.826775550842285156e+00,6.029788136735055434e-27,3.604971875000000000e+04,5.423820281791336129e-10
1.127221107482910156e+00,1.057452828602205666e-27,-6.115368164062500000e+03,1.125013450453682395e-11
5.549466609954833984e-01,2.884980945451372820e-28,5.553391015625000000e+04,2.726729432522834173e-12
1.642988175153732300e-01,6.024941341437010517e-27,4.012934326171875000e+03,2.390057823962316030e-13
3.618606090545654297e+00,-1.806247457632163172e-27,-8.732400000000000000e+04,1.159370238701384892e-10
3.167919397354125977e+00,7.680681033182205542e-27,1.626025683593750000e+04,8.885620711440722630e-11
3.422910451889038086e+00,-6.249791447624784257e-28,-2.392205468750000000e+04,1.037362626354898509e-10
4.443745017051696777e-01,-1.927392206697511862e-28,-5.340268554687500000e+03,1.748387892797076404e-12
4.140644967555999756e-01,-8.211445948032945045e-28,-5.438939062500000000e+04,1.518013037320187220e-12
6.149546623229980469e+00,1.171088665703880182e-27,-3.574434326171875000e+03,3.348310240181007202e-10
1.921328753232955933e-01,8.961144030799814603e-28,-2.447083398437500000e+04,3.268458095319337620e-13
3.099264144897460938e+00,-8.305280914190385511e-27,1.530855273437500000e+04,8.504655313323894461e-11
7.267084121704101562e+00,-8.613968195304793919e-28,-1.158594116210937500e+03,4.675842490975412602e-10
7.372518539428710938e+00,-3.017370429090020825e-27,5.293157031250000000e+04,4.812505394191646246e-10
3.645022869110107422e+00,-1.112908151717388955e-27,-1.472823730468750000e+03,1.176359287757833272e-10
7.402296066284179688e-01,2.269522827961967133e-28,-7.257878906250000000e+04,4.851459511900912958e-12
1.513819545507431030e-01,3.236232915377191869e-27,7.367010156250000000e+04,2.029026632040936695e-13
1.776692628860473633e+00,1.458995644200836411e-27,2.919900634765625000e+03,2.794886197476920131e-11
2.013314008712768555e+00,-2.221306449580503538e-28,1.087237304687500000e+03,3.588910071905537791e-11
1.067296504974365234e+00,2.121441926397921343e-28,-3.536131250000000000e+04,1.008578463801423908e-11
7.364406585693359375e-01,5.148892817261610789e-28,1.106416210937500000e+04,4.801921447278312272e-12
6.784183382987976074e-01,3.034227901300247862e-27,-7.061003125000000000e+04,4.075066239311864180e-12
2.399945497512817383e+00,3.577478186646212327e-28,-1.323618652343750000e+03,5.099672420461054401e-11
8.065695762634277344e-01,1.185700936933189189e-28,1.219103149414062500e+03,5.760009223060302830e-12
4.889941811561584473e-01,8.836825252889618528e-28,2.313970117187500000e+04,2.117126786382872439e-12
2.051005125045776367e+00,-7.452093948826840028e-27,-1.209930297851562500e+03,3.724543243266431602e-11
9.384390830993652344e+00,4.692927747369966069e-27,8.197343750000000000e+03,7.797433809741960431e-10
1.256172418594360352e+00,5.834743914959612995e-28,-1.779433593750000000e+04,1.397133884278867200e-11
1.151515007019042969e+00,6.014473141817288135e-27,-4.183117675781250000e+03,1.174028669420623672e-11
1.031360849738121033e-01,-1.250929174884046762e-28,3.612751464843750000e+03,9.418045499292454492e-14
1.091847777366638184e+00,-3.362485182506806899e-28,1.195611938476562500e+03,1.055513228903626199e-11
6.210876703262329102e-01,5.959737442425825137e-27,8.293209960937500000e+03,3.415429831316041387e-12
