x0,x1,x2,x3,y
1.271929092285130868e-02,3.912718467383742571e-02,7.441830886414181612e-02,2.913504760346768974e-02,-6.937282702803719038e-13
2.220488331138372462e-01,1.963334653483818915e-01,1.056767849548236188e-01,9.862412462542180513e-01,2.458368322774976157e-11
1.702935045214299392e-01,2.584474796124176799e-02,1.386682197961253832e-02,3.830452687037801396e-01,2.041669324338781361e-11
2.291214493896978621e-02,4.721942045356122136e-02,3.608874975799988283e-01,1.019892088254653259e-02,-6.879988049668164194e-12
5.058747052912144354e-02,2.154839877880497870e-02,2.126883841920025608e-01,2.625249211465489063e-01,6.493775045884608273e-14
2.504729567135025731e-02,1.549794551115134533e-01,2.841338984117735000e-01,8.516379471126176437e-01,6.076193636356815453e-13
6.378954107154545250e-01,4.975175079209435969e-02,3.570416573715602393e-01,1.162776006345980946e-02,-1.762334832848177973e-10
1.719025332751051779e-02,7.830425218115298625e-02,2.217753068088092541e-02,1.334923804157245840e-02,-2.679047423108406473e-12
5.000609144596954159e-02,7.715453988932623464e-01,1.013113170931494687e-02,9.554843500380233445e-01,2.514795575632929009e-10
2.085867873543287565e-01,1.754402240739058594e-02,1.095165082175435754e-02,1.443597632609301858e-02,5.382879555648311455e-12
2.664925291716022798e-02,8.237822564026150429e-01,9.976784834457673445e-02,5.482609991595417398e-01,1.201381808209905819e-11
1.133360118043255232e-01,6.120867489997645627e-01,1.131611852072135840e-02,9.684382769593319340e-01,4.043752479872621428e-10
2.768067505184951260e-01,4.146502473162540503e-01,7.877335405478250729e-01,5.490239134489599548e-01,-4.228279282856497459e-12
1.288614527818649491e-01,2.628055231846728179e-01,2.809454118709576662e-02,3.520033613667573891e-02,1.624079002458115249e-11
5.427107234861524437e-02,1.921343654352954816e-02,1.263740684264764644e-02,2.070976822852650667e-01,5.171027742833231587e-12
4.494705488710170616e-01,2.522001942875716218e-01,7.058149107766134023e-01,6.233612588379080499e-01,-1.417854414248750474e-12
7.131834083696632076e-01,1.454855556595837339e-02,3.091255105121603064e-01,2.036763479935789489e-01,-1.159830488577987990e-12
4.302191511663989165e-01,8.573128985751794773e-02,4.013502429669415505e-01,3.732268008349354793e-01,-4.621755244316122098e-13
3.029252778369735943e-01,4.335043243623944859e-02,1.390200828396904835e-02,9.386399937834578600e-01,6.211218001625298509e-11
6.085015080452286368e-02,1.481110857065570836e-02,1.474088946888903184e-01,1.459294705002479875e-02,-3.713970731692956424e-12
1.821246375122240191e-01,1.455642519784922095e-01,1.017689567899773655e-02,2.436763762561479363e-02,1.012524427205100893e-10
2.031159414327767809e-01,3.759578660506306402e-01,5.257783516465279749e-01,4.840348213819994222e-02,-9.560247946170701579e-11
4.325948053482807365e-02,4.135626866490433456e-02,1.430279556348857672e-01,3.937425039120219239e-01,5.315873987441356334e-13
1.061774270354549563e-02,9.869592693031637998e-01,2.429136129103076636e-02,3.303798371396314548e-02,7.622758165689714136e-12
4.269058065601917251e-01,2.312390997054679931e-01,2.481318026537237403e-02,7.292426889344940655e-01,2.564968767785011620e-10
8.608746753953540332e-02,1.614981139149225184e-02,3.942247398441162815e-02,1.158672045652851118e-01,1.552945664197016443e-12
6.511451080134476044e-01,3.498145094506056041e-01,2.623386536393517154e-01,1.549938056331351399e-01,-4.013524357254492934e-11
3.691269205976134560e-02,4.316589668346546005e-01,1.442417367896825856e-02,3.785381675521554690e-01,7.091840543310358989e-11
3.908797220678614931e-02,3.352253062553898766e-01,5.026721356578165573e-02,1.771664328318947601e-02,-3.196524295174572844e-11
1.520983682999693942e-01,1.023255209245663433e-01,2.646514540044970776e-01,2.557891283127914361e-01,-1.359895645089430282e-13
1.620514120198212824e-02,1.886572068752483122e-02,1.957288610562905873e-02,1.969170589278762817e-01,9.388812301373399285e-13
2.695897038513059632e-02,8.058148419813214447e-02,2.377501806459846392e-02,8.844923606069622357e-01,5.934578779279750945e-12
5.605634458242858553e-02,2.941021696012783848e-01,1.270020648738032568e-02,2.318499843312920861e-01,8.189396677336116863e-11
2.322271808835282142e-02,1.010368537441041874e-02,3.231576654732564724e-01,3.977238607965098011e-02,-3.452866329821312075e-13
2.447705232851550561e-02,8.795112844372340866e-02,1.431213998921929687e-01,5.611380006129296910e-02,-1.556643593312512912e-12
3.011952760511760196e-01,4.615331653385004729e-02,3.348889465876889737e-01,1.554103430265967208e-02,-5.692986358681733525e-11
5.083725758528670480e-02,1.189371135355588166e-01,7.912770717623734962e-01,8.959759516246631472e-01,5.959671654239891422e-14
1.012882329542810905e-01,5.213336231312795110e-01,2.197440640304099135e-02,8.128934382590921603e-02,1.170290716893411437e-10
5.046378460413574185e-01,6.605159199251718904e-01,2.110891852838000723e-02,6.775328969353534569e-01,1.021073247357916956e-09
2.048838660716550270e-02,2.618027232163542412e-02,1.306665014373836475e-01,6.496684287220686471e-01,2.188772325714410360e-13
1.776712816154790014e-02,9.780091457064178373e-01,2.115244178474357806e-01,3.078695298615670151e-01,1.715806638680553760e-12
8.903868874156316560e-01,1.151536699141382097e-01,1.326104205102277278e-01,8.750747828818671026e-02,-2.659771418352157605e-11
8.327089488382004301e-02,1.163574112574074920e-02,3.312140211167710624e-02,4.832534701834724500e-02,6.142789009694567431e-13
1.803764610295023607e-01,8.310169618507828870e-01,6.002202202990608582e-01,1.109746255125883263e-02,-8.848445157716556681e-10
3.019907027273566538e-02,1.586768426971307544e-01,1.509433835834166938e-02,3.687346480438349339e-01,2.032107038600307147e-11
6.692388814373039230e-01,2.727084042577756356e-02,6.574271009862857340e-02,2.732620606499596150e-01,1.407074420826281001e-11
2.872483343157895830e-02,8.304490305152768814e-02,2.475398384670172147e-01,3.961468526583168670e-02,-3.375840679230923687e-12
4.524801889869916605e-01,2.922065375259208855e-02,1.614890714309959729e-01,8.443630714569185791e-01,4.419401209515898910e-12
5.166699431222088190e-01,1.645298069033708163e-02,5.736691620560965266e-01,1.308348795462845049e-01,-3.347493176722395742e-12
2.696334128005546324e-02,8.911183698749655657e-02,2.753210360403422416e-02,7.877087382536561433e-02,3.788859214556678795e-12
6.136292722557813717e-02,2.145211533094896691e-02,1.303763097990572606e-01,1.145480149071387288e-02,-6.996101031732734645e-12
4.186975096624676734e-02,8.636991687960003661e-02,1.809731684527655232e-02,1.886179633624235352e-02,5.405516542946491371e-13
4.914449417663582231e-01,1.906263494797163505e-01,8.711970683101909196e-02,6.673319838871455412e-01,6.240107806418928113e-11
5.434150376341525535e-01,1.062797719114448453e-01,2.872571037093529789e-02,1.413424308872295899e-02,-1.385299321905205022e-10
7.595175656886422877e-02,3.604528295539949356e-01,1.487525095705178810e-02,1.932444290720449487e-01,1.133810598335049231e-10
1.212879337809500413e-01,2.947895558426594925e-02,5.156873929858075689e-01,1.111800894558991927e-02,-2.100113543537750797e-11
3.996644278603618816e-01,2.033596278324200854e-02,9.717333607091535597e-02,8.450930572147308251e-01,4.940481710477813353e-12
4.563829189711775952e-02,1.256385539635817006e-01,1.613710018846242489e-01,3.613088738497616248e-01,1.312347887689260731e-12
1.699548105164488954e-02,1.558037450239287310e-02,7.886085336181423155e-01,1.383588087661891119e-01,-1.053243938541344347e-13
1.802409013046351871e-01,2.834298968541339447e-01,6.551760770320959049e-01,3.569579897665100393e-02,-9.031441619937265401e-11
6.209052282437412806e-01,2.793072141838009448e-01,5.095593371341912425e-02,2.569459745642616588e-01,1.821054045904370119e-10
2.548747335190705565e-02,1.120605699913061575e-02,5.374910246885791221e-01,1.124050447245350942e-01,-1.341235678481659618e-13
4.461362858153335859e-02,1.701634839135030275e-01,2.134137131859314973e-02,1.751931029600499456e-01,2.084983879533943346e-11
3.229763073262207490e-02,7.131744905329107098e-02,1.588186473619966968e-02,3.930840193157679463e-02,5.768905248724937827e-12
1.775792367236437852e-01,2.902956581519890999e-01,3.965086490686260678e-02,3.297840495832736196e-01,7.634024376016615797e-11
2.258368084219222471e-01,4.374057548783303884e-01,9.436108800856633783e-02,2.089779276321040991e-01,3.832128075325925407e-11
1.227592712453278861e-01,1.024860514934413797e-01,5.952757851957663632e-02,4.426784282864017900e-02,-4.862562786287081628e-12
1.096983851444604911e-02,2.768662494560024737e-02,3.577882302612050425e-01,6.349887652943160543e-02,-2.625780601024777510e-13
1.807932815094352996e-01,3.249955222210368366e-01,6.456470692749548268e-02,3.807022927886156288e-02,-4.227076170607501161e-11
1.300153086067609709e-01,1.826186358121113448e-02,9.121535072871624905e-01,1.302928317148810688e-01,-1.042524390122644384e-12
2.043836503259085502e-01,2.174115993500088523e-02,9.037883701180632334e-02,1.405526408572269417e-02,-1.781917201006903033e-11
2.911848713221809257e-02,1.762552439302767990e-02,6.237706776582566809e-02,1.380178947010553825e-01,3.009625735611836794e-13
2.395843023172270492e-01,1.547894197767483299e-02,8.400847038989012194e-01,8.759468872231099268e-02,-2.531076351804475996e-12
2.767999438086998429e-02,2.394100714213565767e-02,7.591729517665327109e-02,5.268298993447793205e-02,-2.569405722673504757e-13
4.315799362130736672e-01,1.399919955683294817e-02,2.263248819109252991e-02,2.056135446848098569e-01,1.585595055001213389e-11
2.753606397051451271e-01,1.894598138413948474e-02,5.887384843378870025e-01,2.153271624460733127e-02,-1.557916179606325709e-11
1.317273618689786784e-02,8.494832686294641055e-01,4.300030068121948323e-01,2.348979457876919016e-02,-3.005802915716132789e-11
2.960566594252043160e-01,3.611337752833596593e-01,6.598257774231509887e-02,5.016491857454295072e-02,-3.410055831947699471e-11
1.203512724476012707e-01,1.044473523280378263e-01,4.067705105558698242e-01,1.975956064160585002e-01,-2.183416961485479805e-12
9.983020838947738174e-01,1.350962157250934319e-02,4.054413330857312703e-01,1.105387037280488802e-02,-7.921211280292255373e-11
5.005915639757146929e-01,2.085109184219225142e-01,4.558933922939093636e-02,2.349977041019717661e-01,1.231658446315422951e-10
4.006470027449295090e-02,3.013234751924944582e-02,6.900407398918974311e-02,5.513550556808272107e-02,-2.937150019840251382e-13
1.976195262499809702e-01,2.500329502401273385e-01,8.083034770243480160e-02,2.460669030813399105e-02,-9.322325566007889795e-11
4.158079155200632149e-02,1.748049870405404826e-02,1.129962633050358434e-01,1.511856051076417851e-01,1.084475995726023916e-13
1.359196394635711451e-02,9.059532858667563859e-01,1.795499317990348342e-01,4.768233143431044874e-01,2.853691621826762161e-12
8.747823753318363649e-02,5.159944488404001328e-01,1.240338937698172717e-01,1.691962184213231107e-02,-1.537683973403337191e-10
5.219319139424719034e-02,3.575830965208895984e-01,3.653167642039985008e-01,1.978894993079038378e-01,-2.884897505738781712e-12
5.855632017263857625e-01,2.893011563574257594e-02,1.398990446260039155e-01,4.653722517744270787e-02,-1.621376012113096269e-11
2.939355292513069762e-02,1.960171731756720284e-02,5.654779623831364399e-02,2.073479750505015026e-02,-1.174565213106910024e-12
1.353758772737979725e-02,3.164117152565977253e-01,4.017937221920420132e-02,1.134463986956088001e-02,-1.808512964626304710e-11
3.722467604953570430e-01,1.176961219531888064e-01,1.022484852128612287e-01,1.842153703574869045e-02,-1.301366769980368325e-10
1.585732184374212539e-02,8.944107593147431201e-01,1.591104603254322458e-01,3.008109489726476515e-01,2.802538292834565432e-12
1.326740899294365054e-02,3.085659560033160442e-01,9.110945903871205953e-01,2.840853061429941470e-02,-9.318239710619186290e-12
1.021481867567641949e-01,6.873774704476910413e-01,7.205121328176434803e-01,5.493447692685639316e-02,-7.880324852487763769e-11
1.037109065779706803e-02,5.176705641910865630e-02,1.692699896796393266e-01,3.262418665978392140e-02,-8.866664203798539294e-13
1.757914981446973349e-02,4.785800208067968881e-02,2.004597004131477081e-02,2.594227824504147240e-01,2.584669658894022380e-12
1.979599158533383307e-01,9.358296909542072883e-02,2.186440937852919542e-01,2.891804406844895522e-02,-3.710223765719661743e-11
2.361343959011819732e-02,8.282706723696510176e-01,1.867692077559958766e-02,2.133994214049912408e-01,6.377564854428238094e-11
3.806457214315821513e-01,2.017735291756944660e-01,3.076569607941979645e-01,1.376973749947297578e-02,-3.556142580948847404e-10
2.649006171549923849e-02,3.845108502495407643e-02,1.563355553748938323e-02,6.014120685170327302e-02,3.218118785552127922e-12
5.983335721924916417e-02,1.190275963801303710e-01,4.669688831654644073e-02,8.016952810335109536e-02,4.250005122915241915e-12
9.826040501969586505e-02,3.380681434220012688e-02,2.581900653073417040e-02,8.605742423513363937e-01,8.329516702263124905e-12
2.295385271173104591e-02,1.272762356380714444e-01,1.999175256307274967e-02,3.433393971084772178e-01,9.185521747879681658e-12
6.179001273379791659e-01,1.050050451967606269e-01,3.652424366158182889e-01,1.640886811623261665e-01,-1.453457923506240336e-11
5.062153637736843681e-01,4.841583243800210989e-01,1.587488099162650407e-02,8.688141752053780698e-01,1.011600872162471650e-09
8.399073058221907806e-02,7.717322236986418060e-01,1.046484984046824364e-02,7.683838317662025630e-02,3.570980147320970708e-10
6.415311734982154235e-02,9.186879979868178836e-02,3.061512660166014754e-01,5.290241140202501802e-01,5.412989260912499565e-13
2.128957750649310143e-02,5.374223222491576468e-01,1.227811631475361209e-01,9.232886314798532945e-01,5.392431344451516250e-12
1.662067052477985696e-01,2.550414936572036398e-02,5.752864999788072364e-02,2.426038633099042094e-02,-6.743934552286478799e-12
2.447160864505125988e-01,2.204387836499114087e-02,6.245243556242443539e-01,5.985646509631283863e-01,-2.500319743436939423e-14
3.021345094417496324e-02,3.438362323944961496e-02,1.614141336644082589e-02,1.319273912295031853e-02,-9.600811828520565511e-13
1.979961216642152702e-02,3.481498371512123380e-02,5.937876972487045324e-02,2.125288457038622403e-02,-1.389950903387450480e-12
4.305427289650749084e-02,1.921336284811014372e-01,2.265446334438270815e-01,1.075254235241446601e-02,-4.890980714364180105e-11
7.071087384009162868e-02,4.627671061186769963e-01,1.245704206479021983e-02,1.847089552103916010e-01,1.634991806865140993e-10
5.666099677526463541e-02,3.241551941177854279e-01,4.438103107574096207e-01,1.022300995521239764e-01,-9.229102093497320275e-12
2.046454286952170687e-02,7.417506855574028390e-02,7.299380357932878649e-01,1.259161067207307735e-02,-7.907284864438679709e-12
9.847641685299106384e-02,3.909020756365467197e-01,2.209706699072656530e-02,7.090989510846448796e-02,8.003840647280251799e-11
3.268656431958607556e-01,1.496470319466489118e-01,8.468064905667047060e-02,1.029994254547843963e-02,-2.784097398753735082e-10
2.386625792573803320e-02,5.316742610619423076e-02,1.075244830954251024e-01,9.680000351708950568e-02,-8.726280714573602360e-14
6.718994624736512877e-02,3.471832589855808338e-01,2.387827749566292027e-02,5.596904741089085977e-01,6.242096491057781828e-11
4.740789320530636730e-01,3.407370137541931854e-01,4.570356140573489934e-01,1.028513520271522458e-01,-8.123532150106911731e-11
8.070087321818031345e-02,6.847718513620387748e-01,1.931912511349925116e-02,1.889195774795640256e-02,-4.316815655416112574e-12
3.049248620949912003e-01,1.272169509480282519e-02,3.041510438213856360e-01,2.130654847953752581e-02,-1.130027101710353643e-11
5.336501314151979175e-02,3.237034268194778908e-01,9.704218501570248401e-02,2.787132305716270575e-01,7.744211496603871292e-12
8.082940080872206279e-01,7.247554472324604924e-02,2.102424587781111798e-01,2.206666967147818681e-01,8.785240724700247850e-13
1.321378821097073664e-01,2.172823266338105852e-02,3.408005208153538218e-02,5.217621386410500883e-02,1.950163964721860549e-12
6.656253223446710610e-02,1.852859911504053381e-01,1.399183736711911707e-01,2.365865042265856075e-02,-2.890964196754561424e-11
2.710233449943696415e-01,2.296936645211700156e-01,4.618126517654559948e-01,5.495403033744538090e-01,1.436258359085909810e-12
1.264952661198467943e-01,3.751864187600512102e-01,4.221981200686051316e-01,8.547337089987382119e-02,-2.955663692365625378e-11
2.273997483153892413e-02,2.613219097016316050e-01,2.059644592762860105e-01,1.204527395514233025e-02,-3.100154490216081507e-11
9.268572744855883838e-02,4.188940760180305534e-02,5.028787219044558165e-01,1.021406313956649443e-02,-2.485492267834973171e-11
5.992975691563237062e-01,7.725948139674604365e-01,3.280564830057788872e-02,7.372152518360197693e-01,9.000825882490592515e-10
6.731067145048408307e-01,2.222353896761984082e-01,1.172813157740393297e-02,2.805907552610652500e-01,8.157012166961637490e-10
3.381845031594197248e-01,2.031375626173614890e-02,2.796308161124043679e-01,5.906528284968398657e-02,-6.123080845354469147e-12
5.538032603824807193e-02,2.721670303873124572e-02,2.781362508329623395e-01,8.631945695747534897e-01,2.451487085347354870e-13
5.935493397180281738e-02,5.713033568716900934e-01,3.367384460425735249e-01,2.168904949972001450e-01,-3.713870157127361250e-12
8.519935694436332752e-02,1.327045103935400316e-01,9.296127926858543944e-02,2.409503213337026509e-02,-2.320088438772950718e-11
1.039964384558723053e-02,4.935541571184747234e-01,1.009937190822017966e-01,2.531043802711314128e-01,2.038565320458792971e-12
5.126144918691018237e-02,1.001196712922592519e-01,1.438947991785896607e-01,2.268889211552499105e-02,-1.271690470887138035e-11
4.527697034504355594e-02,1.837824102017175665e-01,6.200137798014218604e-02,2.624297489762812685e-02,-1.220536394836392708e-11
1.391759552792396493e-01,3.037421277129646602e-01,1.961106224047893254e-01,3.026496358841488862e-02,-7.883839958314931266e-11
1.278419801662037114e-01,4.952568751039573280e-01,2.192311573590615542e-02,3.293576082367554586e-02,6.445125701761027745e-11
8.102083229218093319e-01,7.340601679084114428e-01,3.689640475552759258e-02,1.706473540546337153e-01,8.432325197766076227e-10
5.003831229019876925e-02,1.326277287183254272e-01,3.960999049646202197e-01,3.552339045778308418e-02,-1.135065694062062759e-11
9.038600741554222995e-02,4.321568592065520159e-02,4.969213672774472346e-02,2.729015767463507380e-01,4.291085605175731626e-12
4.520187288507280798e-01,1.326217828294981582e-01,1.830138680945792712e-02,8.467106183058184521e-02,1.713671996761618771e-10
1.515659810320316714e-01,3.041981043588183956e-02,2.775622460890227183e-02,4.465875824933244198e-01,1.039767204890026624e-11
4.406311637193014441e-01,2.153553910246464725e-02,1.768550123859439355e-02,1.227265720001235044e-01,3.065066098930732617e-11
1.032996367061473145e-02,8.386288525434867358e-01,3.262761049087416487e-01,3.140371609455976376e-01,-6.906403573542412117e-14
1.190320494489338354e-01,8.435613432111739307e-01,1.380033776834280364e-02,1.149556722223495642e-01,4.273217255385670715e-10
1.161387868753501196e-01,7.920818336652160618e-02,1.557276892972750959e-01,2.148068018667632570e-02,-2.464017636123997093e-11
1.095350060096994954e-01,1.195202014682447411e-01,2.779652723414260396e-01,1.293669248803107526e-02,-6.439896544060728739e-11
8.250519887755499715e-01,7.833030888484041054e-02,1.361853371371148924e-01,1.679056054469069414e-01,5.983539813452198037e-12
1.159726328223288465e-02,2.734795635691200100e-01,3.074665436627899706e-01,8.253484483456269283e-02,-1.876296968338914317e-12
4.661686018864620307e-01,2.328885963225102787e-02,7.923349143590969756e-01,3.130239505249757803e-01,-1.400322178556478673e-12
1.584791785387859933e-02,7.532022953676306143e-01,1.210706943777780653e-01,3.642214266559626323e-02,-1.529341865724766656e-11
8.802433964426157331e-01,2.131354551349935039e-02,8.727974530992338442e-02,6.926464968770477959e-02,-3.731433097495445494e-12
2.531355580936814342e-02,6.151449105774562387e-01,9.839285609395263810e-02,1.325456185672702902e-01,2.721655848626044485e-12
3.802525657576619200e-02,1.029018027883213948e-01,6.926763035427095649e-02,3.852519256652104929e-01,3.092368279171822304e-12
6.083330250764810154e-01,7.569421610122448740e-01,6.432531716608154149e-01,1.654554013281632138e-02,-1.809722187692294580e-09
6.915274042458822989e-02,1.027439321061189154e-01,1.626849820061548602e-01,4.684527712174996888e-02,-7.208011450103191719e-12
8.669252803619485748e-02,4.763753564233737942e-02,4.785463841291301978e-01,4.589442185307581190e-01,-2.460122819260258656e-14
2.299510148269485188e-01,3.032631974135346214e-02,2.299570749470237485e-01,1.774341482115556271e-02,-2.420750988643248671e-11
1.393563904281756860e-02,1.122821376111496211e-01,3.043897321522615607e-01,2.061863974358984219e-01,-1.634103315055394585e-13
2.623281035157113417e-01,4.731274977099129697e-01,1.558870473413346766e-02,2.911548603193233054e-01,5.029450460701030420e-10
1.640901213788879126e-02,4.677112075345636888e-01,1.333190383857005834e-01,6.713362092133456915e-01,3.079142787759227557e-12
2.198060768534959575e-02,4.046766757324191111e-02,2.203713047447101656e-02,1.202883122745781845e-02,-2.241482745711353907e-12
1.118577705117771437e-01,1.279414023133435552e-01,5.914946290450161515e-01,3.678844602154450472e-02,-2.434914675570251412e-11
5.854249680972249681e-02,8.090773327221065792e-01,3.495610574105494084e-02,2.835713329160313712e-01,7.928834529292193467e-11
2.101086011102953205e-02,1.520960360698584563e-02,2.971214887461344212e-01,1.846483461256523753e-02,-1.083321554296522472e-12
2.102646457615444664e-01,3.868243785963337844e-01,6.177387487440302305e-01,3.536108890749213862e-01,-6.564014835051730354e-12
1.982815802850736164e-02,1.467719534646800272e-01,3.788475162461673457e-02,3.981989980655186168e-01,4.639252350454038339e-12
9.837316188230593728e-01,1.198249865416280702e-01,1.364297833770221902e-01,4.481581053446121593e-02,-1.178829552695147182e-10
5.752020762068488918e-02,2.149211514469826986e-02,3.452453609151848873e-02,4.269231508641807560e-02,4.572268729805029307e-13
5.893441736993486335e-02,3.280703443640849981e-01,1.429063197722980558e-02,6.489937114209635149e-01,8.831213297424570595e-11
1.086211603487070437e-01,1.021380014289564875e-01,1.325337349877601656e-01,4.268123670117371371e-02,-1.176181223495377937e-11
3.141022389199802367e-01,5.138748636428857458e-02,1.897410946864994813e-02,1.195030019887136953e-02,-3.337080038199632366e-11
1.097353133122539320e-01,1.968056983364105117e-01,8.598044024539901187e-02,7.965392299952030186e-02,-1.331519902634428794e-12
2.453216479922293303e-02,1.715801315053703396e-02,3.959013360655087854e-02,1.178507849079543299e-02,-1.674221470238562351e-12
2.637251238868379768e-02,5.342296134663170326e-01,7.200543560456489356e-01,1.616781445458075755e-02,-5.685533854351990295e-11
6.347071780701735166e-02,3.415172499106684523e-01,7.048720596394322246e-01,1.949289437391475421e-01,-5.369413940755658177e-12
3.597100408305067831e-02,7.091598930679254842e-01,4.597884507466110104e-02,1.407827973096493768e-01,2.493568164378398001e-11
5.714276835769925567e-02,2.607428612305577945e-02,8.349236688082194435e-01,2.376669275109769275e-01,-2.993125747649617948e-13
1.256022207938852775e-01,2.279092197677126674e-02,2.945555605908795616e-01,2.483572883525489439e-01,-1.206553364184131817e-13
1.397482936619315677e-02,4.077962175161289893e-01,9.605800523863210205e-02,1.664014116329752893e-02,-1.889831411861463665e-11
1.317410321384259765e-02,1.647149027423071635e-02,3.664305425391952142e-01,6.780557555044514073e-01,1.816499135259850537e-14
3.740187796805318765e-01,7.203730799247404226e-01,6.939116391497140990e-01,1.215692495452642269e-02,-1.453305273386118060e-09
1.143460267673297032e-02,1.509251651918955099e-02,8.959311354142711625e-01,1.376480538799016058e-02,-8.239374346438078035e-13
1.284512639968891645e-01,8.403964040099326516e-02,3.213869264571218021e-01,2.601054210762147184e-02,-2.545812715035379244e-11
4.065306724720976206e-01,1.016452177644840138e-01,2.414359270851483830e-01,2.267554939602026490e-02,-1.102033871283734697e-10
1.370304512243728789e-01,1.317631294613914351e-02,9.367827293877469819e-01,3.263837486553405887e-02,-3.563584701390967546e-12
1.988649594349423122e-02,2.236741428129213061e-02,2.062701947191270813e-01,4.845898615832366363e-01,8.266332400940512081e-14
2.190916198411587551e-02,7.155964795465465933e-01,6.879622097993849661e-02,8.923780087772031910e-01,1.403760370018107379e-11
1.392618764167157797e-01,3.354887991913057532e-01,1.534652577319030840e-02,8.262157099035297714e-01,1.994174992600194485e-10
2.201745732530777377e-01,4.890805689482028568e-02,1.533205774689330725e-01,3.785737662916647400e-02,-1.429703322178415035e-11
1.452005053142775733e-02,3.922170371502904651e-02,4.235454998306541485e-01,1.483194119448075221e-01,-1.665297524503982708e-13
5.660703384872484145e-01,3.196981374749985338e-01,1.849145123226704213e-01,1.596506021515588236e-01,-1.033654119462209028e-11
1.282277273948296235e-02,1.509135873170780462e-01,5.201557030294597789e-02,6.004957478558053952e-02,3.322039410597353035e-13
4.443316691329033952e-01,1.097691129376271446e-01,1.675336298213724734e-02,1.522052044841504075e-02,-1.956857441639060101e-11
4.049147261699637679e-01,4.367977934266889517e-01,8.934481371948795048e-02,5.019095484730596440e-02,-1.030693403804334236e-10
9.942399902744716300e-01,1.161978130593549763e-01,3.615709937125227008e-02,3.468961357353960162e-01,1.910282842807230534e-10
7.121979975227800408e-02,2.216261171077532621e-01,3.311037544871190952e-01,7.781801365385669633e-02,-1.035604441317425165e-11
1.249360934914840598e-01,3.259369105156448287e-02,1.633953559318794824e-01,5.875117308096419189e-01,1.200759357910727100e-12
7.068145084246600651e-02,1.319135574275348902e-02,1.700915799690890309e-02,1.781482259131101156e-02,1.654590677966486980e-13
1.706204199339514949e-01,5.345811291317110747e-01,4.086139246158892319e-02,1.797992444418732572e-01,1.151250706493028324e-10
7.160250429048212739e-01,3.864418894375777347e-01,4.036521058645302640e-01,2.090912317809718104e-02,-8.374951984310446284e-10
7.977888900716719744e-01,1.964186438728131312e-01,2.636600153000153157e-01,8.329703158260149953e-01,2.711138221175957480e-11
2.260093432675336633e-01,1.704085264970338076e-01,2.856837070984123705e-02,5.362169986313820164e-02,4.204001208813224095e-11
3.592055960947439508e-01,5.844453952022683058e-02,6.620187961543944066e-02,6.497850986214525060e-01,1.900883435989915956e-11
8.472622610981194180e-01,2.263097163041588034e-01,1.777808827044891418e-02,3.419021075563358214e-01,6.824190878451010188e-10
1.683869686375982430e-02,9.296996064481193034e-02,7.043192501587133836e-02,2.892361885241825914e-01,1.122252137490316990e-12
1.597636101337259196e-01,2.175323280577724505e-01,1.719257458726613022e-02,3.263702621478014460e-02,6.384522066894963188e-11
4.100291193505140042e-02,7.127854780285250991e-01,1.228051926666510682e-02,1.162358568139914144e-01,1.420591487398696029e-10
6.859919590053752125e-02,1.388798974565786382e-01,1.854820956519600411e-02,2.567639256883585269e-02,9.517151345605044068e-12
4.492612310635443196e-01,2.453609633743596974e-01,1.393859851632104074e-01,4.607526123074849600e-02,-1.068943567788875589e-10
5.890276136215970293e-02,1.020238919171991693e-01,1.977853073953659765e-02,9.129805655875031789e-01,1.983980546729513679e-11
2.022461589560559381e-01,8.272595412529104575e-02,1.607484621108493938e-01,5.502421783795442556e-01,4.917309474444981475e-12
6.881210734849205202e-02,6.878663262924035182e-01,3.493419469448675319e-01,1.907714813915898644e-01,-7.516795657881923301e-12
2.493043543998204603e-01,1.111277149000348963e-02,2.386017848275658049e-02,1.156021274685917477e-01,6.150160070058227294e-12
8.549803727604565751e-02,6.215470355101637007e-02,6.756899826516454821e-01,2.472086057291331129e-01,-9.098226690358443981e-13
8.411298674780856577e-02,5.505955494990909527e-01,6.844228275491045510e-01,1.525429254474353347e-01,-1.574702430649815170e-11
1.639030825610298878e-02,2.702631853525899741e-02,1.018562676031119357e-01,8.278872204862149087e-02,-6.685218282868318315e-14
3.775411337170869741e-02,3.488907959530024999e-02,2.448790743027696726e-01,1.231142135598074228e-01,-3.550762447337665388e-13
9.155945578408831997e-02,1.278598005220351885e-01,2.529928947204889214e-02,1.560973226300539467e-02,-1.917092647985740102e-11
7.693756833700769737e-02,2.957654120438344206e-02,3.073041070274126763e-02,1.795902878305613015e-01,4.096547636506177428e-12
5.051897209404575262e-02,2.792487433532162000e-02,5.163018190951988023e-02,1.743282653954295047e-02,-3.577441279301342094e-12
9.505494292378037224e-01,5.620140200189275431e-02,1.468935537175050481e-02,6.508037981685856899e-01,2.372520744485563971e-10
1.366562610852214109e-02,8.979525031129782786e-02,2.042321340647864150e-02,1.643755329056948711e-01,3.511931538156813355e-12
4.010625168604236429e-02,7.264070215347186166e-02,1.202016100483160529e-02,6.038988375536637199e-02,1.295677602775549591e-11
1.408553492110830863e-01,1.144250603032921088e-01,6.188901044197075985e-01,1.270300906583730904e-02,-8.294434049327769203e-11
4.632532989846973037e-01,2.043974026401291014e-02,2.101248009794061677e-01,5.925342528724137914e-01,1.941053292326075397e-12
