q,Ef,B,v,theta,target
1.286836728935132,1.3308671205295997,3.203163444009176,1.449073635238041,3.4267038378359107,0.0326160448184885
3.2659077728034647,1.2217204822695915,3.5175128934599136,2.5570517570578466,2.331945947643506,25.258866810667392
2.240268497895621,4.080327932007486,3.107669536094444,3.6982099053370994,3.331583408607662,4.27871584285806
3.589668188199372,1.8659614583113235,3.069260698565567,4.350117716142371,2.810821311657845,22.26387863103192
1.8690887150153608,1.1576295019585392,2.2477250457821207,4.907789704609173,3.549429451724424,-6.014126843079237
1.6777245816021464,1.8372054591881304,1.1274602871780257,2.21504646509756,2.958627098715299,3.844664022317938
3.936554305356952,2.028581683673272,1.0453458064634824,3.3166524589004016,3.1119172448299217,8.390579193058358
2.764467834591928,4.633227937729329,4.0603951894613255,2.7722278165260983,4.8856238407258274,-17.84362078200025
3.2849980847489006,1.76641217228667,2.679725032000937,1.5787602404490988,3.2017033683312373,4.967765611632932
4.941269976505887,3.2811627357754087,1.2982333088410782,3.766755333709528,4.07883155742414,-3.2608463544131863
4.898571119522566,4.111167831147457,4.897131737954916,3.2896729606745594,1.1458376057581163,92.03553600718936
3.3622097607323886,4.063994971399239,4.410012466258964,3.280096837187324,4.363434682671664,-32.04005144377624
2.0782378656286675,1.4531905457965122,1.7507790247583908,2.029833636553652,1.9478370166810377,9.88691782018238
1.1162960980280077,4.181943106460512,4.695342559578816,1.6262577046361355,1.5073514633934986,13.1749922621995
1.6335440595096538,1.1511649454402173,3.043147461753031,2.04780760058878,2.636144582216477,6.809575676563648
4.549665786799571,2.9344327862302384,2.5211016756404003,3.413681176162072,4.042481338136138,-17.342489118199943
3.675857316072481,1.568530164979827,4.897327423266948,3.413168030117524,1.5420134242178096,67.18367377175483
1.9169745562007745,3.4951736854236604,4.509096360443851,3.700505845104376,1.4852212181616735,38.5696277748344
1.4665894260957295,3.053788356296133,2.6350792587335627,2.7177260349808376,2.6380519026300995,9.546600798852468
1.3887559148111108,4.198480456757397,2.4764277369582834,1.4163876228366656,1.262846390298055,10.472684378609602
1.6036534354421148,4.855725498225612,2.4833257250349874,2.275628746202176,2.4811272041470307,13.346573291607273
1.269197979786056,3.22363623784357,1.4071056060196816,3.346799822022536,2.150233174161421,9.09284302454646
2.3068555569243943,1.7239624451260132,4.59825552132454,4.334847449936018,4.395584416886458,-39.716753936699845
1.4507083954927662,3.76496202878846,3.178981151020975,3.0184701579101256,3.1218439569016554,5.736755968469867
3.1083551795844,4.185371841152985,1.0258577343787745,4.840147079284943,2.8514039754967992,17.425777283810852
1.3783127017162586,1.4454492660936753,4.1186554452153965,1.8081938088212968,2.671367714897975,6.643102128211023
3.9687186873631934,4.325165021780695,3.4093790913745696,3.660712544236325,4.533462248358513,-31.57647487801282
2.290003160461456,1.1828666904499792,4.942371342280215,2.887636511501458,2.0754768960251684,31.316622574431378
4.590916327188447,4.203281706096971,1.3391922226924895,1.5705970656938155,1.1093221009989092,27.943063984328543
1.668291284584516,4.025298567037543,4.342007522895278,3.165355223200199,2.298037512624505,23.84358521529862
4.235576412158337,2.732412487202581,2.601403954436152,4.73414610161784,2.3716158597976063,47.88492622572844
1.748973934542427,3.6747316010121502,4.55249163316967,3.857560338692922,1.4387479473794411,36.87424194862884
3.855370122775516,4.5550524237823184,3.324624488495856,4.233903573470623,2.5018613637195,49.95875202514655
1.521707070689367,4.5381751828407975,2.829231551962692,1.230481861747288,1.4755581311404922,12.179312592943225
4.119648203612122,2.132013189296825,3.3587082955619083,1.1994749768396216,4.86516927947674,-7.620304082964277
2.999508545618,3.65021116904433,2.8289852769290467,3.4425811328348868,2.0197077819437723,37.266739237432674
4.729851900013607,3.841825526513541,4.3278194776316505,1.6120150190445606,4.309871403519931,-12.189328031508447
3.2109896315966027,1.5526431064444162,3.4495675367606964,3.4417065800702566,2.6931723243700323,21.513096702611787
1.0098486120281334,4.568270630087987,3.270240599035378,2.159501473301552,2.741150339670926,7.393358782885174
1.1843518735411016,1.1107871006106822,3.078191797530911,1.2731099832865795,3.972383893055255,-2.1118968109186875
2.7043166416128632,1.6117564539034732,3.9080079342685936,4.678070729623833,3.512214038770125,-13.548259563204214
1.763692790591143,1.6318461030998344,2.3999930875244417,1.6092329020831255,2.438999943160048,7.2797484786854625
4.434619398533704,4.582463312318765,3.9378461167336014,4.942438945191773,1.7956648743676054,104.45757810168948
3.1712252185897825,4.881763218732392,2.9654870200893835,4.024555291633837,1.1474812229355216,49.98825654110541
3.958468946228465,2.7755354399944103,3.177246723114701,2.876512140668459,4.789911836008441,-25.08245912212587
4.984422274460221,3.7082152362792966,3.489651867840524,2.370231971056545,3.543581175246416,2.3530584096160894
3.7952906795702375,1.5833815108493412,1.7261994956927815,2.518507562926656,3.467443651995876,0.7275502408076843
3.0506872269222924,4.277127427795946,4.9375874926022485,1.4305769903673613,2.9238266874500507,17.70377917040982
4.374044872327598,3.7701858025023216,3.14230884138502,3.0333959120611027,2.0577691709089536,53.33713017416012
4.483077710264602,4.0140305711937145,3.888708682581605,4.49289119663742,2.5182314602214704,63.71955393209584
2.3684803262510554,2.749523472471937,3.3703904507219056,3.839438358061062,3.294394915263312,1.8471440138827333
1.85031526614012,2.118536693876901,2.979543222902208,3.995953198670772,3.1548998777913853,3.6268103999621215
2.9304986145051384,1.5989495679037131,3.7415302992878376,1.2958730765775075,1.1796910889651926,17.821463355733737
3.250166413767996,4.612519897618872,2.3416469470017987,3.8506310180670935,2.919532493369755,21.44583612318808
2.2735826065031266,2.7136601795491204,4.1971148699739125,4.577053998966433,3.385975023915204,-4.398103537310615
3.368432715329035,4.7061581268073045,1.20145280239088,2.1167899285914795,1.2505589160276926,23.98352946233161
4.159382520094305,1.2723628346862157,1.190329824439127,3.2066011564792403,2.1741660198162864,18.36499177460068
3.452069570160857,1.1416827121569972,2.699962537742329,4.217925623896663,2.765634753452784,18.375474758799665
4.580611438449165,1.8684534714970031,2.287536004920565,1.5633840852831065,4.285821173264584,-6.355030848461149
1.6378596903683895,1.9201601818164984,1.6076708758451317,1.580031611938669,1.725650405820657,7.255612662186059
1.072407414528937,3.855944360555205,4.325823510019038,4.9336009699499614,1.2782508439713305,26.04993024851192
2.6549401844647416,3.296752347906357,4.519113670897248,4.39217823829072,4.049294992106157,-32.77757425341918
2.020527622576953,4.097156674941052,3.4407978714717453,2.0184366946079315,2.21092397197977,19.53286174446201
4.8369691498407485,2.0737856268995536,3.6165115862927095,3.9284430670257873,3.768845495918377,-30.30254047010373
4.124360787800162,1.9227786969878484,3.072448674434177,2.432276614042208,1.298998801262503,37.62030494862214
1.193289247529386,1.237731213665727,4.949643180916393,2.170386808290154,1.8777035265191493,13.697045029849267
2.4934050522604894,4.992905245432019,4.27255316906667,4.890850762186352,2.2429445620566604,53.219381610682014
4.2381600493956535,2.551431891236371,3.0774919027864147,1.2653672449370017,1.2371128089075365,26.40711327491161
3.833260079127863,4.675828708953648,2.7250339172882763,2.63327905414256,1.255302686567707,44.07264351435354
3.6943697521237153,1.7776129619402656,3.5871246943281427,3.96384097722491,2.5335908030322924,36.57349451703936
4.732373835262188,3.4660896988902583,4.737189437519307,4.9610673030378605,2.2071115713849387,105.854415313221
3.685961210138528,4.8473538529019615,3.446409793989321,1.4115038510866589,4.762397787810039,-0.0412281877233102
3.2569469917621503,2.1101096528120213,3.5057136176785315,2.9617512921460847,2.707767110344708,21.087343994834463
2.548682901354621,1.3496244175951175,4.6213230433959565,3.4549997778033137,3.852711510632542,-23.120457313498484
1.5123260613451763,3.419146708419732,1.0346883431310028,2.0145043070057844,2.2366790217586496,7.649719687192131
2.8683177762541736,1.823481454184769,4.473922446360508,1.2029943006057742,2.62643755136332,12.835955275033715
4.734725085487017,3.751378652426496,4.701249647792203,1.2902248478933809,3.990435038744293,-3.7925263159581473
1.5257469432008284,4.875801513768719,1.114205798316014,3.221243646279756,2.407285529721612,11.108627075459577
4.691506693577392,1.5932590839658594,3.870300824720253,3.990806604014157,3.131527677146792,8.204114140733006
3.654641942277825,4.341488191512573,4.836617473340754,4.826687014743562,2.990277278669666,28.727154659043016
2.2438825513575567,2.9430692664166385,1.143648381385228,3.1584708372062784,1.9776666793486035,14.04752334698798
4.059382994951546,1.7189887075354542,2.567346217603244,2.931076004907597,3.9251871186644696,-14.58311040114968
3.08922001778422,2.8589099739300385,2.6411195586751908,1.6769914689070131,3.924038213708801,-0.8146291260974295
2.4765222674191536,4.423177359045399,3.152057527021316,1.2001412881082882,2.7550458628564427,14.485938448674723
4.129892489544497,2.0456755028887947,1.2767627851410226,4.5150416914515965,4.985507766857314,-14.476477344866073
3.918903032163197,1.1715119332362396,1.842648039506472,2.738022533085469,4.02051388106204,-10.634174398055656
4.247026848048883,4.478307512680237,4.015789435396711,4.062007743633677,4.293605947744447,-44.27201040619486
3.0297616646430736,4.813276591443982,1.190524570321862,2.545843158486065,4.991181430887784,5.7547749727376525
4.9379421244050326,4.301512286074503,1.4711435362647074,1.2992807563366564,3.0502746757471666,22.101328168610426
1.6414780658645576,2.7126758340543984,3.465811584392524,3.2453249710966823,3.5679002018964865,-3.181796710117747
1.8982947105087769,2.907746514741215,3.2656906441044184,2.575979018748963,3.3138687126207502,2.7822508042980205
3.665284027035714,1.9746607641044696,1.7568372450721133,1.6898461846140256,2.939668455523152,9.420017463620193
4.577184779302911,1.5685290520242638,4.105870616951971,2.0285342585608053,3.75364747285444,-14.72408925405818
2.5326862126527963,4.887019270406647,3.092037429927556,1.8841642010290744,1.795039705502688,26.76304758462905
3.935320854967783,1.0627726384041214,2.1247511378156103,2.3549342569511387,3.7749535923412334,-7.471887348297543
2.0604117530526564,4.45186133474388,1.726798476235047,1.8019441314620843,4.0692426629291765,4.042370458482424
3.263893551872592,1.711326427659046,2.997366100768461,1.9856775328427403,1.083689002157043,22.752203667628603
2.969787293333609,4.714160063748135,2.2420273605387293,3.9499682263857023,2.172350790278556,35.68347421176136
4.764524630746127,3.6382229602373055,2.5597357062153123,4.1897562637299535,1.625024384252577,68.35723812082763
4.812295469748992,3.762964850915673,4.264895455335112,1.0648914521797257,3.589025783062972,8.652541311789701
3.772345948239596,4.672394338154367,2.8194653960139653,2.753406781246482,4.640097846965624,-11.58285443761356
1.702054439856672,2.3478720174265555,2.4729728344018915,4.526400430835423,1.6705127254393075,22.953790599352693
1.5468192873860225,2.1882814558358907,1.0352783271452948,3.227188310651582,3.418964267359073,1.969734260136757
4.744648596858885,4.61518744461589,3.2877406127669047,2.36114643482442,4.839308827725136,-14.638232863872624
4.8737943833025446,1.0706613525085622,3.281499317485413,3.5829418645115534,1.7591036355140872,61.5084592836451
3.581451814502693,4.486648682109987,2.2954578778611108,2.5340197322837423,4.472877708888238,-4.168962200750963
4.928676489563731,4.697803487591251,4.571835035173592,3.3940819521129524,3.6833556795358944,-16.282330122802392
1.1471074376065211,1.143191281014834,3.4987419019758885,4.227737887901574,3.7171819809695528,-7.9246752285641024
1.7892806646354993,3.090523572156632,2.773085854959236,2.655494609171398,4.5123062257938376,-7.383434197668923
1.8311414034230609,1.714052958020832,2.3135724401397204,3.137964563345964,3.89510158695936,-5.9570525229288185
4.49392059412627,2.490668506507,4.493634031576102,3.411619631337066,4.714956453071164,-57.70127102664047
3.470408547062013,4.6291641566176684,4.613788468804069,4.978792863872405,4.653482474791622,-63.515729176607984
4.445223756050541,4.647357591081355,3.574812244791393,4.438750061457276,4.451047386913891,-47.48183656787764
2.589699539824281,3.168495873243472,1.830388654055308,2.2335659385734594,2.057792341539122,17.562035362411805
2.1080749231466265,4.870859034435952,4.800690693218093,2.8785819737659386,4.811656775780298,-18.72031831256025
2.576252377880051,1.811555942389312,1.599272090058482,2.8854999227043976,1.9686130528790973,15.627260856681936
3.504319188075582,4.006786977973983,1.8420629967436344,2.671006625689565,2.675009760332588,21.79707004993484
2.233645438949352,2.5373023945326243,3.912442202183584,1.543999932407652,2.561302749794581,13.065208352869073
1.7678828213470434,4.065307323825008,4.964318338287054,2.9949538909885605,1.2533744543490264,32.15860127936821
1.107854430858981,4.300311310875935,2.72351367708227,3.788917480626736,2.406129071187422,12.43429361229352
4.243433690537824,3.3406237027259884,1.6486581038773087,4.052751640415131,4.783795366879696,-14.104965882454726
2.775746293399393,3.2310902802487163,3.673521137882296,3.939965465995249,1.1565606920975582,45.745757508272746
3.4171819971035133,1.6930555290287908,1.6522408254150225,1.936437500301924,4.468799893096255,-4.824900188708669
1.7786527998577353,1.5192472089496611,1.2791440697089853,2.613898762259361,1.6304939232809907,8.638639528341677
2.437116545526348,2.307838666086406,1.5435422063997852,3.5385059348527315,4.73830953120185,-7.682180949432339
3.1545226699977333,3.028230660460608,1.6091748344536856,4.150539405175556,1.5809706499538212,30.62041065814639
1.687007887613546,3.5747187937265013,2.782898377797215,2.7998333068374444,3.103166773854268,6.535546471459293
2.2618338109903657,2.2433185368916617,4.4877135925076495,1.318528407653652,2.3475992378667434,14.6186917986457
4.556279384782641,3.609906792784223,3.0292450441045173,3.350740168431244,1.986275369440417,58.76038003654383
2.9024963624529465,3.689788248247437,1.3131073298694833,1.099367316624166,1.1409383258016876,14.518417661789242
3.2125001312703363,2.6477583532240545,3.452740498853095,2.106516157076638,3.2733336247986395,5.4366492518659255
4.372610326747415,1.4199124989248717,3.0952095811776927,2.321221965250711,4.083965703105417,-19.205221701221475
1.4114469229391593,2.109268104880753,3.9054213681540206,1.5278859703003749,3.917116875478841,-2.9191528885024405
1.988405545671835,1.831429968790152,1.0611116453568197,2.0034310470564534,4.312264099865502,-0.2515672158614031
2.2829689031226783,1.02559055917613,1.7010181229426005,1.5312099953621927,3.84650081793217,-1.5115685699961194
4.034202927118422,2.311101999860844,1.8562268794977133,4.620514503105445,4.044503508750087,-17.842337454192702
1.4694889997812544,2.2130013511201576,2.096305947383512,1.4726485018982032,1.7025277633264797,7.7491683167685474
3.482433152349212,4.2656666401356365,2.5470301081274123,4.214614836040175,2.275360738886888,43.33681306190015
4.0189220835797625,2.5512663613611446,3.3985882147535884,1.5996787286869782,4.166144831994673,-8.416630095271044
3.8269772488981135,4.1609210843624975,4.2670314228183885,2.532696061710063,2.712677057706979,33.12412545631114
1.1263399212680063,2.6956410935007327,2.5415674773508923,2.397475911949237,4.106688761421125,-2.606036873156208
3.831382223757689,3.594182355413248,1.8080469928446967,4.5231580322842815,1.9102113816304311,43.31646402805512
3.169286650733341,2.3751988784160973,3.1088326188229707,2.2238889951420657,4.869131032562319,-14.115195795394804
1.9680193412249505,3.3261588226720047,4.89202790137697,4.669779936905566,3.195128820483092,4.140172711406295
2.310078858703208,1.0717660768529869,2.332688566652024,4.420906537462501,1.936568722125677,24.72284029277071
4.704827419871247,1.7013644581838792,2.712308769609184,1.4496942357821192,1.8522786225552204,25.77604274959236
4.6398219139984125,4.73159901331414,3.807902860095104,2.743221369930456,4.8088036925935365,-26.28833784128967
1.9198182185499952,3.468104779919111,4.244119232213159,1.6177377493889225,2.8633184969791534,10.278968780210125
4.689428170591524,1.7362035369094304,1.7056371976448554,4.08912782300048,3.5041035072867848,-3.4567604753637053
2.291792871430056,3.189982557006675,2.1878016861606264,1.825667291095033,1.0680295347961786,15.331886798442495
4.068893951253662,3.132402229173106,4.099474619954167,1.5291322327570405,2.246408295514273,32.6486990447448
1.3508661471710557,1.7251987474717885,4.518912879811133,3.890133749451257,1.2183628510528082,24.618021208403004
1.2878283774819803,1.631813167647512,1.7055372088832716,3.185474872513481,3.9860104365459614,-3.1291309603429114
3.7443244822999895,3.530657744968181,4.500171468935792,4.340510832893228,2.9492247728602994,27.20272650982265
3.8156168789196254,3.660679185732552,4.119208808123009,4.995683243403722,4.465848032990144,-62.17679764562115
1.5473759243120648,2.2476093986425867,2.9187164096489173,3.537734391520264,4.4111302651323685,-11.780181937329614
2.8380206407081343,3.4300864467780694,4.521325973431874,1.7983366130490597,1.6836478555903072,32.66343859666173
4.8628325173490135,3.852090482897269,2.356664210398272,2.2389411502917027,2.3485060905016173,37.014259573608186
2.528503129479989,4.026108143123599,4.919562556747602,1.5422652577119935,3.348578464956045,6.237414446213792
2.4838889359815206,1.9302189072961624,2.9383414751585253,2.62884668088455,3.022045410944122,7.082703809519462
3.666166048837879,1.737328718921639,3.3510371757287345,3.12190547249076,3.249908689105375,2.223096559442276
1.3242372684618782,3.865791063507738,4.6185914143345,3.045658824681773,4.260157075635803,-11.635806748950367
1.240949267874929,3.879808715496476,2.2981644442486977,1.2245295126939273,3.920905369434631,2.36033044305392
3.292846313441339,1.3570412610920286,1.9122737393804847,4.989397784947908,1.7229521605833082,35.52290892926331
1.5532660693361002,4.54206383983792,4.0266652993502925,1.3336149373879715,1.375458649419904,15.237476075187914
4.986026562200593,3.8128326044946,2.12113822244029,1.5871949258721538,4.513656505131969,2.5550229804516
3.765258524562941,2.063738808876688,4.785816461125658,3.8126148956146566,4.004814153971395,-44.439447883028414
4.379264973707606,2.7330618497610515,1.55134215711751,1.6882436161113985,1.30099499207518,23.0233658404659
2.130681495862776,3.3508458306837303,4.243001544836322,1.7674073133993202,4.435136639313066,-8.22844392194755
3.2841051166997515,1.1275257809473778,2.3246826450425173,3.6686610997248894,3.191809536255555,2.297009653491175
2.957379793242942,4.555598402753287,1.2921209972734429,2.250002832529977,4.131142461701537,6.28667555654355
4.539762361784705,4.4836016061340045,2.3316769693858515,3.146868381397556,3.549840136365938,7.130201705123267
3.681306209019744,2.019900230828114,2.162222243389882,3.759097429019575,4.041120691578506,-15.993798578024473
4.143520528724509,4.136754459456126,2.5775965189333148,3.673658380710356,1.8461387250075827,54.8986591125495
4.554236846908957,4.000739689936706,2.8127925754628373,2.6299034117012794,2.5317020508789,37.51684914300132
3.1160461290299466,1.5899358846059068,3.3575744563169363,2.0315175198445488,2.094756831902902,23.357371614844663
3.5708388166913343,2.038123842871633,3.60047613685025,4.789847584047248,2.9571036058811235,18.574627419795693
2.817161668921868,4.966611658319895,4.340631501895814,4.222984285662593,3.736640775967567,-14.95484342889604
4.230005655514459,3.5329864741303942,4.227114264943747,2.306006051780757,4.443573478578839,-24.80765266378804
3.9029599526651735,4.607844192014573,4.2967330763973095,2.269390492480816,2.095106696992666,50.9295536879166
3.256987277423732,4.860610012363459,3.789036547314861,2.014250907846411,1.0973760665233732,37.95451988623356
4.296012839647424,2.1209174309988987,1.4811739359653555,3.5924448253836103,1.7849715037095475,31.44843891253014
2.7668286079267057,2.7726048534131724,3.451609249300627,3.927093684521101,2.8889483027330423,17.045965814334913
1.6271237559003433,2.6974986865899444,1.9167951315686145,2.4517503230182016,2.7632673192920576,7.213575673653655
3.278603160370986,4.721017150947762,4.071782841548183,1.399105603635228,4.076608565165866,0.4500856404863863
2.833050607649942,1.3566871078734564,3.3465941190513604,3.3369415130019044,4.941486159581387,-26.967576992668587
1.0126630623848325,3.4207706048195283,2.414653774370412,2.5587288731556894,1.7709849830791744,9.595818691878844
4.681372119414355,1.7385497237182077,4.92263295812943,4.939405765716732,1.5666450987225375,121.96482631669907
3.3474160395928045,1.2723930292608467,1.433829231350476,2.3090601578533847,3.5090409043184416,0.2779623744610055
1.5314188865681595,3.4613988107553406,2.5315075395425217,4.946878243286059,1.1538719434674762,22.83608542880485
2.497861014077792,4.017310981790839,3.97798534438112,3.3591457913975606,1.2088588983077382,41.25020873870951
3.1574840492410905,2.9486251621681734,1.1301488225253848,1.7642302203636917,3.126382482308846,9.405989261598124
1.620295609244368,4.180094317835203,3.851132000836407,1.3704525281652686,3.951468439345232,0.5799170247181914
2.861855804408968,2.184401265240755,3.6168588681670775,2.2581745893460043,4.419234341133473,-16.12554948686244
3.0384926435941546,3.976601515451124,3.698768088349377,3.789983187165263,1.9796815669955723,51.16599459601177
1.1167552541473782,3.237785301874585,4.448055450488213,2.6600094003011687,3.274074444333438,1.8704080084397388
2.714604942830137,2.434979454371041,4.8480598575765965,3.6195480394827366,1.5643389977609583,54.24431953628865
4.405369713261969,2.013921926858373,4.622714378482111,3.2455029396586204,4.913078578394781,-55.89528882399309
2.656779274549752,3.1186919594618887,3.909660268582437,1.4478936427627738,4.266470523943466,-5.283115223534527
4.36219998077536,1.4671529818972269,1.3858985630301546,3.4454669112969363,3.594458330452987,-2.7139421024453103
2.9455279768044327,2.4784654886176747,3.373076018969777,4.061722852976796,2.6303734025239742,27.04380985675405
4.662607414458104,1.2678901019592328,2.519044235663942,4.387049174229599,4.352876225257913,-42.3213745848874
2.010486575880808,4.18376669192268,3.291871630901753,1.7533463105186784,2.6682272345987217,13.701536575432035
4.176978589086889,4.54784368779234,3.2394446886556967,4.2289516265798985,3.960199742283748,-22.787204604310165
1.5716967201118082,3.278431422894205,4.7595854988863495,3.1483442733805536,4.4539779746444985,-17.616905572364107
2.916820210020513,2.4580029157310403,1.236968536014138,3.8966598453596255,4.674758182780328,-6.8797006248314725
2.352004078324527,2.9143170067252284,4.659115091037194,1.3264846106310686,3.6185762650711046,0.1810035208578579
4.226932510064802,1.9221318716426263,4.245918165351491,3.1355203266429874,2.0066748811645887,59.13692754788492
4.667275286485907,2.479193158090571,2.096251965093217,2.3217738964650403,4.454230943618926,-10.391902642536689
1.7119531338439942,3.98611065195817,1.9255336880762943,2.6678604192195152,4.1408691731155045,-0.5727561349530128
3.96658363959802,1.7232770061672036,2.185081485442355,4.67078176673916,4.259851913260572,-29.572581583864423
2.149114713380036,1.272380611417692,1.0756370460908204,1.0560468283496325,4.214155271224664,0.5900479665435612
3.5431607423566014,2.6675004513796434,3.838963648408136,3.5812279016809465,1.841726713200663,56.38657418113119
3.2509024315540285,3.768082214245081,2.7299150319662986,3.1015239527580234,1.1663259485616746,37.553752614633005
4.803063255892181,4.068000322341897,1.7394140612629123,3.913529157809231,4.082383349690988,-6.880006030379458
4.606441219614215,4.563557880079914,2.498819648812093,3.701695417630978,4.146254666094892,-14.939395928480304
4.253557165379915,3.960570233296679,3.759491841055507,4.38224883299482,3.088302167085032,20.579207393920697
2.3589144406913176,2.015588951266812,1.1964162490012034,2.848773292557353,1.2689839542172616,12.43112364592633
2.4838573520154203,3.87211962717456,2.5560228701369314,2.705170745537703,3.7895205577746713,-0.7476753487651375
2.158569302036569,3.275132146526535,4.7789066619229565,1.9203891890270703,2.3211309936929667,21.55981366322744
4.649994973409896,3.2856296846207624,4.164966580842084,4.544244783701154,1.8245573260531909,100.46841311876624
1.82881030577662,3.1727717686537247,2.709324088234148,1.5219395532551778,4.7566223128859,-1.7311929063866418
1.9480613940820644,3.656019938001761,3.3484255583994784,1.4529238164275444,1.6151653475608765,16.59015703018019
1.2819663193652588,1.2526981785366424,3.3554291524027446,4.407855645974411,2.5921089679437888,11.508032570943064
1.1268582612883016,3.3814276561168333,1.0509199385804036,1.4224494258193068,2.556000827996701,4.741410707927494
1.7164545766429251,3.333836712507137,2.3847082215240127,1.843897228863476,3.985621885962221,0.0819180587883208
2.5154845437841016,4.945681393690421,1.100752273615115,4.8247407179345565,1.659908037160208,25.74712438609036
4.227597832724927,2.5667453707648216,4.200875679344152,3.450102907857376,1.7312886517048436,71.33622983689122
1.917494315336792,2.7164203850963715,1.073955293221982,3.4715342576261112,2.081611726232455,11.445072298851423
4.58486191433878,4.191002689573391,1.1013799770484731,2.434110129268748,3.1926377768183194,18.588021683947808
3.4014605885667835,2.919298606754797,2.6598885739512403,2.079435400349584,3.4412416252947025,4.3763588118340495
1.3697012559120827,2.3222423659986093,2.467207864324683,3.979965686117391,1.0803958625112666,15.045308974896711
2.2441023832968874,2.4157501767031024,3.1758662233884385,3.1898642477099552,2.745361413459704,14.195273565737828
3.2585752701475075,2.1869654091046,1.4703625296648837,1.664978996712445,4.20287758168809,0.162264215777115
2.8302067855575586,1.704576456135252,2.50098149440854,4.217394857882285,4.341109001984987,-22.99365850121469
1.0147299354750974,3.85386513699118,3.6543456656361375,4.549534604338414,1.2531085981282652,19.936903986577413
1.911238653063129,2.457849995535139,1.5064144276749167,3.30849243141126,3.6236006077550487,0.2818861121166288
2.3330820437720745,4.38238840978786,3.076347193054332,1.3681925496607756,2.6481297876786654,14.876005892958894
4.727317221922233,4.775917792383144,1.6151693425147116,1.2522964163344534,4.723926609866321,13.016108432585726
1.117010634144331,2.5540287714415784,2.397478950116049,2.69885644248458,1.5392115753446585,10.076835646023191
1.6754937678377502,1.5080666498979718,4.550290880270183,3.1754525610437008,1.8803546093991927,25.585630630612144
4.369413146480622,1.8433143360225224,4.795376561325679,4.0099765805742695,4.2833679672413485,-68.35223052124948
1.4409874620588865,4.820434695106389,2.251940189199101,3.042104036449081,4.481383350129498,-2.663270112733705
1.8829821427743825,4.732002143114028,2.85305386714221,1.590941321344932,4.609351043625975,0.4086723282596898
3.1246953159092623,4.243879394530934,3.4415324462504846,2.7992359869883288,1.936397804827465,41.37359552905972
2.2669229534799777,4.946736782390474,3.2485370500455333,2.737284516273714,2.7603365329622207,18.71434432125099
3.23192567235776,1.1983472794403949,1.178703733990787,2.106310384752505,2.85197105762051,6.164526961820642
4.106629561625788,4.161954492049163,4.468129611850541,3.057821389590601,1.2142960256669144,69.67158821920448
4.7289023180789975,1.111635185088753,3.189848301726117,1.0399357645781802,1.0798232524435225,19.09068343113648
4.495784935877881,4.822016260577983,4.125961162106284,1.4691485207394654,3.161467871510805,21.137146797990912
2.0546962558463577,1.908340359649538,4.977537084105181,4.697385462513545,1.6333177733946216,51.86889080701177
4.5215854919510265,2.6196654705104696,3.8261565165510016,2.522496837075473,4.482712394578353,-30.64891354816225
2.3535849527844723,4.867195436254601,4.691930558113212,3.5524613888361216,1.2412600500114266,48.57385011090389
2.011122577088226,4.757622667463017,1.2938400274691777,2.009894125142679,4.128938687614044,5.203472139049278
3.5170131978212504,3.2615795056138133,2.6118350213617525,3.162371954594496,2.01118389631264,37.748442707728856
2.6234364378429835,4.808490913853959,2.539412283421455,1.2469519766077473,2.5543991177956844,17.217169489756312
1.905674168352257,4.186115450637725,4.61274882779383,3.097504661854387,4.454306528178807,-18.3491520473546
3.6632401661891736,1.2025001563874025,2.972881198263962,2.5135733669877185,2.0627699039216134,28.53234576470675
1.227993995681932,4.9815247957629865,1.0123097080790973,4.72797892695843,1.5207242114092376,11.987315155379417
4.474823532724708,3.921284824227336,4.1726583896660285,4.933585969144826,1.5435585844163189,109.63236122886336
2.7560650689805803,4.5882517588395375,4.2265814792491065,3.185372432263728,1.2778476196151292,48.17024949644662
3.706656691096582,3.4658233510573493,1.8864513354738088,1.2463715441859722,4.197810534135312,5.260065860460588
1.6805060706041663,1.888785890747852,3.1484651119361047,4.4551454888775215,2.8028478610182868,11.007253610405224
4.561450814775643,1.5967623952471317,3.9321220446843417,1.2187980401454483,1.6273716736379016,29.10915973402119
4.601444935988968,1.1048004772420312,2.466708617026929,4.83023745987663,1.995003667792372,55.04950092718288
2.9408748768047386,4.041429067177485,3.5727717086738253,4.04382752683178,1.3353784499870374,53.202164201910726
4.318386573675719,2.660606325084166,3.3630616237601605,3.147817600280357,3.6014296591578288,-8.799219362346824
2.7595637046547665,4.709461120569936,1.5309963884235724,1.1024684719550226,1.448614481327231,17.619133728011672
1.6327144724872182,1.8596649210250635,3.5734182136984605,3.2706740388474147,4.430961866548191,-15.295328540910836
3.0715084387252203,2.976331912022475,4.771317715379262,1.3254599276800652,3.965389166664544,-5.110745031315222
2.9671693506847787,3.108593055928219,1.4942151319039088,3.4631354567643946,2.593594487057524,17.22290512099913
2.884835470892598,4.385287511840878,1.83553460315222,2.719098356791383,2.3162393528236915,23.23045823802147
2.1719232486489144,3.470366408567769,3.417492950674029,2.3755910985069835,2.728266894836949,14.619752194856376
1.588565493000702,2.1664719135502235,4.103739344145948,4.521621303900536,1.0836223205511484,29.48895623027649
4.287190541855842,3.849126895988685,1.9592887028515067,1.6168496429594992,2.0979464893930007,28.239487725742613
