x0,x1,x2,x3,y
3.492797551417798352e-01,1.224874150467205380e+00,2.255192519629381387e+00,1.022322698523627116e+00,1.380574950956448887e+00
5.673764701384456544e+00,1.324059833892084814e+00,4.959694379152168153e+00,2.135764279096980633e+00,4.435273612628128248e+00
1.967206932369147232e+00,1.750279571573783999e+00,3.687689989638726740e+00,5.179493818246405645e+00,2.734370880655871971e+00
1.904406780286599099e-01,2.347832855214459613e+00,5.476353989333742511e+00,2.335038018654672864e+00,2.157392185118708561e+00
6.403027867191419809e+00,2.424767249930796786e-01,3.243566233190759096e+00,4.618437061118708109e-01,6.176673831796136049e+00
1.177647324204595947e+00,5.237890949766964788e+00,3.469048858281988057e+00,1.459144434751181996e-01,4.085133373856342232e+00
9.544743187346352853e-01,9.329854015966702718e+00,3.081269213702759191e-01,9.691780450429130500e-01,1.010027923499306901e+01
5.913637243361578033e-01,6.382037954304041749e-01,2.969313512592239857e+00,3.034390470688968389e+00,1.228917618042448812e+00
2.008929217170020431e-01,5.704868869939481613e+00,6.231291910210501328e+00,5.716505308834681998e+00,5.880557503312844325e+00
3.644088772593470082e+00,4.628213959747530248e-01,2.326211302547136928e+00,3.392382115552787791e+00,3.889013208413219402e+00
2.186013827088772565e+00,3.082571568118959160e-01,5.397239476383694168e+00,2.647292101780454043e+00,1.904735030086235570e+00
8.670628165696042666e-01,1.509725738438129905e-01,4.066154371430468650e+00,5.213013405756411700e+00,9.393002314889011828e-01
1.112080180759344783e+00,1.701758027662104988e-01,1.225944390501132117e-02,3.606093828275302560e+00,9.618910425884592552e-01
2.097512406497678228e+00,1.977953767565106546e-01,2.289703686273299343e+00,3.543848126249689923e+00,2.167269344664807917e+00
1.978407665362149903e-01,9.405316556742412404e-01,3.300191528941740060e+00,2.934515773800272953e+00,1.127513200353607692e+00
4.260427054272264868e+00,1.383183848103332059e-01,5.894517493080475568e+00,4.266278373381488187e+00,4.254727528342541198e+00
5.142927540865802616e-01,6.764675692994589484e-01,3.909455759748049264e+00,2.104877057815633723e+00,7.489434017081986195e-01
2.133547569534816724e+00,1.200857318412612118e+00,3.988629136696794308e+00,4.840579072540724503e+00,3.060790403593355080e+00
7.262243192607364950e-01,3.566056622513246177e-01,5.956514099430785691e+00,3.930915674785383507e-01,1.021787260094265903e+00
1.644482077152169541e+00,8.378757126313303161e+00,4.825532684354740809e+00,9.869128951162422503e-01,7.195701622146774667e+00
2.215774008699437747e+00,4.294264475424449223e+00,3.352005573669541438e-01,2.057952963390348611e+00,4.524347161062522105e+00
9.030515751184489126e-01,4.795559701274195175e-01,7.439913175742073337e-01,1.395302590040137236e-01,1.325946149464252377e+00
4.252566462050897833e+00,1.007614411342916849e+00,5.156373283612540881e+00,4.455111938676719952e+00,5.064312019469360493e+00
5.668480766811183624e-01,8.021514163010662335e-01,2.520643954954379318e+00,2.308254281390506257e+00,1.361515867828662962e+00
5.847608888755796208e+00,4.506179507056158329e+00,8.526756704521101238e-01,9.019960397679926967e-02,9.623386649108377711e+00
2.014051130684402779e-01,1.719942902239008364e-01,3.590512596302349646e+00,4.616614574137142490e+00,3.256447451097487789e-01
2.079416694255158404e+00,2.722646041797284422e+00,2.848360961267971447e+00,5.858744356712617396e+00,7.148931071898393386e-01
6.664665379830401193e-01,7.542193126776001399e+00,3.263042245186579482e+00,1.500217186908322786e-01,6.876024971453019496e+00
1.174242663207028525e-01,4.562173756416624926e+00,3.479581305189431539e+00,1.705570530606108193e+00,4.539932303302095740e+00
3.992321480761400920e+00,3.265502831602685063e+00,5.971729734902747389e+00,5.341071960617527203e-01,6.625496764710099740e+00
5.281599182587076946e+00,5.591602066113419589e+00,5.976079227298037644e+00,6.360405559617859916e-01,9.687465614370491807e+00
8.308980327692225387e+00,1.690431284089640052e+00,1.674201741218208361e-01,1.895452743503601933e+00,8.215709636254487691e+00
2.005707672721387669e-01,5.062161282132384699e+00,3.485944379096599377e+00,4.654025662703718424e+00,5.144079151429679087e+00
6.971926376094058631e-01,9.636257454191229366e-01,6.095629060633282137e+00,3.144980884599772875e-01,1.610125381039668957e+00
8.850283087485090405e+00,5.781100789229137726e-01,2.202256109737412704e+00,3.226396338815062936e+00,9.164121023417292733e+00
1.285402623248282084e-01,1.106512583923382920e+00,1.188092459999092521e+00,3.404481557222704069e+00,1.034282055226741770e+00
1.368421248246086130e-01,7.556340848956561995e-01,5.731717466460029442e+00,1.552403079806949249e+00,6.961419584920992554e-01
1.316143898819239766e-01,3.024080855644516452e-01,4.710090718386301667e+00,1.628339198054136183e+00,1.712103113470125060e-01
3.450887546722878896e-01,4.783302350315408180e-01,2.724142273821384741e+00,5.954141810713627692e+00,1.379948335647515345e-01
1.639555208424567478e+00,1.356218837974267455e+00,2.199910324771898740e+00,4.626199873790464601e+00,1.081808954219406926e+00
1.274945053785907501e+00,3.198921762102873712e-01,4.745309422777171271e+00,1.594114183490308756e+00,9.550725657860923423e-01
2.308887228214508536e+00,1.142162521150238419e+00,1.393904361893979704e+00,2.525904592692250983e+00,2.979305237844883880e+00
1.357687074574382979e-01,2.443158954036233621e-01,3.979747631948614917e+00,5.466388347413090543e+00,2.893091264587697720e-01
4.639086268537594648e+00,6.751554896455716381e+00,2.941445714397946887e+00,3.512801751588062515e+00,1.094518913000596605e+01
4.286394965831246573e+00,2.204293339659541218e+00,1.621184974821843483e-01,1.655341808796776393e+00,4.969558742624992753e+00
5.724513592594639988e-01,1.511328604119116292e+00,6.900461543372004014e-01,6.113916004100191509e-02,2.002767502621816575e+00
4.412166088421124677e+00,3.632883699010359124e-01,3.337537324222779933e+00,1.094824325050526292e+00,4.195668338517640983e+00
1.885277161720285477e+00,5.860364077140617134e+00,2.988365948206121558e+00,5.868676614683380421e+00,4.068327753282917847e+00
2.016530233617527479e+00,2.500029348861840361e+00,1.985853859424551393e+00,2.682000543100540924e+00,4.248910487262806512e+00
5.958019345901542918e-01,8.775965668625095972e+00,2.203323043707819728e+00,4.314772770633233279e+00,8.484699744948381195e+00
2.425372931956284728e-01,2.686454629503275626e+00,4.984900416306907722e+00,1.673867779979026915e-01,2.722609377372248396e+00
9.855938877751681204e+00,8.538347847503128252e-01,2.808514212201496996e+00,2.782006275133767748e+00,1.070949760879388180e+01
1.950846779084216553e-01,1.340796799930133731e-01,2.430701933723649066e+00,4.332920452302649883e-01,1.854412533699002497e-01
4.428113824840876345e-01,9.125144119850525648e-01,1.346861517197099012e+00,6.133475163969134947e+00,1.043404808124645866e+00
3.693125712965884544e-01,4.887223531910956709e+00,3.631907630081346205e+00,3.775579862907109785e+00,5.252997178115487387e+00
7.092414147057236606e-01,1.385017548002660526e+00,1.577539316012456228e-01,6.114136846044470275e+00,2.069284968454092155e+00
2.628412482815846829e+00,2.795540966371135583e-01,1.133231506103769409e-01,6.231166728975671809e+00,2.904518534968100418e+00
7.836556674631333763e+00,1.428027616885686246e+00,4.412550858804819676e+00,5.347773442731437399e+00,8.759994531373314075e+00
1.935387569951801723e+00,5.233134939909329653e+00,9.539397203366559719e-01,1.302849261232166544e-01,6.700483210318203930e+00
1.375051149336133038e+00,3.255330362304988956e+00,3.289011020100975902e+00,2.433072984294488705e+00,4.284436110194002723e+00
8.145205876074703255e+00,3.846027528497364401e-01,2.459398130281397421e+00,6.179382217645377651e+00,7.825986274099488327e+00
6.034655690692006802e-01,4.724345031506103076e+00,3.922149378107781637e+00,4.087587596066253881e-01,4.167880768111320577e+00
6.233697479899600324e-01,5.925276856142762671e-01,2.070716032326115563e+00,4.999172541694875349e+00,1.329169177119227940e-01
1.567013682261444218e+00,8.465787351451509180e-01,2.454447180880028334e+00,8.088442887156233052e-02,1.124202445234832703e+00
2.421723692504279324e+00,3.658280593488779875e+00,5.747951879289036725e+00,5.864454141537719600e+00,6.070118792079982839e+00
1.939399489092354101e-01,3.074655392040254176e-01,4.740880398092539139e+00,2.598793578817088168e+00,2.601189847090314977e-01
8.463271154999416623e+00,2.716235941794058917e+00,2.160041867241774494e+00,3.968638422618907757e+00,8.256780908481115233e+00
1.821969791630175528e-01,1.445233272695164717e-01,4.213840008046063623e+00,3.517537917730946706e+00,3.073875802497640364e-01
4.257037767658403027e+00,9.881991596738224359e+00,2.685912936685847630e+00,5.455606979122896050e+00,6.114876936616351344e+00
4.962201587905827327e-01,1.926766575911490031e+00,2.232025960987012780e+00,5.670499909781747228e+00,1.459491411327748844e+00
2.186173826049446767e+00,3.443660983773896844e-01,3.181924961171020971e+00,3.388611564550121358e+00,2.524199996709776794e+00
1.195481679387654816e+00,8.383344066507488535e+00,2.060531188119504975e+00,2.155924928759346493e+00,9.574067616818641824e+00
5.336459853933476216e-01,6.759807507479534960e-01,2.706207839714341645e+00,1.361384311488933241e+00,9.504611384032780608e-01
6.747054436727063509e-01,3.320890259326562788e+00,4.768001943317691449e+00,6.095100424073231160e+00,3.544690684338675180e+00
2.730985159983046362e+00,2.175903243193070935e+00,4.469467791739898943e-01,7.038183364821398724e-01,4.866991919401913336e+00
1.638996908623061577e-01,1.539187798610515412e-01,4.062601969612551045e+00,5.013689967289440830e+00,2.825914869335641177e-01
8.107504072103701276e+00,2.451012848874861927e+00,5.510110567426516504e+00,2.492499842872800464e+00,5.683393220718775396e+00
2.409889952861152262e-01,1.079162750519887748e+00,2.990157412471074583e+00,5.401442088284453408e-02,8.446738856261702955e-01
1.569304880543206659e-01,4.430358802938031637e+00,8.765727379857490842e-01,1.292081204257672367e+00,4.574374889520890441e+00
8.532681752560021593e+00,1.204090420726472876e+00,2.621601261492822132e+00,3.135451992303869062e+00,9.599536218647243047e+00
3.437755821807090051e+00,8.475424514997206060e+00,4.978345156311872799e+00,3.353503690418526251e+00,8.972354920854156646e+00
2.813136215206479829e+00,2.828431820199586721e-01,2.729641873118218598e+00,9.714478849208054712e-01,2.774394028837780191e+00
3.237327529036971629e+00,1.871685388287504248e-01,1.146659230817205444e+00,6.225713364318608001e+00,3.309044514091336708e+00
3.762963087292091391e+00,3.178044287215255448e+00,4.413544221175444093e+00,1.008026598065230539e+00,1.081811942835979368e+00
1.939895288889022795e-01,2.454078760148882488e+00,4.960570368795979568e-01,1.331174586338000454e+00,2.588262103249952872e+00
2.054666977553336604e+00,1.187336720005622626e+00,3.197798640798905634e+00,6.145287725810344881e+00,9.186336089813229577e-01
5.843685552858419729e-01,6.660059367572346289e-01,3.508469417745454955e+00,1.241583447588431310e+00,5.347264816727733683e-01
1.165253797567578076e+00,7.907608884869719024e-01,2.025133812093901309e+00,1.138392961377475254e+00,1.774177977969039866e+00
4.297187364887958161e+00,2.709625268975990320e+00,4.762353092845678759e+00,2.558876200874145024e+00,3.469548739054765463e+00
4.095097373571859656e+00,4.453126310108544428e-01,5.706621381749951816e+00,4.949766816385610113e+00,4.429405819808222233e+00
3.714198869853586049e-01,2.136329431173788151e+00,1.686685411739028639e+00,3.200618230237891826e+00,2.189074489171337401e+00
1.941648667228491887e-01,8.321542338653684645e-01,1.317031234413202911e+00,9.296122063068569252e-01,1.014584318155783427e+00
8.062792012234023531e-01,1.277454031070348883e-01,5.662641442973527894e+00,4.272535486602800248e+00,8.387040523016565663e-01
1.272543390152356624e+00,7.954633132295432230e-01,6.666992024458699984e-01,2.998885152613762095e+00,9.248531169058198387e-01
4.999659811440205215e-01,4.664200167814768205e-01,3.181323789691417936e+00,7.962233129740684534e-01,3.582367842047639028e-01
3.051620292215612151e-01,2.694426161558437283e+00,3.450516993916324715e+00,2.847528843541122789e+00,2.950850345093922300e+00
2.561065378399893233e-01,1.164764677777092361e+00,5.569068514017905258e+00,4.443451135896495430e+00,1.295831068829071064e+00
3.944546357031252781e-01,6.544590422722122991e-01,5.790579835521663554e+00,4.414854559708943249e+00,8.270371543839905026e-01
1.184222850665801241e+00,1.085447008937219904e+00,3.984475965599532543e+00,5.031825873754089073e+00,1.966125860255141911e+00
1.909931671172199197e+00,1.064397679399075480e+00,4.664994964351422801e+00,4.629139991705361723e+00,2.973890024439983737e+00
4.857889243849531358e-01,9.552473118908549665e+00,4.098124312220413401e+00,5.324449157370184871e+00,9.727276630633987509e+00
2.115392193578182312e+00,5.065686954896968075e+00,2.614270535415649466e+00,1.791351862667505568e+00,6.686667308492120654e+00
4.531531366248666259e+00,1.529911512999203860e-01,1.572419517562819447e-01,2.313598027305869387e+00,4.448805868066345148e+00
3.461387057932305833e+00,4.637815453498603802e+00,4.591736792053151106e+00,2.822789593364296579e-01,4.571764125186323469e+00
2.103526849980744406e-01,5.689836999115106764e+00,2.613630886759312766e+00,2.603881666521286053e+00,5.900180043856603440e+00
6.913379246493503993e-01,7.908762063296073563e+00,3.260219266479034150e-01,1.442916415608085590e+00,8.235369319634656904e+00
3.839557099701932374e-01,3.479729447452231117e-01,4.283866233830194048e+00,3.822370287248591403e+00,7.125768481562138046e-01
1.018031098847513194e+00,1.724263910092195817e-01,2.950983878762448942e+00,3.765344685538204672e+00,1.143271549946603516e+00
7.448155764243022947e-01,3.939899771590302802e+00,5.698574587769612343e+00,3.036429391089166430e+00,3.297012712450296590e+00
2.910966709169775513e-01,4.830173032734189076e-01,5.034853105621408531e+00,1.491945276556912114e+00,2.432615271051879746e-01
1.208478028132158322e+00,2.753102461597664696e+00,1.717973449571879252e+00,2.195518963443185534e+00,3.866483411450843288e+00
1.361986424242508653e-01,6.988283585164734468e+00,4.468173200195034056e+00,6.170399451119311429e+00,6.971742148170972264e+00
4.422657460275003061e+00,4.744540437356637996e-01,3.922002244936385829e+00,1.879978542752540172e+00,4.228449938288454391e+00
8.382907573970378445e-01,2.578492986455875435e+00,5.158510586685663313e+00,4.398695345992542194e+00,3.238118691704072294e+00
4.062030540066993156e-01,6.035810512975652298e-01,4.631892048847784160e+00,5.803383920300718479e+00,8.484982306323318735e-01
7.170446492682976958e-01,6.593508724040348934e-01,3.789442901857155377e+00,3.265074880798982448e+00,1.329442969009533071e+00
1.594601648956814000e+00,1.932407944343296213e-01,3.063958514621805129e+00,6.096140613201120217e+00,1.402675027770587723e+00
5.615072744753665246e-01,1.037316510260431202e-01,5.634735799320333527e+00,5.417760827964171355e+00,6.631828195165543338e-01
8.072985307086691931e-01,2.174754031176288904e-01,3.725431561930011015e-01,4.560845424540672433e+00,7.234020587490421761e-01
9.237219368703897260e+00,2.874371424950109000e-01,6.055638345984988291e+00,3.192421142352820596e+00,8.961195765375750355e+00
1.534141133027163262e+00,7.162935652390993724e-01,5.711008079149345384e+00,5.777116817199304144e+00,2.249367801323031379e+00
8.081598445279423171e-01,2.740431851549842701e-01,3.613487446404237691e+00,4.400778118413121831e+00,1.020213487003845731e+00
3.992321712272504541e+00,1.835477455041690797e+00,5.190551009718612718e+00,2.008719607424622300e+00,2.159592654583698756e+00
3.944748844315021596e+00,2.014877078838194502e-01,1.513337090126422035e+00,4.581495600180627292e+00,3.743833346500434978e+00
1.465581760538377798e-01,2.599190469359560662e+00,3.654261263819351235e+00,2.510368652454914029e-01,2.457912131865346961e+00
8.824778569967872244e+00,8.057497679859290107e-01,1.002844436506113990e+00,5.147059032361385178e+00,8.418648602974677431e+00
3.473417155458734307e+00,1.504684215171092909e-01,2.818683049594258527e+00,5.863839464411778835e+00,3.323679443604352191e+00
1.406987584730115648e+00,1.310338199262518488e-01,4.910417400343323746e-01,2.749159906295349565e+00,1.327719331035140282e+00
1.475028739801136135e+00,1.207991783797907726e+00,2.135356196527300909e+00,4.217013463059824829e+00,1.375713060053872061e+00
5.235830430477532715e-01,5.262188277368259115e+00,3.403764637011868377e+00,5.629043400361089411e+00,4.960879443334020422e+00
9.271409536266149942e+00,9.761588035184656231e-01,1.280920970103955669e+00,4.532994217288355276e-01,9.957881474223174934e+00
4.033029758756651262e+00,2.383652667903624345e-01,2.591097838254577290e+00,2.800798860077512220e+00,4.266461759325440362e+00
9.708970163511020601e+00,2.439646331009411639e+00,1.936460661913343095e+00,1.178044622143085807e+00,1.160194880425790309e+01
8.097131113489592913e-01,9.452662134662720206e+00,3.876748815237433199e+00,4.880876379025691492e+00,9.910908454614579810e+00
2.179356757147343338e+00,4.438784451915574358e+00,4.767000167028620505e-01,5.961896949127151180e-01,6.607710526540182983e+00
3.838658126911985158e-01,3.349512794107487590e-01,3.057165092170301413e-01,4.572686220152843539e+00,3.856871963513093804e-01
5.319665856459250275e-01,2.683897414680100013e+00,5.465239341115774030e-01,2.894290437124874771e+00,2.341847126401208623e+00
9.378643840119588182e-01,8.641152805601362008e-01,3.336318648928457087e+00,3.518866039245366562e+00,1.794491419341588845e+00
2.158380986103433652e-01,1.697477533324044385e+00,2.788995342211707307e+00,1.524343146622845424e+00,1.774502358053954509e+00
3.474094308875506076e-01,1.901599895015831487e+00,1.101453052684090578e-01,3.127684348685267235e+00,1.557453580968383378e+00
4.157978064797975826e+00,3.161225217831139744e+00,1.170688923913978607e+00,1.375978382615278939e+00,7.281396085925273098e+00
2.231669011747670517e+00,2.460148368182360767e-01,5.682140490679556954e+00,2.451785259538087069e-01,2.401806192224789083e+00
5.878345611614961275e-01,1.118211664143954620e-01,4.418894997607585751e+00,5.170280330117548395e+00,6.738846064954636672e-01
6.818124353948097349e-01,6.836927849151237524e+00,2.807929354203809513e+00,3.604038315271020032e+00,7.330063051833430876e+00
7.197980348378894888e+00,2.317726929943790370e+00,4.657608149720080526e+00,5.899428161834681106e+00,8.243934104236002369e+00
1.360916779316068803e+00,1.134972086627069748e-01,5.937901483214147902e+00,3.848019601624788510e+00,1.308329027991022686e+00
3.176715537855977711e+00,9.288717727612890718e-01,6.061183704601769584e+00,5.708175322942342866e+00,4.061027080968542258e+00
8.230464259435263941e-01,4.400243488987941598e-01,2.962684208423462806e+00,5.261883399237807346e+00,6.235879020706706077e-01
1.177100043514240912e-01,1.101717192539985124e+00,2.565200332800923633e+00,5.721410780425581599e+00,9.840212683641932356e-01
5.516266689253008781e-01,3.177788376358167133e-01,1.557647360764408351e+00,1.064806584172095727e+00,8.450698067645763256e-01
1.787804037088488451e-01,4.408503971087522011e+00,1.973032941613150459e+00,3.488504451800248152e+00,4.421994366595485282e+00
5.497147705634976012e-01,2.039810361201413791e+00,4.488307159874797669e+00,5.347199254450717421e-01,1.708791148829539086e+00
1.919360160247232661e-01,6.002861701522975713e-01,4.351860054367399755e+00,6.195941229311099363e+00,5.787832015708851419e-01
3.517549646937014329e-01,2.482379297250520700e-01,2.606359055125466728e+00,1.018190144400282549e+00,4.269893053329091859e-01
4.948693194708122522e-01,1.049036453618026554e+00,3.808349421693745240e-01,1.951021085605341154e+00,1.160175271489745308e+00
1.877072197316983493e-01,3.455218055753839224e-01,2.113857737508434198e+00,1.876295717015950881e+00,5.298019701634660850e-01
7.985871533365277442e-01,1.115642077596908921e+00,1.935108202561408142e+00,2.277584332204753537e+00,1.887006354430305510e+00
6.152495887313905731e-01,7.977108673255191462e+00,4.408956358897243161e-02,4.734817288371098720e-01,8.540347167505741410e+00
7.758543888024070689e+00,1.080625645699726967e+00,3.915635180523480141e+00,5.743065023123751445e+00,7.556888463746687989e+00
2.003014705211317192e+00,3.234540195113034589e+00,1.449412272621196651e+00,1.429356663490001234e+00,5.237306125987547745e+00
2.112476059707662779e-01,8.607094632939593648e-01,5.999094189419603929e+00,1.926581061047532240e+00,7.538667212674319273e-01
5.028832146787863167e+00,7.141872079614722812e-01,4.245708003260808105e+00,2.074071293184077458e+00,4.662443282576406389e+00
1.963876811282301960e+00,1.661116894421047041e+00,1.337993500758648313e+00,1.492595299445120149e+00,3.614244275007662655e+00
3.104150898588236895e+00,3.916497076413898437e+00,8.463326769644372027e-02,2.393338647910895622e-01,6.999937400102335339e+00
7.305911459069198699e+00,2.554847587243284313e+00,9.210391954939072257e-01,4.672142664446027993e+00,5.412473219496074961e+00
1.444394474237510773e+00,4.445667508222173048e+00,1.475010158811734806e+00,5.492994212936874732e+00,3.692139648815246478e+00
1.586863481002507015e-01,2.657203716481455924e+00,4.726239356661678492e+00,2.127527839934648668e+00,2.522665043930745643e+00
1.500893263022461954e-01,6.058769883441416759e+00,7.310987040731229403e-01,3.875941833362174016e+00,5.908681370170336677e+00
1.107229357719383911e+00,1.384850676017240767e-01,4.395626211535376804e+00,6.026625011033255319e+00,1.107557607837080793e+00
1.582751688855096317e-01,1.752563715631109797e+00,2.857936801417040762e+00,4.403797926267526641e+00,1.763622008975324285e+00
6.510927015923353434e-01,2.897633460069907407e+00,3.117633393066190806e+00,6.057189504370038335e+00,2.263557731896167269e+00
4.263061841504973692e+00,2.713934671213601435e-01,4.020072833981129357e+00,3.657634741036130510e+00,4.517849110959048176e+00
2.689726562273708765e+00,7.971195456263487245e+00,8.399910623817361532e-01,1.963912135937187387e+00,9.450156486888731777e+00
4.490884072749000144e-01,4.035466352125767764e-01,1.351028197230293770e+00,2.290253932168520912e+00,7.606110674468326005e-01
1.453245151181403461e-01,9.873196116601405947e+00,4.810561000320505154e-01,2.284500647463820755e+00,9.840706860566513114e+00
1.132387735674461826e+00,1.234164724760610232e+00,6.050701874050457008e+00,5.201676325039291449e+00,2.156903517048842200e+00
2.347521866593677564e-01,7.168846069656441555e-01,3.068382780083588557e+00,5.380307779677846902e+00,5.846362997761216374e-01
4.159213192267722237e-01,8.909608805799194897e+00,5.110868526645227838e+00,4.895499984529116944e+00,9.316345415583878520e+00
3.629557628535315494e+00,1.247009948677767488e-01,3.736474213553929946e+00,2.023499848871259665e+00,3.613996381193480989e+00
2.698220026063877230e-01,1.939423116841228478e-01,1.306809720718067114e+00,1.912308414937765821e+00,4.432502080865536320e-01
8.109866132701285535e-01,3.257318029988530927e+00,5.468186649793233656e+00,2.891268707768882340e+00,2.608581956641450983e+00
1.496787832133978091e-01,1.168329825386802190e+00,7.500346622107729733e-01,5.337291229002780746e+00,1.159201269891931840e+00
8.929711289042239208e-01,4.805041455304993603e-01,8.024679032651431676e-01,3.858306436661334438e+00,4.162720354316866711e-01
2.026871657612971056e+00,3.491997345712748446e-01,3.258214369129913912e+00,7.793565232026656853e-01,1.764721138273623424e+00
3.802419095854424835e+00,2.002684235595751705e+00,7.884169553019845234e-01,1.430895887031385039e+00,5.537376736210796402e+00
1.323911750427105016e-01,5.144533569681835061e-01,4.271680688088363098e+00,5.716934199464106747e+00,5.470338248342666576e-01
7.351169666999110008e-01,1.884390233931746206e+00,5.477891182558040306e+00,2.137136049664874804e+00,1.172857386566559024e+00
4.648069066013725270e-01,2.788468352097942304e+00,1.200279081042533447e+00,4.589594588766624739e+00,2.340626802091197778e+00
1.034417081032392993e-01,8.762523801630605291e+00,2.817658674223916027e+00,5.454780200438124282e+00,8.672111933651459381e+00
7.662468454116415639e-01,7.042926573970508919e+00,4.458160369449697846e+00,5.820175066087881488e-01,6.494608264097943895e+00
4.306956933634673135e+00,1.216098905534346963e+00,5.728403172503072405e+00,4.721968617188840867e+00,5.062786408471317223e+00
7.188469003907974830e+00,8.454330464004042867e+00,3.376942699070843545e+00,2.489751955067394107e+00,1.413924365155476970e+01
1.624353460716654318e-01,1.930790263262556483e-01,4.140359632662476308e+00,4.903720929188454924e+00,3.301289170912817816e-01
1.099112826939498522e+00,5.956191606233884883e+00,3.667805380721466113e-01,3.568259824671364377e+00,4.859494394771870951e+00
1.516364347300097892e-01,4.600734876119499717e+00,3.849969265337345625e+00,4.364636275373279695e+00,4.733316398411566261e+00
1.622984115731816168e-01,2.542992782476050984e+00,3.450383165644159256e+00,9.891354771571005955e-01,2.418984661215666243e+00
9.078201464286557165e-01,2.733198555554932074e-01,6.193315207248129006e+00,1.929026133526712705e+00,8.269454155090678604e-01
3.883479184378129556e+00,1.268939635117560805e+00,4.211042688048455496e+00,2.264807408698312319e+00,3.616308042284224644e+00
2.708260759891476077e+00,2.311164686395925649e-01,4.774522349289669343e+00,2.133356388542753557e+00,2.507936994711440715e+00
3.646428073469191178e-01,1.020910467698267071e-01,3.699409081925076670e+00,8.549647723334274918e-01,2.686937453163268374e-01
7.684338028018613542e-01,2.285429721184802365e-01,1.662789691921953805e+00,4.676487170460097431e+00,5.425410998959506736e-01
3.717315650538906890e+00,8.478764898280597428e-01,4.129395365948520080e+00,4.624472814204116489e+00,4.481530119851178995e+00
2.904625181912550147e-01,1.514898711089334438e-01,4.138984980122997648e+00,1.139045891415353395e+00,1.421086070083446840e-01
3.892039818686045649e+00,4.624470124657624748e-01,1.853999991976429618e+00,1.281651503254698676e+00,4.288108241915370655e+00
3.979528203846198764e-01,9.290744054217643377e-01,9.571251392079457299e-01,6.276660747659824402e+00,1.201426067172628009e+00
6.595745272386190905e+00,4.593315363192796985e-01,4.387715571286911143e+00,3.315412851145953521e+00,6.827283152825641466e+00
1.592315326195636871e+00,1.117864685798658081e-01,2.371373010173744245e+00,2.056420527321609182e+00,1.698956075510552610e+00
3.864331904850314969e-01,1.233568612797182329e-01,2.252149338531899136e+00,6.062845533955852240e+00,2.996100824536352403e-01
1.467042592302095771e-01,1.389055109907542329e+00,8.582060350213595035e-01,3.731031456171741922e+00,1.248225731491287016e+00
1.343748558629935252e-01,7.323942065987211869e+00,5.584829285122379972e+00,3.813281683327712113e+00,7.298334915358087649e+00
1.150708269960944719e-01,2.389648282242004207e+00,1.986278100298076943e+00,5.682968604959897974e+00,2.292657705349367081e+00
3.116640782297386725e+00,8.593106716515192645e+00,2.603371490383310505e+00,4.611630990725804402e+00,7.801489648672947474e+00
1.607275156404401661e+00,2.042768321913099039e-01,1.995037532708952233e+00,6.452643773082907819e-01,1.664037355057367717e+00
8.523567246006891196e-01,6.139183330485995516e-01,2.523597673822095544e+00,1.452811057867704481e+00,1.266949778722092690e+00
7.254878241998097277e-01,8.813756495908426913e+00,2.587382404553158211e-02,6.010628200931623866e+00,9.509569692441710131e+00
6.582170367378893161e+00,8.541479149468067078e+00,5.321860890131658195e+00,1.005387598859660336e+00,8.539195035346335061e+00
1.467865893048482251e-01,2.074475745558198303e-01,1.078735990358257402e+00,3.016084973907075639e+00,2.067701896440942433e-01
9.469690896999800600e-01,1.538750127874956908e+00,9.521202429745205809e-01,3.932458180009365645e+00,6.229069954980789303e-01
1.015056353440119352e+00,5.332978475021884490e-01,5.058143480782170798e+00,1.321044092050805085e+00,6.468807623989452082e-01
1.259894717599642222e+00,1.867974560812863283e+00,4.950739221348665065e-01,1.373978957765222164e+00,2.842471199242572411e+00
2.739152240428679885e+00,6.882564864959156425e-01,2.653059856334466282e+00,1.760448558357600835e+00,3.215925613469646116e+00
2.711028893626894476e+00,1.295738496867827161e+00,5.038126755500167420e+00,6.124580650442766228e+00,3.507122352400572574e+00
2.566553057296975471e+00,2.438942749364683693e-01,1.774295577860858897e+00,2.690023941797844653e+00,2.722016602361586823e+00
1.232947909414609522e-01,2.734748534504194417e-01,1.092054340048926320e-01,4.912404809143625650e-01,3.905951131495016826e-01
6.413024009379639345e+00,5.343860846213816629e+00,5.243691541077443397e+00,5.810885636180875835e+00,1.129122185113029353e+01
6.035964904551334165e-01,2.012347823983607342e-01,3.373717215729466812e+00,5.924268685979011906e+00,4.506719699072240792e-01
2.147008238240932232e-01,1.367700305023665519e-01,5.668793987354018959e+00,3.836088254705463108e+00,2.227015687393298360e-01
1.206219777234436852e-01,9.280343627909604098e-01,4.187394974217453658e+00,6.515747405777758683e-01,8.179780017519813207e-01
3.433759568725455180e-01,2.032775715163718910e+00,1.048905478559732485e+00,1.245378968436424483e+00,2.370493410613187635e+00
1.163114072510408548e+00,9.791712514605215301e-01,9.583071490244516877e-01,2.824282188872132338e+00,1.284126566801310654e+00
4.320011885328740586e-01,5.842037801782121731e-01,6.174121801752241900e+00,3.639905683317507190e+00,3.368111441007996532e-01
9.891475472947457437e-01,3.119804080349143915e-01,4.819576100594986201e+00,1.291144283627840283e-01,1.030636904815568133e+00
3.528063512617652386e-01,6.791940435748296423e+00,2.293628960961763941e+00,4.914850406507795810e+00,6.488205134111315608e+00
