host_label,method,seed,dataset_dir,dataset_name,result_status,result_path,formatted_formula,raw_equation_kind,normalization_mode,artifact_valid,ast_node_count,tree_depth,operator_set,canonical_validation_errors
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_2,feynman_test_2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_2/experiments/feynman_test_2_llmsr_seed1314_20260416-140219/result.json,c0 + c1*sin(x0) + c2*cos(x1) + c3*x2**2 + c4*x3**3 + c5*exp(x4) + c6*x5**4 + c7*sin(x0 + x1) + c8*cos(x2 + x3) + c9*exp(x4 + x5),python_function,llmsr_python_return,True,47,5,"['add', 'cos', 'exp', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_20,feynman_test_20,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_20/experiments/feynman_test_20_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6,python_function,llmsr_python_return,True,23,3,"['add', 'mul']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_3,feynman_test_3,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_3/experiments/feynman_test_3_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0**2/(x1 + 1) + c2*Abs(x2 - x3) + c3*x3**2/(x0 + 1) + c4*sin(x0*x1) + c5*cos(x2*x3) + c6*x0*x1*x2 + c7*x0**2*x3 + c8*x1**2*x3 + c9*x2**2*x3,python_function,llmsr_python_return,True,65,6,"['abs', 'add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_4,feynman_test_4,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_4/experiments/feynman_test_4_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x0**2 + c7*x1**2 + c8*x2**2 + c9*x0*x1,python_function,llmsr_python_return,True,36,4,"['add', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_5,feynman_test_5,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_5/experiments/feynman_test_5_llmsr_seed1314_20260416-140220/result.json,c0 + c1*exp(x0) + c2*x1**4 + c3*sin(x2) + c4*x3**2 + c5*x0*x1 + c6*x0*x2 + c7*x1*x3 + c8/(x0**2 + 1) + c9*tan(x2),python_function,llmsr_python_return,True,45,6,"['add', 'exp', 'mul', 'pow', 'sin', 'tan']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_6,feynman_test_6,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_6/experiments/feynman_test_6_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6,python_function,llmsr_python_return,True,23,3,"['add', 'mul']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_7,feynman_test_7,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_7/experiments/feynman_test_7_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x0**2 + c7*x1**2 + c8*x2**2 + c9*x0*x1,python_function,llmsr_python_return,True,36,4,"['add', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_8,feynman_test_8,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_8/experiments/feynman_test_8_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0**2 + c2*x1**3 + c3*sin(x2) + c4*cos(x3) + c5*x0*x1 + c6*x0*x2 + c7*x0*x3 + c8*x1*x2 + c9*x1*x3,python_function,llmsr_python_return,True,40,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/feynman/feynman_test_9,feynman_test_9,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/feynman_test_9/experiments/feynman_test_9_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x0*x1 + c7*x0*x2 + c8*x1*x3 + c9*x2*x4,python_function,llmsr_python_return,True,33,3,"['add', 'mul']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres1,strogatz_bacres1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_bacres1/experiments/strogatz_bacres1_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x0*x1 + c4*log(x0*x1) + c5*x0 + c6*x1,python_function,llmsr_python_return,True,28,5,"['add', 'log', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres2,strogatz_bacres2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_bacres2/experiments/strogatz_bacres2_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x0*x1 + c4*x0 + c5*x1 + c6*log(x0 + 1) + c7*sin(x1),python_function,llmsr_python_return,True,32,5,"['add', 'log', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1,strogatz_barmag1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_barmag1/experiments/strogatz_barmag1_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0*x1 + c6*x0**3 + c7*x1**3 + c8*x0*x1**2 + c9*x0**2*x1,python_function,llmsr_python_return,True,44,4,"['add', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2,strogatz_barmag2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_barmag2/experiments/strogatz_barmag2_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0*x1 + c6*x0**3 + c7*x1**3 + c8*x0**2*x1 + c9*x0*x1**2,python_function,llmsr_python_return,True,44,4,"['add', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_glider1,strogatz_glider1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_glider1/experiments/strogatz_glider1_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0**2 + c2*x1 + c3*exp(x0) + c4*sin(x1),python_function,llmsr_python_return,True,18,4,"['add', 'exp', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_glider2,strogatz_glider2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_glider2/experiments/strogatz_glider2_llmsr_seed1314_20260416-140220/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x0*x1 + c4*x0 + c5*x1 + c6*sin(x0) + c7*cos(x0) + c8*sin(x1) + c9*cos(x1),python_function,llmsr_python_return,True,38,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,strogatz_lv1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_lv1/experiments/strogatz_lv1_llmsr_seed1314_20260416-140222/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0*x1,python_function,llmsr_python_return,True,22,4,"['add', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,strogatz_lv2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_lv2/experiments/strogatz_lv2_llmsr_seed1314_20260416-150229/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0*x1 + c6*exp(c7*x0 + c8*x1),python_function,llmsr_python_return,True,32,6,"['add', 'exp', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey1,strogatz_predprey1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_predprey1/experiments/strogatz_predprey1_llmsr_seed1314_20260416-150230/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0*x1 + c6*x0**3 + c7*x1**3 + c8*x0**2*x1 + c9*x0*x1**2,python_function,llmsr_python_return,True,44,4,"['add', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2,strogatz_predprey2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_predprey2/experiments/strogatz_predprey2_llmsr_seed1314_20260416-150230/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0*x1 + c6*x0**3 + c7*x1**3 + c8*x0**2*x1 + c9*x0*x1**2,python_function,llmsr_python_return,True,44,4,"['add', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1,strogatz_shearflow1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_shearflow1/experiments/strogatz_shearflow1_llmsr_seed1314_20260416-150230/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x0*x1 + c4*x0 + c5*x1 + c6*exp(x0) + c7*sin(x1) + c8*cos(x0) + c9*tanh(x1),python_function,llmsr_python_return,True,38,4,"['add', 'cos', 'exp', 'mul', 'pow', 'sin', 'tanh']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow2,strogatz_shearflow2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_shearflow2/experiments/strogatz_shearflow2_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x1 + c3*x0*x1 + c4*x0**2 + c5*x1**2 + c6*sin(c7*x0) + c8*sin(c9*x1),python_function,llmsr_python_return,True,34,5,"['add', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1,strogatz_vdp1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_vdp1/experiments/strogatz_vdp1_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*exp(-c6*(x0 + x1)) + c7*x0**3 + c8*x1**3 + c9*x0*x1,python_function,llmsr_python_return,True,41,6,"['add', 'exp', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp2,strogatz_vdp2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/strogatz_vdp2/experiments/strogatz_vdp2_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x1 + c3*x0*x1,python_function,llmsr_python_return,True,12,3,"['add', 'mul']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_absorption,first_principles_absorption,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_absorption/experiments/first_principles_absorption_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0**2 + c2*sin(c3*x0) + c4*exp(c5*x0) + c6*cos(c7*x0**3) + c8*tan(c9*x0),python_function,llmsr_python_return,True,33,6,"['add', 'cos', 'exp', 'mul', 'pow', 'sin', 'tan']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_bode,first_principles_bode,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_bode/experiments/first_principles_bode_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0**2 + c2*sin(c3*x0) + c4*exp(c5*x0) + c6*cos(c7*x0**3) + c8*tanh(c9*x0),python_function,llmsr_python_return,True,33,6,"['add', 'cos', 'exp', 'mul', 'pow', 'sin', 'tanh']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_hubble,first_principles_hubble,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_hubble/experiments/first_principles_hubble_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0**2 + c2*sin(c3*x0) + c4*exp(c5*x0),python_function,llmsr_python_return,True,19,5,"['add', 'exp', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_ideal_gas,first_principles_ideal_gas,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_ideal_gas/experiments/first_principles_ideal_gas_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x0**2 + c5*x1**2 + c6*x2**2 + c7*sin(x0) + c8*cos(x1) + c9*sin(x2),python_function,llmsr_python_return,True,38,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_kepler,first_principles_kepler,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_kepler/experiments/first_principles_kepler_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x0**2 + c3*sin(x0) + c4*cos(x0),python_function,llmsr_python_return,True,18,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_leavitt,first_principles_leavitt,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_leavitt/experiments/first_principles_leavitt_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x0**2 + c3*sin(x0) + c4*cos(x0) + c5*exp(x0) + c6*log(x0 + 1) + c7*tan(x0) + c8*sin(x0**2) + c9*cos(x0**3),python_function,llmsr_python_return,True,44,5,"['add', 'cos', 'exp', 'log', 'mul', 'pow', 'sin', 'tan']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_newton,first_principles_newton,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_newton/experiments/first_principles_newton_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x1 + c3*x2,python_function,llmsr_python_return,True,11,3,"['add', 'mul']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_planck,first_principles_planck,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_planck/experiments/first_principles_planck_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x1,python_function,llmsr_python_return,True,8,3,"['add', 'mul']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_rydberg,first_principles_rydberg,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_rydberg/experiments/first_principles_rydberg_llmsr_seed1314_20260416-150231/result.json,c0 + c1*x0 + c2*x1 + c3*x0*x1 + c4*x0**2 + c5*x1**2 + c6*x0**3 + c7*x1**3 + c8*x0**2*x1 + c9*x0*x1**2,python_function,llmsr_python_return,True,44,4,"['add', 'mul', 'pow']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_schechter,first_principles_schechter,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_schechter/experiments/first_principles_schechter_llmsr_seed1314_20260416-150232/result.json,c0 + c1*x0,python_function,llmsr_python_return,True,5,3,"['add', 'mul']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_supernovae_zr,first_principles_supernovae_zr,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_supernovae_zr/experiments/first_principles_supernovae_zr_llmsr_seed1314_20260416-150232/result.json,c0 + c1*x0 + c2*x0**2 + c3*sin(x0) + c4*cos(x0),python_function,llmsr_python_return,True,18,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-08,llmsr,1314,sim-datasets-data/srbench2025/firstprinciples/first_principles_tully_fisher,first_principles_tully_fisher,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-08/llmsr/llmsr/first_principles_tully_fisher/experiments/first_principles_tully_fisher_llmsr_seed1314_20260416-150232/result.json,c0 + c1*x0 + c2*x0**2 + c3*sin(x0) + c4*cos(x0),python_function,llmsr_python_return,True,18,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.12.1,feynman-i.12.1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.12.1/experiments/feynman-i.12.1_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x0*x1,python_function,llmsr_python_return,True,16,4,"['add', 'mul', 'pow']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.12.4,feynman-i.12.4,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.12.4/experiments/feynman-i.12.4_llmsr_seed1314_20260416-140216/result.json,"c0 + c1*x0**2 + c2*x1**2 + c3*exp(x0) + c4*sin(x1) + c5*cos(x0) + c6*x0*x1 + c7*tan(x0) + c8*log(x1 + 1) + c9*power(x0, 3)",python_function,llmsr_python_return,True,43,5,"['add', 'cos', 'exp', 'log', 'mul', 'pow', 'power', 'sin', 'tan']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.12.5,feynman-i.12.5,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.12.5/experiments/feynman-i.12.5_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x0*x1,python_function,llmsr_python_return,True,16,4,"['add', 'mul', 'pow']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.14.3,feynman-i.14.3,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.14.3/experiments/feynman-i.14.3_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1 + c3*x0*x1,python_function,llmsr_python_return,True,12,3,"['add', 'mul']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.14.4,feynman-i.14.4,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.14.4/experiments/feynman-i.14.4_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1 + c3*x0*x1 + c4*x0**2 + c5*x1**2 + c6*sin(x0) + c7*cos(x1),python_function,llmsr_python_return,True,30,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.18.12,feynman-i.18.12,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.18.12/experiments/feynman-i.18.12_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x2**2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*sin(x0) + c8*sin(x1) + c9*sin(x2),python_function,llmsr_python_return,True,41,4,"['add', 'mul', 'pow', 'sin']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.18.16,feynman-i.18.16,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.18.16/experiments/feynman-i.18.16_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x2**2 + c4*x3**2 + c5*sin(x0) + c6*cos(x1) + c7*sin(x2) + c8*cos(x3) + c9*x0*x1*x2*x3,python_function,llmsr_python_return,True,44,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.25.13,feynman-i.25.13,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.25.13/experiments/feynman-i.25.13_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*sin(x1) + c5*cos(x0) + c6*exp(x1) + c7*log(x0 + 1) + c8*tan(x1) + c9*arctan(x0/x1),python_function,llmsr_python_return,True,43,6,"['add', 'arctan', 'cos', 'exp', 'log', 'mul', 'pow', 'sin', 'tan']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.26.2,feynman-i.26.2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.26.2/experiments/feynman-i.26.2_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*sin(x1) + c5*cos(x0) + c6*exp(x1) + c7*tan(x0 + x1) + c8*log(x0*x1) + c9*sin(x0 + x1),python_function,llmsr_python_return,True,43,5,"['add', 'cos', 'exp', 'log', 'mul', 'pow', 'sin', 'tan']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.27.6,feynman-i.27.6,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.27.6/experiments/feynman-i.27.6_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1**2 + c3*x2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*x0**2 + c8*x1 + c9*x2,python_function,llmsr_python_return,True,36,4,"['add', 'mul', 'pow']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.30.5,feynman-i.30.5,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.30.5/experiments/feynman-i.30.5_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1 + c3*x2,python_function,llmsr_python_return,True,11,3,"['add', 'mul']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.43.16,feynman-i.43.16,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.43.16/experiments/feynman-i.43.16_llmsr_seed1314_20260416-140216/result.json,c0*sin(c1*x0 + c2*x1 + c3*x2) + c4*exp(c5*x3) + c6*x0*x1 + c7*x2**2,python_function,llmsr_python_return,True,29,6,"['add', 'exp', 'mul', 'pow', 'sin']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23,feynman-i.47.23,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.47.23/experiments/feynman-i.47.23_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1**2 + c3*x2**2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*x0**2 + c8*x0*x1*x2 + c9*x2**3,python_function,llmsr_python_return,True,42,4,"['add', 'mul', 'pow']",[]
anon-node-06,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9,feynman-ii.10.9,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-ii.10.9/experiments/feynman-ii.10.9_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1 + c3*x0*x1,python_function,llmsr_python_return,True,12,3,"['add', 'mul']",[]
