host_label,dataset_name,dataset_dir,seed,task_status,result_status,task_seconds,progress_exists,progress_records,first_iteration,last_iteration,max_iteration,progress_error,experiment_dir
anon-node-05,III.15.12_0_0,sim-datasets-data/llm-srbench/lsrtransform/III.15.12_0_0,1314,ok,ok,3609.677,True,90,1,90,90,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/III.15.12_0_0/experiments/III.15.12_0_0_llmsr_seed1314_20260416-160239
anon-node-05,III.15.14_1_0,sim-datasets-data/llm-srbench/lsrtransform/III.15.14_1_0,1314,ok,ok,3609.827,True,94,1,94,94,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/III.15.14_1_0/experiments/III.15.14_1_0_llmsr_seed1314_20260416-160240
anon-node-05,III.15.27_1_0,sim-datasets-data/llm-srbench/lsrtransform/III.15.27_1_0,1314,ok,ok,3609.59,True,80,1,80,80,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/III.15.27_1_0/experiments/III.15.27_1_0_llmsr_seed1314_20260416-160241
anon-node-05,III.15.27_2_0,sim-datasets-data/llm-srbench/lsrtransform/III.15.27_2_0,1314,ok,ok,3610.012,True,84,1,84,84,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/III.15.27_2_0/experiments/III.15.27_2_0_llmsr_seed1314_20260416-160242
anon-node-05,III.17.37_0_0,sim-datasets-data/llm-srbench/lsrtransform/III.17.37_0_0,1314,ok,ok,3609.037,True,107,1,107,107,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/III.17.37_0_0/experiments/III.17.37_0_0_llmsr_seed1314_20260416-160243
anon-node-05,III.17.37_1_0,sim-datasets-data/llm-srbench/lsrtransform/III.17.37_1_0,1314,ok,ok,3608.329,True,98,1,98,98,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/III.17.37_1_0/experiments/III.17.37_1_0_llmsr_seed1314_20260416-160243
anon-node-05,III.19.51_1_0,sim-datasets-data/llm-srbench/lsrtransform/III.19.51_1_0,1314,ok,ok,3609.885,True,102,1,102,102,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/III.19.51_1_0/experiments/III.19.51_1_0_llmsr_seed1314_20260416-160244
anon-node-05,III.19.51_3_0,sim-datasets-data/llm-srbench/lsrtransform/III.19.51_3_0,1314,ok,ok,3609.431,True,82,1,82,82,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/III.19.51_3_0/experiments/III.19.51_3_0_llmsr_seed1314_20260416-160244
anon-node-06,III.21.20_2_0,sim-datasets-data/llm-srbench/lsrtransform/III.21.20_2_0,1314,ok,ok,3613.35,True,84,1,84,84,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/III.21.20_2_0/experiments/III.21.20_2_0_llmsr_seed1314_20260416-130205
anon-node-06,III.21.20_3_0,sim-datasets-data/llm-srbench/lsrtransform/III.21.20_3_0,1314,ok,ok,3612.944,True,91,1,91,91,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/III.21.20_3_0/experiments/III.21.20_3_0_llmsr_seed1314_20260416-130205
anon-node-06,III.4.33_3_0,sim-datasets-data/llm-srbench/lsrtransform/III.4.33_3_0,1314,ok,ok,3613.322,True,79,7,85,85,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/III.4.33_3_0/experiments/III.4.33_3_0_llmsr_seed1314_20260416-130205
anon-node-06,III.9.52_0_0,sim-datasets-data/llm-srbench/lsrtransform/III.9.52_0_0,1314,ok,ok,3614.002,True,108,1,108,108,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/III.9.52_0_0/experiments/III.9.52_0_0_llmsr_seed1314_20260416-130205
anon-node-06,III.9.52_1_0,sim-datasets-data/llm-srbench/lsrtransform/III.9.52_1_0,1314,ok,ok,3614.172,True,99,1,99,99,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/III.9.52_1_0/experiments/III.9.52_1_0_llmsr_seed1314_20260416-130205
anon-node-06,MatSci0,sim-datasets-data/llm-srbench/matsci/MatSci0,1314,ok,ok,3609.826,True,102,1,102,102,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci0/experiments/MatSci0_llmsr_seed1314_20260416-130204
anon-node-06,MatSci1,sim-datasets-data/llm-srbench/matsci/MatSci1,1314,ok,ok,3609.849,True,102,2,103,103,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci1/experiments/MatSci1_llmsr_seed1314_20260416-130205
anon-node-06,MatSci10,sim-datasets-data/llm-srbench/matsci/MatSci10,1314,ok,ok,3609.722,True,112,1,112,112,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci10/experiments/MatSci10_llmsr_seed1314_20260416-130205
anon-node-06,MatSci11,sim-datasets-data/llm-srbench/matsci/MatSci11,1314,ok,ok,3609.842,True,117,1,117,117,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci11/experiments/MatSci11_llmsr_seed1314_20260416-130205
anon-node-06,MatSci12,sim-datasets-data/llm-srbench/matsci/MatSci12,1314,ok,ok,3610.001,True,107,1,107,107,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci12/experiments/MatSci12_llmsr_seed1314_20260416-130204
anon-node-06,MatSci13,sim-datasets-data/llm-srbench/matsci/MatSci13,1314,ok,ok,3610.095,True,108,2,109,109,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci13/experiments/MatSci13_llmsr_seed1314_20260416-130205
anon-node-06,MatSci14,sim-datasets-data/llm-srbench/matsci/MatSci14,1314,ok,ok,3609.949,True,104,1,104,104,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci14/experiments/MatSci14_llmsr_seed1314_20260416-130205
anon-node-06,MatSci16,sim-datasets-data/llm-srbench/matsci/MatSci16,1314,ok,ok,3609.839,True,105,1,105,105,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci16/experiments/MatSci16_llmsr_seed1314_20260416-130205
anon-node-06,MatSci18,sim-datasets-data/llm-srbench/matsci/MatSci18,1314,ok,ok,3609.834,True,116,1,116,116,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci18/experiments/MatSci18_llmsr_seed1314_20260416-130205
anon-node-06,MatSci19,sim-datasets-data/llm-srbench/matsci/MatSci19,1314,ok,ok,3609.739,True,111,1,111,111,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci19/experiments/MatSci19_llmsr_seed1314_20260416-130205
anon-node-06,MatSci2,sim-datasets-data/llm-srbench/matsci/MatSci2,1314,ok,ok,3609.659,True,112,1,112,112,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci2/experiments/MatSci2_llmsr_seed1314_20260416-130205
anon-node-06,MatSci20,sim-datasets-data/llm-srbench/matsci/MatSci20,1314,ok,ok,3609.614,True,113,1,113,113,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci20/experiments/MatSci20_llmsr_seed1314_20260416-130205
anon-node-06,MatSci21,sim-datasets-data/llm-srbench/matsci/MatSci21,1314,ok,ok,3609.43,True,113,1,113,113,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci21/experiments/MatSci21_llmsr_seed1314_20260416-130205
anon-node-06,MatSci22,sim-datasets-data/llm-srbench/matsci/MatSci22,1314,ok,ok,3609.833,True,111,1,111,111,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci22/experiments/MatSci22_llmsr_seed1314_20260416-130205
anon-node-06,MatSci23,sim-datasets-data/llm-srbench/matsci/MatSci23,1314,ok,ok,3609.345,True,106,1,106,106,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci23/experiments/MatSci23_llmsr_seed1314_20260416-130205
anon-node-06,MatSci24,sim-datasets-data/llm-srbench/matsci/MatSci24,1314,ok,ok,3609.702,True,111,1,111,111,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci24/experiments/MatSci24_llmsr_seed1314_20260416-130205
anon-node-06,MatSci25,sim-datasets-data/llm-srbench/matsci/MatSci25,1314,ok,ok,3609.448,True,111,1,111,111,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci25/experiments/MatSci25_llmsr_seed1314_20260416-130205
anon-node-06,MatSci28,sim-datasets-data/llm-srbench/matsci/MatSci28,1314,ok,ok,3609.614,True,113,1,113,113,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci28/experiments/MatSci28_llmsr_seed1314_20260416-130205
anon-node-06,MatSci3,sim-datasets-data/llm-srbench/matsci/MatSci3,1314,ok,ok,3609.207,True,107,1,107,107,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci3/experiments/MatSci3_llmsr_seed1314_20260416-130205
anon-node-06,MatSci4,sim-datasets-data/llm-srbench/matsci/MatSci4,1314,ok,ok,3609.862,True,113,1,113,113,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci4/experiments/MatSci4_llmsr_seed1314_20260416-130205
anon-node-06,MatSci5,sim-datasets-data/llm-srbench/matsci/MatSci5,1314,ok,ok,3609.944,True,99,1,99,99,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci5/experiments/MatSci5_llmsr_seed1314_20260416-130205
anon-node-06,MatSci6,sim-datasets-data/llm-srbench/matsci/MatSci6,1314,ok,ok,3609.718,True,110,1,110,110,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci6/experiments/MatSci6_llmsr_seed1314_20260416-130205
anon-node-06,MatSci7,sim-datasets-data/llm-srbench/matsci/MatSci7,1314,ok,ok,3609.544,True,110,1,110,110,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci7/experiments/MatSci7_llmsr_seed1314_20260416-130205
anon-node-06,MatSci8,sim-datasets-data/llm-srbench/matsci/MatSci8,1314,ok,ok,3609.945,True,112,1,112,112,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci8/experiments/MatSci8_llmsr_seed1314_20260416-130205
anon-node-06,MatSci9,sim-datasets-data/llm-srbench/matsci/MatSci9,1314,ok,ok,3609.992,True,106,1,106,106,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/MatSci9/experiments/MatSci9_llmsr_seed1314_20260416-130205
anon-node-06,PO0,sim-datasets-data/llm-srbench/phys_osc/PO0,1314,ok,ok,3609.74,True,122,1,122,122,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO0/experiments/PO0_llmsr_seed1314_20260416-130205
anon-node-06,PO1,sim-datasets-data/llm-srbench/phys_osc/PO1,1314,ok,ok,3609.982,True,109,1,109,109,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO1/experiments/PO1_llmsr_seed1314_20260416-130205
anon-node-06,PO10,sim-datasets-data/llm-srbench/phys_osc/PO10,1314,ok,ok,3609.993,True,119,1,119,119,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO10/experiments/PO10_llmsr_seed1314_20260416-130205
anon-node-06,PO11,sim-datasets-data/llm-srbench/phys_osc/PO11,1314,ok,ok,3610.175,True,112,1,112,112,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO11/experiments/PO11_llmsr_seed1314_20260416-130205
anon-node-06,PO12,sim-datasets-data/llm-srbench/phys_osc/PO12,1314,ok,ok,3609.774,True,118,1,118,118,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO12/experiments/PO12_llmsr_seed1314_20260416-130205
anon-node-06,PO13,sim-datasets-data/llm-srbench/phys_osc/PO13,1314,ok,ok,3609.785,True,107,1,107,107,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO13/experiments/PO13_llmsr_seed1314_20260416-130205
anon-node-06,PO14,sim-datasets-data/llm-srbench/phys_osc/PO14,1314,ok,ok,3609.946,True,117,1,117,117,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO14/experiments/PO14_llmsr_seed1314_20260416-130205
anon-node-06,PO15,sim-datasets-data/llm-srbench/phys_osc/PO15,1314,ok,ok,3609.765,True,123,1,123,123,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO15/experiments/PO15_llmsr_seed1314_20260416-130205
anon-node-06,PO16,sim-datasets-data/llm-srbench/phys_osc/PO16,1314,ok,ok,3609.968,True,130,1,130,130,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO16/experiments/PO16_llmsr_seed1314_20260416-130205
anon-node-06,PO17,sim-datasets-data/llm-srbench/phys_osc/PO17,1314,ok,ok,3609.193,True,111,1,111,111,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO17/experiments/PO17_llmsr_seed1314_20260416-130205
anon-node-06,PO18,sim-datasets-data/llm-srbench/phys_osc/PO18,1314,ok,ok,3609.991,True,110,1,110,110,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO18/experiments/PO18_llmsr_seed1314_20260416-130205
anon-node-06,PO19,sim-datasets-data/llm-srbench/phys_osc/PO19,1314,ok,ok,3610.057,True,116,1,116,116,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO19/experiments/PO19_llmsr_seed1314_20260416-130205
anon-node-06,PO2,sim-datasets-data/llm-srbench/phys_osc/PO2,1314,ok,ok,3609.9,True,108,1,108,108,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO2/experiments/PO2_llmsr_seed1314_20260416-130205
anon-node-06,PO20,sim-datasets-data/llm-srbench/phys_osc/PO20,1314,ok,ok,3609.735,True,106,1,106,106,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO20/experiments/PO20_llmsr_seed1314_20260416-130205
anon-node-06,PO21,sim-datasets-data/llm-srbench/phys_osc/PO21,1314,ok,ok,3609.606,True,119,1,119,119,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO21/experiments/PO21_llmsr_seed1314_20260416-130205
anon-node-06,PO22,sim-datasets-data/llm-srbench/phys_osc/PO22,1314,ok,ok,3609.87,True,114,1,114,114,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO22/experiments/PO22_llmsr_seed1314_20260416-130205
anon-node-06,PO23,sim-datasets-data/llm-srbench/phys_osc/PO23,1314,ok,ok,3609.855,True,114,1,114,114,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO23/experiments/PO23_llmsr_seed1314_20260416-130205
anon-node-06,PO24,sim-datasets-data/llm-srbench/phys_osc/PO24,1314,ok,ok,3610.05,True,105,2,106,106,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO24/experiments/PO24_llmsr_seed1314_20260416-130205
anon-node-06,PO25,sim-datasets-data/llm-srbench/phys_osc/PO25,1314,ok,ok,3609.947,True,100,1,100,100,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO25/experiments/PO25_llmsr_seed1314_20260416-130205
anon-node-06,PO26,sim-datasets-data/llm-srbench/phys_osc/PO26,1314,ok,ok,3609.698,True,117,1,117,117,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO26/experiments/PO26_llmsr_seed1314_20260416-130205
anon-node-06,PO27,sim-datasets-data/llm-srbench/phys_osc/PO27,1314,ok,ok,3609.711,True,114,1,114,114,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO27/experiments/PO27_llmsr_seed1314_20260416-140215
anon-node-06,PO28,sim-datasets-data/llm-srbench/phys_osc/PO28,1314,ok,ok,3609.986,True,117,1,117,117,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO28/experiments/PO28_llmsr_seed1314_20260416-140215
anon-node-06,PO29,sim-datasets-data/llm-srbench/phys_osc/PO29,1314,ok,ok,3609.659,True,112,1,112,112,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO29/experiments/PO29_llmsr_seed1314_20260416-140215
anon-node-06,PO3,sim-datasets-data/llm-srbench/phys_osc/PO3,1314,ok,ok,3610.873,True,103,1,103,103,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO3/experiments/PO3_llmsr_seed1314_20260416-140216
anon-node-06,PO30,sim-datasets-data/llm-srbench/phys_osc/PO30,1314,ok,ok,3610.459,True,113,1,113,113,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO30/experiments/PO30_llmsr_seed1314_20260416-140216
anon-node-06,PO31,sim-datasets-data/llm-srbench/phys_osc/PO31,1314,ok,ok,3609.956,True,110,1,110,110,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO31/experiments/PO31_llmsr_seed1314_20260416-140216
anon-node-06,PO32,sim-datasets-data/llm-srbench/phys_osc/PO32,1314,ok,ok,3610.024,True,123,1,123,123,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO32/experiments/PO32_llmsr_seed1314_20260416-140216
anon-node-06,PO33,sim-datasets-data/llm-srbench/phys_osc/PO33,1314,ok,ok,3610.59,True,116,1,116,116,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO33/experiments/PO33_llmsr_seed1314_20260416-140216
anon-node-06,PO34,sim-datasets-data/llm-srbench/phys_osc/PO34,1314,ok,ok,3610.798,True,116,1,116,116,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO34/experiments/PO34_llmsr_seed1314_20260416-140216
anon-node-06,PO35,sim-datasets-data/llm-srbench/phys_osc/PO35,1314,ok,ok,3610.645,True,120,1,120,120,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO35/experiments/PO35_llmsr_seed1314_20260416-140216
anon-node-06,PO36,sim-datasets-data/llm-srbench/phys_osc/PO36,1314,ok,ok,3609.825,True,107,1,107,107,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO36/experiments/PO36_llmsr_seed1314_20260416-140216
anon-node-06,PO37,sim-datasets-data/llm-srbench/phys_osc/PO37,1314,ok,ok,3610.834,True,115,1,115,115,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO37/experiments/PO37_llmsr_seed1314_20260416-140216
anon-node-06,PO38,sim-datasets-data/llm-srbench/phys_osc/PO38,1314,ok,ok,3610.21,True,115,1,115,115,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO38/experiments/PO38_llmsr_seed1314_20260416-140216
anon-node-06,PO39,sim-datasets-data/llm-srbench/phys_osc/PO39,1314,ok,ok,3610.599,True,110,1,110,110,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO39/experiments/PO39_llmsr_seed1314_20260416-140216
anon-node-06,PO4,sim-datasets-data/llm-srbench/phys_osc/PO4,1314,ok,ok,3610.235,True,108,1,108,108,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO4/experiments/PO4_llmsr_seed1314_20260416-140216
anon-node-06,PO40,sim-datasets-data/llm-srbench/phys_osc/PO40,1314,ok,ok,3611.155,True,114,1,114,114,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO40/experiments/PO40_llmsr_seed1314_20260416-140216
anon-node-06,PO41,sim-datasets-data/llm-srbench/phys_osc/PO41,1314,ok,ok,3610.368,True,102,1,102,102,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO41/experiments/PO41_llmsr_seed1314_20260416-140216
anon-node-06,PO42,sim-datasets-data/llm-srbench/phys_osc/PO42,1314,ok,ok,3609.487,True,113,1,113,113,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO42/experiments/PO42_llmsr_seed1314_20260416-140216
anon-node-06,PO43,sim-datasets-data/llm-srbench/phys_osc/PO43,1314,ok,ok,3611.264,True,114,1,114,114,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO43/experiments/PO43_llmsr_seed1314_20260416-140216
anon-node-06,PO5,sim-datasets-data/llm-srbench/phys_osc/PO5,1314,ok,ok,3610.488,True,114,1,114,114,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO5/experiments/PO5_llmsr_seed1314_20260416-140216
anon-node-06,PO6,sim-datasets-data/llm-srbench/phys_osc/PO6,1314,ok,ok,3609.6,True,116,1,116,116,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO6/experiments/PO6_llmsr_seed1314_20260416-140216
anon-node-06,PO7,sim-datasets-data/llm-srbench/phys_osc/PO7,1314,ok,ok,3610.907,True,113,1,113,113,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO7/experiments/PO7_llmsr_seed1314_20260416-140216
anon-node-06,PO8,sim-datasets-data/llm-srbench/phys_osc/PO8,1314,ok,ok,3611.105,True,99,1,99,99,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO8/experiments/PO8_llmsr_seed1314_20260416-140216
anon-node-06,PO9,sim-datasets-data/llm-srbench/phys_osc/PO9,1314,ok,ok,3610.49,True,115,1,115,115,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/PO9/experiments/PO9_llmsr_seed1314_20260416-140216
anon-node-06,feynman-i.12.1,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.12.1,1314,ok,ok,3611.097,True,108,1,108,108,,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-06/llmsr/llmsr/feynman-i.12.1/experiments/feynman-i.12.1_llmsr_seed1314_20260416-140216
