j,rho_c_0,q,A_vec,m
-84.62509155273438,2.9489150047302246,2.3628020286560054,3.6754190921783447,0.3026197552680969
-26.80325698852539,4.3107361793518075,1.0050647258758545,1.57740318775177,0.2549767792224884
-61.66949844360352,4.423588275909424,4.995593070983888,2.571702241897583,0.9215353727340698
-7.0222883224487305,2.99870228767395,4.680607318878174,4.149030685424805,8.292844772338867
-2.9556870460510254,4.57636308670044,3.613016843795776,4.239721775054932,23.717523574829105
-5.290590763092041,2.920488119125366,2.481879234313965,4.959218502044678,6.794307231903076
-46.25568008422852,1.6959773302078247,1.3132327795028689,4.913314342498779,0.2365762740373611
-12.45640468597412,1.5547810792922974,3.565726518630981,1.58812153339386,0.706819176673889
-13.980942726135254,4.666272163391112,1.6721513271331787,2.9493837356567383,1.6460402011871338
-59.77385711669922,1.7267509698867798,2.6911699771881104,2.981374979019165,0.2317801117897033
-15.343440055847168,3.2714023590087886,1.4302473068237305,2.3611977100372314,0.7200368046760559
-84.35826873779298,1.8042442798614504,4.0766587257385245,4.920202732086182,0.4289977252483367
-35.61852264404297,2.386307001113892,4.7152771949768075,4.602599620819092,1.4539880752563477
-77.0760726928711,1.0277587175369265,1.464363694190979,3.866167068481445,0.0754920467734336
-80.87700653076173,2.666393280029297,2.526923418045044,3.8447670936584473,0.3203031420707702
-26.9018669128418,3.579772472381592,4.453781127929688,4.227660179138184,2.5055434703826904
-57.96335983276367,3.592262983322144,1.6139333248138428,3.128103494644165,0.312882512807846
-24.42000770568848,1.293039083480835,1.348433256149292,1.2885751724243164,0.0920036509633064
-81.88768005371094,3.340299129486084,3.4685654640197754,3.706719636917114,0.5244528651237487
-60.105911254882805,1.1450142860412598,4.605263233184815,2.7443478107452397,0.2407616525888443
-40.56678009033203,4.076292514801025,4.40139102935791,3.986493825912476,1.7630956172943115
-59.80418395996094,3.6353669166564946,1.0170302391052246,3.4639079570770264,0.2141494303941726
-33.03700637817383,4.523903846740723,2.904057025909424,1.9116379022598269,0.760192334651947
-10.370458602905272,2.92097282409668,2.626811981201172,2.9085762500762935,2.1519837379455566
-33.91096496582031,4.70871114730835,2.3432064056396484,1.9618289470672607,0.6383128762245178
-67.28105163574219,1.1537941694259644,1.7346872091293335,1.680972695350647,0.0500054582953453
-85.45695495605469,3.063735008239746,4.880293846130371,1.4642475843429563,0.2561912238597869
-11.75430393218994,1.7132285833358765,3.7162387371063232,2.543063163757324,1.3774603605270386
-85.7298583984375,1.9521230459213257,3.000328063964844,3.1387157440185547,0.2144350707530975
-11.353169441223145,4.320608615875244,1.5740580558776855,4.372231960296631,2.61909818649292
-41.486576080322266,3.7106897830963135,3.739187717437744,4.840230941772461,1.6187895536422727
-5.74366569519043,4.226511478424072,4.104913711547852,4.605634689331056,13.911898612976074
-17.969467163085938,4.017855644226073,3.335045099258423,4.0242223739624015,3.000839710235596
-0.6134534478187561,1.1606054306030271,3.9761061668396,1.5372668504714966,11.564057350158691
-57.018924713134766,3.3277130126953125,1.7866411209106443,3.746551275253296,0.3906572163105011
-20.72296905517578,1.6232722997665403,1.7233139276504517,4.762488842010498,0.6428915858268737
-52.55517578125,4.609114646911621,3.887494564056397,1.7467411756515503,0.5955255031585693
-45.76229095458984,3.1954882144927974,1.9595109224319456,4.864760398864745,0.6656387448310852
-32.896339416503906,4.32921314239502,2.599689245223999,1.85032856464386,0.6330407857894897
-11.442460060119627,2.940633773803711,4.264270782470703,3.320915937423706,3.6393530368804927
-1.8205379247665403,2.335385799407959,3.642198324203491,1.8175979852676392,8.492202758789062
-20.628400802612305,2.487180709838867,4.421572685241699,3.830029249191284,2.041835069656372
-51.175079345703125,1.1810052394866943,2.107584238052368,3.2841265201568604,0.1597342789173126
-50.8621940612793,3.214958429336548,1.29823100566864,2.7359297275543213,0.2245107740163803
-23.303133010864254,2.081247329711914,4.0486059188842765,1.787885665893555,0.646479308605194
-77.95565795898438,2.5273027420043945,4.778537750244141,4.910212516784668,0.7606850862503051
-56.67813873291016,3.3207950592041016,1.9576380252838133,1.1934789419174194,0.1368906050920486
-62.550586700439446,2.491457223892212,1.4678434133529663,3.060499429702759,0.1789344996213913
-61.76021194458008,4.422514915466309,1.3543293476104736,3.419739246368408,0.3316483497619628
-67.22455596923828,1.846992373466492,1.3828880786895752,4.268895149230957,0.1621958464384079
-83.91506195068358,3.6527338027954097,4.281328678131104,3.118259191513061,0.5811241269111633
-86.02577209472656,1.550390601158142,1.6408382654190063,2.0019397735595703,0.0592010393738746
-1.5034056901931765,3.418251037597656,1.0781277418136597,1.7861769199371338,4.3784708976745605
-54.08938980102539,2.197075366973877,4.952083110809326,1.0592249631881714,0.2130634635686874
-28.352174758911133,2.5733203887939453,4.44403839111328,1.2277456521987915,0.4952148795127868
-68.5626449584961,4.571981906890869,3.558711051940918,4.934142589569092,1.1709041595458984
-4.794297695159912,3.887586832046509,4.790206432342528,1.804976344108581,7.011014461517334
-19.05345916748047,4.6497955322265625,4.070174694061279,2.563349723815918,2.5461320877075195
-79.79131317138672,2.454336643218994,1.2460218667984009,1.7877435684204102,0.0685187429189682
-51.19129180908203,3.4285917282104488,2.1834321022033687,1.8705425262451167,0.2735438644886016
-10.968259811401367,3.6605474948883057,3.995784044265747,2.7593257427215576,3.679707527160645
-46.84941101074219,2.7723515033721924,3.185590982437134,4.157369136810304,0.7837052941322326
-34.124637603759766,1.89103364944458,4.345682144165039,3.1488735675811768,0.7583057880401611
-73.02646636962889,2.419872522354126,3.85945987701416,3.0728535652160645,0.392989158630371
-1.2030658721923828,2.4958224296569824,3.368937492370605,4.446225166320801,31.074825286865234
-67.39328002929688,4.247473239898682,2.09222412109375,1.3795716762542725,0.1819141805171966
-5.424341201782227,4.148486137390137,3.242551565170288,3.274531126022339,8.12042236328125
-30.966732025146484,1.278738260269165,4.472806453704834,2.930083036422729,0.5411857366561889
-34.619178771972656,3.7841663360595694,3.163259983062744,4.32168436050415,1.4943122863769531
-42.902645111083984,2.2002556324005127,2.8316681385040283,3.1516811847686768,0.4576923847198486
-67.48059844970703,1.456706166267395,2.575227737426758,2.6619069576263428,0.1479794979095459
-72.19905853271484,4.03133201599121,1.3154394626617432,1.1567937135696411,0.084965743124485
-68.36809539794922,3.1464123725891118,2.701139450073242,4.121901512145996,0.5123971700668335
-71.33538055419922,3.689673662185669,3.8834183216094966,1.21545672416687,0.2441387176513671
-19.642641067504883,2.4884665012359615,4.686809539794922,1.3359037637710571,0.7932031750679016
-57.070045471191406,2.5236637592315674,4.988218784332275,3.8080685138702393,0.839988887310028
-82.54249572753906,3.99261212348938,4.68930196762085,1.8661205768585205,0.4232797026634216
-3.1261191368103027,2.2234878540039062,1.776437520980835,3.8440773487091056,4.857035636901856
-10.561479568481444,2.9658901691436768,4.295814514160156,2.3848938941955566,2.877033233642578
-72.42850494384764,4.719219207763672,1.1058114767074585,1.7540847063064575,0.1263840645551681
-53.05096435546875,4.270703315734863,4.87592363357544,2.6427671909332275,1.0373419523239136
-21.50294685363769,1.98033607006073,2.1217682361602783,3.066626071929932,0.5992384552955627
-26.92523765563965,2.5220940113067627,4.393359184265137,3.7497603893280025,1.5431281328201294
-74.17144775390625,3.3897814750671387,4.65784215927124,3.1341300010681152,0.6671704053878784
-16.48356819152832,4.503572463989258,1.1353113651275637,1.3150354623794556,0.4079044163227081
-68.02347564697266,2.129589319229126,4.0794405937194815,2.640954732894897,0.3372862339019775
-68.07776641845703,2.3678240776062007,4.548729419708252,1.665865778923035,0.2635568082332611
-40.78612518310546,4.401731014251709,3.9957783222198486,2.2586643695831294,0.9740116000175476
-35.90872573852539,4.953095436096192,1.831890106201172,4.010601043701172,1.0134108066558838
-37.0289306640625,1.5800554752349854,1.4122433662414553,3.6214756965637207,0.2182359546422958
-79.61040496826173,4.116388320922852,2.0920693874359126,3.2722296714782715,0.3539699018001556
-11.112706184387209,3.286663770675659,3.270707368850708,4.1302409172058105,3.995328664779663
-76.29624938964845,2.5799577236175537,1.930938720703125,4.44093656539917,0.2899695932865142
-10.129024505615234,2.6058568954467773,3.8597619533538814,4.042394638061523,4.014044284820557
-4.298386096954346,3.9209942817687993,2.2409451007843018,1.6498898267745972,3.3726937770843506
-12.448999404907228,1.9181861877441408,2.073975086212158,3.7874939441680904,1.2103524208068848
-17.034099578857422,2.286895990371704,1.326035499572754,2.650700330734253,0.4718924164772033
-30.47909927368164,4.809780120849609,3.5190465450286865,3.131896734237671,1.7392240762710571
-39.57622528076172,2.856109142303467,1.8603355884552,3.433887720108032,0.4610179364681243
-80.0025863647461,4.582096099853516,1.5306075811386108,4.843104839324951,0.424568623304367
-51.986759185791016,4.786105632781982,2.1122586727142334,1.5182090997695925,0.2952352464199066
-55.10365295410156,3.8310277462005615,1.7424935102462769,3.1864333152771,0.3860209584236145
-64.9459228515625,1.7928847074508667,2.063505172729492,1.178317308425903,0.0671225264668464
-24.537368774414062,3.5354189872741695,1.2478065490722656,1.480799913406372,0.2662297189235687
-44.36787796020508,3.614115715026856,1.3701263666152954,2.3562819957733154,0.262979120016098
-80.52030181884764,1.116259217262268,2.7889742851257324,2.700664758682251,0.1044178754091262
-68.39450073242188,3.785636186599731,1.5875362157821655,1.7506670951843262,0.1538313627243042
-80.94867706298828,3.6409878730773926,4.344635486602783,4.649899959564209,0.9086705446243286
-13.400739669799805,4.428627967834473,4.122941017150879,2.4254307746887207,3.3047335147857666
-45.7003288269043,2.232952356338501,2.8366737365722656,3.4973998069763184,0.4847466051578521
-35.95510482788086,2.2084765434265137,2.2597513198852535,3.6686818599700928,0.509217083454132
-15.712477684020996,1.820671916007996,4.20372486114502,2.1111209392547607,1.0283344984054563
-57.27188873291016,2.4356973171234126,4.867414951324463,1.7930530309677124,0.3711704015731811
-28.494327545166016,3.3734664916992188,3.0392110347747803,4.092809200286865,1.4726526737213137
-38.279903411865234,4.66765022277832,3.577899932861328,4.982606887817383,2.1737635135650635
-64.31195068359375,1.1434115171432495,3.0079278945922847,4.483269691467285,0.2397580295801162
-11.01081657409668,1.8782052993774412,1.5073847770690918,1.1540530920028689,0.296738177537918
-18.08774948120117,1.6785845756530762,4.091966152191161,2.999606847763061,1.1390823125839231
-30.199359893798828,1.4457577466964722,1.9052779674530027,4.4669036865234375,0.4074391424655914
-13.455224990844728,2.332239151000977,1.3079942464828491,1.4158114194869995,0.3209913969039917
-11.99873161315918,2.825840950012207,4.24730348587036,2.8966732025146484,2.8975117206573486
-25.84959983825684,3.73478627204895,4.773553371429443,1.939909100532532,1.337935209274292
-14.63771152496338,2.4831013679504395,1.5907535552978516,3.118760824203491,0.8416008949279785
-26.79879570007324,3.233715057373047,2.257615327835083,2.291975498199463,0.6243762969970703
-28.30916786193848,3.259993076324463,4.650492668151856,3.898232698440552,2.087643384933472
-33.67145919799805,1.6586480140686035,3.957500696182251,1.2568141222000122,0.2450103163719177
-21.984174728393555,3.293367624282837,4.294305801391602,3.632111787796021,2.3365883827209477
-73.76103973388672,4.149517536163329,3.7596781253814697,4.92293357849121,1.0412266254425049
-10.815533638000488,1.9677590131759644,4.353562355041504,2.352172613143921,1.863107442855835
-11.60225772857666,3.142721652984619,1.2276331186294556,1.8820123672485352,0.6258272528648376
-85.03458404541014,3.417156457901001,3.039550304412842,1.5733462572097778,0.1921776682138443
-15.613494873046877,4.989597797393799,3.05586576461792,2.37227201461792,2.3166699409484863
-76.35247039794923,2.970747232437134,3.713136911392212,4.12700653076172,0.596236765384674
-58.37785339355469,2.3755228519439697,1.7535648345947266,1.5194568634033203,0.108422964811325
-22.78668594360352,2.458325862884521,1.7886959314346311,2.6942148208618164,0.519908607006073
-73.57324981689453,2.6618852615356445,3.187730550765991,1.6816600561141968,0.1939497590065002
-16.297597885131836,1.2579807043075562,3.453357696533203,1.2905027866363523,0.3439940214157104
-15.0629301071167,3.622769594192505,1.892708778381348,1.947340965270996,0.8864557147026062
-43.35763549804688,2.619126796722412,4.73710298538208,3.810780763626098,1.0904799699783323
-87.02695465087889,2.5989794731140137,3.4902257919311523,1.5347472429275513,0.1599703282117843
-33.818260192871094,2.048964023590088,2.139676570892334,4.010246753692627,0.5198790431022644
-2.0730369091033936,2.288316488265991,1.2719175815582275,1.5548942089080813,2.1830761432647705
-32.52088928222656,4.858392238616944,3.8891990184783936,2.742708444595337,1.5935655832290647
-64.94158172607422,1.8185508251190183,1.6737024784088137,3.7196207046508794,0.1743329614400863
-32.32984161376953,3.785042524337769,4.7585554122924805,1.2258834838867188,0.6829540729522705
-40.523719787597656,2.621687412261963,4.955558776855469,1.9677107334136963,0.6308491230010986
-19.61990165710449,1.5746082067489624,2.7229344844818115,2.735891580581665,0.5978768467903137
-78.26011657714845,1.1618434190750122,3.316629409790039,2.666688919067383,0.131303533911705
-21.259847640991207,2.9942731857299805,4.567597389221192,1.8342489004135127,1.1799873113632202
-40.412063598632805,4.839292526245117,4.810352802276611,2.3160834312438965,1.3341418504714966
-3.658660650253296,1.100389838218689,1.9734622240066528,1.0714248418807983,0.6359383463859558
-57.78930282592773,1.9782233238220213,2.0706732273101807,3.414341926574707,0.242017313838005
-32.450439453125,4.331714153289794,4.301021575927734,1.2623543739318848,0.7247564792633056
-78.6497573852539,1.614463448524475,2.113719940185547,2.8167567253112797,0.1222158819437027
-5.903953075408936,4.332378864288329,2.5169107913970947,2.1496119499206543,3.970191478729248
-27.63419342041016,1.6209368705749512,2.3087024688720703,3.291729211807251,0.4457705318927764
-81.67147827148438,3.6195888519287114,1.67364501953125,4.747411727905273,0.352134883403778
-61.354488372802734,1.1510205268859863,2.652468204498291,3.60631251335144,0.1794528067111969
-25.866235733032227,1.499015212059021,3.180725574493408,4.411951541900635,0.8132605552673339
-81.71387481689453,4.167937755584717,4.606336116790772,2.176196813583374,0.5113040208816528
-36.847286224365234,2.637695550918579,2.445868492126465,4.607210636138916,0.8066596984863281
-57.43975067138672,2.720354557037353,3.934096097946167,2.413712501525879,0.4497213065624237
-33.47065353393555,3.5192911624908447,2.5013995170593266,2.93257737159729,0.7713004350662231
-83.5970687866211,4.414851665496825,3.4063313007354736,2.622880458831787,0.4718353748321533
-11.628988265991213,1.640755295753479,4.438136577606201,4.388235569000244,2.7478466033935547
-2.7438492774963374,4.5187387466430655,3.321919679641724,4.908179759979248,26.851375579833984
-3.1457083225250244,2.784315824508667,3.852898836135864,2.9314815998077397,9.99711799621582
-22.25127220153809,3.4460790157318115,2.347620010375977,4.776551723480225,1.7366514205932615
-76.2464599609375,1.6316546201705933,3.5016522407531734,1.7468048334121704,0.1308958679437637
-21.500791549682617,2.1260130405426025,1.5515538454055786,3.0219945907592773,0.4636304974555969
-85.44073486328125,4.878180027008057,3.8762948513031006,3.935514211654663,0.8709858655929565
-85.6554183959961,3.665415525436402,2.798346281051636,4.8565688133239755,0.5815664529800415
-59.38083267211913,3.315952777862549,1.9353994131088257,1.5372406244277954,0.1661401242017746
-44.99819564819336,1.5821325778961182,1.5444542169570925,4.213936805725098,0.228828877210617
-20.44242286682129,4.821629047393799,3.9560818672180176,2.2304508686065674,2.081226587295532
-28.034242630004883,2.878553628921509,4.195558071136475,1.387614607810974,0.5977837443351744
-48.7230339050293,1.6918836832046509,3.4728119373321533,1.6466171741485596,0.1985683888196945
-63.73690032958984,1.929521918296814,1.859594225883484,3.6647775173187256,0.2063120305538177
-50.441753387451165,2.2061796188354488,3.9920053482055664,2.672817707061768,0.4666713774204254
-48.24507522583008,2.448261976242065,4.728043556213378,4.162128925323486,0.9986238479614256
-73.32366180419923,4.735982418060304,1.4245811700820925,2.0672168731689453,0.1902125626802444
-18.315774917602536,4.8662214279174805,1.6832886934280396,1.4181355237960815,0.6342243552207946
-27.1290283203125,3.784145832061768,1.2906392812728882,2.274045467376709,0.409390389919281
-68.34339904785156,4.259226322174072,1.4650776386260986,3.639364957809448,0.3322924077510833
-80.40396881103516,2.3418889045715328,2.728794813156128,3.415646314620972,0.2714766860008239
-28.277921676635746,3.8996429443359375,3.120577096939087,3.1830117702484126,1.369779109954834
-30.54278564453125,3.831255197525024,1.5666228532791138,2.831270217895508,0.5563886165618896
-63.76889801025391,2.738736152648926,3.974095344543457,4.010220527648926,0.6844595670700073
-4.715655326843262,3.907949686050415,3.4459712505340576,3.4798460006713867,9.937533378601074
-74.4187774658203,4.0538530349731445,2.799360990524292,1.2522202730178833,0.1909524053335189
-49.90547561645508,2.326685905456543,1.1008082628250122,3.543104410171509,0.1818382143974304
-31.935901641845703,3.3857896327972408,3.7617461681365967,3.101792097091675,1.2370377779006958
-52.93310546875,3.7473618984222408,4.494563102722168,2.3826403617858887,0.7581309676170349
-63.68561172485352,1.4283063411712646,2.0291826725006104,1.2031195163726809,0.0547532588243484
-1.829760193824768,1.2649506330490112,1.7753275632858276,1.3434171676635742,1.6488032341003418
-9.662672996520994,3.936836242675781,2.068359851837158,1.222598910331726,1.0302915573120115
-69.01139831542969,1.0544615983963013,4.019368648529053,4.369773387908936,0.2683655321598053
-84.87014770507811,2.5616908073425293,1.4935452938079834,2.2687833309173584,0.1022782251238822
-55.46638870239258,4.3193044662475595,2.1565520763397217,4.7238450050354,0.7933037877082824
-46.34320831298828,3.637707233428955,4.780157566070557,2.800111770629883,1.0506527423858645
-3.2053561210632324,4.4274115562438965,2.6324799060821533,2.105421781539917,7.655573844909668
-71.41492462158203,4.28179407119751,2.0979504585266118,1.6266072988510132,0.2046042829751968
-11.882911682128906,2.4309110641479488,3.8808517456054688,1.1266071796417236,0.8944287300109863
-19.903011322021484,4.802003860473633,3.09136962890625,4.404143810272217,3.2848546504974365
-20.3975887298584,4.523432731628418,4.9572930335998535,3.0709540843963623,3.3760368824005127
-13.960564613342283,2.818121194839477,2.757626533508301,2.608973741531372,1.4523184299468994
-21.260189056396484,1.8470525741577148,1.729253172874451,3.5803184509277344,0.5378886461257933
-33.008338928222656,2.35503888130188,1.4661508798599243,3.9739270210266113,0.4156932532787323
-84.74882507324217,4.306901454925537,1.449363112449646,4.193315505981444,0.3088630735874176
-7.331527233123779,3.1093757152557373,3.2985308170318604,2.213428735733032,3.096455812454224
-33.84236526489258,4.471664905548096,2.583122730255127,4.397562980651856,1.5009479522705078
-18.16520118713379,1.5473287105560305,4.504312038421631,2.224789619445801,0.8536105751991272
-45.618778228759766,4.291985511779785,3.552077531814575,3.383342027664185,1.1306884288787842
-77.36006927490233,2.847250938415528,2.4766335487365723,1.2999849319458008,0.1184974387288093
-76.67353820800781,1.8498845100402832,2.126283407211304,3.363217830657959,0.1725342273712158
-27.836420059204105,3.439816951751709,1.293519139289856,1.4877543449401855,0.2378077805042266
-50.08229446411133,4.626706600189209,3.5162513256073,1.6030477285385132,0.5207318067550659
-70.10774230957031,3.7560219764709473,3.6892385482788086,4.255776405334473,0.8411582112312316
-44.74098587036133,4.18742036819458,2.756974458694458,1.624107003211975,0.4190717637538909
-81.9876708984375,3.502248525619507,2.7695415019989014,2.295836925506592,0.2716109752655029
-36.8646354675293,2.9688282012939453,1.362640142440796,2.9808754920959477,0.3271147906780242
-64.14069366455078,2.7622740268707275,1.9624509811401367,3.122764587402344,0.263919323682785
-18.07615089416504,3.9609899520874015,2.81113076210022,3.757067680358887,2.3143436908721924
-60.53541946411133,4.12242317199707,3.925081491470337,1.5896824598312378,0.4249149858951568
-47.911014556884766,2.9474542140960693,2.8516225814819336,1.0929223299026487,0.1917312890291214
-86.57075500488281,4.968913555145264,4.207542419433594,4.6238694190979,1.116668701171875
-81.26973724365233,2.5311670303344727,2.218388319015503,1.6537044048309326,0.1142582148313522
-53.37764358520508,3.2246294021606445,4.684275627136231,1.806432008743286,0.511192500591278
-45.75678253173828,3.2468783855438232,1.9735673666000368,1.0774376392364502,0.150887981057167
-35.291648864746094,3.4748785495758057,2.6066794395446777,4.319465160369873,1.1086264848709106
-62.165069580078125,1.7871352434158323,1.037744164466858,1.6526633501052856,0.0493043959140777
-27.01576232910156,3.024949073791504,3.979347944259644,1.078382968902588,0.4804915487766265
-12.623754501342772,4.014426708221436,1.4385501146316528,3.476977586746216,1.590603232383728
-19.61941337585449,3.016080379486084,4.048848628997803,4.282698631286621,2.6656672954559326
-84.13070678710938,3.9926128387451167,2.797309398651123,4.673705101013184,0.6204466819763182
-45.70727157592773,1.7625194787979126,2.4512853622436523,1.7385060787200928,0.164330706000328
-78.43881225585938,1.1334714889526367,1.594858169555664,4.072177886962891,0.0938487276434898
-1.5957670211791992,4.437230110168457,4.5748491287231445,1.901761174201965,24.19219207763672
-75.16499328613281,1.528783679008484,3.2534899711608887,2.116241455078125,0.1400377601385116
-33.71116638183594,1.2687034606933594,4.233534336090088,3.586193561553955,0.5713775157928466
-26.36361122131348,3.1219136714935303,4.1830806732177725,4.784372806549072,2.3699393272399902
-38.81006240844727,2.78897476196289,1.0304744243621826,4.072685718536377,0.301591008901596
-59.13235855102539,1.359245777130127,4.111129760742188,4.137050151824951,0.3909531831741333
-42.46487808227539,1.284326195716858,1.6813461780548096,4.073014259338378,0.2071183174848556
-79.92591857910156,1.9808882474899288,2.251898765563965,3.605991840362549,0.2012546807527542
-57.026321411132805,4.624397277832031,4.172841548919678,3.1518399715423584,1.0665366649627686
-84.68983459472656,3.2242419719696045,2.7754285335540767,3.1500940322875977,0.3328510224819183
-80.73536682128906,4.286278724670409,3.888182878494263,1.3037004470825195,0.2691169679164886
-52.99159240722656,3.5761544704437256,3.9174880981445312,1.911571264266968,0.5053676962852478
-76.01729583740233,4.587812900543213,2.279905080795288,4.580448627471924,0.6302575469017028
-38.122257232666016,2.9498846530914307,1.60597562789917,4.526870250701904,0.5625529289245605
-17.81229591369629,3.213822364807129,4.165380954742432,4.409142017364502,3.313681602478028
-70.140380859375,2.144765615463257,4.058194160461426,2.575227737426758,0.3195657134056091
-72.98736572265625,1.930962324142456,3.119504451751709,3.869532585144043,0.3193524181842804
-78.47039031982422,4.606176853179932,1.424610614776611,1.3906569480895996,0.116292305290699
-32.1185417175293,3.089231014251709,4.310425758361816,4.4792232513427725,1.8570235967636108
-26.014074325561523,1.0470812320709229,4.328744411468506,4.365302085876465,0.7605858445167542
-84.83074951171875,4.551497459411621,2.672433376312256,2.486456871032715,0.3565240204334259
-5.992518424987793,3.188697099685669,3.898668527603149,4.833511352539063,10.02727508544922
-83.05418395996092,4.60903549194336,2.054972648620605,2.1517460346221924,0.2453836500644683
-40.40946960449219,2.592250108718872,2.498830318450928,2.8450729846954346,0.4560620486736297
-25.78880882263184,3.144056797027588,1.958579540252685,4.304883003234863,1.0279256105422974
-11.678462028503418,2.1371424198150635,3.7838895320892334,1.2906279563903809,0.8936909437179565
-25.35075569152832,3.82061219215393,1.8901196718215945,2.908994197845459,0.8286557793617249
-17.71282386779785,1.059781551361084,2.5762157440185547,2.372233867645264,0.3656522631645202
-58.0003776550293,3.4684031009674072,1.2064695358276367,2.0348467826843266,0.1468070298433303
-16.5714168548584,2.1176886558532715,1.1695847511291504,2.1598947048187256,0.3228246867656707
-80.60147094726561,1.2915717363357544,2.9422607421875,4.623247146606444,0.2179735898971557
-9.600147247314451,1.1558181047439575,1.81220018863678,2.8964784145355225,0.6319577693939209
-39.86077117919922,2.8794512748718266,4.752109050750732,2.0454795360565186,0.7021753787994384
-48.16391372680664,3.9456281661987305,2.102708101272583,3.7292859554290767,0.6423903703689575
-31.495641708374023,4.936710357666016,3.424744129180908,2.725733757019043,1.4631831645965576
-41.70745468139648,3.8914601802825928,2.181013584136963,2.949518203735352,0.6002171039581298
-23.82540512084961,1.0314258337020874,4.786666393280028,1.4505943059921265,0.300591617822647
-80.46942901611328,2.5592687129974365,2.245171546936035,4.834814071655273,0.3452345728874206
-82.32379913330078,3.9032943248748775,1.8229939937591555,4.023611068725586,0.347782015800476
-11.60748291015625,4.789512634277344,3.255983352661133,3.1922018527984615,4.288701057434082
-68.47897338867188,4.158226013183594,2.4548313617706294,3.5966928005218506,0.5361371040344238
-2.5367558002471924,4.657479286193848,2.4554288387298584,2.8244073390960693,12.732890129089355
-58.222991943359375,2.9639720916748047,4.135641574859619,1.1058701276779177,0.2328233867883682
-71.71189880371094,3.21868109703064,1.549161434173584,4.671545028686523,0.3248209059238433
-18.761201858520508,1.319801926612854,1.5528318881988523,4.4916677474975595,0.4906594157218933
-30.17705345153809,3.8203425407409672,1.4799710512161257,2.6543078422546387,0.4973132014274597
-44.165691375732415,2.2300541400909424,1.055438995361328,4.129846572875977,0.2200885415077209
-39.18350982666016,4.8411359786987305,4.237650394439696,1.427869200706482,0.7475796341896057
-24.90499687194824,4.629039287567139,3.974697828292847,4.62257719039917,3.415015459060669
-67.67363739013672,1.4525161981582642,1.8027743101119995,1.03034508228302,0.0398680977523326
-0.7529104948043823,1.9887998104095457,3.0700604915618896,1.12643563747406,9.134841918945312
-2.6301889419555664,1.5525203943252563,1.4654041528701782,4.459712505340576,3.857577323913574
-30.907554626464844,2.3751392364501958,2.2558219432830806,3.393969774246216,0.5883519649505615
-70.19334411621094,4.913280010223389,1.4911057949066162,1.6825755834579468,0.1756137907505035
-28.301544189453125,4.583499431610107,2.7459745407104488,4.239161968231201,1.8852266073226929
-81.29138946533203,2.275432825088501,1.168634057044983,2.818563222885132,0.0921989157795906
-84.91211700439453,2.932652473449707,1.3014576435089111,4.909401893615723,0.2206731885671615
-65.12640380859375,3.2605738639831543,2.4550068378448486,4.654107570648193,0.5720395445823669
-47.26586151123047,3.670929193496704,4.002614974975586,3.600736618041992,1.1193441152572632
-11.913472175598145,1.9409220218658447,1.5789005756378174,1.1926528215408323,0.3067881166934967
-24.21064758300781,3.0254902839660645,2.4717280864715576,2.8494601249694824,0.880141794681549
-22.856557846069336,3.9156687259674072,3.3636820316314697,3.804997444152832,2.1926255226135254
-50.501708984375,4.549973964691161,1.7576273679733276,4.414542198181152,0.6990613341331481
-57.43522644042969,1.4910050630569458,4.884612560272217,2.9749059677124023,0.3772282004356384
-55.24742889404297,4.760684490203857,4.533806800842285,4.852705001831056,1.8958511352539065
-84.08796691894531,1.2407593727111816,2.7433621883392334,3.677400827407837,0.1488599330186843
-12.021626472473145,3.061781644821167,4.864148139953612,1.4437104463577273,1.7885367870330813
-49.35811996459961,2.6993808746337886,3.080757141113281,2.41895055770874,0.4075585603713989
-24.37722587585449,2.971962213516236,2.8573532104492188,4.470806121826172,1.5574307441711426
-45.17024993896485,3.9775097370147705,1.0507307052612305,2.1394267082214355,0.1979463696479797
-11.464585304260254,4.795547962188721,1.3901615142822266,4.900921821594238,2.84985613822937
-9.087250709533693,4.668262004852295,2.8075692653656006,1.27704119682312,1.8418662548065183
-50.830474853515625,4.410286903381348,1.7745543718338013,1.4932117462158203,0.2299076318740844
-63.45792388916016,1.063743233680725,3.386649370193481,2.061074495315552,0.1170078143477439
-35.96010971069336,1.5651901960372925,1.98071551322937,4.2000389099121085,0.3620941638946533
-8.070952415466307,4.684348583221436,1.5414820909500122,2.316828727722168,2.072797536849976
-69.22425842285156,3.357832431793213,1.9036073684692385,1.064034104347229,0.0982502400875091
-33.291900634765625,2.5595135688781734,3.561596632003784,1.683070421218872,0.4608566164970397
-32.542964935302734,1.7234474420547483,1.5209712982177734,1.5469872951507568,0.1246087849140167
-23.692630767822266,1.3053280115127563,2.264801025390625,3.01248550415039,0.3758905231952667
-76.11735534667967,3.124037027359009,4.184413433074951,1.525288224220276,0.2619503736495971
-25.19928741455078,4.6314120292663565,1.157190442085266,3.197542190551758,0.6800585985183715
-71.92408752441406,1.037459373474121,3.3737905025482178,2.9053122997283936,0.141386404633522
-66.8815689086914,2.714805603027344,4.340948104858398,1.0817387104034424,0.1906071752309799
-71.81133270263672,1.5166341066360474,2.3374171257019043,4.187289237976073,0.2067078799009323
-13.123761177062988,3.7003223896026607,3.074664354324341,2.7051794528961186,2.3451738357543945
