E_n,h,omega,kb,T
1.4048774242401123,3.7616176605224609,3.6614258289337158,4.8074984550476074,0.48499974608421326
22.610456466674805,4.1423745155334473,2.8242089748382568,2.5064446926116943,9.3874607086181641
3.7162554264068604,4.779141902923584,3.7955367565155029,3.0452311038970947,1.6492025852203369
21.612321853637695,2.8417932987213135,1.7209113836288452,3.4865043163299561,6.3098154067993164
2.297187328338623,1.9316838979721069,2.6221671104431152,4.42254638671875,0.60600525140762329
19.717462539672852,2.6930196285247803,1.4592911005020142,1.6569819450378418,12.087376594543457
3.9090070724487305,2.2913360595703125,4.919471263885498,1.0800583362579346,4.3976163864135742
1.2258526086807251,3.1042599678039551,2.1686863899230957,2.2621102333068848,0.75410318374633789
17.286413192749023,1.3143179416656494,3.9015617370605469,4.3670549392700195,4.0510916709899902
6.933283805847168,1.2475630044937134,4.9501967430114746,1.0883092880249023,6.8122849464416504
17.16871452331543,1.4722319841384888,4.0371804237365723,1.7155659198760986,10.28084659576416
13.411175727844238,3.633474588394165,2.718299388885498,3.3627517223358154,4.2175683975219727
2.891779899597168,1.6794750690460205,1.1874572038650513,3.8302154541015625,0.79570657014846802
22.298652648925781,1.0343457460403442,4.8614583015441895,3.8134663105010986,5.9516587257385254
10.988717079162598,1.1226601600646973,1.3587263822555542,1.6116527318954468,6.8933348655700684
17.63899040222168,4.985358715057373,4.0138683319091797,2.2061903476715088,8.6970510482788086
12.136795043945312,4.7744169235229492,4.8334746360778809,3.4259252548217773,4.0550751686096191
14.572685241699219,2.4908573627471924,3.1289799213409424,4.231989860534668,3.5880179405212402
7.4638357162475586,3.2873270511627197,2.1312501430511475,2.2793452739715576,3.5134787559509277
5.0498108863830566,4.3033995628356934,3.0351629257202148,1.6193081140518188,3.723569393157959
13.116178512573242,3.7356679439544678,1.2922313213348389,1.1179659366607666,12.072534561157227
10.703616142272949,2.2243959903717041,4.4416751861572266,4.6331639289855957,2.4760379791259766
9.5225534439086914,2.8683638572692871,1.0050337314605713,4.5540018081665039,2.1410093307495117
16.180389404296875,3.4291267395019531,4.0244712829589844,4.883028507232666,3.5337293148040771
16.603248596191406,1.3188456296920776,4.2966609001159668,2.6734189987182617,6.3776793479919434
1.4094371795654297,2.3336472511291504,1.6094421148300171,2.0401208400726318,0.82874727249145508
8.3117208480834961,1.1447778940200806,1.6177922487258911,1.4874626398086548,5.6863565444946289
10.032905578613281,1.4903311729431152,4.8636879920959473,3.4277455806732178,3.0921962261199951
2.6109211444854736,3.3056716918945312,1.380712628364563,1.5310912132263184,1.9327933788299561
5.8875517845153809,4.9167943000793457,4.997307300567627,3.9489755630493164,1.944189190864563
1.5443066358566284,1.6628938913345337,4.469998836517334,3.9075000286102295,0.53232163190841675
23.80986213684082,2.6263148784637451,3.1226449012756348,3.0624065399169922,7.9860973358154297
17.688724517822266,3.5212748050689697,4.8515877723693848,1.949583888053894,9.7537851333618164
2.3883600234985352,3.9081683158874512,2.0673136711120605,3.6314928531646729,0.82205438613891602
0.80434328317642212,1.8355280160903931,3.2884070873260498,4.8790760040283203,0.25053822994232178
17.281660079956055,3.6682240962982178,4.817347526550293,3.0960159301757812,6.0246968269348145
10.679412841796875,1.9583967924118042,3.5686860084533691,3.4902975559234619,3.216456413269043
18.872940063476562,3.8510231971740723,2.9027345180511475,3.2748544216156006,6.030540943145752
22.094663619995117,1.1043986082077026,1.6045920848846436,3.3938379287719727,6.5516939163208008
14.453389167785645,4.815887451171875,2.5375287532806396,1.7761554718017578,8.6734552383422852
4.7374453544616699,1.8778835535049438,2.2827119827270508,2.1764447689056396,2.3299100399017334
18.764448165893555,4.2930693626403809,1.8080136775970459,2.2306070327758789,8.6862277984619141
22.856861114501953,1.909278392791748,2.1412570476531982,3.4253242015838623,6.7674388885498047
14.003903388977051,1.9259053468704224,4.899177074432373,1.1963642835617065,12.322333335876465
16.402673721313477,1.9594557285308838,4.5885958671569824,3.8210592269897461,4.4773435592651367
8.2817897796630859,3.8855385780334473,2.9430351257324219,1.1962251663208008,7.658818244934082
9.3201808929443359,4.1320991516113281,3.483586311340332,1.9171582460403442,5.4370756149291992
17.643875122070312,1.7171579599380493,4.711637020111084,1.3567706346511841,13.473278999328613
22.195903778076172,3.7808928489685059,4.5973677635192871,4.1671614646911621,5.6518230438232422
15.153176307678223,2.7893135547637939,2.5369522571563721,4.3806061744689941,3.5861630439758301
18.944860458374023,3.5799376964569092,1.3527064323425293,1.3898175954818726,13.906617164611816
4.3727154731750488,1.9766485691070557,1.3762661218643188,2.568192720413208,1.7856104373931885
5.3232102394104004,4.2728176116943359,1.4039288759231567,3.5916235446929932,1.6113759279251099
12.867841720581055,3.4495580196380615,3.9589078426361084,3.5123348236083984,3.9649786949157715
4.4886670112609863,4.64154052734375,3.7999153137207031,3.3394894599914551,1.7305130958557129
15.29476261138916,4.3123440742492676,1.2879043817520142,1.4534324407577515,10.824437141418457
7.2017121315002441,3.2958834171295166,3.8667252063751221,1.3949785232543945,5.8595666885375977
18.98457145690918,3.1112146377563477,3.8603148460388184,4.2558531761169434,4.6817970275878906
19.375331878662109,1.4806710481643677,4.6162018775939941,1.8189579248428345,10.94819164276123
11.259159088134766,1.7950453758239746,4.6741948127746582,3.275897741317749,3.6369800567626953
4.5889973640441895,1.5331825017929077,4.5541605949401855,1.0782148838043213,4.7528276443481445
15.572431564331055,4.0210719108581543,1.1196186542510986,1.5093952417373657,10.552576065063477
23.728420257568359,3.4380946159362793,1.1026321649551392,2.7022590637207031,8.8921279907226562
15.002378463745117,4.8933544158935547,3.4605569839477539,3.4164323806762695,4.774815559387207
1.1702966690063477,1.1396152973175049,3.089566707611084,4.503262996673584,0.31804901361465454
0.73468023538589478,4.721031665802002,4.469944953918457,1.589879035949707,1.2298604249954224
7.8784184455871582,1.9345893859863281,2.8955028057098389,4.5419316291809082,1.8309868574142456
4.9419360160827637,1.6331496238708496,3.0558285713195801,3.4929208755493164,1.5257190465927124
19.491796493530273,2.9192500114440918,4.3660311698913574,4.7960128784179688,4.2721571922302246
20.240293502807617,3.6750407218933105,2.8439104557037354,3.8763768672943115,5.4331789016723633
6.4230446815490723,2.0712742805480957,4.9836502075195312,1.9539273977279663,3.6917078495025635
8.0029420852661133,3.650784969329834,2.5018846988677979,2.4752664566040039,3.5186431407928467
5.8957099914550781,3.9847335815429688,2.6003565788269043,1.7439981698989868,3.8339545726776123
21.738889694213867,2.6305999755859375,3.6626584529876709,2.245164155960083,10.020161628723145
12.175188064575195,3.7907090187072754,1.8426090478897095,2.7572007179260254,4.614436149597168
15.793108940124512,2.084341287612915,4.0715813636779785,2.1704089641571045,7.5834612846374512
10.120532989501953,1.2002578973770142,4.0068345069885254,1.8068966865539551,5.8102879524230957
15.200927734375,2.014026403427124,1.9851664304733276,1.5070302486419678,10.296355247497559
9.4221897125244141,3.306969165802002,2.6341483592987061,4.776641845703125,2.1143596172332764
8.3337345123291016,2.6836371421813965,4.5896992683410645,2.0948836803436279,4.4295597076416016
15.282623291015625,1.660301685333252,4.7545232772827148,3.4635841846466064,4.5913515090942383
14.259200096130371,3.6445610523223877,2.8414855003356934,2.6800510883331299,5.6223859786987305
7.2459030151367188,3.9880847930908203,2.3362107276916504,1.9251775741577148,4.1369342803955078
3.8473896980285645,1.553991436958313,3.4040188789367676,4.2116827964782715,1.0101581811904907
9.0149068832397461,1.8707703351974487,4.6425375938415527,1.188653826713562,8.1517601013183594
10.113828659057617,2.2245519161224365,3.8611404895782471,1.8808807134628296,5.7329025268554688
15.14600944519043,3.5473320484161377,1.8594735860824585,4.935211181640625,3.1741406917572021
21.883764266967773,1.3240478038787842,1.7689352035522461,1.9326789379119873,11.419186592102051
1.1799634695053101,2.4309067726135254,4.9193811416625977,1.7278239727020264,1.1468459367752075
6.0704693794250488,3.9682276248931885,2.6879432201385498,4.6922950744628906,1.4671761989593506
4.8931937217712402,2.6229414939880371,2.3899834156036377,3.2589750289916992,1.6497912406921387
12.166821479797363,1.841637134552002,1.9464341402053833,2.2735326290130615,5.4760150909423828
10.4556884765625,2.2488799095153809,1.8967264890670776,4.9656295776367188,2.1732528209686279
17.511478424072266,4.2266311645507812,1.2694658041000366,2.4345035552978516,7.3670330047607422
6.0411205291748047,2.3791303634643555,1.8870959281921387,2.8487615585327148,2.2436907291412354
14.340198516845703,4.9032473564147949,1.2055168151855469,2.8487339019775391,5.1972546577453613
21.160793304443359,2.1560366153717041,2.1541042327880859,2.5842814445495605,8.3304634094238281
21.792989730834961,4.3322176933288574,2.9244740009307861,4.5903782844543457,4.9639320373535156
22.926937103271484,1.1814451217651367,2.6564445495605469,2.1084039211273193,10.992100715637207
18.553888320922852,1.9198229312896729,2.4965317249298096,2.7598779201507568,6.8599896430969238
21.682443618774414,4.578458309173584,1.4121619462966919,1.5219738483428955,14.581707954406738
5.8552589416503906,3.9460277557373047,1.2805197238922119,4.5440959930419922,1.3751335144042969
4.9842972755432129,1.1206247806549072,4.8656916618347168,2.6203460693359375,2.0633151531219482
0.47997018694877625,3.2260072231292725,2.5352113246917725,3.0783815383911133,0.32239466905593872
16.988351821899414,4.2264871597290039,3.6359050273895264,2.3091037273406982,7.8748393058776855
22.424455642700195,4.1860675811767578,2.0013236999511719,2.5439815521240234,9.0742454528808594
4.733365535736084,4.406097412109375,4.8175768852233887,4.8666262626647949,1.2886978387832642
15.340691566467285,2.5400850772857666,1.5709346532821655,4.5769295692443848,3.4206521511077881
17.922142028808594,1.2918239831924438,1.0730670690536499,3.9663646221160889,4.5462861061096191
22.192207336425781,3.1898055076599121,3.9896442890167236,3.9638292789459229,5.8504500389099121
15.574440956115723,1.8393727540969849,3.0570738315582275,2.6672568321228027,6.0053257942199707
23.198223114013672,4.8919744491577148,3.389183521270752,2.3233659267425537,10.542427062988281
8.4514665603637695,1.4641021490097046,2.7390592098236084,4.3057551383972168,2.0360474586486816
8.5753440856933594,2.18937087059021,3.0278842449188232,4.1332230567932129,2.1998996734619141
13.126604080200195,2.3155078887939453,3.6362817287445068,4.5111026763916016,3.0559670925140381
9.3667144775390625,3.9175755977630615,1.8098936080932617,2.4657759666442871,4.0231776237487793
0.36064335703849792,3.7915182113647461,2.2434825897216797,2.3010189533233643,0.37739980220794678
17.575931549072266,3.0056540966033936,4.1841726303100586,3.9203834533691406,4.7339057922363281
18.046062469482422,3.9494321346282959,1.9902747869491577,3.2852623462677002,5.6813092231750488
17.934276580810547,3.3407633304595947,1.4804012775421143,2.9038889408111572,6.3105111122131348
8.4596586227416992,2.9738099575042725,2.2369515895843506,1.5910086631774902,5.6433558464050293
12.63813304901123,2.5687000751495361,1.7243059873580933,1.2761005163192749,10.177420616149902
8.8121185302734375,2.7684881687164307,3.708608865737915,1.7663756608963013,5.4382576942443848
0.70503741502761841,2.5784914493560791,4.6940732002258301,3.2738206386566162,0.44677576422691345
13.584748268127441,4.7481551170349121,4.3785543441772461,1.8924895524978638,8.0207090377807617
3.2442495822906494,1.2867974042892456,3.6469290256500244,3.2285630702972412,1.1165366172790527
2.2137234210968018,1.3111627101898193,4.5989170074462891,2.1230525970458984,1.2551881074905396
18.135211944580078,2.5521984100341797,4.4829902648925781,3.7274103164672852,5.1057372093200684
0.55111151933670044,4.7499847412109375,4.015110969543457,2.3886764049530029,0.67845016717910767
22.932212829589844,2.2141654491424561,4.4934701919555664,4.7780323028564453,4.9633703231811523
12.472329139709473,1.5781310796737671,1.6328181028366089,3.7285256385803223,3.3998100757598877
23.498115539550781,3.3256099224090576,4.1597404479980469,4.3347110748291016,5.6710891723632812
1.694121241569519,1.2705941200256348,3.2137432098388672,3.0576574802398682,0.65458965301513672
14.081647872924805,4.065277099609375,3.8868138790130615,1.6186758279800415,9.4550304412841797
8.5611658096313477,4.3246965408325195,3.460437536239624,3.5725502967834473,2.7160985469818115
20.209104537963867,1.3194165229797363,3.0087828636169434,2.8809103965759277,7.1239256858825684
8.8415641784667969,2.9741127490997314,2.9174404144287109,1.7706340551376343,5.3739767074584961
6.467094898223877,4.3520383834838867,1.3882683515548706,3.4483699798583984,2.0116117000579834
20.540767669677734,1.2388328313827515,1.7398263216018677,4.7301120758056641,4.3787150382995605
9.1581363677978516,2.6925654411315918,4.6753420829772949,1.8686795234680176,5.419281005859375
0.72382193803787231,3.7367889881134033,4.0159907341003418,4.2134990692138672,0.38863852620124817
9.5266990661621094,4.9621853828430176,1.618510365486145,2.1235737800598145,4.7808117866516113
15.755045890808105,3.7451975345611572,4.9611296653747559,4.9514603614807129,3.4719572067260742
6.3226485252380371,3.2834844589233398,4.5585312843322754,1.4485862255096436,5.1432127952575684
10.509591102600098,3.3431248664855957,3.2133269309997559,1.5027390718460083,7.5482091903686523
1.663892388343811,1.8066889047622681,1.7781537771224976,1.8001172542572021,1.0600072145462036
14.189209938049316,4.5885491371154785,3.6541008949279785,2.5212306976318359,6.1419143676757812
18.153970718383789,1.9939786195755005,2.8371860980987549,2.3390889167785645,7.9520411491394043
10.069394111633301,2.4722836017608643,3.4362056255340576,3.4088516235351562,3.1480498313903809
10.232510566711426,2.2165117263793945,2.3140435218811035,1.2621086835861206,8.4267311096191406
2.4079794883728027,2.9148433208465576,4.7620458602905273,1.0197125673294067,3.3279542922973633
5.087066650390625,4.3212113380432129,2.2400085926055908,2.9512965679168701,1.9731729030609131
3.9729511737823486,2.5336236953735352,3.169513463973999,2.8009612560272217,1.6359807252883911
11.681094169616699,1.3642487525939941,1.442753791809082,1.93023681640625,6.1324257850646973
12.802332878112793,2.4890751838684082,1.3567225933074951,1.6988908052444458,7.6927976608276367
22.694889068603516,2.7795512676239014,1.8842456340789795,3.5544745922088623,6.501427173614502
2.0532064437866211,4.3148689270019531,2.1267740726470947,3.4516782760620117,0.78755581378936768
14.466767311096191,2.4566190242767334,3.8603641986846924,4.8710660934448242,3.1223053932189941
12.737346649169922,4.2003636360168457,1.824041485786438,1.1829644441604614,11.274853706359863
12.495375633239746,1.5767241716384888,3.8370075225830078,1.7034977674484253,7.6142492294311523
20.908628463745117,2.2617728710174561,1.5894720554351807,3.8876247406005859,5.4515094757080078
5.1718673706054688,3.5636923313140869,1.3819261789321899,4.9567098617553711,1.1206129789352417
1.2881202697753906,3.1205935478210449,3.0022900104522705,1.4059661626815796,1.379158616065979
16.173419952392578,1.4225224256515503,1.7547022104263306,4.5753006935119629,3.5781805515289307
8.4628829956054688,2.3445107936859131,2.0644080638885498,3.1531510353088379,2.8043212890625
0.74165600538253784,1.0681140422821045,4.3532204627990723,1.9327484369277954,0.55326861143112183
6.2522754669189453,3.9078166484832764,1.4654877185821533,2.8710706233978271,2.332813024520874
7.6183032989501953,2.5644476413726807,2.518641471862793,1.2246260643005371,6.6317777633666992
14.86678409576416,3.865231990814209,1.2153817415237427,2.4253087043762207,6.2827305793762207
4.3951263427734375,1.3349038362503052,4.2882595062255859,1.1151090860366821,4.3371243476867676
10.063307762145996,1.8830909729003906,2.6263527870178223,1.8622583150863647,5.6125035285949707
11.699660301208496,1.0315908193588257,3.3368890285491943,3.8634393215179443,3.0986642837524414
11.151906967163086,3.9817607402801514,3.1618247032165527,1.2000439167022705,10.104780197143555
23.284189224243164,1.4558324813842773,2.8513858318328857,1.0070110559463501,23.448585510253906
1.3996357917785645,4.9226927757263184,3.186058521270752,1.5889788866043091,1.5345785617828369
22.742692947387695,3.8093080520629883,2.8742167949676514,1.0499762296676636,22.479793548583984
14.044114112854004,2.4359569549560547,2.4554991722106934,3.5943307876586914,4.0382771492004395
19.083456039428711,1.274217963218689,2.8342924118041992,4.3317852020263672,4.4714655876159668
10.47199535369873,2.8869516849517822,1.5740437507629395,2.6003279685974121,4.1647000312805176
11.024633407592773,1.2218935489654541,4.8028302192687988,3.6800923347473145,3.120929479598999
21.053997039794922,3.6636507511138916,1.3048774003982544,3.9859180450439453,5.3769736289978027
21.445470809936523,3.9493687152862549,2.1545882225036621,2.3345811367034912,9.4730939865112305
5.9532690048217773,2.1405270099639893,1.9000229835510254,3.2908139228820801,1.9057134389877319
5.0234479904174805,4.2187695503234863,1.8473916053771973,4.6359357833862305,1.2124541997909546
12.02399730682373,1.845025897026062,2.28131103515625,4.6954045295715332,2.6314918994903564
21.547830581665039,1.9588997364044189,3.2841899394989014,1.6342521905899048,13.495973587036133
7.9253993034362793,2.6528024673461914,2.0147233009338379,3.3885962963104248,2.4622254371643066
15.695937156677246,4.0850157737731934,1.7825866937637329,2.6118712425231934,6.2286882400512695
17.019166946411133,3.1310365200042725,2.9689414501190186,1.6936633586883545,10.479433059692383
18.681491851806641,4.7675209045410156,3.7482502460479736,3.044661283493042,6.5918521881103516
13.619528770446777,2.971792459487915,1.7977372407913208,2.3924555778503418,5.8686060905456543
9.8134708404541016,4.5612049102783203,2.7250792980194092,3.927248477935791,2.7429721355438232
23.120962142944336,2.4560141563415527,2.7999768257141113,1.8038945198059082,13.11827278137207
14.736961364746094,2.9992544651031494,2.6295347213745117,3.754295825958252,4.0902504920959473
17.500341415405273,4.6421608924865723,3.141768217086792,3.7539489269256592,4.9646015167236328
8.4587669372558594,1.3808661699295044,2.9700891971588135,1.7372962236404419,5.0544605255126953
16.118680953979492,3.4831514358520508,1.0866447687149048,3.8316631317138672,4.2848324775695801
6.4036898612976074,2.8965237140655518,4.2537984848022461,4.3500885963439941,1.6874550580978394
6.1043152809143066,3.8566329479217529,4.7527813911437988,2.8548986911773682,2.6159341335296631
17.174043655395508,1.132447361946106,2.6241703033447266,3.1113471984863281,5.5954718589782715
12.617043495178223,3.1438360214233398,3.8260383605957031,1.462601900100708,9.2654790878295898
16.432826995849609,3.0056357383728027,3.8391757011413574,3.8533000946044922,4.4987082481384277
6.6780805587768555,3.5859689712524414,2.0329468250274658,4.678286075592041,1.548157811164856
14.439786911010742,4.1909351348876953,1.9999266862869263,2.1361699104309082,7.0672979354858398
10.791176795959473,3.3312118053436279,3.0515148639678955,1.9558646678924561,5.9213061332702637
14.398229598999023,2.2130284309387207,1.7307873964309692,3.4085929393768311,4.3129019737243652
7.1834807395935059,4.4962878227233887,3.0981070995330811,3.8959271907806396,2.1156346797943115
17.191221237182617,2.7070791721343994,1.6916570663452148,2.5861070156097412,6.7874689102172852
19.323923110961914,4.5949130058288574,3.8958954811096191,4.5905537605285645,4.5127067565917969
6.4536333084106445,1.30462646484375,1.8678147792816162,4.9096746444702148,1.353584885597229
7.4130859375,4.4482860565185547,3.7961180210113525,3.5093483924865723,2.475581169128418
15.911371231079102,2.2343466281890869,4.3544111251831055,1.6737499237060547,9.9618349075317383
16.722955703735352,3.4016499519348145,2.7408766746520996,3.2122035026550293,5.4337730407714844
16.923654556274414,1.5724362134933472,1.9977953433990479,3.210644006729126,5.3485927581787109
16.419198989868164,3.5935409069061279,3.4742512702941895,3.4869635105133057,4.9882373809814453
9.5860662460327148,4.5216836929321289,2.0677552223205566,4.2317166328430176,2.4368851184844971
9.6342926025390625,3.4368252754211426,2.7062673568725586,3.7274129390716553,2.7785530090332031
6.3334460258483887,3.9714362621307373,2.1635332107543945,3.122361421585083,2.2402715682983398
4.0238275527954102,2.0835707187652588,3.8797566890716553,2.4809079170227051,1.8692371845245361
16.652057647705078,3.8740031719207764,1.0147398710250854,1.1739965677261353,14.44890308380127
2.5236275196075439,2.8340599536895752,3.0886013507843018,1.2994674444198608,2.4389407634735107
22.432117462158203,3.0604853630065918,1.1988147497177124,3.0556671619415283,7.4362921714782715
19.813194274902344,4.2584080696105957,3.5839145183563232,2.2158102989196777,9.4792795181274414
20.539651870727539,1.6108434200286865,4.2688207626342773,2.5622494220733643,8.2279748916625977
21.698493957519531,2.7521204948425293,2.6594817638397217,2.4479024410247803,9.099980354309082
9.958430290222168,3.9666037559509277,4.540529727935791,4.4624719619750977,2.5392417907714844
20.284961700439453,2.8509969711303711,2.9000964164733887,1.3925659656524658,15.034138679504395
4.0527639389038086,4.1543197631835938,3.4589405059814453,1.1467181444168091,4.457298755645752
0.83716446161270142,3.0602982044219971,1.7628257274627686,3.969048023223877,0.30646541714668274
18.828029632568359,2.4765455722808838,1.952032208442688,1.3529999256134033,14.198199272155762
2.0900990962982178,1.2165508270263672,1.7479608058929443,2.6662993431091309,0.84577447175979614
23.627950668334961,2.4480304718017578,3.7810335159301758,3.2048394680023193,7.6001005172729492
16.232936859130859,4.8442225456237793,2.9121928215026855,2.248990535736084,7.7062697410583496
18.086904525756836,3.3094527721405029,2.4926052093505859,4.6448326110839844,4.0336623191833496
6.120978832244873,3.9970636367797852,1.5762403011322021,4.1773867607116699,1.5822504758834839
16.210990905761719,4.5706138610839844,3.5057563781738281,4.5626769065856934,3.8256180286407471
1.3457915782928467,4.1769285202026367,3.0879766941070557,1.4166460037231445,1.5642217397689819
20.075765609741211,2.9541096687316895,3.9783434867858887,2.9318282604217529,7.1617817878723145
4.325314998626709,4.9418606758117676,1.212857723236084,2.0603420734405518,2.3231344223022461
16.764745712280273,3.5529537200927734,1.2019811868667603,2.7454578876495361,6.2293205261230469
5.6183576583862305,2.5794892311096191,1.4334038496017456,4.8065061569213867,1.2291063070297241
1.9405742883682251,2.9572632312774658,2.2227740287780762,1.7213008403778076,1.4095073938369751
11.676519393920898,4.9563522338867188,2.6177902221679688,4.2272133827209473,2.9998493194580078
4.3173508644104004,3.2253634929656982,3.9769845008850098,2.6168854236602783,2.0147607326507568
17.521055221557617,3.354222297668457,3.106501579284668,3.1703505516052246,5.7841391563415527
5.9267973899841309,2.0164380073547363,1.2030879259109497,4.8229365348815918,1.2684839963912964
8.3995962142944336,2.2926163673400879,3.5702030658721924,3.2524042129516602,2.7780370712280273
13.702377319335938,3.7141778469085693,1.8244600296020508,1.9056978225708008,7.4696078300476074
7.0441393852233887,1.2110664844512939,3.7176523208618164,2.7830922603607178,2.6577053070068359
9.2367477416992188,1.9021296501159668,4.8156428337097168,3.3946464061737061,2.9304606914520264
19.552387237548828,3.4919159412384033,2.8208494186401367,1.6143548488616943,12.590889930725098
4.551264762878418,4.7392306327819824,4.3939552307128906,1.31300950050354,4.6138553619384766
2.2646439075469971,4.0634341239929199,3.1147785186767578,3.0405905246734619,1.0411571264266968
8.0668907165527344,4.0446195602416992,1.4630484580993652,2.7091162204742432,3.1483051776885986
10.330193519592285,1.9758118391036987,1.0522395372390747,4.3771262168884277,2.3976390361785889
13.118278503417969,4.3340744972229004,3.0008060932159424,1.5541559457778931,9.0904502868652344
9.105586051940918,2.8514378070831299,2.0908396244049072,1.620026707649231,5.9086570739746094
18.946365356445312,1.7234768867492676,4.6275596618652344,1.5928184986114502,12.289017677307129
1.2538524866104126,2.7637219429016113,2.832456111907959,2.5757780075073242,0.70103937387466431
10.504404067993164,2.7371108531951904,1.8810405731201172,4.672121524810791,2.3349113464355469
9.337346076965332,3.7152764797210693,3.1881313323974609,4.705716609954834,2.1784250736236572
15.591371536254883,2.2764451503753662,3.6836197376251221,2.263491153717041,7.1789717674255371
23.103525161743164,2.2525410652160645,3.9335885047912598,2.8376204967498779,8.3878955841064453
12.357301712036133,4.8700404167175293,3.7896552085876465,1.31685471534729,10.459624290466309
23.589109420776367,4.8457450866699219,3.5793449878692627,4.523348331451416,5.5144762992858887
7.451479434967041,3.7239418029785156,2.564298152923584,1.1599340438842773,7.0589299201965332
1.0546422004699707,2.7933189868927002,2.1577935218811035,1.232948899269104,1.2027522325515747
4.2319502830505371,4.5649318695068359,4.4829068183898926,3.4807889461517334,1.6393865346908569
9.6406850814819336,2.6920058727264404,4.9758319854736328,3.5703179836273193,2.9888527393341064
7.7834715843200684,3.1499767303466797,2.6599915027618408,1.9841312170028687,4.2500605583190918
2.6147391796112061,2.89093017578125,4.9297051429748535,2.6159629821777344,1.3882219791412354
10.525443077087402,2.1673054695129395,2.9763674736022949,3.0414683818817139,3.6268045902252197
8.296900749206543,4.1170806884765625,4.8216757774353027,2.3888328075408936,4.098991870880127
3.2173442840576172,2.2002930641174316,1.2763278484344482,2.0697536468505859,1.6600900888442993
7.3069334030151367,4.3985099792480469,3.1320352554321289,3.4994778633117676,2.3875916004180908
21.221580505371094,3.8068406581878662,2.7407052516937256,3.979454517364502,5.5388050079345703
7.4467530250549316,2.0925192832946777,4.9260802268981934,4.2206616401672363,1.9522600173950195
17.155969619750977,1.7995051145553589,2.651097297668457,3.1004359722137451,5.65496826171875
14.753846168518066,2.2442920207977295,4.9671344757080078,3.105769157409668,5.0306916236877441
10.396296501159668,4.8200869560241699,1.3381918668746948,4.3313069343566895,2.5169153213500977
5.9612069129943848,3.7321197986602783,4.8333888053894043,3.9481713771820068,1.8496853113174438
9.0252313613891602,1.5193098783493042,1.9264786243438721,3.4269590377807617,2.7009937763214111
14.283835411071777,3.861783504486084,2.9037137031555176,3.116464376449585,4.8640613555908203
8.594782829284668,4.9523525238037109,3.5578598976135254,4.5031299591064453,2.2053592205047607
5.3924474716186523,4.2468891143798828,4.9367237091064453,1.1261938810348511,6.1511812210083008
3.0722274780273438,4.611363410949707,3.18975830078125,2.6408493518829346,1.5649600028991699
21.06437873840332,4.7942399978637695,2.1670024394989014,1.0348532199859619,21.143781661987305
10.705832481384277,3.5992379188537598,2.9478368759155273,2.5899355411529541,4.4516720771789551
15.064075469970703,3.8648195266723633,1.1850026845932007,4.049403190612793,3.8093652725219727
11.886697769165039,2.2929909229278564,2.1519463062286377,1.5899604558944702,7.7204298973083496
20.894655227661133,1.6189674139022827,4.2563605308532715,1.747286319732666,12.26950740814209
13.219059944152832,1.0699061155319214,1.858686089515686,3.6573266983032227,3.6575033664703369
11.659729957580566,2.6936545372009277,4.9441890716552734,1.7456321716308594,7.2696003913879395
22.121181488037109,4.0904698371887207,4.3327951431274414,2.6767740249633789,8.7804727554321289
17.291131973266602,3.098029613494873,1.7720506191253662,1.7531877756118774,10.109819412231445
2.9564249515533447,4.6977319717407227,2.1039109230041504,3.6977431774139404,0.99714410305023193
4.5157804489135742,2.7112700939178467,3.1966228485107422,1.4569286108016968,3.5519018173217773
18.88062858581543,4.9144887924194336,2.5487406253814697,3.3175466060638428,5.986569881439209
20.029226303100586,2.2401833534240723,1.1938780546188354,1.4998315572738647,13.495722770690918
13.177950859069824,1.5332251787185669,2.7844047546386719,4.1672215461730957,3.2431273460388184
13.39632511138916,3.0027377605438232,2.3245463371276855,3.0657839775085449,4.5483970642089844
15.22258472442627,1.7319986820220947,1.1534970998764038,4.3117380142211914,3.5672435760498047
10.6776123046875,1.157179594039917,2.9314682483673096,2.4144439697265625,4.5332751274108887
16.360284805297852,1.4091318845748901,3.2970354557037354,3.0528509616851807,5.4792308807373047
2.8840925693511963,2.3473353385925293,1.6695939302444458,4.4576144218444824,0.71468585729598999
22.985738754272461,1.8037077188491821,3.6650183200836182,1.1983969211578369,19.616098403930664
18.009239196777344,4.8718018531799316,3.7962949275970459,1.4384832382202148,13.516938209533691
15.204699516296387,1.4639509916305542,2.8834233283996582,4.9770936965942383,3.1219406127929688
7.7831921577453613,4.805938720703125,1.0002397298812866,3.1668868064880371,2.5765845775604248
4.1209836006164551,2.2997846603393555,4.1356897354125977,4.8828144073486328,0.99091607332229614
9.975825309753418,3.3221182823181152,2.9374403953552246,4.7517580986022949,2.2588825225830078
15.921329498291016,2.9564306735992432,1.3065307140350342,2.2051100730895996,7.3587117195129395
15.26446533203125,1.9193333387374878,1.6230403184890747,2.2473552227020264,6.901909351348877
9.3464260101318359,1.4019588232040405,4.3437151908874512,1.9966583251953125,4.9197511672973633
14.783058166503906,3.928412914276123,4.1373014450073242,4.458796501159668,3.5977621078491211
19.50822639465332,1.4430038928985596,1.4665696620941162,3.2032108306884766,6.142634391784668
0.94660592079162598,4.107823371887207,1.1580941677093506,4.7057695388793945,0.27377164363861084
10.948807716369629,2.4432194232940674,2.1191232204437256,4.4492888450622559,2.5522811412811279
